,Actual,Prediction,Accuracy,29/80 (36.25%)
0,adhy,adhy,0.24453628063201904,match
1,adhy,andy,0.2620469033718109,nope
2,adhy,hr,0.2665257453918457,nope
3,adhy,adhy,0.25530511140823364,match
4,adhy,ys,0.6582587957382202,nope
5,adhy,adhy,0.283922016620636,match
6,adhy,andy,0.5606319308280945,nope
7,adhy,hr,0.28850293159484863,nope
8,adhy,hr,0.5089821815490723,nope
9,adhy,andy,0.5578103065490723,nope
10,andy,andy,0.530893087387085,match
11,andy,adhy,0.26570093631744385,nope
12,andy,andy,0.5599501132965088,match
13,andy,andy,0.3997931182384491,match
14,andy,andy,0.5604195594787598,match
15,andy,andy,0.5598915815353394,match
16,andy,andy,0.5603689551353455,match
17,andy,andy,0.2903805673122406,match
18,andy,andy,0.46884775161743164,match
19,andy,hr,0.4681766629219055,nope
20,bryce,adhy,0.26000627875328064,nope
21,bryce,adhy,0.2802142798900604,nope
22,bryce,adhy,0.28185155987739563,nope
23,bryce,adhy,0.28060203790664673,nope
24,bryce,hr,0.514244556427002,nope
25,bryce,hr,0.4169985055923462,nope
26,bryce,hr,0.483551561832428,nope
27,bryce,bryce,0.2501404285430908,match
28,bryce,chris,0.22342324256896973,nope
29,bryce,hr,0.22718766331672668,nope
30,chris,chris,0.2219063639640808,match
31,chris,chris,0.2288019210100174,match
32,chris,adhy,0.23987321555614471,nope
33,chris,adhy,0.24905157089233398,nope
34,chris,adhy,0.26969900727272034,nope
35,chris,adhy,0.2746661305427551,nope
36,chris,adhy,0.2547324299812317,nope
37,chris,andy,0.4862908124923706,nope
38,chris,adhy,0.24889430403709412,nope
39,chris,adhy,0.25903210043907166,nope
40,cy,bryce,0.2739311158657074,nope
41,cy,hr,0.4959582984447479,nope
42,cy,adhy,0.2816145122051239,nope
43,cy,adhy,0.2704825699329376,nope
44,cy,adhy,0.282574862241745,nope
45,cy,hr,0.5083983540534973,nope
46,cy,adhy,0.2839336693286896,nope
47,cy,jc,0.25348231196403503,nope
48,cy,adhy,0.2503724694252014,nope
49,cy,adhy,0.27232035994529724,nope
50,hr,adhy,0.2454586774110794,nope
51,hr,adhy,0.24463321268558502,nope
52,hr,adhy,0.27597784996032715,nope
53,hr,bryce,0.255115807056427,nope
54,hr,chris,0.2200825810432434,nope
55,hr,hr,0.35756853222846985,match
56,hr,andy,0.34442469477653503,nope
57,hr,jc,0.7023356556892395,nope
58,hr,adhy,0.2675224542617798,nope
59,hr,ys,0.7435405850410461,nope
60,jc,jc,0.7766707539558411,match
61,jc,ys,0.7735463380813599,nope
62,jc,jc,0.767170786857605,match
63,jc,jc,0.7777788639068604,match
64,jc,jc,0.6817245483398438,match
65,jc,jc,0.7773789763450623,match
66,jc,jc,0.689656138420105,match
67,jc,hr,0.3412911295890808,nope
68,jc,jc,0.7595984935760498,match
69,jc,jc,0.774262011051178,match
70,ys,ys,0.5993772745132446,match
71,ys,ys,0.777657151222229,match
72,ys,jc,0.32950472831726074,nope
73,ys,ys,0.7732363939285278,match
74,ys,jc,0.7574723362922668,nope
75,ys,ys,0.7760606408119202,match
76,ys,bryce,0.2440730482339859,nope
77,ys,ys,0.549211323261261,match
78,ys,ys,0.709804356098175,match
79,ys,hr,0.33656179904937744,nope
