,key,press_time,release_time
0,'d',1654851375.466533,1654851375.5868134
1,'e',1654851375.802879,1654851375.922602
2,'c',1654851376.1309404,1654851376.2104208
3,'i',1654851376.2425826,1654851376.3231258
4,'s',1654851376.5064368,1654851376.5946877
5,'i',1654851376.7706563,1654851376.8426886
6,'0',1654851377.0669127,1654851377.1627216
7,'n',1654851377.2989495,1654851377.3784478
0,'d',1654851379.6822684,1654851379.7945256
1,'e',1654851379.9706829,1654851380.1066473
2,'c',1654851380.2667615,1654851380.371632
3,'i',1654851380.3946586,1654851380.4669914
4,'s',1654851380.5872047,1654851380.6189163
5,'i',1654851380.658575,1654851380.7383792
6,'0',1654851380.9545627,1654851381.026513
7,'n',1654851381.1786323,1654851381.266905
0,'d',1654851382.82691,1654851382.9624536
1,'e',1654851383.154569,1654851383.2614179
2,'c',1654851383.3948178,1654851383.4906971
3,'i',1654851383.7145925,1654851383.762951
4,'s',1654851383.850234,1654851383.9387083
5,'i',1654851383.9544663,1654851384.0191958
6,'0',1654851385.075192,1654851385.1473026
7,'n',1654851385.2423837,1654851385.402892
0,'d',1654851386.8923297,1654851387.0424614
1,'e',1654851387.2268314,1654851387.3553421
2,'c',1654851387.4744644,1654851387.5701916
3,'i',1654851387.595057,1654851387.6587005
4,'s',1654851387.8025007,1654851387.899207
5,'i',1654851387.9307516,1654851387.994709
6,'0',1654851388.243165,1654851388.3229733
7,'n',1654851388.4913616,1654851388.5875416
0,'d',1654851390.002641,1654851390.1546042
1,'e',1654851390.2906618,1654851390.4348166
2,'c',1654851390.5861795,1654851390.6907096
3,'i',1654851390.7147107,1654851390.7949739
4,'s',1654851390.8910525,1654851390.9707112
5,'i',1654851391.0185125,1654851391.0905046
6,'0',1654851391.434164,1654851391.5067132
7,'n',1654851391.6426265,1654851391.7387304
0,'d',1654851394.5227528,1654851394.6267288
1,'e',1654851394.778896,1654851394.9067235
2,'c',1654851395.0426219,1654851395.1467466
3,'i',1654851396.2430086,1654851396.3064733
4,'s',1654851396.3621247,1654851396.4431598
5,'i',1654851396.4665906,1654851396.53103
6,'0',1654851396.7302005,1654851396.770234
7,'n',1654851397.1150615,1654851397.2117064
0,'d',1654851398.7552357,1654851398.8666625
1,'e',1654851399.0431564,1654851399.266937
2,'c',1654851399.3147287,1654851399.4107285
3,'i',1654851399.43509,1654851399.5223348
4,'s',1654851399.5470796,1654851399.6431239
5,'i',1654851399.6841297,1654851399.7396345
6,'0',1654851400.082733,1654851400.1554024
7,'n',1654851400.2912433,1654851400.3870685
0,'d',1654851402.0267305,1654851402.1466093
1,'e',1654851402.3865876,1654851402.5225518
2,'c',1654851402.6425278,1654851402.763222
3,'i',1654851402.7671273,1654851402.842657
4,'s',1654851402.8912919,1654851402.9947455
5,'i',1654851402.9995499,1654851403.0668523
6,'0',1654851404.0030155,1654851404.090703
7,'n',1654851404.2116456,1654851404.3786588
0,'d',1654851406.234591,1654851406.3302712
1,'e',1654851406.4587786,1654851406.5786176
2,'c',1654851406.6986933,1654851406.7705886
3,'i',1654851406.8031867,1654851406.890591
4,'s',1654851406.9145622,1654851406.9951384
5,'i',1654851407.0271928,1654851407.1067572
6,'0',1654851407.475636,1654851407.5703356
7,'n',1654851407.7067518,1654851407.8027515
0,'d',1654851409.362907,1654851409.4908874
1,'e',1654851409.6106875,1654851409.819058
2,'c',1654851409.9065955,1654851410.011766
3,'i',1654851410.123065,1654851410.2188551
4,'s',1654851410.4664996,1654851410.5544133
5,'i',1654851410.587139,1654851410.6346352
6,'0',1654851410.8192344,1654851410.9064229
7,'n',1654851411.0517561,1654851411.131156
0,'d',1654851412.835386,1654851412.9707975
1,'e',1654851413.346769,1654851413.3947642
2,'c',1654851413.530765,1654851413.6267705
3,'i',1654851413.6584706,1654851413.730607
4,'s',1654851413.7559164,1654851413.8509388
5,'i',1654851413.8749893,1654851413.9466221
6,'0',1654851414.2507653,1654851414.3307652
7,'n',1654851414.4507864,1654851414.546535
0,'d',1654851416.1706774,1654851416.2987254
1,'e',1654851416.6190856,1654851416.754791
2,'c',1654851416.9067626,1654851417.010313
3,'i',1654851417.0350816,1654851417.1390378
4,'s',1654851417.1546178,1654851417.243097
5,'i',1654851417.266611,1654851417.3387685
6,'0',1654851417.642879,1654851417.7389205
7,'n',1654851417.875017,1654851417.9705467
0,'d',1654851419.8585825,1654851419.9550645
1,'e',1654851420.1545186,1654851420.2991827
2,'c',1654851420.482414,1654851420.6029637
3,'i',1654851420.8345022,1654851420.8903747
4,'s',1654851420.9392686,1654851421.0429115
5,'i',1654851421.1063752,1654851421.170811
6,'0',1654851421.642859,1654851421.7316554
7,'n',1654851421.8510451,1654851421.9395738
0,'d',1654851423.5464332,1654851423.6427727
1,'e',1654851423.8424299,1654851424.002778
2,'c',1654851424.4510314,1654851424.5464427
3,'i',1654851424.578673,1654851424.6430109
4,'s',1654851424.6827219,1654851424.770891
5,'i',1654851424.7946093,1654851424.8591926
6,'0',1654851425.0270517,1654851425.130792
7,'n',1654851425.2590349,1654851425.354556
0,'d',1654851426.810803,1654851426.9303837
