,key,press_time,release_time
0,'d',1655136529.8378994,1655136529.9583704
1,'e',1655136530.4104168,1655136530.5218937
2,'c',1655136531.2618968,1655136531.3824048
3,'i',1655136531.461886,1655136531.5583713
4,'s',1655136531.679898,1655136531.7898629
5,'i',1655136532.3058972,1655136532.4283645
6,'0',1655136532.560891,1655136532.6938894
7,'n',1655136532.9313843,1655136533.0539052
0,'d',1655136535.8628957,1655136535.9838915
1,'e',1655136536.682897,1655136536.8070009
2,'c',1655136537.473886,1655136537.5828989
3,'i',1655136537.757892,1655136537.8679004
4,'s',1655136537.9779727,1655136538.0863867
5,'i',1655136538.2719014,1655136538.3809123
6,'0',1655136538.6418912,1655136538.7254288
7,'n',1655136538.9858844,1655136539.084391
0,'d',1655136540.987907,1655136541.096905
1,'e',1655136541.4458852,1655136541.5558896
2,'c',1655136542.0329013,1655136542.1538954
3,'i',1655136542.197906,1655136542.3228958
4,'s',1655136542.3898957,1655136542.497904
5,'i',1655136542.6068888,1655136542.7288945
6,'0',1655136543.1314018,1655136543.2524297
7,'n',1655136543.481889,1655136543.5908887
0,'d',1655136545.1903875,1655136545.3118935
1,'e',1655136545.507374,1655136545.629891
2,'c',1655136546.2139034,1655136546.3234034
3,'i',1655136546.3575754,1655136546.4668949
4,'s',1655136546.5118966,1655136546.6098886
5,'i',1655136546.7093947,1655136546.8328965
6,'0',1655136546.9729075,1655136547.1188989
7,'n',1655136547.3128984,1655136547.408928
0,'d',1655136549.0738966,1655136549.1818902
1,'e',1655136549.434398,1655136549.5708973
2,'c',1655136549.7803211,1655136549.9014168
3,'i',1655136550.1098907,1655136550.2064795
4,'s',1655136550.2747788,1655136550.3978972
5,'i',1655136550.5828972,1655136550.691399
6,'0',1655136550.9848917,1655136551.0944133
7,'n',1655136551.330466,1655136551.4418893
0,'d',1655136553.1628952,1655136553.2958288
1,'e',1655136553.619387,1655136553.7414155
2,'c',1655136554.4659002,1655136554.5618865
3,'i',1655136554.5749812,1655136554.6844
4,'s',1655136554.718893,1655136554.8294256
5,'i',1655136554.8867362,1655136555.0089011
6,'0',1655136555.2048936,1655136555.3138986
7,'n',1655136555.5379083,1655136555.6478984
0,'d',1655136557.4028955,1655136557.511891
1,'e',1655136557.7598891,1655136557.8938465
2,'c',1655136558.2288966,1655136558.340897
3,'i',1655136558.3288958,1655136558.4379177
4,'s',1655136558.4715252,1655136558.5828905
5,'i',1655136558.595895,1655136558.729391
6,'0',1655136558.9049075,1655136559.0018857
7,'n',1655136559.165441,1655136559.262908
0,'d',1655136560.904441,1655136561.0629303
1,'e',1655136561.371409,1655136561.4937928
2,'c',1655136562.2788897,1655136562.3778977
3,'i',1655136562.3788984,1655136562.4738863
4,'s',1655136562.507896,1655136562.5914109
5,'i',1655136562.6048038,1655136562.7268891
6,'0',1655136562.8558984,1655136562.9648979
7,'n',1655136563.145892,1655136563.2444148
0,'d',1655136565.203829,1655136565.312875
1,'e',1655136565.5273983,1655136565.636409
2,'c',1655136565.9919243,1655136566.0758944
3,'i',1655136566.1219041,1655136566.2298903
4,'s',1655136566.2858896,1655136566.3694134
5,'i',1655136566.4044206,1655136566.5624175
6,'0',1655136566.8428085,1655136566.9779112
7,'n',1655136567.1718955,1655136567.2804096
0,'d',1655136569.114437,1655136569.2358932
1,'e',1655136569.5718946,1655136569.6928887
2,'c',1655136570.0588944,1655136570.1568978
3,'i',1655136570.1578982,1655136570.2529047
4,'s',1655136570.31992,1655136570.4154217
5,'i',1655136570.4614308,1655136570.5947976
6,'0',1655136570.823893,1655136570.9334254
7,'n',1655136571.2478876,1655136571.3448906
0,'d',1655136573.296984,1655136573.3930056
1,'e',1655136573.6684427,1655136573.7894704
2,'c',1655136573.9878945,1655136574.0968924
3,'i',1655136574.109892,1655136574.231045
4,'s',1655136574.2758884,1655136574.359236
5,'i',1655136574.4052463,1655136574.513901
