Subject,Class,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-D|4,T2-I|4+5,T2-PF|4+5,T2-RF|4+5,T2-D|5,T2-I|5+6,T2-PF|5+6,T2-RF|5+6,T2-D|6,T2-I|6+7,T2-PF|6+7,T2-RF|6+7,T2-D|7,T2-I|7+8,T2-PF|7+8,T2-RF|7+8,T2-D|8,T2-I|8+9,T2-PF|8+9,T2-RF|8+9,T2-D|9
andy,5,romps carp,0.141327858,0.204038382,0.088138819,0.062710524,0.115899563,0.198587418,0.089020967,0.082687855,0.10956645,0.282908678,0.106559515,0.173342228,0.176349163,0.301796675,0.163263798,0.125447512,0.138532877,0.237966061,0.109163761,0.099433184,0.128802299,0.267136097,0.134789228,0.138333797,0.132346869,0.270432711,0.112706184,0.138085842,0.157726526,0.252978563,0.101384401,0.095252037,0.151594162,0.21386981,0.085796118,0.062275648,0.128073692
andy,5,spoke lulu,0.164940119,0.321436167,0.199958324,0.156496048,0.121477842,0.187639713,0.065814495,0.066161871,0.121825218,0.301082373,0.185085535,0.179257154,0.115996838,0.193171024,0.079118013,0.077174187,0.114053011,0.21192503,0.075951099,0.097872019,0.13597393,0.276361465,0.156131744,0.140387535,0.120229721,0.342770815,0.188764334,0.222541094,0.154006481,0.273501396,0.107851982,0.119494915,0.165649414,0.253753185,0.12932229,0.088103771,0.124430895
andy,3,bad reread,0.116150141,0.285435677,0.085726261,0.169285536,0.199709415,0.24835062,0.127091408,0.048641205,0.121259212,0.230953455,0.108262777,0.109694242,0.122690678,0.23078227,0.085624456,0.108091593,0.145157814,0.284258842,0.166228056,0.139101028,0.118030787,0.394977808,0.245663404,0.276947021,0.149314404,0.225395203,0.065287352,0.076080799,0.160107851,0.271196604,0.069894791,0.111088753,0.201301813,0.291622877,0.135956526,0.090321064,0.155666351
andy,4,horn bacon,0.160289288,0.226045847,0.084443331,0.065756559,0.141602516,0.264668465,0.088928699,0.123065948,0.175739765,0.228402615,0.096425295,0.052662849,0.13197732,0.23065424,0.118583202,0.09867692,0.112071037,0.20822382,0.089517832,0.096152782,0.118705988,0.211114407,0.079599857,0.092408419,0.131514549,0.206011295,0.068435669,0.074496746,0.137575626,0.204193592,0.080240726,0.066617966,0.123952866,0.175935507,0.060371876,0.051982641,0.115563631
andy,3,ink sienna,0.118185282,0.273709536,0.114183664,0.155524254,0.159525871,0.248386383,0.10693121,0.088860512,0.141455173,0.260569096,0.13545084,0.119113922,0.125118256,0.260406733,0.097863913,0.135288477,0.16254282,0.228094578,0.112841129,0.065551758,0.115253448,0.174287319,0.098314285,0.059033871,0.075973034,0.272022963,0.185927868,0.196049929,0.086095095,0.257719517,0.139502287,0.171624422,0.11821723,0.253026724,0.124215841,0.134809494,0.128810883
andy,5,sushi dost,0.157520771,0.351117134,0.190092325,0.193596363,0.161024809,0.296704769,0.144478798,0.13567996,0.152225971,0.230994701,0.088643074,0.07876873,0.142351627,0.201692343,0.060633183,0.059340715,0.14105916,0.260552168,0.1349473,0.119493008,0.125604868,0.207802296,0.069257736,0.082197428,0.138544559,0.221180201,0.082016706,0.082635641,0.139163494,0.242206812,0.106514692,0.103043318,0.13569212,0.234809399,0.07966733,0.099117279,0.155142069
andy,6,public may,0.140883923,0.235962152,0.167015553,0.09507823,0.0689466,0.304488659,0.189774275,0.235542059,0.114714384,0.201192379,0.082635164,0.086477995,0.118557215,0.321100712,0.179229021,0.202543497,0.141871691,0.238211632,0.112441301,0.096339941,0.12577033,0.303548574,0.164563894,0.177778244,0.13898468,0.248152733,0.116078854,0.109168053,0.132073879,0.207955122,0.075517893,0.075881243,0.132437229,0.221068144,0.086256981,0.088630915,0.134811163
andy,3,ion doxies,0.082255125,0.330661058,0.189419508,0.248405933,0.14124155,0.283130646,0.142228365,0.141889095,0.140902281,0.240263224,0.098346949,0.099360943,0.141916275,0.343346596,0.218116045,0.201430321,0.125230551,0.214572191,0.095633268,0.08934164,0.118938923,0.220656395,0.089062452,0.101717472,0.131593943,0.256275892,0.114909887,0.12468195,0.141366005,0.203498125,0.086235046,0.06213212,0.117263079,0.199386597,0.054129362,0.082123518,0.145257235
andy,6,tidier hot,0.111340284,0.246996403,0.118268728,0.135656118,0.128727674,0.254023314,0.134759426,0.125295639,0.119263887,0.224176168,0.108865976,0.104912281,0.115310192,0.265681744,0.076054811,0.150371552,0.189626932,0.307309389,0.119294167,0.117682457,0.188015223,0.276488781,0.121723175,0.088473558,0.154765606,0.249288559,0.115405321,0.094522953,0.133883238,0.170702219,0.059479952,0.036818981,0.111222267,0.19503808,0.041195154,0.083815813,0.153842926
andy,5,locos yawl,0.149037838,0.188195467,0.091923475,0.039157629,0.096271992,0.320827723,0.122535467,0.224555731,0.198292255,0.296468735,0.167972565,0.098176479,0.12849617,0.314068794,0.143288851,0.185572624,0.170779943,0.273504019,0.144727945,0.102724075,0.128776073,0.314462662,0.182192802,0.185686588,0.132269859,0.268079281,0.089271545,0.135809422,0.178807735,0.257763624,0.105605125,0.078955889,0.152158499,0.18535924,0.082603455,0.033200741,0.102755785
andy,5,write milk,0.155285597,0.291618347,0.154284716,0.13633275,0.137333632,0.243127108,0.117673874,0.105793476,0.125453234,0.224390984,0.095645189,0.09893775,0.128745794,0.235269785,0.069465876,0.106523991,0.165803909,0.228470087,0.088426828,0.062666178,0.140043259,0.129806519,0.023157835,-0.01023674,0.106648684,0.152928591,0.044028044,0.046279907,0.108900547,0.290813446,0.194496632,0.181912899,0.096316814,0.172326565,0.042778254,0.07600975,0.129548311
andy,3,hey plains,0.106697083,0.214285135,0.117488861,0.107588053,0.096796274,0.225085497,0.090807676,0.128289223,0.134277821,0.221100569,0.124381065,0.086822748,0.096719503,0.142886639,0.026681662,0.046167135,0.116204977,0.18864131,0.046164989,0.072436333,0.14247632,0.205394745,0.088765621,0.062918425,0.116629124,0.225723743,0.100184441,0.10909462,0.125539303,0.19804883,0.046005487,0.072509527,0.152043343,0.221190214,0.082522869,0.069146872,0.138667345
andy,4,thou slops,0.194546223,0.251130342,0.141843081,0.05658412,0.109287262,0.223432541,0.099288225,0.114145279,0.124144316,0.224266052,0.085110664,0.100121737,0.139155388,0.234707832,0.115164757,0.095552444,0.119543076,0.259515285,0.132554531,0.13997221,0.126960754,0.219563723,0.097576141,0.092602968,0.121987581,0.179214239,0.066843033,0.057226658,0.112371206,0.349801064,0.191799164,0.237429857,0.1580019,0.220857859,0.096150637,0.062855959,0.124707222
andy,3,are minted,0.168446541,0.330255032,0.105325222,0.161808491,0.22492981,0.278539419,0.112186909,0.05360961,0.16635251,0.202694416,0.075674057,0.036341906,0.127020359,0.147087336,0.047059298,0.020066977,0.100028038,0.18258667,0.049623966,0.082558632,0.132962704,0.247680902,0.105907917,0.114718199,0.141772985,0.172591448,0.019953728,0.030818462,0.15263772,0.330597162,0.118520498,0.177959442,0.212076664,0.294122934,0.139454365,0.08204627,0.15466857
andy,3,art retell,0.15506196,0.18727994,0.092033386,0.032217979,0.095246553,0.355138302,0.207423449,0.259891748,0.147714853,0.29433918,0.154803991,0.146624327,0.139535189,0.248523712,0.100262403,0.108988523,0.148261309,0.228242397,0.08221221,0.079981089,0.146030188,0.332299948,0.184552193,0.18626976,0.147747755,0.23020792,0.078882694,0.082460165,0.151325226,0.217898846,0.148314714,0.06657362,0.069584131,0.211941719,0.102383614,0.142357588,0.109558105
andy,4,stoa douse,0.118108034,0.220676899,0.059547424,0.102568865,0.161129475,0.254558802,0.118338346,0.093429327,0.136220455,0.251893997,0.082351208,0.115673542,0.169542789,0.290847778,0.142609835,0.121304989,0.148237944,0.274308681,0.139055014,0.126070738,0.135253668,0.162189484,0.068536997,0.026935816,0.093652487,0.186687946,0.05971694,0.09303546,0.126971006,0.172273636,0.04018569,0.045302629,0.132087946,0.195669413,0.063594818,0.063581467,0.132074594
andy,6,depend bog,0.154768467,0.237024546,0.094923973,0.082256079,0.142100573,0.232494593,0.08866787,0.09039402,0.143826723,0.304870367,0.096154213,0.161043644,0.208716154,0.294318199,0.150374651,0.085602045,0.143943548,0.282910347,0.124596357,0.138966799,0.15831399,0.233433723,0.092433929,0.075119734,0.140999794,0.236298084,0.093981743,0.09529829,0.142316341,0.271175623,0.122667551,0.128859282,0.148508072,0.266377926,0.099129677,0.117869854,0.167248249
andy,6,cilium due,0.178065538,0.277033806,0.179310322,0.098968267,0.097723484,0.300297022,0.191038132,0.202573538,0.10925889,0.289134979,0.190470934,0.179876089,0.098664045,0.333916903,0.234014273,0.235252857,0.09990263,0.312708616,0.189194202,0.212805986,0.123514414,0.275712967,0.137814522,0.152198553,0.137898445,0.262269497,0.130909443,0.124371052,0.131360054,0.192835569,0.081227064,0.061475515,0.111608505,0.254069567,0.087014437,0.142461061,0.16705513
andy,4,dims dawns,0.126238346,0.187973022,0.092949152,0.061734676,0.09502387,0.256844521,0.102077723,0.16182065,0.154766798,0.232638597,0.113846064,0.077871799,0.118792534,0.19905901,0.086102009,0.080266476,0.112957001,0.2146101,0.082809925,0.101653099,0.131800175,0.244331121,0.06293869,0.112530947,0.181392431,0.243899584,0.121984482,0.062507153,0.121915102,0.20792079,0.049333572,0.086005688,0.158587217,0.294037104,0.148600101,0.135449886,0.145437002
andy,6,beseem she,0.104456663,0.184439659,0.064743042,0.079982996,0.119696617,0.287899971,0.125685215,0.168203354,0.162214756,0.231855631,0.12972784,0.069640875,0.10212779,0.298096657,0.169354677,0.195968866,0.12874198,0.213821411,0.095319986,0.085079432,0.118501425,0.250651836,0.111882687,0.132150412,0.13876915,0.189552784,0.075055122,0.050783634,0.114497662,0.190036297,0.077432156,0.075538635,0.112604141,0.240982533,0.088867903,0.128378391,0.15211463
andy,6,prying dub,0.108107328,0.154539585,0.08285141,0.046432257,0.071688175,0.30448246,0.189712286,0.232794285,0.114770174,0.207431793,0.081766605,0.092661619,0.125665188,0.215005875,0.063046932,0.089340687,0.151958942,0.217566013,0.079497814,0.065607071,0.138068199,0.230133057,0.098755598,0.092064857,0.131377459,0.277165413,0.13437438,0.145787954,0.142791033,0.181868076,0.043176651,0.039077044,0.138691425,0.167182207,0.046488523,0.028490782,0.120693684
andy,6,oxeyes dox,0.193500042,0.318441629,0.215363026,0.124941587,0.103078604,0.299523115,0.144757509,0.196444511,0.154765606,0.440402269,0.312309027,0.285636663,0.128093243,0.26586318,0.129092932,0.137769938,0.136770248,0.30179143,0.11975503,0.165021181,0.1820364,0.304336786,0.169131517,0.122300386,0.135205269,0.250380516,0.125113487,0.115175247,0.125267029,0.202052355,0.082391262,0.076785326,0.119661093,0.231376886,0.085501909,0.111715794,0.145874977
andy,4,brin epics,0.141392231,0.230598927,0.084682226,0.089206696,0.1459167,0.265104294,0.112499475,0.119187593,0.152604818,0.198846102,0.060012102,0.046241283,0.138834,0.215295553,0.079463482,0.076461554,0.135832071,0.244473457,0.092089891,0.108641386,0.152383566,0.203355074,0.106965542,0.050971508,0.096389532,0.204116583,0.048383713,0.107727051,0.15573287,0.257730007,0.12273097,0.101997137,0.134999037,0.275506973,0.109050989,0.140507936,0.166455984
andy,4,stet barbs,0.174298525,0.276376247,0.124857187,0.102077723,0.15151906,0.306795597,0.098231077,0.155276537,0.20856452,0.269730806,0.115430355,0.061166286,0.154300451,0.254839659,0.099249601,0.100539207,0.155590057,0.228318453,0.12214613,0.072728395,0.106172323,0.198380232,0.04668045,0.092207909,0.151699781,0.234973431,0.089317083,0.083273649,0.145656347,0.224687099,0.102737188,0.079030752,0.121949911,0.220166445,0.075254679,0.098216534,0.144911766
andy,5,lamed puny,0.161405802,0.204207659,0.094982147,0.042801857,0.109225512,0.21914959,0.09180522,0.109924078,0.12734437,0.258184671,0.067005396,0.130840302,0.191179276,0.270869732,0.103509426,0.079690456,0.167360306,0.227628231,0.084665537,0.060267925,0.142962694,0.145962715,0.007016659,0.003000021,0.138946056,0.380812407,0.262260914,0.24186635,0.118551493,0.22632885,0.072895765,0.107777357,0.153433084,0.254398823,0.128247738,0.100965738,0.126151085
andy,3,bob hacker,0.109653234,0.234335423,0.068387747,0.124682188,0.165947676,0.254038334,0.126527071,0.088090658,0.127511263,0.237660885,0.114284277,0.110149622,0.123376608,0.211363316,0.085954189,0.087986708,0.125409126,0.222265005,0.07252264,0.096855879,0.149742365,0.178746462,0.074109077,0.029004097,0.104637384,0.210958004,0.077623367,0.10632062,0.133334637,0.232339621,0.067200661,0.099004984,0.16513896,0.236953974,0.079130888,0.071815014,0.157823086
andy,3,ben podsol,0.099127769,0.224505424,0.102135181,0.125377655,0.122370243,0.221981525,0.119399786,0.099611282,0.102581739,0.254963875,0.130633116,0.152382135,0.124330759,0.241777658,0.08192277,0.117446899,0.159854889,0.308294296,0.16685009,0.148439407,0.141444206,0.353774548,0.199289799,0.212330341,0.154484749,0.270767927,0.145281553,0.116283178,0.125486374,0.28933382,0.167350531,0.163847446,0.12198329,0.24565959,0.135979652,0.1236763,0.109679937
andy,4,eked cigar,0.179198265,0.306529999,0.16204834,0.127331734,0.144481659,0.320609808,0.111867428,0.176128149,0.20874238,0.261252165,0.089509726,0.052509785,0.171742439,0.269281864,0.111406088,0.097539425,0.157875776,0.278611898,0.144440413,0.120736122,0.134171486,0.253554821,0.090934753,0.119383335,0.162620068,0.240688324,0.110360861,0.078068256,0.130327463,0.253797531,0.098738432,0.123470068,0.155059099,0.244775295,0.09011507,0.089716196,0.154660225
andy,6,refire sky,0.163780689,0.292664766,0.103954792,0.128884077,0.188709974,0.286596775,0.148094654,0.097886801,0.138502121,0.287407637,0.120851517,0.148905516,0.16655612,0.274210453,0.091171265,0.107654333,0.183039188,0.257256508,0.101666689,0.074217319,0.155589819,0.231965303,0.091618776,0.076375484,0.140346527,0.229654312,0.09446764,0.089307785,0.135186672,0.254041433,0.111100912,0.118854761,0.142940521,0.221776485,0.070129633,0.078835964,0.151646852
andy,5,volts rots,0.107205868,0.178942919,0.065215588,0.071737051,0.113727331,0.262132883,0.117762804,0.148405552,0.144370079,0.263327837,0.085649252,0.118957758,0.177678585,0.24818325,0.104618549,0.070504665,0.143564701,0.216131926,0.078042984,0.072567225,0.138088942,0.236990929,0.104211807,0.098901987,0.132779121,0.201592684,0.096728325,0.068813562,0.104864359,0.257456779,0.111863375,0.152592421,0.145593405,0.238971233,0.079272032,0.093377829,0.159699202
andy,4,gate suing,0.1442945,0.278965473,0.117606401,0.134670973,0.161359072,0.306905985,0.102389812,0.145546913,0.204516172,0.275169611,0.115064383,0.070653439,0.160105228,0.27246809,0.130905628,0.112362862,0.141562462,0.194149733,0.091135979,0.052587271,0.103013754,0.350464106,0.24757576,0.247450352,0.102888346,0.293651342,0.162385702,0.190762997,0.13126564,0.205505133,0.059869528,0.074239492,0.145635605,0.213197708,0.091313839,0.067562103,0.121883869
andy,6,yeuked opt,0.170856953,0.321130753,0.154859304,0.1502738,0.166271448,0.244074106,0.139671803,0.077802658,0.104402304,0.314644575,0.162752867,0.210242271,0.151891708,0.278304338,0.075426579,0.12641263,0.20287776,0.302881956,0.136296749,0.100004196,0.166585207,0.262410164,0.111362219,0.095824957,0.151047945,0.275038481,0.114482641,0.123990536,0.16055584,0.240035057,0.069282532,0.079479218,0.170752525,0.246236324,0.074333668,0.075483799,0.171902657
andy,5,yawny celt,0.12816,0.270908594,0.086416006,0.142748594,0.184492588,0.316900253,0.098461151,0.132407665,0.218439102,0.282610178,0.142179012,0.064171076,0.140431166,0.271313429,0.099431276,0.130882263,0.171882153,0.345372915,0.168724537,0.173490763,0.176648378,0.296547413,0.172607183,0.119899035,0.123940229,0.225785971,0.074297428,0.101845741,0.151488543,0.182480812,0.079285622,0.03099227,0.10319519,0.241375923,0.079507113,0.138180733,0.161868811
andy,5,shank herd,0.106680393,0.214231968,0.088865519,0.107551575,0.125366449,0.247878075,0.079921007,0.122511625,0.167957067,0.264020443,0.105998039,0.096063375,0.158022404,0.220552206,0.072153091,0.062529802,0.148399115,0.215471029,0.091977358,0.067071915,0.123493671,0.272217512,0.14054203,0.148723841,0.131675482,0.208709478,0.039471149,0.077033997,0.169238329,0.195227861,0.087206602,0.025989532,0.108021259,0.32509613,0.168051481,0.217074871,0.157044649
andy,3,pal pulses,0.123839378,0.26079464,0.127866745,0.136955261,0.132927895,0.225665331,0.080210686,0.092737436,0.145454645,0.392424345,0.242187023,0.2469697,0.150237322,0.253143072,0.13218832,0.10290575,0.120954752,0.206137896,0.088097572,0.085183144,0.118040323,0.269122124,0.156831503,0.1510818,0.112290621,0.217222452,0.079277277,0.104931831,0.137945175,0.199719191,0.070353508,0.061774015,0.129365683,0.258740187,0.123365879,0.129374504,0.135374308
andy,5,burry lucy,0.076262951,0.319094658,0.179733038,0.242831707,0.13936162,0.207988977,0.125702381,0.068627357,0.082286596,0.265769958,0.123082638,0.183483362,0.142687321,0.182205915,0.095874071,0.039518595,0.086331844,0.248106003,0.13172698,0.161774158,0.116379023,0.157642365,0.070902109,0.041263342,0.086740255,0.244725466,0.15939641,0.15798521,0.085329056,0.128811598,0.039752722,0.043482542,0.089058876,0.297336817,0.182374001,0.208277941,0.114962816
andy,6,anoint nor,0.133024931,0.215740681,0.076684237,0.08271575,0.139056444,0.164786816,0.06035471,0.025730371,0.104432106,0.343434811,0.17519784,0.239002705,0.168236971,0.280708075,0.11255765,0.112471104,0.168150425,0.216959,0.091368437,0.048808575,0.125590563,0.231271744,0.099213123,0.105681181,0.13205862,0.265615225,0.125054836,0.133556604,0.140560389,0.211200714,0.062107086,0.070640326,0.149093628,0.211922884,0.074426413,0.062829256,0.137496471
andy,5,showy plot,0.122361183,0.228030205,0.074806929,0.105669022,0.153223276,0.200071335,0.054564238,0.046848059,0.145507097,0.239808083,0.082831383,0.094300985,0.1569767,0.372205973,0.224090099,0.215229273,0.148115873,0.233961821,0.108745337,0.085845947,0.125216484,0.189679861,0.072842598,0.064463377,0.116837263,0.224531889,0.057370901,0.107694626,0.167160988,0.320124626,0.160113811,0.152963638,0.160010815,0.210491896,0.055652142,0.050481081,0.154839754
andy,3,mom stereo,0.12816143,0.200819969,0.06857419,0.072658539,0.132245779,0.269138813,0.122899771,0.136893034,0.146239042,0.232540846,0.106666565,0.086301804,0.125874281,0.305492401,0.10601306,0.17961812,0.199479342,0.282335281,0.118450642,0.08285594,0.16388464,0.282901049,0.116824865,0.119016409,0.166076183,0.299337387,0.135785818,0.133261204,0.163551569,0.267702579,0.09254837,0.104151011,0.175154209,0.195673704,0.067049503,0.020519495,0.128624201
andy,3,keg bounce,0.184923649,0.298610449,0.094049931,0.1136868,0.204560518,0.253494978,0.085876942,0.04893446,0.167618036,0.265978336,0.133970022,0.0983603,0.132008314,0.224561214,0.096938133,0.0925529,0.127623081,0.194010735,0.07796073,0.066387653,0.116050005,0.347891569,0.198261023,0.231841564,0.149630547,0.223857641,0.065529585,0.074227095,0.158328056,0.203415155,0.064248323,0.045087099,0.139166832,0.222605228,0.070130587,0.083438396,0.152474642
andy,3,jib lesson,0.147608757,0.231204987,0.084532261,0.08359623,0.146672726,0.266004562,0.141678572,0.119331837,0.124325991,0.222546816,0.107232332,0.098220825,0.115314484,0.188248634,0.089780807,0.072934151,0.098467827,0.250588894,0.058928967,0.152121067,0.191659927,0.234287739,0.095975876,0.042627811,0.138311863,0.290755987,0.178401232,0.152444124,0.112354755,0.177706242,0.07880187,0.065351486,0.098904371,0.180865526,0.037586212,0.081961155,0.143279314
andy,6,unclip joy,0.119239807,0.205627441,0.078622818,0.086387634,0.127004623,0.223371506,0.087219238,0.096366882,0.136152267,0.210824251,0.11508894,0.074671984,0.095735312,0.237257719,0.147782326,0.141522408,0.089475393,0.269879103,0.161266088,0.180403709,0.108613014,0.217252254,0.078957081,0.10863924,0.138295174,0.257614136,0.108490229,0.119318962,0.149123907,0.223253489,0.059677362,0.074129581,0.163576126,0.266167164,0.131124973,0.102591038,0.135042191
andy,4,fury plonk,0.131690979,0.228727818,0.088291645,0.097036839,0.140436172,0.306587934,0.136439562,0.166151762,0.170148373,0.207299948,0.116686106,0.037151575,0.090613842,0.260539293,0.086575747,0.169925451,0.173963547,0.303666353,0.134387493,0.129702806,0.16927886,0.264353514,0.128898382,0.095074654,0.135455132,0.516578436,0.320806742,0.381123304,0.195771694,0.364882469,0.190778255,0.169110775,0.174104214,0.266962528,0.125009298,0.092858315,0.14195323
andy,3,has wavier,0.146466732,0.239313364,0.113021851,0.092846632,0.126291513,0.168858528,0.060023785,0.042567015,0.108834743,0.233843327,0.088798761,0.125008583,0.145044565,0.255107403,0.095175505,0.110062838,0.159931898,0.342146397,0.163961649,0.182214499,0.178184748,0.235839605,0.076742887,0.057654858,0.159096718,0.274512768,0.121373653,0.11541605,0.153139114,0.250424385,0.057971478,0.097285271,0.192452908,0.276820898,0.107932568,0.08436799,0.16888833
andy,5,pansy born,0.112057209,0.269937992,0.088261843,0.157880783,0.181676149,0.243535995,0.104691029,0.061859846,0.138844967,0.361799717,0.158409595,0.22295475,0.203390121,0.276394367,0.133633852,0.073004246,0.142760515,0.222970486,0.066623211,0.08020997,0.156347275,0.255968332,0.126222849,0.099621058,0.129745483,0.200375319,0.057531357,0.070629835,0.142843962,0.217234612,0.077215672,0.07439065,0.14001894,0.217983007,0.09566617,0.077964067,0.122316837
andy,4,inns xylem,0.104654789,0.215045214,0.133081675,0.110390425,0.081963539,0.21224618,0.117960453,0.13028264,0.094285727,0.249293089,0.131310701,0.155007362,0.117982388,0.23431015,0.098506451,0.116327763,0.135803699,0.273394823,0.141823769,0.137591124,0.131571054,0.374771595,0.211186409,0.243200541,0.163585186,0.236268044,0.139936686,0.072682858,0.096331358,0.214553356,0.083017826,0.118221998,0.13153553,0.20129776,0.08526063,0.06976223,0.11603713
andy,5,goths shin,0.134295225,0.217162609,0.075279713,0.082867384,0.141882896,0.270052195,0.134883881,0.128169298,0.135168314,0.231362104,0.086007595,0.09619379,0.145354509,0.204473495,0.095356226,0.059118986,0.10911727,0.244793892,0.075762033,0.135676622,0.169031858,0.248602152,0.117095232,0.079570293,0.13150692,0.175771952,0.054921627,0.044265032,0.120850325,0.21599412,0.069631815,0.095143795,0.146362305,0.207002163,0.10007,0.060639858,0.106932163
