,key,press_time,release_time
0,'p',1651405279.5581365,1651405279.6991384
1,'e',1651405279.7091372,1651405279.873137
2,'a',1651405279.8011408,1651405279.9241393
3,'n',1651405279.973136,1651405280.0631363
4,key.space,1651405280.219143,1651405280.30167
5,'r',1651405280.3806667,1651405280.5347393
6,'a',1651405280.6617408,1651405280.7917411
7,'i',1651405280.8327434,1651405280.919743
8,'n',1651405281.0187387,1651405281.125875
9,'s',1651405281.2204201,1651405281.3452616
,key,press_time,release_time
0,'n',1651405286.7213497,1651405286.7873502
1,'o',1651405286.9374816,1651405287.0180035
2,'w',1651405287.0000062,1651405287.0770104
3,'s',1651405287.178006,1651405287.2810042
4,key.space,1651405287.328005,1651405287.429002
5,'o',1651405287.444006,1651405287.5329752
6,'w',1651405287.5469744,1651405287.6389754
7,'l',1651405287.7139795,1651405287.7899783
8,'e',1651405287.8079755,1651405287.9699776
9,'t',1651405287.9499748,1651405288.0639749
,key,press_time,release_time
0,'h',1651405291.7358508,1651405291.8295972
1,'o',1651405291.8295972,1651405291.9077303
2,'u',1651405292.0171032,1651405292.0952287
3,'s',1651405292.0952287,1651405292.2086163
4,'e',1651405292.205615,1651405292.3396106
5,'s',1651405292.3106115,1651405292.4156156
6,key.space,1651405292.479611,1651405292.5536156
7,'w',1651405292.5626154,1651405292.6546123
8,'h',1651405292.6666133,1651405292.7506135
9,'y',1651405292.833615,1651405292.9016151
,key,press_time,release_time
0,'d',1651405304.0532942,1651405304.1266844
1,'u',1651405304.173489,1651405304.2358997
2,'d',1651405304.204655,1651405304.3296492
3,'e',1651405304.314024,1651405304.4546537
4,'s',1651405304.407779,1651405304.470275
5,key.space,1651405304.5484033,1651405304.6421525
6,'n',1651405304.8452778,1651405304.8921537
7,'o',1651405305.0171537,1651405305.0796556
8,'o',1651405305.1577814,1651405305.2447748
9,'n',1651405305.3567708,1651405305.432786
,key,press_time,release_time
0,'s',1651405307.2673442,1651405307.376434
1,'u',1651405307.6733265,1651405307.7358341
2,'n',1651405307.8608253,1651405307.9233272
3,'n',1651405307.9860747,1651405308.0640144
4,'e',1651405308.04839,1651405308.1890333
5,'d',1651405308.1890333,1651405308.2983913
6,key.space,1651405308.3140182,1651405308.4077666
7,'a',1651405308.4546435,1651405308.5483959
8,'l',1651405308.5952659,1651405308.642141
9,'l',1651405308.7046418,1651405308.7827122
,key,press_time,release_time
0,'w',1651405310.794303,1651405310.9183033
1,'y',1651405311.014304,1651405311.1263075
2,'e',1651405311.1233647,1651405311.220305
3,key.space,1651405311.3073006,1651405311.3723042
4,'p',1651405311.5573068,1651405311.645307
5,'r',1651405311.6683204,1651405311.759304
6,'a',1651405311.8013039,1651405311.909304
7,'w',1651405311.917305,1651405312.0113049
8,'n',1651405312.040303,1651405312.1143072
9,'s',1651405312.1523037,1651405312.199304
,key,press_time,release_time
0,'k',1651405314.142003,1651405314.2320015
1,'e',1651405314.1950045,1651405314.258006
2,'t',1651405314.3860064,1651405314.4600034
3,'o',1651405314.5250025,1651405314.6040072
4,'s',1651405314.594003,1651405314.6790054
5,'e',1651405314.6650007,1651405314.7400012
6,key.space,1651405314.760002,1651405314.873005
7,'d',1651405314.9380035,1651405315.0280032
8,'o',1651405315.0510035,1651405315.1140313
9,'x',1651405315.159221,1651405315.2360094
,key,press_time,release_time
0,'s',1651405317.1901357,1651405317.2828398
1,'t',1651405317.3608851,1651405317.4390101
2,'y',1651405317.5015733,1651405317.6113591
3,key.space,1651405317.5956395,1651405317.6893778
4,'n',1651405317.8143983,1651405317.8769286
5,'e',1651405317.9389515,1651405317.9702184
6,'p',1651405318.0327187,1651405318.110912
7,'e',1651405318.079663,1651405318.142157
8,'r',1651405318.2403617,1651405318.3318906
9,'s',1651405318.3210151,1651405318.406765
,key,press_time,release_time
0,'x',1651405320.4642103,1651405320.5332253
1,'y',1651405320.6576831,1651405320.6889477
2,'l',1651405321.274133,1651405321.3456306
3,'e',1651405321.3613634,1651405321.392649
4,'n',1651405321.454647,1651405321.5171564
5,'e',1651405321.4859045,1651405321.57967
6,key.space,1651405321.6265352,1651405321.767209
7,'l',1651405321.7827244,1651405321.8609092
8,'e',1651405321.8297477,1651405321.9078538
9,'d',1651405321.9547513,1651405322.0935967
,key,press_time,release_time
0,'s',1651405323.9554985,1651405324.0330312
1,'y',1651405324.189389,1651405324.314211
2,'l',1651405324.3611524,1651405324.4546843
3,'p',1651405324.563954,1651405324.6421406
4,'h',1651405324.673337,1651405324.7827053
5,key.space,1651405324.8608332,1651405324.9702032
6,'a',1651405325.1420753,1651405325.2671103
7,'r',1651405325.2671103,1651405325.3608592
8,'s',1651405325.4546065,1651405325.5483603
9,'e',1651405325.5483603,1651405325.6264505
,key,press_time,release_time
0,'e',1651405328.4866037,1651405328.5485046
1,'x',1651405328.689037,1651405328.73591
2,'p',1651405329.1843524,1651405329.2870052
3,'o',1651405329.3726037,1651405329.44368
4,key.space,1651405329.4087548,1651405329.5354588
5,'w',1651405329.4956195,1651405329.5837753
6,'h',1651405329.644686,1651405329.717293
7,'a',1651405329.7046115,1651405329.7925758
8,'n',1651405329.8139288,1651405329.889222
9,'g',1651405329.8830488,1651405329.9669516
,key,press_time,release_time
0,'r',1651405331.7351322,1651405331.8824568
1,'a',1651405331.833136,1651405331.9551563
2,'m',1651405331.910625,1651405331.9944687
3,key.space,1651405332.0256522,1651405332.1271806
4,'p',1651405332.1125937,1651405332.2206147
5,'l',1651405332.18938,1651405332.314337
6,'a',1651405332.2675462,1651405332.361276
7,'c',1651405332.455029,1651405332.5800502
8,'e',1651405332.5487654,1651405332.6269147
9,'r',1651405332.68953,1651405332.7672207
,key,press_time,release_time
