Subject,Class,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-D|4,T2-I|4+5,T2-PF|4+5,T2-RF|4+5,T2-D|5,T2-I|5+6,T2-PF|5+6,T2-RF|5+6,T2-D|6,T2-I|6+7,T2-PF|6+7,T2-RF|6+7,T2-D|7,T2-I|7+8,T2-PF|7+8,T2-RF|7+8,T2-D|8,T2-I|8+9,T2-PF|8+9,T2-RF|8+9,T2-D|9
qikai,6,staved day,0.129724026,0.191232681,0.102579594,0.061508656,0.088653088,0.140668154,0.02003026,0.052015066,0.120637894,0.234907627,0.173049688,0.114269733,0.061857939,0.188481569,0.068482876,0.126623631,0.119998693,0.227956772,0.125010729,0.107958078,0.102946043,0.217810392,0.073473454,0.114864349,0.144336939,0.223411322,0.111335993,0.079074383,0.112075329,0.165094614,0.061071873,0.053019285,0.104022741,0.171968937,0.122014046,0.067946196,0.049954891
qikai,5,cease gift,0.118510723,0.276823521,0.152083874,0.158312798,0.124739647,0.204750538,0.093460798,0.080010891,0.11128974,0.243088007,0.114293098,0.131798267,0.128794909,0.215379477,0.087308645,0.086584568,0.128070831,0.23257637,0.094121695,0.104505539,0.138454676,0.239940643,0.132234097,0.101485968,0.107706547,0.229475498,0.155297756,0.121768951,0.074177742,0.181314468,0.076177597,0.107136726,0.105136871,0.311157227,0.20123291,0.206020355,0.109924316
qikai,5,brash give,0.118461609,0.214592457,0.085107803,0.096130848,0.129484653,0.201485634,0.105482817,0.07200098,0.096002817,0.233330011,0.117006302,0.137327194,0.116323709,0.172411203,0.100308895,0.056087494,0.072102308,0.180010796,0.069078207,0.107908487,0.110932589,0.209620714,0.082258701,0.098688126,0.127362013,0.217484951,0.131361485,0.090122938,0.086123466,0.192847729,0.098341703,0.106724262,0.094506025,0.161552668,0.061703682,0.067046642,0.099848986
qikai,5,gaols this,0.074998856,0.165113211,0.031999826,0.090114355,0.133113384,0.184851408,0.131092548,0.051738024,0.05375886,0.225266695,0.134611368,0.171507835,0.090655327,0.132121801,0.053202868,0.041466475,0.078918934,0.169104338,0.11295557,0.090185404,0.056148767,0.095383883,0.026117325,0.039235115,0.069266558,0.138433933,0.067250013,0.069167376,0.07118392,0.249451637,0.167102098,0.178267717,0.082349539,0.1395998,0.064616442,0.057250261,0.074983358
qikai,4,that unfix,0.089766026,0.157327414,0.081990004,0.067561388,0.07533741,0.168099642,0.057104349,0.092762232,0.110995293,0.164098501,0.065913677,0.053103209,0.098184824,0.17018199,0.073560953,0.071997166,0.096621037,0.16462779,0.068622589,0.068006754,0.096005201,0.266615391,0.176861286,0.170610189,0.089754105,0.18044281,0.085743666,0.090688705,0.094699144,0.185116291,0.114992619,0.090417147,0.070123672,0.194717884,0.106039286,0.124594212,0.088678598
qikai,5,tiffs host,0.112344742,0.226275682,0.149676085,0.113930941,0.076599598,0.139436245,0.074564695,0.062836647,0.06487155,0.266242504,0.134272575,0.201370955,0.131969929,0.19927907,0.060123444,0.067309141,0.139155626,0.236671686,0.084980965,0.09751606,0.151690722,0.224873543,0.132675648,0.073182821,0.092197895,0.201601028,0.110551357,0.109403133,0.091049671,0.20334506,0.087037563,0.112295389,0.116307497,0.166376352,0.07943058,0.050068855,0.086945772
qikai,6,piqued tow,0.074262857,0.250987291,0.176213503,0.176724434,0.074773788,0.12949872,0.051393509,0.054724932,0.078105211,0.217878342,0.200892687,0.13977313,0.016985655,0.097907066,0.025989532,0.080921412,0.071917534,0.623495102,0.520538568,0.551577568,0.102956533,0.275082111,0.150409222,0.172125578,0.12467289,0.229037762,0.092681408,0.104364872,0.136356354,0.241418839,0.159448385,0.105062485,0.081970453,0.146954536,0.054561377,0.064984083,0.09239316
qikai,4,axle joins,0.107711315,0.42555666,0.309818029,0.317845345,0.11573863,0.20534277,0.126403093,0.089604139,0.078939676,0.160445213,0.075940132,0.081505537,0.084505081,0.169017315,0.071204662,0.084512234,0.097812653,0.19801116,0.119372606,0.100198507,0.078638554,0.25407815,0.180793524,0.175439596,0.073284626,0.222286463,0.147101641,0.149001837,0.075184822,0.209354401,0.131088734,0.134169579,0.078265667,0.121308088,0.047253132,0.043042421,0.074054956
qikai,5,resew head,0.119127512,0.867737532,0.774746418,0.74861002,0.092991114,0.256696463,0.190004826,0.163705349,0.066691637,0.472764492,0.312820435,0.406072855,0.159944057,0.24158287,0.124145508,0.081638813,0.117437363,0.236003399,0.131693363,0.118566036,0.104310036,0.306659698,0.187026024,0.202349663,0.119633675,0.217028856,0.085354805,0.097395182,0.131674051,0.154788017,0.060908794,0.023113966,0.093879223,0.17950511,0.07276988,0.085625887,0.106735229
qikai,3,use portly,0.077005148,0.182124138,0.067688704,0.10511899,0.114435434,0.205751657,0.087746859,0.091316223,0.118004799,0.210026503,0.083453894,0.092021704,0.126572609,0.260732651,0.166004419,0.134160042,0.094728231,0.269270658,0.184080601,0.174542427,0.085190058,0.15192318,0.055480242,0.066733122,0.096442938,0.413828611,0.280647516,0.317385674,0.133181095,0.346414328,0.248851538,0.213233232,0.09756279,0.176945925,0.099582195,0.079383135,0.077363729
qikai,4,drag fewer,0.090935469,0.350105047,0.200095177,0.259169579,0.150009871,0.251703739,0.135426283,0.101693869,0.116277456,0.241553068,0.107279062,0.125275612,0.134274006,0.366640329,0.231822968,0.232366323,0.134817362,0.496208191,0.368020058,0.361390829,0.128188133,0.30959177,0.162458181,0.181403637,0.147133589,0.245866776,0.125937939,0.098733187,0.119928837,0.283118248,0.16583252,0.163189411,0.117285728,0.461351871,0.346822023,0.344066143,0.114529848
qikai,6,dryads ess,0.097895622,0.362052679,0.23035574,0.264157057,0.131696939,0.642972708,0.562654257,0.511275768,0.080318451,0.205980301,0.115791559,0.12566185,0.090188742,0.295226574,0.172559977,0.205037832,0.122666597,0.268629313,0.135685682,0.145962715,0.13294363,0.291045189,0.154838085,0.158101559,0.136207104,0.182138205,0.10270834,0.045931101,0.079429865,0.390749931,0.313428164,0.311320066,0.077321768,0.229734182,0.149966478,0.152412415,0.079767704
qikai,4,hoes bibbs,0.08192873,0.202192545,0.133591652,0.120263815,0.068600893,0.216490984,0.054395676,0.147890091,0.162095308,0.175203562,0.0806005,0.013108253,0.094603062,0.156951427,0.074531555,0.062348366,0.082419872,0.230158567,0.115463972,0.147738695,0.114694595,0.22244525,0.149222612,0.107750654,0.073222637,0.288382053,0.071203232,0.215159416,0.217178822,0.625927448,0.500114202,0.408748627,0.125813246,0.209862947,0.105778694,0.084049702,0.104084253
