Subject,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-NG|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-NG|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-NG|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-NG|3+4,T2-D|4,T2-D|S,T2-I|S,T2-PF|S,T2-RF|S,T2-NG|S,T2-D|M,T2-I|M,T2-PF|M,T2-RF|M,T2-NG|M,T2-D|VAR,T2-I|VAR,T2-PF|VAR,T2-RF|VAR,T2-NG|VAR,T2-D|SD,T2-I|SD,T2-PF|SD,T2-RF|SD,T2-NG|SD,T3-I|0+2,T3-PF|0+2,T3-RF|0+2,T3-NG|0+2,T3-I|1+3,T3-PF|1+3,T3-RF|1+3,T3-NG|1+3,T3-I|2+4,T3-PF|2+4,T3-RF|2+4,T3-NG|2+4,T3-I|S,T3-PF|S,T3-RF|S,T3-NG|S,T3-I|M,T3-PF|M,T3-RF|M,T3-NG|M,T3-I|VAR,T3-PF|VAR,T3-RF|VAR,T3-NG|VAR,T3-I|SD,T3-PF|SD,T3-RF|SD,T3-NG|SD,T4-I|0+3,T4-PF|0+3,T4-RF|0+3,T4-NG|0+3,T4-I|1+4,T4-PF|1+4,T4-RF|1+4,T4-NG|1+4,T4-I|S,T4-PF|S,T4-RF|S,T4-NG|S,T4-I|M,T4-PF|M,T4-RF|M,T4-NG|M,T4-I|VAR,T4-PF|VAR,T4-RF|VAR,T4-NG|VAR,T4-I|SD,T4-PF|SD,T4-RF|SD,T4-NG|SD,T5-I|0+4,T5-PF|0+4,T5-RF|0+4,T5-NG|0+4
chris,wakes,0.158968449,-0.045053244,0.113915205,0.116121292,0.275089741,0.161174536,-0.06679678,0.094377756,0.044968128,0.206142664,0.111764908,-0.007163286,0.104601622,0.083571672,0.19533658,0.090734959,0.12179184,0.212526798,0.200478077,0.291213036,0.078686237,0.601329088,0.00277853,0.525421381,0.44513917,0.967782021,0.120265818,0.000694633,0.131355345,0.111284792,0.241945505,0.001461154,0.007124746,0.002992022,0.004381584,0.002326688,0.038225042,0.084408213,0.054699382,0.066193531,0.048235759,0.049324512,0.208292961,0.16108942,0.320057869,0.037804842,0.198979378,0.128539801,0.289714336,0.205363512,0.31712842,0.284049749,0.395814657,0.292492867,0.724400759,0.57367897,1.005586863,0.097497622,0.24146692,0.191226323,0.335195621,0.008759463,0.004315183,0.006727011,0.002986183,0.093592005,0.06569005,0.082018356,0.05464598,0.153926134,0.312894583,0.244661093,0.403629541,0.25033164,0.411506176,0.329017878,0.490192413,0.404257774,0.724400759,0.57367897,0.893821955,0.202128887,0.362200379,0.286839485,0.446910977,0.004647011,0.004862123,0.003558034,0.003746565,0.068168987,0.069728926,0.059649255,0.061209194,0.366452932,0.525421381,0.44513917,0.604107618
chris,zings,0.148414373,-0.034642696,0.113771677,0.105492592,0.253906965,0.140135288,-0.072942019,0.06719327,0.071532488,0.211667776,0.144474506,-0.08250308,0.061971426,0.052972794,0.1974473,0.135475874,-0.019995928,0.115479946,0.103651524,0.239127398,0.123647451,0.692147493,-0.210083723,0.358416319,0.333649397,0.902149439,0.138429499,-0.052520931,0.08960408,0.083412349,0.22553736,9.16E-05,0.000897819,0.000839814,0.000654953,0.00065698,0.009570559,0.029963629,0.02897954,0.025592049,0.025631624,0.032550573,0.180964947,0.17702508,0.325439453,-0.010970592,0.129164696,0.124505281,0.26464057,0.032976866,0.177451372,0.156624317,0.301098824,0.054556847,0.487581015,0.458154678,0.891178846,0.018185616,0.162527005,0.152718226,0.297059615,0.000637609,0.000837869,0.000701025,0.000936362,0.025250916,0.028945968,0.026476885,0.03060004,0.094521999,0.242936373,0.229997873,0.378412247,0.104509354,0.244644642,0.228156805,0.368292093,0.199031353,0.487581015,0.458154678,0.74670434,0.099515676,0.243790507,0.229077339,0.37335217,4.99E-05,1.46E-06,1.69E-06,5.12E-05,0.007062126,0.001207929,0.001301832,0.007156029,0.210001945,0.358416319,0.333649397,0.48206377
chris,monks,0.131424665,-0.046327829,0.085096836,0.082087517,0.213512182,0.128415346,0.04757905,0.175994396,0.183673859,0.312089205,0.136094809,-0.051442862,0.084651947,0.050874949,0.186969757,0.10231781,-0.002964735,0.099353075,0.139580727,0.241898537,0.142545462,0.640798092,-0.053156376,0.445096254,0.456217051,0.954469681,0.128159618,-0.013289094,0.111274064,0.114054263,0.23861742,0.000237111,0.002119597,0.001908272,0.003503996,0.002902208,0.015398415,0.046039083,0.043683772,0.059194558,0.053872142,0.129666567,0.261091232,0.265761375,0.397186041,0.132230997,0.260646343,0.234548807,0.362964153,0.047910213,0.184005022,0.190455675,0.326550484,0.309807777,0.705742598,0.690765858,1.086700678,0.103269259,0.235247533,0.230255286,0.362233559,0.002300112,0.001969396,0.001431563,0.001247746,0.047959483,0.044377873,0.037836,0.035323446,0.214318514,0.345743179,0.316636324,0.448060989,0.231584072,0.359999418,0.374129534,0.50254488,0.445902586,0.705742598,0.690765858,0.950605869,0.222951293,0.352871299,0.345382929,0.475302935,0.00014905,0.00010162,0.001652735,0.001484247,0.012208593,0.010080683,0.040653839,0.038525928,0.313671589,0.445096254,0.456217051,0.587641716
chris,genre,0.125854254,-0.01287961,0.112974644,0.130358219,0.256212473,0.143237829,-0.086228371,0.057009459,0.043740749,0.186978579,0.12996912,0.045905828,0.175874949,0.161777973,0.291747093,0.115872145,-0.016954899,0.098917246,0.08437705,0.200249195,0.101331949,0.616265297,-0.070157051,0.444776297,0.420253992,0.93518734,0.123253059,-0.017539263,0.111194074,0.105063498,0.233796835,0.000246569,0.002921842,0.002424493,0.002681588,0.002392696,0.015702513,0.054054069,0.049239141,0.051784049,0.048915187,0.044129848,0.169984102,0.174098969,0.299953222,0.089646578,0.232884407,0.205518723,0.348756552,0.144823074,0.274792194,0.246155024,0.376124144,0.278599501,0.677660704,0.625772715,1.024833918,0.0928665,0.225886901,0.208590905,0.341611306,0.002542557,0.002782908,0.001305097,0.001488793,0.050423778,0.052753273,0.036126133,0.038584883,0.220004797,0.345859051,0.335876942,0.461731195,0.188563824,0.331801653,0.289895773,0.433133602,0.408568621,0.677660704,0.625772715,0.894864798,0.20428431,0.338830352,0.312886357,0.447432399,0.000494267,9.88E-05,0.001057134,0.000408911,0.022232125,0.009940081,0.032513596,0.020221552,0.318922043,0.444776297,0.420253992,0.546108246
chris,alien,0.147694588,-0.055745363,0.091949224,0.030230284,0.177924871,0.085975647,0.128007889,0.213983536,0.201057196,0.287032843,0.073049307,0.020895958,0.093945265,0.169970512,0.243019819,0.149074554,-0.014193296,0.134881258,0.119935274,0.269009829,0.134128571,0.589922667,0.078965187,0.534759283,0.521193266,0.976987362,0.117984533,0.019741297,0.133689821,0.130298316,0.24424684,0.001288413,0.006190927,0.003256802,0.005567235,0.002281319,0.035894464,0.078682443,0.057068401,0.074613908,0.047763154,0.158238173,0.30593276,0.231287479,0.378982067,0.221953154,0.307928801,0.371027708,0.457003355,0.155777216,0.228826523,0.289905787,0.362955093,0.535968542,0.842688084,0.892220974,1.198940516,0.178656181,0.280896028,0.297406991,0.399646839,0.001407485,0.002034421,0.004924034,0.002531543,0.037516463,0.045104557,0.070171461,0.050314446,0.252183437,0.399878025,0.401257992,0.548952579,0.356834412,0.442810059,0.490962982,0.576938629,0.609017849,0.842688084,0.892220974,1.125891209,0.304508924,0.421344042,0.446110487,0.562945604,0.005475913,0.00092158,0.004023493,0.000391609,0.073999414,0.030357532,0.063431007,0.019789125,0.387064695,0.534759283,0.521193266,0.668887854
chris,kinda,0.109719992,0.041273594,0.150993586,0.209119797,0.318839788,0.167846203,-0.054098129,0.113748074,0.054850101,0.222696304,0.108948231,-0.086979389,0.021968842,0.027027845,0.135976076,0.114007235,-0.038121223,0.075886011,0.08408618,0.198093414,0.122207403,0.622729063,-0.137925148,0.362596512,0.375083923,0.875605583,0.124545813,-0.034481287,0.090649128,0.093770981,0.218901396,0.000613636,0.002964307,0.003036649,0.006456209,0.005770555,0.024771673,0.054445454,0.055105796,0.080350536,0.075964168,0.155021667,0.264741659,0.263969898,0.37368989,-0.032129288,0.135716915,0.081877947,0.24972415,-0.011093378,0.097854853,0.111114025,0.220062256,0.111799002,0.498313427,0.45696187,0.843476295,0.037266334,0.166104476,0.152320623,0.281158765,0.010510366,0.007655354,0.009562857,0.006641464,0.102520078,0.087494882,0.097789864,0.081495176,0.176990509,0.286710501,0.290997744,0.400717735,0.043756723,0.211602926,0.165964127,0.333810329,0.220747232,0.498313427,0.45696187,0.734528065,0.110373616,0.249156713,0.228480935,0.367264032,0.008875621,0.002820574,0.007816703,0.0022383,0.094210513,0.053109075,0.088412118,0.04731068,0.25287652,0.362596512,0.375083923,0.484803915
chris,wrote,0.133944273,-0.048030615,0.085913658,0.065873861,0.199818134,0.113904476,-0.037921667,0.075982809,0.048280478,0.162184954,0.086202145,0.071928978,0.158131123,0.182620764,0.268822908,0.110691786,-0.016278505,0.09441328,0.099107504,0.20979929,0.115386009,0.560128689,-0.030301809,0.41444087,0.395882607,0.840625286,0.112025738,-0.007575452,0.103610218,0.098970652,0.210156322,0.00029097,0.002984737,0.001377852,0.003554084,0.001950009,0.017057848,0.054632745,0.037119423,0.059616137,0.044158903,0.027952194,0.161896467,0.114154339,0.248098612,0.120209455,0.234113932,0.230901241,0.344805717,0.166342258,0.252544403,0.281728268,0.367930412,0.314503908,0.648554802,0.626783848,0.960834742,0.104834636,0.216184934,0.208927949,0.320278247,0.004965241,0.002295349,0.007382375,0.004041113,0.070464468,0.047909798,0.085920746,0.063569747,0.186083317,0.32002759,0.296775103,0.430719376,0.214622736,0.328527212,0.330008745,0.443913221,0.400706053,0.648554802,0.626783848,0.874632597,0.200353026,0.324277401,0.313391924,0.437316298,0.000407249,3.61E-05,0.000552237,8.70E-05,0.020180417,0.006010141,0.023499734,0.009329458,0.280496597,0.41444087,0.395882607,0.52982688
chris,gated,0.123477697,0.023521662,0.146999359,0.180421829,0.303899527,0.156900167,-0.046552181,0.110347986,0.075935841,0.232836008,0.122488022,-0.011883259,0.110604763,0.1081388,0.230626822,0.120022058,0.110969782,0.23099184,0.218298674,0.338320732,0.107328892,0.630216837,0.076056004,0.598943949,0.582795143,1.105683088,0.126043367,0.019014001,0.149735987,0.145698786,0.276420772,0.000339463,0.004576583,0.00323089,0.004251352,0.002861135,0.018424529,0.067650449,0.056840919,0.065202389,0.053489577,0.133869648,0.257347345,0.25635767,0.379835367,0.064052582,0.220952749,0.18407464,0.340974808,0.219108582,0.341596603,0.326437473,0.448925495,0.417030811,0.819896698,0.766869783,1.16973567,0.13901027,0.273298899,0.255623261,0.38991189,0.00603041,0.003829574,0.005067199,0.00298949,0.077655716,0.061883551,0.071184258,0.054676228,0.244474411,0.367952108,0.364496469,0.487974167,0.295044422,0.45194459,0.402373314,0.559273481,0.539518833,0.819896698,0.766869783,1.047247648,0.269759417,0.409948349,0.383434892,0.523623824,0.001278663,0.003527368,0.000717328,0.002541796,0.035758398,0.059391653,0.026782974,0.050416229,0.475466251,0.598943949,0.582795143,0.70627284
chris,xylem,0.14291954,0.147705793,0.290625334,0.290268421,0.433187962,0.142562628,0.023566723,0.166129351,0.131766796,0.274329424,0.108200073,0.069828272,0.178028345,0.226976871,0.335176945,0.1571486,-0.002991438,0.154157162,0.114987135,0.272135735,0.117978573,0.668809414,0.23810935,0.788940191,0.763999224,1.314830065,0.133761883,0.059527338,0.197235048,0.190999806,0.328707516,0.000402693,0.004361104,0.003971304,0.006811694,0.00570512,0.02006722,0.066038656,0.063018282,0.082532989,0.075532246,0.313835144,0.456754684,0.422035217,0.564954758,0.201595068,0.344157696,0.358743668,0.501306295,0.223985434,0.332185507,0.341964006,0.45016408,0.739415646,1.133097887,1.122742891,1.516425133,0.246471882,0.377699296,0.37424763,0.505475044,0.003528689,0.004723149,0.001783129,0.003307259,0.059402769,0.068725171,0.042227116,0.057508771,0.491863489,0.63478303,0.649012089,0.791931629,0.35575223,0.498314857,0.473730803,0.61629343,0.847615719,1.133097887,1.122742891,1.40822506,0.423807859,0.566548944,0.561371446,0.70411253,0.009263137,0.009311781,0.015361765,0.015424388,0.096245195,0.09649757,0.123942586,0.124194961,0.646020651,0.788940191,0.763999224,0.906918764
chris,items,0.095976591,-0.030976057,0.065000534,0.100263596,0.196240187,0.131239653,-0.038326263,0.092913389,0.078445435,0.209685087,0.116771698,-0.058852673,0.057919025,0.036989212,0.15376091,0.095841885,0.090150595,0.185992479,0.179151773,0.274993658,0.089001179,0.528831005,-0.038004398,0.401825428,0.394850016,0.834679842,0.105766201,-0.0095011,0.100456357,0.098712504,0.20866996,0.000311353,0.004552701,0.003479955,0.003564467,0.002523122,0.017645199,0.067473703,0.058991142,0.059703157,0.050230689,0.061937332,0.157913923,0.17870903,0.274685621,0.019592762,0.150832415,0.115434647,0.246674299,0.127139807,0.243911505,0.216140985,0.332912683,0.208669901,0.552657843,0.510284662,0.854272604,0.069556634,0.184219281,0.170094887,0.284757535,0.002935132,0.002684908,0.002591094,0.001935347,0.054176859,0.051816099,0.050902792,0.043992582,0.119856358,0.215832949,0.215698242,0.311674833,0.205585241,0.336824894,0.29458642,0.425826073,0.325441599,0.552657843,0.510284662,0.737500906,0.162720799,0.276328921,0.255142331,0.368750453,0.003674721,0.007319525,0.003111672,0.006515253,0.060619475,0.085554225,0.055782366,0.080717115,0.305848837,0.401825428,0.394850016,0.490826607
