Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
bryce,p_a,16_1,16,1,3,0.127808571,0.112001419,0.23980999,0.216235638,0.344044209,0.104234219
bryce,a_y,1_25,1,25,3,0.104234219,0.039687157,0.143921375,0.199930429,0.304164648,0.160243273
bryce,y_~,25_0,25,0,3,0.160243273,-0.024010658,0.136232615,0.095981836,0.256225109,0.119992495
bryce,~_g,0_7,0,7,3,0.119992495,0.04011488,0.160107374,0.12803483,0.248027325,0.08791995
bryce,g_l,7_12,7,12,3,0.08791995,0.040441513,0.128361464,0.151438236,0.239358187,0.110996723
bryce,l_a,12_1,12,1,3,0.110996723,0.056545019,0.167541742,0.168621063,0.279617786,0.112076044
bryce,a_r,1_18,1,18,3,0.112076044,0.016392231,0.128468275,0.095708847,0.207784891,0.079316616
bryce,r_e,18_5,18,5,3,0.079316616,0.015986681,0.095303297,0.160172462,0.239489079,0.144185781
bryce,e_d,5_4,5,4,3,0.144185781,-0.023967266,0.120218515,0.055847883,0.200033665,0.079815149
bryce,s_a,19_1,19,1,4,0.215970755,-0.103492975,0.112477779,0.039949179,0.255919933,0.143442154
bryce,a_l,1_12,1,12,4,0.143442154,0.047852278,0.191294432,0.1440804,0.287522554,0.096228123
bryce,l_t,12_20,12,20,4,0.096228123,0.056312799,0.152540922,0.127980471,0.224208593,0.071667671
bryce,t_~,20_0,20,0,4,0.071667671,0.039990902,0.111658573,0.13557601,0.207243681,0.095585108
bryce,~_n,0_14,0,14,4,0.095585108,0.096662283,0.192247391,0.248801708,0.344386816,0.152139425
bryce,n_u,14_21,14,21,4,0.152139425,-0.06432724,0.087812185,0.063488245,0.21562767,0.127815485
bryce,u_r,21_18,21,18,4,0.127815485,-0.007711411,0.120104074,0.080704927,0.208520412,0.088416338
bryce,r_s,18_19,18,19,4,0.088416338,0.111419916,0.199836254,0.183948994,0.272365332,0.072529078
bryce,s_e,19_5,19,5,4,0.072529078,0.119626522,0.1921556,0.184213161,0.256742239,0.064586639
bryce,s_a,19_1,19,1,5,0.192517757,-0.095775366,0.096742392,0.03989315,0.232410908,0.135668516
bryce,a_i,1_9,1,9,5,0.135668516,-0.02393508,0.111733437,0.19205308,0.327721596,0.215988159
bryce,i_n,9_14,9,14,5,0.215988159,-0.079744339,0.13624382,0.03993082,0.25591898,0.119675159
bryce,n_t,14_20,14,20,5,0.119675159,0.047871113,0.167546272,0.159576178,0.279251337,0.111705065
bryce,t_~,20_0,20,0,5,0.111705065,-0.047838926,0.063866138,0.039893389,0.151598454,0.087732315
bryce,~_d,0_4,0,4,5,0.087732315,0.296351433,0.384083748,0.360178947,0.447911263,0.063827515
bryce,d_u,4_21,4,21,5,0.063827515,0.095744848,0.159572363,0.192486048,0.256313562,0.096741199
bryce,u_a,21_1,21,1,5,0.096741199,0.000996828,0.097738028,0.063843966,0.160585165,0.062847137
bryce,a_l,1_12,1,12,5,0.062847137,0.040953398,0.103800535,0.144044876,0.206892014,0.103091478
bryce,g_r,7_18,7,18,6,0.112114429,-0.047532797,0.064581633,0.087407827,0.199522257,0.134940624
bryce,r_a,18_1,18,1,6,0.134940624,-0.047155619,0.087785006,0.081053257,0.215993881,0.128208876
bryce,a_t,1_20,1,20,6,0.128208876,-0.040189266,0.088019609,0.05548501,0.183693886,0.095674276
bryce,t_e,20_5,20,5,6,0.095674276,0.039689541,0.135363817,0.143884659,0.239558935,0.104195118
bryce,e_d,5_4,5,4,6,0.104195118,-0.031594038,0.07260108,0.040287733,0.144482851,0.071881771
bryce,d_~,4_0,4,0,6,0.071881771,-0.024120331,0.04776144,0.096145868,0.168027639,0.120266199
bryce,~_w,0_23,0,23,6,0.120266199,0.079601288,0.199867487,0.167952299,0.288218498,0.088351011
bryce,w_i,23_9,23,9,6,0.088351011,0.064099789,0.1524508,0.15191102,0.240262032,0.087811232
bryce,i_g,9_7,9,7,6,0.087811232,-0.023986816,0.063824415,0.064317226,0.152128458,0.088304043
bryce,r_a,18_1,18,1,3,0.191714287,-0.063858271,0.127856016,0.088111639,0.279825926,0.15196991
bryce,a_m,1_13,1,13,3,0.15196991,0.007862806,0.159832716,0.120546341,0.272516251,0.112683535
bryce,m_~,13_0,13,0,3,0.112683535,0.031275272,0.143958807,0.127527714,0.240211248,0.096252441
