,key,press_time,release_time
0,'o',1652948130.0048594,1652948130.158985
1,'h',1652948130.2527833,1652948130.3912692
2,'m',1652948130.691986,1652948130.877
3,key.space,1652948130.8392658,1652948130.9926503
4,'f',1652948131.0395253,1652948131.240257
5,'i',1652948131.1243293,1652948131.2620208
6,'l',1652948131.3245642,1652948131.455872
7,'m',1652948131.5776062,1652948131.6935751
8,'e',1652948131.6780605,1652948131.7942064
9,'d',1652948131.9637523,1652948132.0956771
0,'h',1652948137.4631808,1652948137.6483636
1,'e',1652948137.9019053,1652948138.0336938
2,'a',1652948138.319404,1652948138.4889336
3,'t',1652948138.4198282,1652948138.5515733
4,key.space,1652948138.504698,1652948138.667723
5,'a',1652948138.6207364,1652948138.7682576
6,'t',1652948138.7370052,1652948138.890478
7,'o',1652948138.8213212,1652948139.0222917
8,'m',1652948138.921777,1652948139.1071243
9,'s',1652948139.03795,1652948139.1539986
0,'c',1652948141.400355,1652948141.547758
1,'h',1652948141.4786155,1652948141.6164553
2,'a',1652948141.6319876,1652948141.7949142
3,'n',1652948141.748041,1652948141.9014087
4,'t',1652948141.9483688,1652948142.0645056
5,key.space,1652948142.0488822,1652948142.1805782
6,'a',1652948142.2496302,1652948142.3873136
7,'x',1652948142.534816,1652948142.6664076
8,'i',1652948142.6038775,1652948142.75115
9,'s',1652948142.804241,1652948142.9204242
0,'o',1652948162.1062143,1652948162.2223606
1,'l',1652948162.407455,1652948162.5699906
2,'d',1652948162.6079113,1652948162.7238934
3,'i',1652948162.739519,1652948162.8776612
4,'e',1652948162.8555925,1652948162.993906
5,'s',1652948163.0719414,1652948163.2567828
6,key.space,1652948163.272408,1652948163.4260073
7,'b',1652948163.4415429,1652948163.6264255
8,'a',1652948163.5420384,1652948163.7264462
9,'y',1652948163.7107313,1652948163.8269706
0,'g',1652948166.4841788,1652948166.6214938
1,'y',1652948166.5372279,1652948166.6372223
2,'m',1652948166.806898,1652948166.9919155
3,key.space,1652948166.9698389,1652948167.1237166
4,'z',1652948167.0923717,1652948167.2933083
5,'y',1652948167.1928966,1652948167.3403244
6,'g',1652948167.3937666,1652948167.5250268
7,'o',1652948167.4564152,1652948167.6251562
8,'t',1652948167.7255728,1652948167.8573725
9,'e',1652948167.8104613,1652948167.9422731
0,'a',1652948174.465199,1652948174.6189325
1,'m',1652948174.7351184,1652948174.8508346
2,'i',1652948175.0204463,1652948175.1834998
3,'d',1652948175.1521406,1652948175.3150568
4,key.space,1652948175.3368897,1652948175.4682603
5,'e',1652948175.4838858,1652948175.6108632
6,'x',1652948175.815165,1652948175.9529867
7,'i',1652948175.884291,1652948175.9998617
8,'l',1652948176.0841484,1652948176.2381325
9,'e',1652948176.1688998,1652948176.3322525
0,'k',1652948178.808754,1652948178.9465828
1,'i',1652948179.0620923,1652948179.161961
2,'n',1652948179.3093126,1652948179.4628787
3,'d',1652948179.378546,1652948179.547203
4,'a',1652948179.4785025,1652948179.6313567
5,key.space,1652948179.5784552,1652948179.6940074
6,'m',1652948179.7470453,1652948179.8315864
7,'u',1652948179.9633403,1652948180.0789347
8,'t',1652948180.0476818,1652948180.2135305
9,'e',1652948180.1101627,1652948180.2325892
0,'r',1652948182.9881556,1652948183.1572309
1,'a',1652948183.0880668,1652948183.288394
2,'f',1652948183.5038583,1652948183.6193993
3,'t',1652948183.8884003,1652948184.0195634
4,'e',1652948184.0039365,1652948184.2042916
5,'r',1652948184.1416407,1652948184.2576754
6,key.space,1652948184.223685,1652948184.3732247
7,'v',1652948184.4735608,1652948184.6047292
8,'e',1652948184.6733942,1652948184.8048885
9,'x',1652948184.8892472,1652948185.0420692
0,'e',1652948187.2508154,1652948187.366993
1,'l',1652948187.3826184,1652948187.5299096
2,'f',1652948187.5520592,1652948187.6525369
3,key.space,1652948187.699562,1652948187.8530908
4,'j',1652948187.9693778,1652948188.1480243
5,'u',1652948188.2705734,1652948188.4180055
6,'i',1652948188.37102,1652948188.5029044
7,'c',1652948188.6033187,1652948188.6883237
8,'e',1652948188.8351254,1652948188.9575582
9,'y',1652948188.935421,1652948189.035784
0,'l',1652948191.1809578,1652948191.3284674
1,'i',1652948191.2972178,1652948191.3977423
2,'m',1652948191.5137973,1652948191.6673427
3,'b',1652948191.682998,1652948191.7991514
4,key.space,1652948191.9685106,1652948192.1003165
5,'y',1652948192.1471925,1652948192.2697835
6,'o',1652948192.3168128,1652948192.464004
7,'u',1652948192.4014077,1652948192.4863024
8,'n',1652948192.6175923,1652948192.7335083
9,'g',1652948192.7022429,1652948192.8182938
0,'e',1652948194.8548887,1652948195.0082932
1,'i',1652948194.9552183,1652948195.0774996
2,'g',1652948195.108889,1652948195.2249267
3,'h',1652948195.1779106,1652948195.4256194
4,'t',1652948195.3252397,1652948195.4569495
5,key.space,1652948195.3786755,1652948195.5261075
6,'k',1652948195.5795386,1652948195.7112856
7,'n',1652948195.6577814,1652948195.8586721
8,'o',1652948195.7426314,1652948195.9121926
9,'w',1652948195.8808558,1652948195.9591203
0,'w',1652948198.3886814,1652948198.5048697
1,'r',1652948198.6209075,1652948198.8369904
2,'e',1652948198.6900554,1652948198.8058407
3,'n',1652948198.90631,1652948199.0531461
4,'c',1652948199.037482,1652948199.184874
5,'h',1652948199.1222649,1652948199.3068907
6,key.space,1652948199.2912395,1652948199.40742
7,'f',1652948199.793637,1652948199.909926
8,'o',1652948199.8717957,1652948199.9946837
9,'x',1652948200.01045,1652948200.1733649
0,'b',1652948202.3023453,1652948202.434154
1,'e',1652948202.5032852,1652948202.6194658
2,'d',1652948202.7194922,1652948202.851154
3,key.space,1652948203.0209723,1652948203.184064
4,'a',1652948203.1058216,1652948203.2844918
5,'b',1652948203.3066611,1652948203.4692717
6,'j',1652948203.4536178,1652948203.5542314
7,'u',1652948203.6235018,1652948203.7550974
8,'r',1652948203.7238116,1652948203.8555133
9,'e',1652948203.7863479,1652948203.886765
0,'p',1652948205.946421,1652948206.1160784
1,'o',1652948206.332009,1652948206.4480934
2,'r',1652948206.4324338,1652948206.5325396
3,'k',1652948206.5481703,1652948206.648675
4,key.space,1652948206.9654286,1652948207.097266
5,'d',1652948207.2132525,1652948207.3199356
6,'o',1652948207.2860248,1652948207.3669412
7,'r',1652948207.4204047,1652948207.5208592
8,'k',1652948207.4516816,1652948207.5678682
9,'y',1652948207.636992,1652948207.7152085
0,'q',1652948209.9561093,1652948210.0878825
1,'u',1652948210.1257648,1652948210.288827
2,'i',1652948210.3580177,1652948210.473782
3,'e',1652948210.5050359,1652948210.6433678
4,'t',1652948210.8441772,1652948210.9446132
5,key.space,1652948211.0450225,1652948211.1922085
6,'g',1652948211.3080168,1652948211.4306672
7,'y',1652948211.3772032,1652948211.4933162
8,'r',1652948211.546433,1652948211.6619723
9,'o',1652948211.6306906,1652948211.7089038
0,'q',1652948214.185759,1652948214.355261
1,'u',1652948214.4020529,1652948214.555229
2,'e',1652948214.5774662,1652948214.6555638
3,'n',1652948214.718159,1652948214.8407264
4,'c',1652948214.8720887,1652948215.0194812
5,'h',1652948214.9724963,1652948215.1415417
6,key.space,1652948215.3734705,1652948215.5071313
7,'h',1652948215.574404,1652948215.6903822
8,'u',1652948215.7747173,1652948215.8902879
9,'g',1652948215.9214275,1652948216.021895
0,'i',1652948218.1679814,1652948218.3308492
1,'r',1652948218.3152711,1652948218.4156623
2,'k',1652948218.4533381,1652948218.5847301
3,key.space,1652948218.6003559,1652948218.7542887
4,'o',1652948218.7700522,1652948218.8705206
5,'b',1652948218.8861485,1652948219.0016513
6,'j',1652948219.0173237,1652948219.1178534
7,'e',1652948219.1334774,1652948219.2425208
8,'c',1652948219.387973,1652948219.4957945
9,'t',1652948219.6199217,1652948219.7360675
0,'k',1652948231.0934806,1652948231.1964803
1,'n',1652948231.2844863,1652948231.4209967
2,'o',1652948231.4448848,1652948231.6007159
3,'t',1652948231.5507655,1652948231.6632466
4,key.space,1652948231.6788769,1652948231.8639874
5,'v',1652948232.2496903,1652948232.3862064
6,'i',1652948232.3393424,1652948232.4655335
7,'t',1652948232.5498314,1652948232.681319
8,'a',1652948232.6500468,1652948232.8037505
9,'l',1652948232.8194065,1652948232.919459
0,'g',1652948235.0589852,1652948235.190229
1,'a',1652948235.143353,1652948235.3280575
2,'t',1652948235.3435829,1652948235.4904711
3,'e',1652948235.3905392,1652948235.5121193
4,'d',1652948235.6433182,1652948235.7901201
5,key.space,1652948235.758966,1652948235.9125726
6,'h',1652948235.9752064,1652948236.1293275
7,'i',1652948236.0756433,1652948236.1917672
8,'n',1652948236.2453961,1652948236.361488
9,'d',1652948236.345919,1652948236.430818
0,'p',1652948238.4531894,1652948238.5531518
1,'i',1652948238.6000006,1652948238.768961
2,'e',1652948238.7378209,1652948238.8534143
3,'c',1652948238.9845717,1652948239.084943
4,'e',1652948239.1697848,1652948239.3164427
5,'s',1652948239.593075,1652948239.6975803
6,key.space,1652948239.8128796,1652948239.9130678
7,'l',1652948240.0128834,1652948240.1727967
8,'y',1652948240.2331553,1652948240.3530898
9,'e',1652948240.712886,1652948240.825626
0,'k',1652948244.1504133,1652948244.2818913
1,'e',1652948244.3132334,1652948244.4354382
2,'y',1652948244.4511435,1652948244.582887
3,key.space,1652948244.5359612,1652948244.6991022
4,'d',1652948244.6678514,1652948244.8152487
5,'i',1652948244.7526875,1652948244.8688233
6,'a',1652948244.8844476,1652948245.0383232
7,'l',1652948245.0161438,1652948245.1009068
8,'o',1652948245.1857805,1652948245.3330998
9,'g',1652948245.3017583,1652948245.4022646
0,'c',1652948247.4942377,1652948247.6105046
1,'h',1652948247.5478628,1652948247.6639826
2,'u',1652948247.7487526,1652948247.8649573
3,'m',1652948248.0122678,1652948248.1664593
4,key.space,1652948248.1819947,1652948248.3138113
5,'b',1652948248.614272,1652948248.783303
6,'i',1652948248.9681513,1652948249.115522
7,'r',1652948249.1311452,1652948249.2351577
8,'c',1652948249.3533463,1652948249.5008225
9,'h',1652948249.4315767,1652948249.5476992
0,'l',1652948251.5238163,1652948251.6399882
1,'a',1652948251.5930207,1652948251.709068
2,'u',1652948251.7403188,1652948251.8622758
3,'g',1652948251.8935602,1652948251.9940555
4,'h',1652948252.0253074,1652948252.1256816
5,key.space,1652948252.2100513,1652948252.3798048
6,'s',1652948252.4421937,1652948252.5583591
7,'t',1652948252.5963464,1652948252.7123032
8,'u',1652948252.6653984,1652948252.7436638
9,'n',1652948252.866244,1652948252.9445095
0,'v',1652948255.0730608,1652948255.2049205
1,'a',1652948255.2361715,1652948255.4215364
2,'r',1652948255.6752982,1652948255.7912996
3,'i',1652948255.7756422,1652948255.8916507
4,'e',1652948255.8537927,1652948255.9384975
5,'s',1652948256.0075533,1652948256.1547928
6,key.space,1652948256.1391387,1652948256.2772925
7,'c',1652948256.2395148,1652948256.3710735
8,'r',1652948256.4779463,1652948256.6095498
9,'y',1652948256.5560973,1652948256.6563964
0,'y',1652948258.6616423,1652948258.7619293
1,'a',1652948258.7462983,1652948258.8999012
2,'m',1652948258.8842618,1652948259.0002103
3,key.space,1652948258.98457,1652948259.1315556
4,'r',1652948259.0845928,1652948259.2319212
5,'a',1652948259.147232,1652948259.2849283
6,'n',1652948259.2476563,1652948259.3006158
7,'d',1652948259.3318477,1652948259.4631133
8,'o',1652948259.4007294,1652948259.5634668
9,'m',1652948259.485313,1652948259.6010776
0,'f',1652948261.6397562,1652948261.7558286
1,'i',1652948261.7402036,1652948261.8717997
2,'s',1652948261.9410825,1652948262.0572288
3,'t',1652948262.1107647,1652948262.2113264
4,key.space,1652948262.1890032,1652948262.3273687
5,'t',1652948262.3117535,1652948262.4279919
6,'r',1652948262.528517,1652948262.6759155
7,'a',1652948262.5976496,1652948262.7763183
8,'i',1652948262.6915014,1652948262.829874
9,'n',1652948262.760693,1652948262.8922842
0,'b',1652948264.7832558,1652948264.906146
1,'a',1652948264.9219084,1652948265.037914
2,'s',1652948265.0065994,1652948265.1385128
3,'i',1652948265.1071224,1652948265.2701683
4,'l',1652948265.254546,1652948265.370818
5,key.space,1652948265.3864434,1652948265.455622
6,'u',1652948265.5248144,1652948265.6028497
7,'n',1652948265.7254634,1652948265.8100364
8,'t',1652948265.7879105,1652948265.8881822
9,'o',1652948265.9572217,1652948266.041883
0,'d',1652948267.9972584,1652948268.087526
1,'e',1652948268.2136989,1652948268.3137753
2,'t',1652948268.4834397,1652948268.5995555
3,'a',1652948268.5840466,1652948268.6843727
4,'c',1652948268.8005483,1652948268.9478662
5,'h',1652948268.9165256,1652948269.0325842
6,key.space,1652948269.0169544,1652948269.1867464
7,'q',1652948269.2712924,1652948269.3874404
8,'u',1652948269.365125,1652948269.4721138
9,'a',1652948269.5034163,1652948269.6190803
0,'w',1652948271.495212,1652948271.6269393
1,'i',1652948271.5956864,1652948271.7586021
2,'z',1652948271.7742324,1652948271.9126203
3,key.space,1652948271.959586,1652948272.0818348
4,'s',1652948272.1980448,1652948272.2982764
5,'h',1652948272.313823,1652948272.476252
6,'r',1652948272.4607193,1652948272.5610723
7,'i',1652948272.5298202,1652948272.6453931
8,'n',1652948272.7302167,1652948272.8148959
9,'k',1652948272.7614658,1652948272.8840065
0,'o',1652948278.705523,1652948278.8059313
1,'n',1652948278.88411,1652948279.0221357
2,'l',1652948279.053357,1652948279.1690037
3,'y',1652948279.1846306,1652948279.3380964
4,key.space,1652948279.7392929,1652948279.7861898
5,'k',1652948280.1720629,1652948280.3101318
6,'r',1652948280.3257737,1652948280.4752207
7,'o',1652948280.4272141,1652948280.5632164
8,'n',1652948280.5232182,1652948280.643217
9,'e',1652948280.6192145,1652948280.7392201
0,'y',1652948282.813778,1652948282.917782
1,'o',1652948282.9419444,1652948283.084291
2,'d',1652948283.0353587,1652948283.1085074
3,'e',1652948283.1884398,1652948283.3646152
4,'l',1652948283.3085043,1652948283.42059
5,key.space,1652948283.380591,1652948283.5245934
6,'e',1652948283.4846036,1652948283.5886226
7,'c',1652948283.7167392,1652948283.8621829
8,'h',1652948283.773015,1652948283.898608
9,'o',1652948283.8382072,1652948283.9710786
0,'b',1652948286.0287054,1652948286.1290853
1,'o',1652948286.1225276,1652948286.2765121
2,'t',1652948286.2609506,1652948286.3613632
3,'f',1652948286.5027306,1652948286.6462443
4,'l',1652948286.5458877,1652948286.6930714
5,'y',1652948286.6619375,1652948286.8091004
6,key.space,1652948286.7622244,1652948286.9091241
7,'t',1652948286.8934078,1652948287.009624
8,'u',1652948286.978372,1652948287.1099648
9,'x',1652948287.125701,1652948287.2322307
0,'d',1652948289.2011187,1652948289.3393815
1,'i',1652948289.2859511,1652948289.4398263
2,'g',1652948289.4020183,1652948289.5401604
3,key.space,1652948289.5179896,1652948289.6875944
4,'t',1652948289.6406155,1652948289.819393
5,'e',1652948289.7031875,1652948289.8729618
6,'n',1652948289.841653,1652948289.919927
7,'d',1652948290.3369033,1652948290.4373312
8,'o',1652948290.406078,1652948290.5060425
9,'n',1652948290.459169,1652948290.574663
0,'n',1652948292.5287702,1652948292.6670995
1,'o',1652948292.62913,1652948292.7831588
2,'d',1652948292.713975,1652948292.8143938
3,'e',1652948292.8836043,1652948293.0152466
4,key.space,1652948292.96847,1652948293.1157088
