Subject,Class,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-NG|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-NG|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-NG|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-NG|3+4,T2-D|4,T2-I|4+5,T2-PF|4+5,T2-RF|4+5,T2-NG|4+5,T2-D|5,T2-I|5+6,T2-PF|5+6,T2-RF|5+6,T2-NG|5+6,T2-D|6,T2-I|6+7,T2-PF|6+7,T2-RF|6+7,T2-NG|6+7,T2-D|7,T2-I|7+8,T2-PF|7+8,T2-RF|7+8,T2-NG|7+8,T2-D|8,T2-I|8+9,T2-PF|8+9,T2-RF|8+9,T2-NG|8+9,T2-D|9,T2-D|S,T2-I|S,T2-PF|S,T2-RF|S,T2-NG|S,T2-D|M,T2-I|M,T2-PF|M,T2-RF|M,T2-NG|M,T2-D|VAR,T2-I|VAR,T2-PF|VAR,T2-RF|VAR,T2-NG|VAR,T2-D|SD,T2-I|SD,T2-PF|SD,T2-RF|SD,T2-NG|SD,T3-I|0+2,T3-PF|0+2,T3-RF|0+2,T3-NG|0+2,T3-I|1+3,T3-PF|1+3,T3-RF|1+3,T3-NG|1+3,T3-I|2+4,T3-PF|2+4,T3-RF|2+4,T3-NG|2+4,T3-I|3+5,T3-PF|3+5,T3-RF|3+5,T3-NG|3+5,T3-I|4+6,T3-PF|4+6,T3-RF|4+6,T3-NG|4+6,T3-I|5+7,T3-PF|5+7,T3-RF|5+7,T3-NG|5+7,T3-I|6+8,T3-PF|6+8,T3-RF|6+8,T3-NG|6+8,T3-I|7+9,T3-PF|7+9,T3-RF|7+9,T3-NG|7+9,T3-I|S,T3-PF|S,T3-RF|S,T3-NG|S,T3-I|M,T3-PF|M,T3-RF|M,T3-NG|M,T3-I|VAR,T3-PF|VAR,T3-RF|VAR,T3-NG|VAR,T3-I|SD,T3-PF|SD,T3-RF|SD,T3-NG|SD,T4-I|0+3,T4-PF|0+3,T4-RF|0+3,T4-NG|0+3,T4-I|1+4,T4-PF|1+4,T4-RF|1+4,T4-NG|1+4,T4-I|2+5,T4-PF|2+5,T4-RF|2+5,T4-NG|2+5,T4-I|3+6,T4-PF|3+6,T4-RF|3+6,T4-NG|3+6,T4-I|4+7,T4-PF|4+7,T4-RF|4+7,T4-NG|4+7,T4-I|5+8,T4-PF|5+8,T4-RF|5+8,T4-NG|5+8,T4-I|6+9,T4-PF|6+9,T4-RF|6+9,T4-NG|6+9,T4-I|S,T4-PF|S,T4-RF|S,T4-NG|S,T4-I|M,T4-PF|M,T4-RF|M,T4-NG|M,T4-I|VAR,T4-PF|VAR,T4-RF|VAR,T4-NG|VAR,T4-I|SD,T4-PF|SD,T4-RF|SD,T4-NG|SD,T5-I|0+4,T5-PF|0+4,T5-RF|0+4,T5-NG|0+4,T5-I|1+5,T5-PF|1+5,T5-RF|1+5,T5-NG|1+5,T5-I|2+6,T5-PF|2+6,T5-RF|2+6,T5-NG|2+6,T5-I|3+7,T5-PF|3+7,T5-RF|3+7,T5-NG|3+7,T5-I|4+8,T5-PF|4+8,T5-RF|4+8,T5-NG|4+8,T5-I|5+9,T5-PF|5+9,T5-RF|5+9,T5-NG|5+9,T5-I|S,T5-PF|S,T5-RF|S,T5-NG|S,T5-I|M,T5-PF|M,T5-RF|M,T5-NG|M,T5-I|VAR,T5-PF|VAR,T5-RF|VAR,T5-NG|VAR,T5-I|SD,T5-PF|SD,T5-RF|SD,T5-NG|SD,T6-I|0+5,T6-PF|0+5,T6-RF|0+5,T6-NG|0+5,T6-I|1+6,T6-PF|1+6,T6-RF|1+6,T6-NG|1+6,T6-I|2+7,T6-PF|2+7,T6-RF|2+7,T6-NG|2+7,T6-I|3+8,T6-PF|3+8,T6-RF|3+8,T6-NG|3+8,T6-I|4+9,T6-PF|4+9,T6-RF|4+9,T6-NG|4+9,T6-I|S,T6-PF|S,T6-RF|S,T6-NG|S,T6-I|M,T6-PF|M,T6-RF|M,T6-NG|M,T6-I|VAR,T6-PF|VAR,T6-RF|VAR,T6-NG|VAR,T6-I|SD,T6-PF|SD,T6-RF|SD,T6-NG|SD,T7-I|0+6,T7-PF|0+6,T7-RF|0+6,T7-NG|0+6,T7-I|1+7,T7-PF|1+7,T7-RF|1+7,T7-NG|1+7,T7-I|2+8,T7-PF|2+8,T7-RF|2+8,T7-NG|2+8,T7-I|3+9,T7-PF|3+9,T7-RF|3+9,T7-NG|3+9,T7-I|S,T7-PF|S,T7-RF|S,T7-NG|S,T7-I|M,T7-PF|M,T7-RF|M,T7-NG|M,T7-I|VAR,T7-PF|VAR,T7-RF|VAR,T7-NG|VAR,T7-I|SD,T7-PF|SD,T7-RF|SD,T7-NG|SD,T8-I|0+7,T8-PF|0+7,T8-RF|0+7,T8-NG|0+7,T8-I|1+8,T8-PF|1+8,T8-RF|1+8,T8-NG|1+8,T8-I|2+9,T8-PF|2+9,T8-RF|2+9,T8-NG|2+9,T8-I|S,T8-PF|S,T8-RF|S,T8-NG|S,T8-I|M,T8-PF|M,T8-RF|M,T8-NG|M,T8-I|VAR,T8-PF|VAR,T8-RF|VAR,T8-NG|VAR,T8-I|SD,T8-PF|SD,T8-RF|SD,T8-NG|SD,T9-I|0+8,T9-PF|0+8,T9-RF|0+8,T9-NG|0+8,T9-I|1+9,T9-PF|1+9,T9-RF|1+9,T9-NG|1+9,T9-I|S,T9-PF|S,T9-RF|S,T9-NG|S,T9-I|M,T9-PF|M,T9-RF|M,T9-NG|M,T9-I|VAR,T9-PF|VAR,T9-RF|VAR,T9-NG|VAR,T9-I|SD,T9-PF|SD,T9-RF|SD,T9-NG|SD,T10-I|0+9,T10-PF|0+9,T10-RF|0+9,T10-NG|0+9
chris,3,ohm filmed,0.095490456,-0.014923811,0.080566645,0.093749523,0.189239979,0.108673334,-0.006978035,0.101695299,0.108308315,0.216981649,0.11528635,0.006978035,0.122264385,0.081164122,0.196450472,0.074186087,0.081119061,0.155305147,0.195868254,0.27005434,0.114749193,-0.061809063,0.05294013,0.016954184,0.131703377,0.078763247,0.117747545,0.196510792,0.221622467,0.300385714,0.103874922,-0.02995491,0.073920012,0.088762283,0.192637205,0.118717194,-0.050863981,0.067853212,0.023937225,0.142654419,0.074801207,0.060836077,0.135637283,0.131688595,0.206489801,0.070852518,0.955394506,0.102150917,0.986692905,0.962054968,1.846596956,0.095539451,0.011350102,0.109632545,0.106894996,0.20517744,0.000368341,0.003826412,0.002201548,0.004728796,0.002901209,0.019192215,0.061858002,0.046920651,0.068766245,0.053862876,0.086771488,0.182261944,0.202057838,0.297548294,0.11528635,0.223959684,0.189472437,0.298145771,0.162283182,0.277569532,0.277032375,0.392318726,0.134059191,0.208245277,0.212822437,0.287008524,0.134701729,0.249450922,0.238576651,0.353325844,0.191667557,0.270430803,0.31038475,0.389147997,0.037898302,0.141773224,0.112699509,0.21657443,0.084773302,0.203490496,0.15562582,0.274343014,0.947441101,1.757181883,1.698671818,2.5084126,0.118430138,0.219647735,0.212333977,0.313551575,0.002346593,0.002099127,0.004037121,0.00366299,0.048441649,0.045816227,0.06353834,0.060522641,0.209035873,0.304526329,0.28322196,0.378712416,0.270591497,0.379264832,0.385340691,0.494014025,0.215223312,0.330509663,0.293986559,0.409272909,0.330569983,0.404756069,0.434444904,0.508630991,0.20862174,0.323370934,0.327338934,0.442088127,0.259520769,0.338284016,0.334321976,0.413085222,0.173535585,0.277410507,0.244388103,0.348263025,1.667098761,2.358122349,2.303043127,2.994066715,0.238156966,0.336874621,0.329006161,0.427723816,0.002745137,0.001868677,0.004134121,0.003402926,0.052394051,0.043228198,0.064297131,0.058334603,0.364341021,0.459831476,0.479090214,0.574580669,0.323531628,0.432204962,0.402294874,0.510968208,0.411734104,0.527020454,0.515609026,0.630895376,0.404489994,0.478676081,0.523207188,0.597393274,0.276474953,0.391224146,0.351276159,0.466025352,0.395158052,0.473921299,0.466010571,0.544773817,2.175729752,2.762878418,2.737488031,3.324636698,0.362621625,0.460479736,0.456248005,0.554106116,0.00283517,0.002107134,0.004510873,0.003579154,0.053246311,0.045903528,0.067163034,0.059826027,0.417281151,0.512771606,0.496044397,0.591534853,0.520042419,0.628715754,0.623917341,0.732590675,0.485654116,0.600940466,0.604371309,0.71965766,0.472343206,0.546529293,0.547144413,0.6213305,0.412112236,0.526861429,0.482964754,0.597713947,2.307433128,2.815818548,2.754442215,3.262827635,0.461486626,0.56316371,0.550888443,0.652565527,0.002130667,0.002464519,0.003957288,0.004653611,0.046159149,0.049643925,0.062906978,0.068217381,0.613791943,0.709282398,0.717666864,0.81315732,0.593962431,0.702635765,0.712679625,0.821352959,0.553507328,0.668793678,0.628308535,0.743594885,0.60798049,0.682166576,0.678833008,0.753019094,2.369242191,2.762878418,2.737488031,3.131124258,0.592310548,0.690719604,0.684372008,0.782781065,0.000738472,0.000346824,0.001694554,0.001610613,0.027174841,0.018623218,0.041164962,0.040132445,0.687711954,0.78320241,0.806429148,0.901919603,0.661815643,0.770488977,0.73661685,0.845290184,0.689144611,0.804430962,0.759997129,0.87528348,2.038672209,2.358122349,2.303043127,2.622493267,0.679557403,0.786040783,0.767681042,0.874164422,0.000236591,0.000294057,0.001262721,0.000802662,0.015381504,0.017148086,0.035534787,0.02833129,0.755565166,0.851055622,0.830366373,0.925856829,0.797452927,0.906126261,0.868305445,0.976978779,1.553018093,1.757181883,1.698671818,1.902835608,0.776509047,0.878590941,0.849335909,0.951417804,0.000877292,0.001516388,0.000719687,0.001306727,0.029619119,0.038940822,0.026826975,0.036148678,0.89120245,0.986692905,0.962054968,1.057545424
chris,4,heat atoms,0.141656399,-0.073837996,0.067818403,0.1242764,0.265932798,0.198114395,-0.105327368,0.092787027,0.011248112,0.209362507,0.11657548,-0.054736137,0.061839342,0.064076424,0.180651903,0.118812561,0.01698041,0.135792971,0.108283758,0.227096319,0.091303349,0.023962021,0.115265369,0.130182266,0.221485615,0.106220245,-0.042357922,0.063862324,0.070814848,0.177035093,0.11317277,-0.067818403,0.045354366,0.043390036,0.156562805,0.111208439,-0.053365469,0.05784297,0.059841394,0.171049833,0.113206863,0.029921532,0.143128395,0.14418602,0.257392883,0.114264488,1.224534988,-0.326579332,0.783691168,0.756299257,1.866569757,0.122453499,-0.036286592,0.087076796,0.084033251,0.20739664,0.000860014,0.002336339,0.001310544,0.002007935,0.001507353,0.029325991,0.048335689,0.03620144,0.044809988,0.038824639,0.018949032,0.160605431,0.135524511,0.27718091,-0.043488026,0.154626369,0.075324535,0.273438931,0.081056833,0.197632313,0.172360182,0.288935661,0.132245779,0.25105834,0.238466024,0.357278585,0.087824345,0.179127693,0.200997114,0.292300463,0.002996445,0.10921669,0.114204884,0.220425129,-0.009975433,0.103197336,0.10323143,0.2164042,0.089762926,0.200971365,0.204027414,0.315235853,0.359371901,1.356435537,1.244136095,2.241199732,0.044921488,0.169554442,0.155517012,0.280149966,0.003720699,0.002408109,0.003265277,0.002155586,0.060997537,0.049072489,0.0571426,0.046428284,0.080788374,0.222444773,0.199600935,0.341257334,0.092304945,0.29041934,0.183608294,0.381722689,0.196322203,0.312897682,0.302542448,0.419117928,0.196108103,0.314920664,0.309280872,0.428093433,0.133178711,0.224482059,0.24438715,0.335690498,0.060839415,0.16705966,0.174046278,0.280266523,0.133152962,0.246325731,0.24741745,0.360590219,0.892694712,1.77854991,1.660883427,2.546738625,0.127527816,0.254078559,0.237269061,0.363819804,0.002895345,0.002998525,0.002982576,0.002633567,0.053808406,0.054758786,0.05461297,0.051318286,0.216581345,0.358237743,0.307884693,0.449541092,0.207570314,0.40568471,0.31379056,0.511904955,0.260184526,0.376760006,0.373357296,0.489932775,0.241462469,0.36027503,0.352670908,0.471483469,0.191021681,0.282325029,0.304228544,0.395531893,0.20396781,0.310188055,0.318232298,0.424452543,1.320788145,2.093470573,1.970164299,2.742846727,0.220131358,0.348911762,0.328360717,0.457141121,0.000667658,0.002029622,0.000786436,0.001840415,0.025839074,0.045051323,0.02804347,0.042900055,0.331846714,0.473503113,0.438066959,0.579723358,0.271432638,0.469547033,0.384605408,0.582719803,0.305538893,0.422114372,0.416747332,0.533322811,0.299305439,0.418118,0.412512302,0.531324863,0.334150076,0.425453424,0.448414564,0.539717913,1.54227376,2.208735943,2.100346565,2.766808748,0.308454752,0.441747189,0.420069313,0.55336175,0.000667571,0.000747636,0.0006133,0.000657542,0.025837389,0.027342928,0.0247649,0.025642579,0.395709038,0.537365437,0.508881807,0.650538206,0.316787004,0.5149014,0.427995443,0.626109838,0.363381863,0.479957342,0.476588726,0.593164206,0.442433834,0.561246395,0.556698322,0.675510883,1.518311739,2.093470573,1.970164299,2.545323133,0.379577935,0.523367643,0.492541075,0.636330783,0.002805363,0.001195623,0.002934596,0.001234917,0.052965681,0.034577785,0.054171911,0.035141392,0.441063404,0.582719803,0.552271843,0.693928242,0.374629974,0.57274437,0.487836838,0.685951233,0.506510258,0.623085737,0.620774746,0.737350225,1.322203636,1.77854991,1.660883427,2.1172297,0.440734545,0.59284997,0.553627809,0.705743233,0.004348183,0.000710529,0.004419501,0.00076516,0.065940757,0.026655741,0.066479326,0.027661519,0.498906374,0.640562773,0.612113237,0.753769636,0.517758369,0.715872765,0.632022858,0.830137253,1.016664743,1.356435537,1.244136095,1.583906889,0.508332372,0.678217769,0.622068048,0.791953444,0.000177699,0.002835797,0.000198196,0.002916006,0.013330374,0.053252206,0.014078228,0.05400006,0.642034769,0.783691168,0.756299257,0.897955656
chris,5,chant axis,0.101732969,-0.04987216,0.051860809,0.06781745,0.169550419,0.11768961,0.006981611,0.124671221,0.111970425,0.229660034,0.104988813,-0.02121377,0.083775043,0.091755152,0.196743965,0.112968922,-0.030890703,0.082078218,0.069411993,0.182380915,0.100302696,0.030894518,0.131197214,0.112232208,0.212534904,0.08133769,0.118892431,0.200230122,0.197821856,0.279159546,0.078929424,0.185513258,0.264442682,0.27843976,0.357369184,0.092926502,0.003990173,0.096916676,0.092760324,0.185686827,0.088770151,0.080483437,0.169253588,0.154289246,0.243059397,0.073805809,0.953452587,0.324778795,1.204425573,1.176498413,2.056145191,0.095345259,0.036086533,0.133825064,0.130722046,0.228460577,0.000216329,0.006027331,0.004509948,0.004780905,0.003510661,0.014708133,0.077635889,0.067156144,0.069144089,0.059250828,0.074799061,0.17653203,0.179787874,0.281520844,0.090756655,0.208446264,0.203725576,0.321415186,0.060864449,0.165853262,0.161167145,0.266155958,0.100306511,0.213275433,0.181644201,0.294613123,0.23112464,0.331427336,0.310054064,0.41035676,0.383335114,0.464672804,0.476261616,0.557599306,0.282429934,0.361359358,0.371200085,0.450129509,0.173243761,0.266170263,0.24704957,0.339976072,1.396860123,2.18773675,2.130890131,2.921766758,0.174607515,0.273467094,0.266361266,0.365220845,0.013405678,0.010932171,0.012427472,0.010088204,0.115782893,0.104557021,0.111478571,0.100440054,0.158574104,0.260307074,0.271543026,0.373275995,0.172834873,0.290524483,0.273137569,0.390827179,0.192061663,0.297050476,0.273399353,0.378388166,0.300536633,0.413505554,0.379466057,0.492434978,0.495567322,0.595870018,0.588493824,0.68879652,0.480251789,0.561589479,0.56902194,0.650359631,0.451683521,0.530612946,0.52548933,0.604418755,2.251509905,2.94946003,2.8805511,3.578501225,0.321644272,0.421351433,0.4115073,0.511214461,0.02304818,0.020104131,0.02132727,0.01851657,0.15181627,0.141789037,0.146038592,0.136075603,0.240652323,0.342385292,0.340955019,0.442687988,0.304032087,0.421721697,0.385369778,0.503059387,0.392291784,0.497280598,0.471221209,0.576210022,0.564979315,0.677948236,0.657905817,0.770874739,0.592483997,0.692786694,0.681254148,0.781556845,0.649505377,0.730843067,0.723311186,0.804648876,2.743944883,3.362965584,3.260017157,3.879037857,0.457324147,0.560494264,0.543336193,0.64650631,0.028293158,0.026228151,0.027130132,0.025155144,0.168205701,0.161951075,0.164712269,0.158603733,0.371849537,0.473582506,0.453187227,0.554920197,0.504262209,0.621951818,0.583191633,0.700881243,0.656734467,0.76172328,0.749660969,0.854649782,0.66189599,0.774864912,0.750666142,0.863635063,0.761737585,0.862040281,0.835543394,0.93584609,2.956479788,3.494162798,3.372249365,3.909932375,0.591295958,0.69883256,0.674449873,0.781986475,0.023512129,0.023255289,0.023675494,0.023439096,0.153336653,0.15249685,0.153868431,0.15309832,0.572079659,0.673812628,0.651009083,0.752742052,0.768704891,0.886394501,0.861631393,0.979321003,0.753651142,0.858639956,0.842421293,0.947410107,0.831149578,0.9441185,0.904955387,1.017924309,2.92558527,3.362965584,3.260017157,3.69739747,0.731396317,0.840741396,0.815004289,0.924349368,0.012406573,0.013652201,0.012637136,0.013919673,0.111384795,0.116842634,0.112415015,0.117981663,0.836522341,0.93825531,0.929448843,1.031181812,0.865621567,0.983311176,0.954391718,1.072081327,0.92290473,1.027893543,0.996710539,1.101699352,2.625048637,2.94946003,2.8805511,3.204962492,0.875016212,0.983153343,0.9601837,1.068320831,0.001931674,0.002008772,0.001156194,0.001253787,0.043950811,0.044819325,0.034002856,0.035408853,0.933439016,1.035171986,1.022209167,1.123942137,1.034875154,1.152564764,1.108680964,1.226370573,1.968314171,2.18773675,2.130890131,2.35031271,0.984157085,1.093868375,1.065445065,1.175156355,0.005144645,0.006890532,0.003738686,0.005245792,0.071726181,0.08300923,0.061144793,0.072427842,1.102692604,1.204425573,1.176498413,1.278231382
chris,6,oldies bay,0.087291956,0.105716705,0.193008661,0.211434364,0.29872632,0.105717659,0.00199461,0.107712269,0.117685318,0.223402977,0.115690708,0.096993208,0.212683916,0.210834742,0.32652545,0.113841534,0.034910917,0.148752451,0.133639574,0.247481108,0.098728657,0.094746828,0.193475485,0.214455605,0.313184261,0.119708776,0.021972656,0.141681433,0.116686106,0.236394882,0.094713449,0.040896416,0.135609865,0.169656754,0.264370203,0.128760338,0.004986763,0.133747101,0.105717421,0.234477758,0.100730658,0.050864935,0.151595592,0.217133284,0.317863941,0.166268349,1.131452084,0.453083038,1.418266773,1.497243166,2.462426901,0.113145208,0.05034256,0.157585197,0.166360352,0.273602989,0.000504577,0.001592685,0.001185513,0.002312069,0.001645068,0.022462789,0.039908458,0.034431281,0.048083979,0.040559436,0.213428974,0.30072093,0.329119682,0.416411638,0.214678526,0.320396185,0.32852006,0.434237719,0.245745659,0.361436367,0.344474316,0.460165024,0.228386402,0.342227936,0.348095179,0.461936712,0.236428261,0.335156918,0.33114171,0.429870367,0.157582521,0.277291298,0.286342859,0.406051636,0.174643517,0.269356966,0.275374174,0.370087624,0.156582355,0.285342693,0.322850704,0.451611042,1.627476215,2.491929293,2.565918684,3.430371761,0.203434527,0.311491162,0.320739836,0.42879647,0.001264884,0.001117615,0.000685178,0.000964424,0.035565203,0.033430742,0.0261759,0.031055175,0.42611289,0.513404846,0.539954424,0.62724638,0.363430977,0.469148636,0.462159634,0.567877293,0.439221144,0.554911852,0.55892992,0.674620628,0.370067835,0.483909369,0.464781284,0.578622818,0.372038126,0.470766783,0.500798464,0.599527121,0.291329622,0.411038399,0.39206028,0.511769056,0.326239109,0.420952559,0.492507458,0.587220907,2.588439703,3.324132442,3.411191463,4.146884203,0.3697771,0.474876063,0.487313066,0.592412029,0.002681872,0.002500746,0.003053732,0.00255744,0.05178679,0.05000746,0.055260585,0.050571143,0.574865341,0.662157297,0.673593998,0.760885954,0.556906462,0.662624121,0.676615238,0.782332897,0.580902576,0.696593285,0.675616026,0.791306734,0.5056777,0.619519234,0.634438038,0.748279572,0.505785227,0.604513884,0.606515884,0.705244541,0.442925215,0.562633991,0.609193563,0.72890234,3.167062521,3.808041811,3.875972748,4.516952038,0.527843753,0.634673635,0.645995458,0.75282534,0.002811996,0.00233992,0.001124644,0.001054679,0.053028257,0.048372722,0.033535708,0.032475817,0.768340826,0.855632782,0.888049603,0.975341558,0.698587894,0.804305553,0.793301344,0.899019003,0.716512442,0.83220315,0.845272779,0.960963488,0.639424801,0.753266335,0.740155458,0.853996992,0.657380819,0.756109476,0.823649168,0.922377825,3.480246782,4.001517296,4.090428352,4.611698866,0.696049356,0.800303459,0.81808567,0.922339773,0.002588209,0.002065135,0.003088106,0.002378894,0.05087444,0.045443757,0.05557073,0.048773907,0.910022259,0.997314215,1.004735708,1.092027664,0.83419776,0.939915419,0.962958097,1.068675756,0.850259542,0.965950251,0.9509902,1.066680908,0.791020393,0.904861927,0.957288742,1.071130276,3.385499954,3.808041811,3.875972748,4.298514605,0.846374989,0.952010453,0.968993187,1.074628651,0.00242616,0.001538674,0.000591684,0.000137856,0.049256069,0.039225936,0.024324553,0.011741207,1.045632124,1.13292408,1.174392462,1.261684418,0.96794486,1.073662519,1.068675518,1.174393177,1.001855135,1.117545843,1.168123484,1.283814192,3.015432119,3.324132442,3.411191463,3.719891787,1.00514404,1.108044147,1.137063821,1.239963929,0.00151694,0.000945695,0.003517545,0.003347074,0.038947919,0.030752151,0.059308895,0.057853905,1.179379225,1.266671181,1.280109882,1.367401838,1.119540453,1.225258112,1.285808802,1.391526461,2.298919678,2.491929293,2.565918684,2.758928299,1.149459839,1.245964646,1.282959342,1.379464149,0.001790339,0.000857521,1.62E-05,0.000290999,0.042312401,0.029283462,0.004029744,0.017058684,1.330974817,1.418266773,1.497243166,1.584535122
chris,3,gym zygote,0.104971886,0.31001544,0.414987326,0.460429668,0.565401554,0.150414228,-0.002993584,0.147420645,0.119250298,0.269664526,0.122243881,0.012960672,0.135204554,0.107393026,0.229636908,0.094432354,0.234920979,0.329353333,0.363372326,0.45780468,0.128451347,0.122673035,0.251124382,0.234391451,0.362842798,0.111718416,0.142663002,0.254381418,0.260346651,0.372065067,0.117683649,-0.012965679,0.10471797,0.079787254,0.197470903,0.092752934,0.028921604,0.121674538,0.120704412,0.213457346,0.091782808,0.014932156,0.106714964,0.115701675,0.207484484,0.10076952,1.115221024,0.851127625,1.865579128,1.861376762,2.875828266,0.111522102,0.094569736,0.20728657,0.20681964,0.319536474,0.000349407,0.013451551,0.012365464,0.017732715,0.016685,0.018692425,0.115980822,0.111200106,0.133164241,0.129170431,0.457436085,0.56240797,0.579679966,0.684651852,0.13221097,0.282625198,0.226643324,0.377057552,0.342314005,0.464557886,0.470765352,0.593009233,0.486045361,0.580477715,0.597763777,0.692196131,0.377054453,0.5055058,0.494738102,0.623189449,0.247380972,0.359099388,0.340133905,0.451852322,0.108708858,0.226392508,0.200491667,0.318175316,0.135636568,0.228389502,0.236406088,0.329159021,2.286787271,3.209455967,3.146622181,4.069290876,0.285848409,0.401181996,0.393327773,0.50866136,0.022864897,0.021325143,0.026460761,0.024848823,0.151211432,0.146031308,0.162667639,0.157635096,0.592640638,0.697612524,0.687072992,0.792044878,0.461564302,0.611978531,0.59001565,0.740429878,0.593438387,0.715682268,0.705156803,0.827400684,0.740426779,0.834859133,0.858110428,0.952542782,0.481772423,0.61022377,0.574525356,0.702976704,0.36905551,0.480773926,0.460838318,0.572556734,0.215423822,0.333107471,0.316193342,0.433876991,3.454321861,4.284237623,4.191912889,5.021828651,0.493474552,0.612033946,0.598844698,0.717404093,0.029126599,0.02712503,0.030985358,0.029177902,0.170665166,0.164696783,0.176026583,0.170815403,0.921993971,1.026965857,1.050445318,1.155417204,0.712688684,0.863102913,0.824407101,0.974821329,0.847819805,0.970063686,0.965503454,1.087747335,0.845144749,0.939577103,0.937897682,1.032330036,0.60344696,0.731898308,0.695229769,0.823681116,0.475770473,0.58748889,0.576539993,0.68825841,4.406864643,5.119096756,5.050023317,5.76225543,0.734477441,0.853182793,0.841670553,0.960375905,0.028965845,0.027345452,0.032043659,0.030476811,0.170193552,0.165364602,0.179007427,0.174576089,1.173118353,1.278090239,1.284836769,1.389808655,0.967070103,1.117484331,1.084753752,1.23516798,0.952537775,1.074781656,1.045290709,1.16753459,0.966819286,1.06125164,1.058602095,1.153034449,0.710161924,0.838613272,0.810931444,0.939382792,4.769707441,5.370221138,5.284414768,5.884928465,0.953941488,1.074044228,1.056882954,1.176985693,0.026951786,0.024778437,0.028342301,0.026449229,0.16416999,0.157411679,0.168351718,0.162632189,1.427499771,1.532471657,1.54518342,1.650155306,1.071788073,1.222202301,1.164541006,1.314955235,1.074212313,1.196456194,1.165995121,1.288239002,1.07353425,1.167966604,1.17430377,1.268736124,4.647034407,5.119096756,5.050023317,5.522085667,1.161758602,1.279774189,1.262505829,1.380521417,0.031386985,0.028871119,0.035532549,0.032671118,0.177163723,0.169915034,0.188500793,0.180751537,1.532217741,1.637189627,1.624970675,1.72994256,1.19346261,1.343876839,1.285245419,1.435659647,1.180927277,1.303171158,1.281696796,1.403940678,3.906607628,4.284237623,4.191912889,4.569542885,1.302202543,1.428079208,1.397304296,1.523180962,0.039719527,0.033209614,0.038877133,0.032314292,0.199297585,0.18223505,0.19717285,0.179761765,1.653892279,1.758864164,1.745675087,1.850646973,1.300177574,1.450591803,1.400947094,1.551361322,2.954069853,3.209455967,3.146622181,3.402008295,1.477034926,1.604727983,1.57331109,1.701004148,0.062557046,0.047515925,0.059418695,0.04478595,0.250114066,0.217981477,0.243759502,0.211626913,1.760607243,1.865579128,1.861376762,1.966348648
