,key,press_time,release_time
0,'o',1652949713.737245,1652949713.8213992
1,'h',1652949713.884047,1652949713.96835
2,'m',1652949714.0525365,1652949714.152534
3,key.space,1652949714.6687064,1652949714.7530286
4,'f',1652949715.1692474,1652949715.2535555
5,'i',1652949715.284721,1652949715.3849237
6,'l',1652949715.516405,1652949715.6223564
7,'m',1652949717.608651,1652949717.695382
8,'e',1652949717.731153,1652949717.8314729
9,'d',1652949717.9313948,1652949718.063061
0,'h',1652949721.8414733,1652949721.9353423
1,'e',1652949722.0413506,1652949722.103882
2,'a',1652949722.2195337,1652949722.3360543
3,'t',1652949722.3886049,1652949722.5040867
4,key.space,1652949722.48857,1652949722.5884244
5,'a',1652949722.6571734,1652949722.7352993
6,'t',1652949722.903851,1652949722.9882855
7,'o',1652949723.0038042,1652949723.1724575
8,'m',1652949723.0882056,1652949723.21944
9,'s',1652949723.2725327,1652949723.4036307
0,'c',1652949726.2945833,1652949726.363808
1,'h',1652949726.3950572,1652949726.4956112
2,'a',1652949726.5268593,1652949726.6115766
3,'n',1652949726.6494613,1652949726.7277267
4,'t',1652949726.7812052,1652949726.8817375
5,key.space,1652949726.9662514,1652949727.050967
6,'a',1652949727.1136065,1652949727.182215
7,'x',1652949727.344875,1652949727.4140882
8,'i',1652949727.529536,1652949727.6139264
9,'s',1652949727.6670258,1652949727.7515078
0,'o',1652949730.4886703,1652949730.557761
1,'l',1652949730.6895895,1652949730.790038
2,'d',1652949730.8590846,1652949730.921633
3,'i',1652949731.9251716,1652949732.0256915
4,'e',1652949732.079339,1652949732.1417465
5,'s',1652949732.2578764,1652949732.3426194
6,key.space,1652949732.3649209,1652949732.4654438
7,'b',1652949732.565965,1652949732.6598547
8,'a',1652949732.697775,1652949732.797798
9,'y',1652949732.9451308,1652949733.0300584
0,'g',1652949735.3472173,1652949735.4390476
1,'y',1652949735.5396004,1652949735.6364462
2,'m',1652949735.6971962,1652949735.7598054
3,key.space,1652949735.7780595,1652949735.8785028
4,'z',1652949736.2111747,1652949736.258142
5,'y',1652949736.4812567,1652949736.5595348
6,'g',1652949736.7604027,1652949736.8452766
7,'o',1652949736.8609111,1652949736.9612234
8,'t',1652949736.9834785,1652949737.0616493
9,'e',1652949737.1998022,1652949737.2840369
0,'a',1652949739.8928866,1652949739.9933004
1,'m',1652949740.0715015,1652949740.1742752
2,'i',1652949740.2410784,1652949740.3572834
3,'d',1652949740.388537,1652949740.473341
4,key.space,1652949740.573362,1652949740.6425147
5,'e',1652949741.144947,1652949741.1985052
6,'x',1652949741.3300521,1652949741.3991296
7,'i',1652949741.461706,1652949741.5778668
8,'l',1652949741.7315283,1652949741.8338656
