Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
adhy,d_a,4_1,4,1,5,0.168657064,-0.068700552,0.099956512,0.084153652,0.252810717,0.152854204
adhy,a_~,1_0,1,0,5,0.152854204,-0.052901506,0.099952698,0.062650681,0.215504885,0.115552187
adhy,~_m,0_13,0,13,5,0.115552187,0.053037882,0.168590069,0.137578964,0.253131151,0.084541082
adhy,m_u,13_21,13,21,5,0.084541082,0.131753922,0.216295004,0.247348309,0.331889391,0.115594387
adhy,u_t,21_20,21,20,5,0.115594387,-0.031252861,0.084341526,0.134595871,0.250190258,0.165848732
adhy,t_e,20_5,20,5,5,0.165848732,-0.103367805,0.062480927,0.019058704,0.184907436,0.12242651
adhy,r_a,18_1,18,1,6,0.169075251,-0.069164038,0.099911213,0.13116312,0.300238371,0.200327158
adhy,a_f,1_6,1,6,6,0.200327158,0.215464354,0.415791512,0.331005335,0.531332493,0.115540981
adhy,f_t,6_20,6,20,6,0.115540981,0.269001007,0.384541988,0.400164127,0.515705109,0.13116312
adhy,t_e,20_5,20,5,6,0.13116312,-0.015626907,0.115536213,0.184728146,0.315891266,0.200355053
adhy,e_r,5_18,5,18,6,0.200355053,-0.062650919,0.137704134,0.053383827,0.25373888,0.116034746
adhy,r_~,18_0,18,0,6,0.116034746,-0.033990383,0.082044363,0.115549326,0.231584072,0.149539709
adhy,~_v,0_22,0,22,6,0.149539709,0.100336075,0.249875784,0.23150444,0.381044149,0.131168365
adhy,v_e,22_5,22,5,6,0.131168365,0.068665028,0.199833393,0.200159311,0.331327677,0.131494284
adhy,e_x,5_24,5,24,6,0.131494284,0.084358692,0.215852976,0.23718071,0.368674994,0.152822018
adhy,e_l,5_12,5,12,3,0.116177559,0.015625477,0.131803036,0.16291666,0.279094219,0.147291183
adhy,l_f,12_6,12,6,3,0.147291183,0.022149563,0.169440746,0.122627258,0.269918442,0.100477695
adhy,f_~,6_0,6,0,3,0.100477695,0.047025204,0.147502899,0.200553894,0.30103159,0.15352869
adhy,~_j,0_10,0,10,3,0.15352869,0.116286993,0.269815683,0.294933558,0.448462248,0.178646564
adhy,j_u,10_21,10,21,3,0.178646564,0.122549057,0.301195621,0.269981146,0.44862771,0.147432089
adhy,u_i,21_9,21,9,3,0.147432089,-0.046985388,0.100446701,0.084898949,0.232331038,0.131884336
adhy,i_c,9_3,9,3,3,0.131884336,0.100414276,0.232298613,0.185419321,0.317303658,0.085005045
adhy,c_e,3_5,3,5,3,0.085005045,0.14680171,0.231806755,0.269234419,0.354239464,0.122432709
adhy,e_y,5_25,5,25,3,0.122432709,-0.022137165,0.100295544,0.078225851,0.20065856,0.100363016
