,key,press_time,release_time
0,'d',1655303560.3240018,1655303560.4206562
1,'e',1655303561.7279475,1655303561.8198142
2,'c',1655303562.2486796,1655303562.3403096
3,'i',1655303562.899815,1655303562.9925668
4,'s',1655303563.3166995,1655303563.4204254
5,'i',1655303563.6121864,1655303563.7246091
6,'0',1655303566.388687,1655303566.548257
7,'n',1655303567.6443243,1655303567.7325742
0,'d',1655303604.324848,1655303604.396662
1,'e',1655303605.4603584,1655303605.5331638
2,'c',1655303605.8529065,1655303605.9081624
3,'i',1655303606.007918,1655303606.0767071
4,'s',1655303606.2178123,1655303606.2907166
5,'i',1655303606.3922274,1655303606.4640357
6,'0',1655303607.380585,1655303607.4484706
7,'n',1655303608.956731,1655303609.0326238
0,'d',1655303611.8487346,1655303611.9488106
1,'e',1655303612.660501,1655303612.7163165
2,'c',1655303613.0727417,1655303613.1242294
3,'i',1655303613.2360487,1655303613.2762756
4,'s',1655303613.3207676,1655303613.3847468
5,'i',1655303614.3121567,1655303614.4247472
6,'0',1655303614.7558606,1655303614.8449142
7,'n',1655303615.0007267,1655303615.076693
0,'d',1655303625.7603989,1655303625.824079
1,'e',1655303627.096681,1655303627.1574676
2,'c',1655303627.5803654,1655303627.6528103
3,'i',1655303627.7882576,1655303627.864667
4,'s',1655303628.227641,1655303628.2954593
5,'i',1655303628.6125777,1655303628.6884708
6,'0',1655303629.104265,1655303629.1800604
7,'n',1655303629.496902,1655303629.5760682
0,'d',1655303632.7245781,1655303632.8047142
1,'e',1655303633.2362149,1655303633.3120093
2,'c',1655303633.6647158,1655303633.724903
3,'i',1655303633.8485727,1655303633.9127784
4,'s',1655303634.0520308,1655303634.1242342
5,'i',1655303634.2767303,1655303634.3641975
6,'0',1655303634.596572,1655303634.659405
7,'n',1655303634.9120622,1655303634.980694
0,'d',1655303638.5567734,1655303638.619936
1,'e',1655303638.9562988,1655303639.0207822
2,'c',1655303639.576661,1655303639.6440792
3,'i',1655303639.7442224,1655303639.808668
4,'s',1655303639.9482589,1655303640.0290456
5,'i',1655303640.6922696,1655303640.7640774
6,'0',1655303640.9567518,1655303641.008426
7,'n',1655303641.3644722,1655303641.444259
0,'d',1655303646.4398968,1655303646.519963
1,'e',1655303647.6285608,1655303647.6884034
2,'c',1655303648.3356824,1655303648.4203713
3,'i',1655303648.9440413,1655303649.0322077
4,'s',1655303649.2605138,1655303649.335993
5,'i',1655303649.4806335,1655303649.5683725
6,'0',1655303649.7399821,1655303649.8039763
7,'n',1655303649.9762814,1655303650.0407348
0,'d',1655303652.8926535,1655303652.9682827
1,'e',1655303653.5317721,1655303653.5956035
2,'c',1655303653.9646583,1655303654.0169787
3,'i',1655303654.1285203,1655303654.200604
4,'s',1655303654.2762043,1655303654.3445399
5,'i',1655303654.464278,1655303654.5241182
6,'0',1655303654.8845277,1655303654.9400058
7,'n',1655303655.156483,1655303655.2202582
0,'d',1655303657.5998924,1655303657.7000575
1,'e',1655303658.6680357,1655303658.739919
2,'c',1655303659.0559988,1655303659.1038697
3,'i',1655303659.2475438,1655303659.316304
4,'s',1655303659.5039928,1655303659.5725405
5,'i',1655303659.752139,1655303659.8399436
6,'0',1655303660.0405562,1655303660.1091864
7,'n',1655303660.2883615,1655303660.3642905
0,'d',1655303667.5323308,1655303667.5926592
1,'e',1655303668.4400618,1655303668.4925804
2,'c',1655303668.8127832,1655303668.868806
3,'i',1655303668.9753513,1655303669.0487404
4,'s',1655303670.0726225,1655303670.1522036
5,'i',1655303670.932116,1655303671.023911
6,'0',1655303672.0725377,1655303672.2127197
7,'n',1655303672.3844812,1655303672.4640203
0,'d',1655303676.248306,1655303676.2878265
1,'e',1655303677.1604593,1655303677.2243147
2,'c',1655303677.5486596,1655303677.6046727
3,'i',1655303677.7159731,1655303677.7766209
4,'s',1655303677.9353883,1655303678.0161698
5,'i',1655303678.4366493,1655303678.507927
6,'0',1655303678.7721648,1655303678.8319914
7,'n',1655303679.000635,1655303679.0703528
0,'d',1655303682.0604892,1655303682.148124
