,key,press_time,release_time
0,'d',1655695721.2521977,1655695721.432008
1,'e',1655695721.7320273,1655695721.976101
2,'c',1655695723.2367208,1655695723.407932
3,'i',1655695723.427644,1655695723.6881762
4,'s',1655695724.455867,1655695724.6282105
5,'i',1655695724.7120621,1655695725.063407
6,'0',1655695728.1397426,1655695728.2884848
7,'n',1655695728.4722688,1655695728.6119707
0,'d',1655695733.268864,1655695733.4326663
1,'e',1655695734.0119116,1655695734.25211
2,'c',1655695734.959576,1655695735.1322925
3,'i',1655695735.1681957,1655695735.3635707
4,'s',1655695736.5563433,1655695736.7367158
5,'i',1655695736.8723428,1655695737.0042286
6,'0',1655695739.1917012,1655695739.3478835
7,'n',1655695740.3035986,1655695740.4484422
0,'d',1655695756.440323,1655695756.6201954
1,'e',1655695757.139756,1655695757.3681633
2,'c',1655695758.360099,1655695758.4957643
3,'i',1655695758.6878695,1655695758.8879473
4,'s',1655695759.128522,1655695759.3040738
5,'i',1655695759.4361184,1655695759.6124432
6,'0',1655695760.2038224,1655695760.352045
7,'n',1655695760.5963688,1655695760.7401528
0,'d',1655695774.019871,1655695774.1764865
1,'e',1655695774.544034,1655695774.7477255
2,'c',1655695775.4474764,1655695775.5761874
3,'i',1655695775.600121,1655695775.7123418
4,'s',1655695775.8875082,1655695776.0321772
5,'i',1655695776.0481348,1655695776.184132
6,'0',1655695777.371785,1655695777.5003448
7,'n',1655695777.691656,1655695777.8240454
0,'d',1655695780.0118732,1655695780.1799972
1,'e',1655695780.967666,1655695781.1733158
2,'c',1655695781.840686,1655695781.976197
3,'i',1655695781.9963202,1655695782.112698
4,'s',1655695782.247857,1655695782.392134
5,'i',1655695782.4121528,1655695782.5159788
6,'0',1655695782.9162996,1655695783.0441236
7,'n',1655695783.212031,1655695783.3361592
0,'d',1655695785.4240856,1655695785.6170623
1,'e',1655695786.9796042,1655695787.1929624
2,'c',1655695788.8603272,1655695788.9880953
3,'i',1655695788.9800138,1655695789.1043434
4,'s',1655695789.4960885,1655695789.6074357
5,'i',1655695789.6606724,1655695789.7598598
6,'0',1655695790.2002075,1655695790.304279
7,'n',1655695790.4760296,1655695790.596416
0,'d',1655695792.7481332,1655695792.9167907
1,'e',1655695793.636671,1655695793.8160436
2,'c',1655695794.6122253,1655695794.7316682
3,'i',1655695794.7637312,1655695794.9082055
4,'s',1655695795.3243737,1655695795.4963186
5,'i',1655695795.49831,1655695795.6320834
6,'0',1655695796.720196,1655695796.8598704
7,'n',1655695797.3120298,1655695797.4481478
0,'d',1655695821.9167645,1655695822.0601435
1,'e',1655695822.4880338,1655695822.7081223
2,'c',1655695823.2756042,1655695823.4276621
3,'i',1655695823.4676616,1655695823.5876107
4,'s',1655695823.7764404,1655695823.9277155
5,'i',1655695823.9297113,1655695824.0482495
6,'0',1655695824.4565153,1655695824.583902
7,'n',1655695824.727941,1655695824.860061
0,'d',1655695873.6600146,1655695873.8678296
1,'e',1655695874.3121505,1655695874.5633674
2,'c',1655695875.0276923,1655695875.1834357
3,'i',1655695875.1754086,1655695875.2879002
4,'s',1655695875.3119664,1655695875.4441116
5,'i',1655695875.4682908,1655695875.576015
6,'0',1655695876.2081668,1655695876.3358662
7,'n',1655695876.5402112,1655695876.6483197
0,'d',1655695878.3519905,1655695878.5359752
1,'e',1655695878.9840448,1655695879.1955612
2,'c',1655695879.5842369,1655695879.7202573
3,'i',1655695879.7222543,1655695879.83617
4,'s',1655695879.8841736,1655695880.0239017
5,'i',1655695880.0399275,1655695880.1286418
6,'0',1655695881.0361378,1655695881.1521444
7,'n',1655695881.4040673,1655695881.4923005
0,'d',1655695884.0517502,1655695884.2281134
1,'e',1655695884.7596776,1655695885.0279593
2,'c',1655695886.5645485,1655695886.7044232
3,'i',1655695886.7314172,1655695886.8277392
4,'s',1655695886.9762282,1655695887.1394453
5,'i',1655695887.142437,1655695887.248139
6,'0',1655695887.7358067,1655695887.8557556
7,'n',1655695888.03198,1655695888.1481097
0,'d',1655695890.2923398,1655695890.4839237
1,'e',1655695890.9394035,1655695891.1719563
2,'c',1655695891.5362258,1655695891.7001324
3,'i',1655695891.7358615,1655695891.863643
4,'s',1655695891.9477534,1655695892.096007
5,'i',1655695892.127983,1655695892.244338
6,'0',1655695892.848399,1655695892.956108
7,'n',1655695893.1360302,1655695893.2602284
0,'d',1655695894.7687216,1655695894.964125
1,'e',1655695895.3436296,1655695895.5682454
2,'c',1655695896.0121424,1655695896.1636431
3,'i',1655695896.195764,1655695896.3170905
4,'s',1655695896.3838851,1655695896.5214155
5,'i',1655695896.527425,1655695896.6560006
6,'0',1655695897.392311,1655695897.5360363
7,'n',1655695897.8441517,1655695897.9639575
0,'d',1655695900.7398407,1655695900.9156673
1,'e',1655695901.4260442,1655695901.6318858
2,'c',1655695902.0960882,1655695902.2596965
3,'i',1655695902.3166394,1655695902.408312
4,'s',1655695902.4798515,1655695902.6042163
5,'i',1655695902.6324022,1655695902.7362077
6,'0',1655695903.5436435,1655695903.6840076
7,'n',1655695903.8712072,1655695903.9835372
0,'d',1655695905.6004596,1655695905.796079
1,'e',1655695906.4039867,1655695906.632591
2,'c',1655695906.9760642,1655695907.1301672
3,'i',1655695907.1999419,1655695907.3080251
4,'s',1655695907.4758766,1655695907.6274827
5,'i',1655695907.6603832,1655695907.77557
6,'0',1655695908.0480223,1655695908.1760793
7,'n',1655695908.308362,1655695908.428032
0,'d',1655695910.816875,1655695910.980129
1,'e',1655695911.619694,1655695911.8082497
2,'c',1655695912.0721798,1655695912.2248116
3,'i',1655695912.2478774,1655695912.3760765
4,'s',1655695912.5194933,1655695912.6518505
5,'i',1655695912.7600255,1655695912.8957405
6,'0',1655695913.5359874,1655695913.6523635
7,'n',1655695913.791834,1655695913.9157388
0,'d',1655695916.328875,1655695916.4959862
1,'e',1655695916.8413708,1655695917.0393252
2,'c',1655695917.404105,1655695917.5479786
3,'i',1655695917.5719717,1655695917.7001266
4,'s',1655695917.744186,1655695917.8885996
5,'i',1655695917.8995962,1655695918.0155587
6,'0',1655695918.6964147,1655695918.827939
7,'n',1655695918.9999442,1655695919.1478922
0,'d',1655695922.6636136,1655695922.8400624
1,'e',1655695923.0966787,1655695923.3194237
2,'c',1655695923.6798131,1655695923.8276267
3,'i',1655695923.823637,1655695923.967823
4,'s',1655695924.0046842,1655695924.1520157
5,'i',1655695924.1358333,1655695924.2639546
6,'0',1655695925.1314704,1655695925.3319657
7,'n',1655695925.5359814,1655695925.6835184
0,'d',1655695928.3636844,1655695928.5476542
1,'e',1655695929.8446355,1655695930.1644955
2,'c',1655695930.8965516,1655695931.0533454
3,'i',1655695931.1958082,1655695931.3393793
4,'s',1655695931.4605374,1655695931.6517248
5,'i',1655695932.0121198,1655695932.1199703
6,'0',1655695932.5040076,1655695932.635595
7,'n',1655695932.8041909,1655695932.9359045
