,key,press_time,release_time
0,'d',1654885730.0013564,1654885730.0891411
1,'e',1654885730.3931456,1654885730.488503
2,'c',1654885732.2337794,1654885732.3131638
3,'i',1654885732.3931444,1654885732.5132625
4,'s',1654885732.8251433,1654885732.9290593
5,'i',1654885733.1291444,1654885733.233131
6,'0',1654885733.8251417,1654885733.9211423
7,'n',1654885734.0811417,1654885734.1691363
0,'d',1654885738.5131373,1654885738.609102
1,'e',1654885738.849363,1654885738.9055312
2,'c',1654885739.705137,1654885739.7931364
3,'i',1654885739.849202,1654885739.9453034
4,'s',1654885739.9931424,1654885740.0809748
5,'i',1654885740.129206,1654885740.2811837
6,'0',1654885740.369238,1654885740.497197
7,'n',1654885740.7692819,1654885740.913135
0,'d',1654885743.6571608,1654885743.7529187
1,'e',1654885744.1853883,1654885744.2731316
2,'c',1654885745.1771312,1654885745.2736695
3,'i',1654885745.3610415,1654885745.4651375
4,'s',1654885745.505166,1654885745.6251307
5,'i',1654885745.6333337,1654885745.8491702
6,'0',1654885745.8085923,1654885745.9531188
7,'n',1654885746.0569088,1654885746.153757
0,'d',1654885748.360575,1654885748.4332416
1,'e',1654885748.6493685,1654885748.7611306
2,'c',1654885749.825133,1654885749.905287
3,'i',1654885749.9611704,1654885750.0651336
4,'s',1654885750.0564537,1654885750.1531658
5,'i',1654885750.1581314,1654885750.3611238
6,'0',1654885750.9131248,1654885751.0171378
7,'n',1654885751.1290357,1654885751.2411246
0,'d',1654885754.177211,1654885754.2646654
1,'e',1654885754.569432,1654885754.6732757
2,'c',1654885755.0411205,1654885755.1211205
3,'i',1654885755.1617103,1654885755.2494853
4,'s',1654885755.28112,1654885755.3693101
5,'i',1654885755.3613968,1654885755.5213063
6,'0',1654885755.505257,1654885755.6411197
7,'n',1654885755.7376823,1654885755.8171334
0,'d',1654885757.793117,1654885757.8651178
1,'e',1654885758.161088,1654885758.273227
2,'c',1654885758.5290089,1654885758.5932758
3,'i',1654885758.609053,1654885758.6974006
4,'s',1654885758.71328,1654885758.7932687
5,'i',1654885758.777191,1654885758.9376
6,'0',1654885758.9055011,1654885759.049083
7,'n',1654885759.0971158,1654885759.1931229
0,'d',1654885761.3691497,1654885761.4491158
1,'e',1654885761.6890986,1654885761.7930715
2,'c',1654885762.0651963,1654885762.1371875
