Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
sz,d_e,4_5,4,5,0.09277582168579102,0.307201623916626,0.399977445602417,0.3993220329284668,0.4920978546142578,0.09212040901184082
sz,e_c,5_3,5,3,0.09212040901184082,0.14160990715026855,0.23373031616210938,0.268312931060791,0.36043334007263184,0.12670302391052246
sz,c_i,3_9,3,9,0.12670302391052246,0.0590212345123291,0.18572425842285156,0.17219877243041992,0.2989017963409424,0.11317753791809082
sz,i_s,9_19,9,19,0.11317753791809082,0.04968452453613281,0.16286206245422363,0.2047595977783203,0.31793713569641113,0.1550750732421875
sz,s_i,19_9,19,9,0.1550750732421875,0.407484769821167,0.5625598430633545,0.5303511619567871,0.6854262351989746,0.12286639213562012
sz,i_0,9_90,9,90,0.12286639213562012,0.42865419387817383,0.551520586013794,0.5216255187988281,0.6444919109344482,0.0929713249206543
sz,0_n,90_14,90,14,0.0929713249206543,0.11422562599182129,0.20719695091247559,0.18589258193969727,0.27886390686035156,0.07166695594787598
sz,d_e,4_5,4,5,0.1430964469909668,0.3782973289489746,0.5213937759399414,0.5202114582061768,0.6633079051971436,0.14191412925720215
sz,e_c,5_3,5,3,0.14191412925720215,0.22758841514587402,0.36950254440307617,0.3687458038330078,0.51065993309021,0.1411573886871338
sz,c_i,3_9,3,9,0.1411573886871338,0.020365476608276367,0.16152286529541016,0.12142467498779297,0.26258206367492676,0.1010591983795166
sz,i_s,9_19,9,19,0.1010591983795166,0.24410080909729004,0.34516000747680664,0.40005064010620117,0.5011098384857178,0.15594983100891113
sz,s_i,19_9,19,9,0.15594983100891113,0.005202531814575195,0.16115236282348633,0.10243415832519531,0.25838398933410645,0.09723162651062012
sz,i_0,9_90,9,90,0.09723162651062012,0.18224596977233887,0.279477596282959,0.29810166358947754,0.39533329010009766,0.11585569381713867
sz,0_n,90_14,90,14,0.11585569381713867,0.14046764373779297,0.25632333755493164,0.21270370483398438,0.32855939865112305,0.0722360610961914
sz,d_e,4_5,4,5,0.15287303924560547,0.42919421195983887,0.5820672512054443,0.5401184558868408,0.6929914951324463,0.11092424392700195
sz,e_c,5_3,5,3,0.11092424392700195,0.25623464584350586,0.3671588897705078,0.379406213760376,0.49033045768737793,0.12317156791687012
sz,c_i,3_9,3,9,0.12317156791687012,0.05985856056213379,0.1830301284790039,0.15529894828796387,0.278470516204834,0.09544038772583008
sz,i_s,9_19,9,19,0.09544038772583008,0.1414623260498047,0.23690271377563477,0.2942690849304199,0.38970947265625,0.15280675888061523
sz,s_i,19_9,19,9,0.15280675888061523,0.030098676681518555,0.1829054355621338,0.1129770278930664,0.26578378677368164,0.08287835121154785
sz,i_0,9_90,9,90,0.08287835121154785,0.4183807373046875,0.5012590885162354,0.5407898426055908,0.6236681938171387,0.12240910530090332
sz,0_n,90_14,90,14,0.12240910530090332,0.41877007484436035,0.5411791801452637,0.5105428695678711,0.6329519748687744,0.09177279472351074
sz,d_e,4_5,4,5,0.16350650787353516,0.8796772956848145,1.0431838035583496,1.0019099712371826,1.1654164791107178,0.12223267555236816
sz,e_c,5_3,5,3,0.12223267555236816,0.16312813758850098,0.28536081314086914,0.28800272941589355,0.4102354049682617,0.12487459182739258
sz,c_i,3_9,3,9,0.12487459182739258,0.005704164505004883,0.13057875633239746,0.09225630760192871,0.2171308994293213,0.08655214309692383
sz,i_s,9_19,9,19,0.08655214309692383,0.049967288970947266,0.1365194320678711,0.1921861171722412,0.27873826026916504,0.14221882820129395
sz,s_i,19_9,19,9,0.14221882820129395,-0.03174543380737305,0.1104733943939209,0.0608823299407959,0.20310115814208984,0.09262776374816895
sz,i_0,9_90,9,90,0.09262776374816895,0.4789140224456787,0.5715417861938477,0.5917553901672363,0.6843831539154053,0.11284136772155762
sz,0_n,90_14,90,14,0.11284136772155762,0.40859389305114746,0.5214352607727051,0.5004684925079346,0.6133098602294922,0.09187459945678711
sz,d_e,4_5,4,5,0.10241436958312988,0.1535968780517578,0.2560112476348877,0.26777052879333496,0.37018489837646484,0.11417365074157715
sz,e_c,5_3,5,3,0.11417365074157715,0.21356582641601562,0.3277394771575928,0.3345308303833008,0.44870448112487793,0.12096500396728516
sz,c_i,3_9,3,9,0.12096500396728516,0.005879878997802734,0.1268448829650879,0.08355450630187988,0.20451951026916504,0.07767462730407715
sz,i_s,9_19,9,19,0.07767462730407715,0.050423622131347656,0.1280982494354248,0.18338441848754883,0.261059045791626,0.13296079635620117
sz,s_i,19_9,19,9,0.13296079635620117,0.050553083419799805,0.18351387977600098,0.1319594383239746,0.2649202346801758,0.0814063549041748
sz,i_0,9_90,9,90,0.0814063549041748,0.41835474967956543,0.49976110458374023,0.5312795639038086,0.6126859188079834,0.11292481422424316
sz,0_n,90_14,90,14,0.11292481422424316,0.23554587364196777,0.34847068786621094,0.3175232410430908,0.430448055267334,0.08197736740112305
sz,d_e,4_5,4,5,0.10876274108886719,0.561037540435791,0.6698002815246582,0.6620216369628906,0.7707843780517578,0.10098409652709961
sz,e_c,5_3,5,3,0.10098409652709961,0.1641864776611328,0.2651705741882324,0.28997802734375,0.3909621238708496,0.1257915496826172
sz,c_i,3_9,3,9,0.1257915496826172,0.005442142486572266,0.13123369216918945,0.09099388122558594,0.21678543090820312,0.08555173873901367
sz,i_s,9_19,9,19,0.08555173873901367,0.04002213478088379,0.12557387351989746,0.1521754264831543,0.23772716522216797,0.11215329170227051
sz,s_i,19_9,19,9,0.11215329170227051,0.33583903312683105,0.44799232482910156,0.4193861484527588,0.5315394401550293,0.08354711532592773
sz,i_0,9_90,9,90,0.08354711532592773,0.40953516960144043,0.49308228492736816,0.5009355545043945,0.5844826698303223,0.0914003849029541
sz,0_n,90_14,90,14,0.0914003849029541,0.10108351707458496,0.19248390197753906,0.1736612319946289,0.265061616897583,0.07257771492004395
sz,d_e,4_5,4,5,0.10210800170898438,0.1424708366394043,0.24457883834838867,0.24457097053527832,0.3466789722442627,0.10210013389587402
sz,e_c,5_3,5,3,0.10210013389587402,0.14351224899291992,0.24561238288879395,0.24651598930358887,0.3486161231994629,0.10300374031066895
sz,c_i,3_9,3,9,0.10300374031066895,0.019153118133544922,0.12215685844421387,0.1108560562133789,0.21385979652404785,0.09170293807983398
sz,i_s,9_19,9,19,0.09170293807983398,0.06047844886779785,0.15218138694763184,0.18820977210998535,0.27991271018981934,0.1277313232421875
sz,s_i,19_9,19,9,0.1277313232421875,0.0036313533782958984,0.1313626766204834,0.06086134910583496,0.18859267234802246,0.05722999572753906
sz,i_0,9_90,9,90,0.05722999572753906,0.37494778633117676,0.4321777820587158,0.4805281162261963,0.5377581119537354,0.10558032989501953
sz,0_n,90_14,90,14,0.10558032989501953,0.11936593055725098,0.2249462604522705,0.20183515548706055,0.3074154853820801,0.08246922492980957
sz,d_e,4_5,4,5,0.10353422164916992,0.17623662948608398,0.2797708511352539,0.28729796409606934,0.39083218574523926,0.11106133460998535
sz,e_c,5_3,5,3,0.11106133460998535,0.30672669410705566,0.417788028717041,0.4084510803222656,0.519512414932251,0.10172438621520996
sz,c_i,3_9,3,9,0.10172438621520996,0.01994943618774414,0.1216738224029541,0.10216736793518066,0.20389175415039062,0.08221793174743652
sz,i_s,9_19,9,19,0.08221793174743652,0.040636539459228516,0.12285447120666504,0.17177700996398926,0.2539949417114258,0.13114047050476074
sz,s_i,19_9,19,9,0.13114047050476074,0.002991914749145508,0.13413238525390625,0.08112883567810059,0.21226930618286133,0.07813692092895508
sz,i_0,9_90,9,90,0.07813692092895508,0.2866842746734619,0.364821195602417,0.36924123764038086,0.44737815856933594,0.08255696296691895
sz,0_n,90_14,90,14,0.08255696296691895,0.12085795402526855,0.2034149169921875,0.19556665420532227,0.2781236171722412,0.07470870018005371
sz,d_e,4_5,4,5,0.10530352592468262,0.17192816734313965,0.27723169326782227,0.2938656806945801,0.3991692066192627,0.12193751335144043
sz,e_c,5_3,5,3,0.12193751335144043,0.17516255378723145,0.2971000671386719,0.29671788215637207,0.4186553955078125,0.12155532836914062
sz,c_i,3_9,3,9,0.12155532836914062,0.0029249191284179688,0.1244802474975586,0.09235429763793945,0.21390962600708008,0.08942937850952148
sz,i_s,9_19,9,19,0.08942937850952148,0.029868364334106445,0.11929774284362793,0.1324470043182373,0.2218763828277588,0.10257863998413086
sz,s_i,19_9,19,9,0.10257863998413086,0.020177364349365234,0.1227560043334961,0.08128166198730469,0.18386030197143555,0.06110429763793945
sz,i_0,9_90,9,90,0.06110429763793945,0.3790731430053711,0.44017744064331055,0.4596688747406006,0.52077317237854,0.08059573173522949
sz,0_n,90_14,90,14,0.08059573173522949,0.12367510795593262,0.2042708396911621,0.19595789909362793,0.2765536308288574,0.07228279113769531
sz,d_e,4_5,4,5,0.12025332450866699,0.15435290336608887,0.27460622787475586,0.2691333293914795,0.3893866539001465,0.11478042602539062
sz,e_c,5_3,5,3,0.11478042602539062,0.15069365501403809,0.2654740810394287,0.25266146659851074,0.36744189262390137,0.10196781158447266
sz,c_i,3_9,3,9,0.10196781158447266,0.004916667938232422,0.10688447952270508,0.08091616630554199,0.18288397789001465,0.07599949836730957
sz,i_s,9_19,9,19,0.07599949836730957,0.020048856735229492,0.09604835510253906,0.12540650367736816,0.20140600204467773,0.10535764694213867
sz,s_i,19_9,19,9,0.10535764694213867,0.020255565643310547,0.12561321258544922,0.040199995040893555,0.14555764198303223,0.019944429397583008
sz,i_0,9_90,9,90,0.019944429397583008,0.551023006439209,0.570967435836792,0.6429569721221924,0.6629014015197754,0.0919339656829834
sz,0_n,90_14,90,14,0.0919339656829834,0.1414165496826172,0.23335051536560059,0.21459603309631348,0.3065299987792969,0.07317948341369629
sz,d_e,4_5,4,5,0.12293696403503418,0.25413990020751953,0.3770768642425537,0.3777027130126953,0.5006396770477295,0.12356281280517578
sz,e_c,5_3,5,3,0.12356281280517578,0.20315003395080566,0.32671284675598145,0.3157057762145996,0.4392685890197754,0.11255574226379395
sz,c_i,3_9,3,9,0.11255574226379395,0.060305118560791016,0.17286086082458496,0.15159058570861816,0.2641463279724121,0.09128546714782715
sz,i_s,9_19,9,19,0.09128546714782715,0.09446239471435547,0.18574786186218262,0.21627473831176758,0.3075602054595947,0.12181234359741211
sz,s_i,19_9,19,9,0.12181234359741211,1.056279182434082,1.1780915260314941,1.1367425918579102,1.2585549354553223,0.08046340942382812
sz,i_0,9_90,9,90,0.08046340942382812,0.21752357482910156,0.2979869842529297,0.2998476028442383,0.3803110122680664,0.08232402801513672
