,key,press_time,release_time
0,'d',1654928655.8331213,1654928655.931812
1,'e',1654928656.4186914,1654928656.5063734
2,'c',1654928657.292491,1654928657.3804336
3,'i',1654928657.703867,1654928657.7595646
4,'s',1654928657.8475077,1654928657.9354503
5,'i',1654928660.6025887,1654928660.6797826
6,'0',1654928660.8214684,1654928660.8986626
7,'n',1654928661.1791017,1654928661.234799
0,'d',1654928687.529732,1654928687.617675
1,'e',1654928688.1173627,1654928688.2257042
2,'c',1654928688.959363,1654928689.03558
3,'i',1654928689.3052711,1654928689.3824654
4,'s',1654928689.7787275,1654928689.86667
5,'i',1654928690.0718691,1654928690.1607897
6,'0',1654928690.813521,1654928690.8907146
7,'n',1654928691.1174114,1654928691.1936283
0,'d',1654928693.5585072,1654928693.6347241
1,'e',1654928694.293317,1654928694.3920083
2,'c',1654928694.8053708,1654928694.904064
3,'i',1654928695.333309,1654928695.4204895
4,'s',1654928695.6361232,1654928695.745563
5,'i',1654928696.0787685,1654928696.1559622
6,'0',1654928696.7236817,1654928696.8008761
7,'n',1654928696.9944863,1654928697.073191
0,'d',1654928708.5214322,1654928708.5888543
1,'e',1654928709.0658166,1654928709.143011
2,'c',1654928709.6838315,1654928709.7926633
3,'i',1654928709.9669254,1654928710.0543025
4,'s',1654928710.10992,1654928710.2193606
5,'i',1654928710.3287995,1654928710.4050171
6,'0',1654928711.0157306,1654928711.0821762
7,'n',1654928711.2776055,1654928711.3338397
0,'d',1654928712.9720004,1654928713.0702176
1,'e',1654928713.621358,1654928713.7203789
2,'c',1654928714.0902438,1654928714.2006614
3,'i',1654928714.3941352,1654928714.461558
4,'s',1654928714.5065067,1654928714.626695
5,'i',1654928714.6716437,1654928714.7595866
6,'0',1654928715.5614052,1654928715.6284778
7,'n',1654928715.8221388,1654928715.868065
0,'d',1654928717.4113994,1654928717.5096536
1,'e',1654928717.9547322,1654928718.0534241
2,'c',1654928718.60571,1654928718.6819265
3,'i',1654928718.8237307,1654928718.899948
4,'s',1654928719.0523968,1654928719.1618247
5,'i',1654928719.4096682,1654928719.4970222
6,'0',1654928720.1728778,1654928720.2490945
7,'n',1654928720.4650426,1654928720.5099912
0,'d',1654928722.7351706,1654928722.832885
1,'e',1654928723.6193547,1654928723.7075875
2,'c',1654928724.2382572,1654928724.3154528
3,'i',1654928724.5636477,1654928724.6398642
4,'s',1654928724.9095318,1654928724.997475
5,'i',1654928725.6394572,1654928725.7166512
6,'0',1654928725.8791554,1654928725.9563496
7,'n',1654928726.2043717,1654928726.2714038
0,'d',1654928730.5420513,1654928730.6407423
1,'e',1654928731.0325768,1654928731.1097705
2,'c',1654928731.4483652,1654928731.5465834
3,'i',1654928731.687795,1654928731.77574
4,'s',1654928731.8212507,1654928731.9297132
5,'i',1654928732.0606499,1654928732.14946
6,'0',1654928732.7059786,1654928732.7734015
7,'n',1654928732.956127,1654928733.0020525
0,'d',1654928735.663685,1654928735.7619498
1,'e',1654928736.1215377,1654928736.2417262
2,'c',1654928736.6443079,1654928736.7322524
3,'i',1654928736.9061828,1654928736.9941254
4,'s',1654928737.0488305,1654928737.1592474
5,'i',1654928737.8215268,1654928737.888949
6,'0',1654928738.3276856,1654928738.3951085
7,'n',1654928738.6208286,1654928738.6775038
0,'d',1654928741.168865,1654928741.277851
1,'e',1654928741.7437315,1654928741.831674
2,'c',1654928742.3300166,1654928742.396462
3,'i',1654928742.6241357,1654928742.7003038
4,'s',1654928742.777497,1654928742.89805
5,'i',1654928743.0289874,1654928743.0944557
6,'0',1654928743.3533983,1654928743.4305928
7,'n',1654928743.6250432,1654928743.6914895
