Subject,Class,Sequence,D|0,I|0+1,PF|0+1,RF|0+1,G|0+1,D|1,I|1+2,PF|1+2,RF|1+2,G|1+2,D|2,I|2+3,PF|2+3,RF|2+3,G|2+3,D|3,I|3+4,PF|3+4,RF|3+4,G|3+4,D|4,I|4+5,PF|4+5,RF|4+5,G|4+5,D|5,I|5+6,PF|5+6,RF|5+6,G|5+6,D|6,I|6+7,PF|6+7,RF|6+7,G|6+7,D|7,I|7+8,PF|7+8,RF|7+8,G|7+8,D|8,I|8+9,PF|8+9,RF|8+9,G|8+9,D|9,T2-D-S,T2-I-S,T2-PF-S,T2-RF-S,T2-G-S,T2-D-M,T2-I-M,T2-PF-M,T2-RF-M,T2-G-M,T2-D-VAR,T2-I-VAR,T2-PF-VAR,T2-RF-VAR,T2-G-VAR,T2-D-SD,T2-I-SD,T2-PF-SD,T2-RF-SD,T2-G-SD,T3_I|0+2,T3_PF|0+2,T3_RF|0+2,T3_G|0+2,T3_I|1+3,T3_PF|1+3,T3_RF|1+3,T3_G|1+3,T3_I|2+4,T3_PF|2+4,T3_RF|2+4,T3_G|2+4,T3_I|3+5,T3_PF|3+5,T3_RF|3+5,T3_G|3+5,T3_I|4+6,T3_PF|4+6,T3_RF|4+6,T3_G|4+6,T3_I|5+7,T3_PF|5+7,T3_RF|5+7,T3_G|5+7,T3_I|6+8,T3_PF|6+8,T3_RF|6+8,T3_G|6+8,T3_I|7+9,T3_PF|7+9,T3_RF|7+9,T3_G|7+9,T3-I-S,T3-PF-S,T3-RF-S,T3-G-S,T3-I-M,T3-PF-M,T3-RF-M,T3-G-M,T3-I-VAR,T3-PF-VAR,T3-RF-VAR,T3-G-VAR,T3-I-SD,T3-PF-SD,T3-RF-SD,T3-G-SD,T4_I|0+3,T4_PF|0+3,T4_RF|0+3,T4_G|0+3,T4_I|1+4,T4_PF|1+4,T4_RF|1+4,T4_G|1+4,T4_I|2+5,T4_PF|2+5,T4_RF|2+5,T4_G|2+5,T4_I|3+6,T4_PF|3+6,T4_RF|3+6,T4_G|3+6,T4_I|4+7,T4_PF|4+7,T4_RF|4+7,T4_G|4+7,T4_I|5+8,T4_PF|5+8,T4_RF|5+8,T4_G|5+8,T4_I|6+9,T4_PF|6+9,T4_RF|6+9,T4_G|6+9,T4-I-S,T4-PF-S,T4-RF-S,T4-G-S,T4-I-M,T4-PF-M,T4-RF-M,T4-G-M,T4-I-VAR,T4-PF-VAR,T4-RF-VAR,T4-G-VAR,T4-I-SD,T4-PF-SD,T4-RF-SD,T4-G-SD,T5_I|0+4,T5_PF|0+4,T5_RF|0+4,T5_G|0+4,T5_I|1+5,T5_PF|1+5,T5_RF|1+5,T5_G|1+5,T5_I|2+6,T5_PF|2+6,T5_RF|2+6,T5_G|2+6,T5_I|3+7,T5_PF|3+7,T5_RF|3+7,T5_G|3+7,T5_I|4+8,T5_PF|4+8,T5_RF|4+8,T5_G|4+8,T5_I|5+9,T5_PF|5+9,T5_RF|5+9,T5_G|5+9,T5-I-S,T5-PF-S,T5-RF-S,T5-G-S,T5-I-M,T5-PF-M,T5-RF-M,T5-G-M,T5-I-VAR,T5-PF-VAR,T5-RF-VAR,T5-G-VAR,T5-I-SD,T5-PF-SD,T5-RF-SD,T5-G-SD,T6_I|0+5,T6_PF|0+5,T6_RF|0+5,T6_G|0+5,T6_I|1+6,T6_PF|1+6,T6_RF|1+6,T6_G|1+6,T6_I|2+7,T6_PF|2+7,T6_RF|2+7,T6_G|2+7,T6_I|3+8,T6_PF|3+8,T6_RF|3+8,T6_G|3+8,T6_I|4+9,T6_PF|4+9,T6_RF|4+9,T6_G|4+9,T6-I-S,T6-PF-S,T6-RF-S,T6-G-S,T6-I-M,T6-PF-M,T6-RF-M,T6-G-M,T6-I-VAR,T6-PF-VAR,T6-RF-VAR,T6-G-VAR,T6-I-SD,T6-PF-SD,T6-RF-SD,T6-G-SD,T7_I|0+6,T7_PF|0+6,T7_RF|0+6,T7_G|0+6,T7_I|1+7,T7_PF|1+7,T7_RF|1+7,T7_G|1+7,T7_I|2+8,T7_PF|2+8,T7_RF|2+8,T7_G|2+8,T7_I|3+9,T7_PF|3+9,T7_RF|3+9,T7_G|3+9,T7-I-S,T7-PF-S,T7-RF-S,T7-G-S,T7-I-M,T7-PF-M,T7-RF-M,T7-G-M,T7-I-VAR,T7-PF-VAR,T7-RF-VAR,T7-G-VAR,T7-I-SD,T7-PF-SD,T7-RF-SD,T7-G-SD,T8_I|0+7,T8_PF|0+7,T8_RF|0+7,T8_G|0+7,T8_I|1+8,T8_PF|1+8,T8_RF|1+8,T8_G|1+8,T8_I|2+9,T8_PF|2+9,T8_RF|2+9,T8_G|2+9,T8-I-S,T8-PF-S,T8-RF-S,T8-G-S,T8-I-M,T8-PF-M,T8-RF-M,T8-G-M,T8-I-VAR,T8-PF-VAR,T8-RF-VAR,T8-G-VAR,T8-I-SD,T8-PF-SD,T8-RF-SD,T8-G-SD,T9_I|0+8,T9_PF|0+8,T9_RF|0+8,T9_G|0+8,T9_I|1+9,T9_PF|1+9,T9_RF|1+9,T9_G|1+9,T9-I-S,T9-PF-S,T9-RF-S,T9-G-S,T9-I-M,T9-PF-M,T9-RF-M,T9-G-M,T9-I-VAR,T9-PF-VAR,T9-RF-VAR,T9-G-VAR,T9-I-SD,T9-PF-SD,T9-RF-SD,T9-G-SD,T10_I|0+9,T10_PF|0+9,T10_RF|0+9,T10_G|0+9
bryce,3,ohm filmed,0.094913244,0.112957001,0.207870245,0.191962242,0.286875486,0.079005241,0.176452398,0.25545764,0.328243494,0.407248735,0.151791096,0.376101732,0.527892828,0.487892866,0.639683962,0.111791134,0.592602968,0.704394102,0.664043427,0.77583456,0.071440458,0.199496031,0.270936489,0.328358889,0.399799347,0.128862858,0.400661945,0.529524803,0.527910709,0.656773567,0.127248764,0.584719181,0.711967945,0.688000679,0.815249443,0.103281498,0.375778437,0.479059935,0.49600029,0.599281788,0.120221853,0.375998974,0.496220827,0.488502026,0.608723879,0.112503052,1.101059198,3.194768667,4.183324814,4.200914621,5.189470768,0.11010592,0.354974296,0.464813868,0.466768291,0.576607863,0.000581548,0.028409326,0.034409766,0.025904675,0.031560047,0.024115307,0.168550663,0.185498695,0.160949294,0.177651476,0.36841464,0.463327885,0.520205736,0.61511898,0.704345226,0.783350468,0.81613636,0.895141602,1.080495834,1.23228693,1.151936293,1.303727388,0.863539457,0.975330591,0.992402315,1.104193449,0.729020834,0.800461292,0.856269598,0.927710056,1.11262989,1.241492748,1.215911388,1.344774246,1.063779116,1.19102788,1.184000969,1.311249733,0.871999264,0.975280762,0.984502316,1.087783813,6.794224262,7.662558556,7.721364975,8.589699268,0.849278033,0.957819819,0.965170622,1.073712409,0.062320449,0.072931939,0.054116963,0.063920663,0.24964064,0.270059139,0.232630529,0.252825361,0.896307468,0.991220713,1.008098602,1.103011847,1.408739328,1.48774457,1.480179787,1.559185028,1.351432323,1.503223419,1.480295181,1.632086277,1.39306426,1.504855394,1.520313025,1.632104158,1.440988779,1.512429237,1.544270277,1.615710735,1.591689825,1.720552683,1.711911678,1.840774536,1.559999943,1.687248707,1.672502995,1.799751759,9.642221928,10.40727472,10.41757154,11.18262434,1.377460275,1.486753532,1.488224506,1.597517763,0.052776374,0.056945382,0.053135631,0.058133355,0.22973109,0.238632315,0.230511673,0.241108596,1.600701571,1.695614815,1.672142029,1.767055273,1.679675817,1.758681059,1.808538675,1.887543917,1.880957127,2.032748222,2.008205891,2.159996986,2.105032206,2.216823339,2.208313704,2.320104837,1.920048714,1.991489172,2.040270567,2.111711025,2.087910652,2.21677351,2.200413704,2.329276562,11.27432609,11.91213012,11.93788457,12.5756886,1.879054348,1.98535502,1.989647428,2.0959481,0.042720635,0.048949263,0.045750908,0.052128388,0.206689706,0.221244803,0.213894619,0.22831642,1.87163806,1.966551304,2.000500917,2.095414162,2.209200621,2.288205862,2.336449385,2.415454626,2.592925072,2.744716167,2.69620657,2.847997665,2.58409214,2.695883274,2.704313993,2.816105127,2.416269541,2.487709999,2.528772593,2.600213051,11.67412543,12.18306661,12.26624346,12.77518463,2.334825087,2.436613321,2.453248692,2.555036926,0.091426648,0.101935554,0.0865972,0.096689947,0.302368399,0.319273479,0.294274022,0.310950071,2.401162863,2.496076107,2.528411627,2.623324871,2.921168566,3.000173807,3.024450064,3.103455305,3.071985006,3.223776102,3.19220686,3.343997955,3.080312967,3.192104101,3.192816019,3.304607153,11.4746294,11.91213012,11.93788457,12.37538528,2.868657351,2.978032529,2.984471142,3.093846321,0.10248292,0.112996257,0.098716771,0.109492912,0.320129536,0.336149159,0.314192251,0.330897132,3.113130808,3.208044052,3.216412306,3.31132555,3.4002285,3.479233742,3.520450354,3.599455595,3.568205833,3.719996929,3.680708885,3.832499981,10.08156514,10.40727472,10.41757154,10.74328113,3.360521714,3.469091574,3.472523848,3.581093709,0.052955791,0.065601085,0.055615541,0.068158566,0.230121254,0.256127087,0.235829474,0.261071956,3.592190742,3.687103987,3.712412596,3.80732584,3.896449327,3.975454569,4.008952379,4.087957621,7.48864007,7.662558556,7.721364975,7.895283461,3.744320035,3.831279278,3.860682487,3.94764173,0.046286643,0.041573029,0.043967922,0.039377098,0.215143309,0.203894652,0.209685292,0.198436635,4.08841157,4.183324814,4.200914621,4.295827866
bryce,4,heat atoms,0.09549284,0.031883717,0.127376556,0.303755283,0.399248123,0.271871567,-0.134920597,0.13695097,0.024720907,0.296592474,0.159641504,0.111943007,0.271584511,0.215954065,0.37559557,0.104011059,0.168182373,0.272193432,0.272270203,0.376281261,0.10408783,0.111827135,0.215914965,0.215547085,0.319634914,0.10371995,0.015957832,0.119677782,0.127659559,0.231379509,0.111701727,0.071807146,0.183508873,0.312197447,0.423899174,0.240390301,-0.095743895,0.144646406,0.055818081,0.296208382,0.151561975,0.063861847,0.215423822,0.184506655,0.33606863,0.120644808,1.46312356,0.344798565,1.687277317,1.712429285,3.054908037,0.146312356,0.038310952,0.187475257,0.190269921,0.339434226,0.003849641,0.009748573,0.003556572,0.010650619,0.003645053,0.062045472,0.09873486,0.059636998,0.103201836,0.060374278,0.168834686,0.264327526,0.328476191,0.42396903,0.136663914,0.40853548,0.240674973,0.512546539,0.384136438,0.543777943,0.488224268,0.647865772,0.384097338,0.488108397,0.487817287,0.591828346,0.231504917,0.335592747,0.343206644,0.447294474,0.199466705,0.303186655,0.439857006,0.543576956,0.216453552,0.328155279,0.368015528,0.479717255,0.119679928,0.360070229,0.240324736,0.480715036,1.840837479,3.031754255,2.936596632,4.127513409,0.230104685,0.378969282,0.367074579,0.515939176,0.010463619,0.009093414,0.009808016,0.005666074,0.102291834,0.095359396,0.099035429,0.075273331,0.440419197,0.535912037,0.544430256,0.639923096,0.408857346,0.680728912,0.512945175,0.784816742,0.600051403,0.759692907,0.703771353,0.863412857,0.50377512,0.607786179,0.615476847,0.719487906,0.41501379,0.51910162,0.655404091,0.75949192,0.344113111,0.447833061,0.495675087,0.599395037,0.431877375,0.543579102,0.552522182,0.664223909,3.144107342,4.094633818,4.080224991,5.030751467,0.449158192,0.584947688,0.582889284,0.718678781,0.006658539,0.011247252,0.005972096,0.008397492,0.081599871,0.106053062,0.077279334,0.091637831,0.712612629,0.808105469,0.816700459,0.912193298,0.62477231,0.896643877,0.72849226,1.000363827,0.719729185,0.879370689,0.831430912,0.991072416,0.687283993,0.791295052,0.927674294,1.031685352,0.559660196,0.663748026,0.711222172,0.815310001,0.559536934,0.663256884,0.680181742,0.783901691,3.863595247,4.702419996,4.695701838,5.534526587,0.643932541,0.783736666,0.782616973,0.922421098,0.005386599,0.010291505,0.008621158,0.010698354,0.073393454,0.101447054,0.092850191,0.103432848,0.928527594,1.024020433,1.032247543,1.127740383,0.744450092,1.016321659,0.856151819,1.128023386,0.903238058,1.062879562,1.143628359,1.303269863,0.831930399,0.935941458,0.983492374,1.087503433,0.775084019,0.879171848,0.895728827,0.999816656,4.183230162,4.918334961,4.911248922,5.646353722,0.836646032,0.983666992,0.982249784,1.129270744,0.006297232,0.00554158,0.012982734,0.012195615,0.079355103,0.07444179,0.113941802,0.110433759,1.048205376,1.143698215,1.159907103,1.255399942,0.927958965,1.199830532,1.168349266,1.440220833,1.047884464,1.207525969,1.19944644,1.359087944,1.047354221,1.15136528,1.167999029,1.272010088,4.071403027,4.702419996,4.695701838,5.326718807,1.017850757,1.175604999,1.173925459,1.331679702,0.003591472,0.001070477,0.000304684,0.007303818,0.059928889,0.032718148,0.017455193,0.085462376,1.231714249,1.327207088,1.472104549,1.567597389,1.072605371,1.344476938,1.224167347,1.496038914,1.263308287,1.422949791,1.383953094,1.543594599,3.567627907,4.094633818,4.080224991,4.607230902,1.189209302,1.364877939,1.360074997,1.535743634,0.010446903,0.002603817,0.015795837,0.001326382,0.102210094,0.051027609,0.125681489,0.036419529,1.376360655,1.471853495,1.52792263,1.62341547,1.288029194,1.559900761,1.408674002,1.680545568,2.664389849,3.031754255,2.936596632,3.303961039,1.332194924,1.515877128,1.468298316,1.651980519,0.003901223,0.003876161,0.007110118,0.001631924,0.062459775,0.062258819,0.084321514,0.04039708,1.591784477,1.687277317,1.712429285,1.807922125
bryce,5,chant axis,0.071440458,0.023777962,0.09521842,0.111911535,0.183351994,0.088133574,0.064092398,0.152225971,0.135975838,0.224109411,0.07188344,0.047953367,0.119836807,0.16082406,0.2327075,0.112870693,0.063363075,0.176233768,0.15130806,0.264178753,0.087944984,0.135735035,0.223680019,0.232170105,0.320115089,0.09643507,0.040548563,0.136983633,0.143721104,0.240156174,0.103172541,0.064365864,0.167538404,0.160752058,0.263924599,0.096386194,0.048074484,0.144460678,0.190752506,0.2871387,0.142678022,0.041108847,0.183786869,0.168562412,0.311240435,0.127453566,0.998398542,0.529019594,1.399964571,1.455977678,2.326922655,0.099839854,0.058779955,0.155551619,0.161775298,0.258546962,0.000518741,0.001013016,0.001425578,0.001178831,0.001911436,0.022775882,0.031827911,0.037756828,0.034334109,0.043719971,0.176003933,0.247444391,0.247887373,0.319327831,0.183929205,0.272062778,0.296799898,0.384933472,0.224187136,0.296070576,0.31213212,0.38401556,0.287043095,0.399913788,0.383478165,0.496348858,0.272718668,0.360663652,0.375891209,0.463836193,0.208086967,0.304522038,0.304473162,0.400908232,0.208826542,0.311999083,0.351504564,0.454677105,0.231861353,0.328247547,0.359314919,0.455701113,1.792656898,2.520923853,2.631481409,3.359748363,0.224082112,0.315115482,0.328935176,0.419968545,0.00154321,0.002336485,0.002156324,0.003321678,0.039283715,0.048337198,0.046436236,0.057634,0.29584074,0.367281199,0.408711433,0.480151892,0.360162973,0.448296547,0.448107958,0.536241531,0.447867155,0.519750595,0.544302225,0.616185665,0.424026728,0.536897421,0.527199268,0.640069962,0.440257072,0.528202057,0.536643267,0.624588251,0.352547646,0.448982716,0.495225668,0.591660738,0.392613411,0.495785952,0.520066977,0.623239517,2.713315725,3.345196486,3.480256796,4.112137556,0.387616532,0.477885212,0.497179542,0.587448222,0.003026359,0.003671911,0.002573566,0.003401277,0.055012356,0.060596292,0.050730326,0.058320465,0.472074509,0.543514967,0.560019493,0.631459951,0.583842993,0.671976566,0.680278063,0.768411636,0.584850788,0.656734228,0.688023329,0.759906769,0.591565132,0.704435825,0.687951326,0.80082202,0.584717751,0.672662735,0.727395773,0.815340757,0.536334515,0.632769585,0.66378808,0.76022315,3.353385687,3.882093906,4.007456064,4.536164284,0.558897614,0.647015651,0.667909344,0.756027381,0.002215406,0.003117538,0.003231016,0.004245541,0.047068101,0.055834916,0.056842024,0.065157816,0.695754528,0.767194986,0.792189598,0.863630056,0.720826626,0.808960199,0.823999166,0.91213274,0.752389193,0.824272633,0.848775387,0.920658827,0.73602581,0.848896503,0.878703833,0.991574526,0.76850462,0.856449604,0.895958185,0.98390317,3.673500776,4.105773926,4.239626169,4.671899319,0.734700155,0.821154785,0.847925234,0.934379864,0.000791659,0.001271354,0.001733532,0.002853131,0.028136444,0.035656051,0.041635703,0.053414707,0.832738161,0.904178619,0.935910702,1.00735116,0.88836503,0.976498604,0.984751225,1.072884798,0.896849871,0.968733311,1.039527893,1.111411333,0.919812679,1.032683372,1.047266245,1.160136938,3.537765741,3.882093906,4.007456064,4.351784229,0.884441435,0.970523477,1.001864016,1.087946057,0.001364572,0.002768133,0.002707539,0.004161507,0.03694012,0.052613052,0.052034019,0.064509745,1.000276566,1.071717024,1.09666276,1.168103218,1.032825708,1.120959282,1.175503731,1.263637304,1.08063674,1.15252018,1.208090305,1.279973745,3.113739014,3.345196486,3.480256796,3.711714268,1.037913005,1.115065495,1.160085599,1.237238089,0.00163385,0.00165834,0.003282314,0.003651443,0.040420908,0.040722721,0.057291479,0.060427168,1.144737244,1.216177702,1.287415266,1.358855724,1.216612577,1.304746151,1.344066143,1.432199717,2.361349821,2.520923853,2.631481409,2.791055441,1.180674911,1.260461926,1.315740705,1.39552772,0.002583032,0.003922185,0.001604661,0.002689671,0.050823536,0.062627351,0.040058219,0.051862034,1.328524113,1.399964571,1.455977678,1.527418137
bryce,6,oldies bay,0.087992668,0.119622946,0.207615614,0.232755423,0.320748091,0.113132477,0.087300062,0.200432539,0.167346716,0.280479193,0.080046654,0.040010691,0.120057344,0.152212858,0.232259512,0.112202168,0.039724112,0.151926279,0.111938715,0.224140882,0.072214603,0.152035236,0.22424984,0.240265131,0.312479734,0.088229895,0.055286407,0.143516302,0.144015551,0.232245445,0.088729143,0.09647584,0.185204983,0.19971776,0.288446903,0.10324192,0.10345006,0.20669198,0.183807611,0.287049532,0.080357552,0.544024944,0.624382496,0.640303135,0.720660686,0.096278191,0.92242527,1.237930298,2.064077377,2.0723629,2.898509979,0.092242527,0.137547811,0.229341931,0.230262544,0.322056664,0.000189963,0.024622394,0.023144275,0.025352478,0.023597435,0.013782705,0.156915244,0.152132424,0.159224615,0.153614567,0.320055485,0.408048153,0.400102139,0.488094807,0.207357407,0.320489883,0.319559574,0.432692051,0.19193697,0.271983624,0.264151573,0.344198227,0.263973951,0.376176119,0.352203846,0.464406013,0.295551538,0.367766142,0.384280682,0.456495285,0.24049139,0.328721285,0.343733311,0.431963205,0.30316782,0.391896963,0.383525372,0.472254515,0.727832556,0.831074476,0.824110746,0.927352667,2.550367117,3.296156645,3.271667242,4.01745677,0.31879589,0.412019581,0.408958405,0.502182096,0.029392268,0.030599597,0.03001747,0.031442415,0.171441734,0.174927405,0.173255506,0.177320092,0.440112829,0.528105497,0.552314997,0.640307665,0.359283686,0.472416162,0.431498289,0.544630766,0.41618681,0.496233463,0.504416704,0.584463358,0.407490253,0.519692421,0.496219397,0.608421564,0.480756521,0.552971125,0.583998442,0.656213045,0.447183371,0.535413265,0.527540922,0.615770817,0.927550316,1.016279459,1.023828506,1.11255765,3.478563786,4.121111393,4.119817257,4.762364864,0.496937684,0.588730199,0.588545322,0.680337838,0.037477299,0.036240991,0.039131962,0.037657927,0.193590545,0.190370668,0.197818001,0.194056505,0.592039108,0.680031776,0.664253712,0.75224638,0.583533525,0.696666002,0.67176342,0.784895897,0.559703112,0.639749765,0.648432255,0.728478909,0.592695236,0.704897404,0.695937157,0.808139324,0.687448502,0.759663105,0.767806053,0.840020657,1.071565866,1.159795761,1.167844057,1.256073952,4.08698535,4.640803814,4.616036654,5.169855118,0.681164225,0.773467302,0.769339442,0.86164252,0.038501508,0.037330216,0.039875763,0.038899272,0.19621801,0.193210291,0.199689165,0.197228983,0.816288948,0.904281616,0.904518843,0.992511511,0.727049828,0.840182304,0.815778971,0.928911448,0.744908094,0.824954748,0.848150015,0.928196669,0.799387217,0.911589384,0.879744768,0.991946936,1.311830997,1.384045601,1.408109188,1.480323792,4.399465084,4.865053654,4.856301785,5.321890354,0.879893017,0.973010731,0.971260357,1.064378071,0.059669763,0.054252476,0.060749263,0.055079624,0.24427395,0.232921608,0.246473656,0.234690485,0.95980525,1.047797918,1.048534393,1.136527061,0.91225481,1.025387287,1.015496731,1.128629208,0.951600075,1.031646729,1.031957626,1.11200428,1.423769712,1.53597188,1.520047903,1.632250071,4.247429848,4.640803814,4.616036654,5.00941062,1.061857462,1.160200953,1.154009163,1.252352655,0.058644259,0.062846382,0.059730519,0.064247591,0.242165767,0.250691806,0.24439828,0.253471085,1.145010233,1.233002901,1.248252153,1.336244822,1.118946791,1.232079268,1.199304342,1.312436819,1.575982571,1.656029224,1.672260761,1.752307415,3.839939594,4.121111393,4.119817257,4.400989056,1.279979865,1.373703798,1.373272419,1.466996352,0.065883027,0.059780948,0.067644494,0.061193507,0.256676893,0.244501428,0.260085551,0.247373215,1.351702213,1.439694881,1.432059765,1.520052433,1.743329287,1.856461763,1.839607477,1.952739954,3.0950315,3.296156645,3.271667242,3.472792387,1.54751575,1.648078322,1.635833621,1.736396194,0.076685882,0.086847317,0.083047569,0.093609245,0.276922159,0.294698688,0.288179751,0.30595628,1.976084709,2.064077377,2.0723629,2.160355568
bryce,3,gym zygote,0.088079453,0.047946215,0.136025667,0.144394875,0.232474327,0.09644866,0.256173849,0.352622509,0.375855923,0.472304583,0.119682074,0.207426071,0.327108145,0.311744452,0.431426525,0.10431838,0.344480515,0.448798895,0.456791878,0.561110258,0.112311363,0.095710754,0.208022118,0.199872255,0.312183619,0.104161501,0.128058195,0.232219696,0.240083694,0.344245195,0.112025499,0.439462423,0.551487923,0.567985296,0.680010796,0.128522873,0.031092882,0.159615755,0.143635988,0.272158861,0.112543106,0.079443216,0.191986322,0.191806078,0.304349184,0.112362862,1.09045577,1.629794121,2.60788703,2.632170439,3.610263348,0.109045577,0.181088236,0.289765226,0.292463382,0.401140372,0.000131083,0.02005555,0.01990811,0.021970597,0.021868005,0.011449133,0.14161762,0.141096104,0.148224818,0.147878344,0.400568724,0.488648176,0.520250797,0.60833025,0.583281994,0.679730654,0.687600374,0.784049034,0.656224966,0.77590704,0.768536329,0.888218403,0.552502632,0.656821012,0.656664133,0.760982513,0.32793045,0.440241814,0.43995595,0.552267313,0.679546118,0.783707619,0.808068991,0.912230492,0.599078178,0.711103678,0.711621284,0.823646784,0.223079205,0.351602077,0.335442066,0.463964939,4.022212267,4.88776207,4.928139925,5.793689728,0.502776533,0.610970259,0.616017491,0.724211216,0.02746713,0.026468867,0.027850516,0.02682728,0.165732104,0.162692554,0.166884739,0.163790353,0.727676868,0.815756321,0.831995249,0.920074701,1.032080889,1.128529549,1.144392252,1.240840912,0.864247084,0.983929157,0.968408585,1.088090658,0.784722328,0.889040709,0.896747828,1.001066208,0.879418373,0.991729736,1.007941246,1.120252609,0.839161873,0.943323374,0.951704979,1.05586648,0.791064501,0.90309,0.903427362,1.015452862,5.918371916,6.655398846,6.7046175,7.44164443,0.845481702,0.950771264,0.9578025,1.063092061,0.009482324,0.00979062,0.009998515,0.010351631,0.097377227,0.098947562,0.099992576,0.101742965,1.176475763,1.264555216,1.288787127,1.376866579,1.240103006,1.336551666,1.344264507,1.440713167,1.09646678,1.216148853,1.208492279,1.328174353,1.336210251,1.440528631,1.464733124,1.569051504,1.039034128,1.151345491,1.151577234,1.263888597,1.031148195,1.135309696,1.143511057,1.247672558,6.919438124,7.544439554,7.601365328,8.226366758,1.153239687,1.257406592,1.266894221,1.371061126,0.014547157,0.013541507,0.015507578,0.014527053,0.120611595,0.116367983,0.124529427,0.120528225,1.384497881,1.472577333,1.488659382,1.576738834,1.472322702,1.568771362,1.584348202,1.680796862,1.647954702,1.767636776,1.776477575,1.896159649,1.495826006,1.600144386,1.608369112,1.712687492,1.231020451,1.343331814,1.343383312,1.455694675,7.231621742,7.752461672,7.801237583,8.322077513,1.446324348,1.550492334,1.560247517,1.664415503,0.023489852,0.024734347,0.025451728,0.026888866,0.153263995,0.157271569,0.159535978,0.163978249,1.616717577,1.704797029,1.728743076,1.816822529,2.023810625,2.120259285,2.152333498,2.248782158,1.807570457,1.927252531,1.920113564,2.039795637,1.687812328,1.792130709,1.80017519,1.90449357,7.135910988,7.544439554,7.601365328,8.009893894,1.783977747,1.886109889,1.900341332,2.002473474,0.031766726,0.032741699,0.034456737,0.035375749,0.178232225,0.180946674,0.185625259,0.18808442,2.1682055,2.256284952,2.296728373,2.384807825,2.18342638,2.27987504,2.295969486,2.392418146,1.99955678,2.119238853,2.111919641,2.231601715,6.35118866,6.655398846,6.7046175,7.008827686,2.117062887,2.218466282,2.2348725,2.336275895,0.010413683,0.007523685,0.011338198,0.008231992,0.102047453,0.086739178,0.106480975,0.090730327,2.327821255,2.415900707,2.440364361,2.528443813,2.375412703,2.471861362,2.487775564,2.584224224,4.703233957,4.88776207,4.928139925,5.112668037,2.351616979,2.443881035,2.464069963,2.556334019,0.001132473,0.001565797,0.001123911,0.001555727,0.033652235,0.039570159,0.033524783,0.039442707,2.519807577,2.60788703,2.632170439,2.720249891
