Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
andy,a_~,1_0,1,0,5,0.167331457,-0.071844578,0.095486879,0.064137936,0.231469393,0.135982513
andy,~_m,0_13,0,13,5,0.135982513,-0.111200333,0.024782181,-0.023452044,0.11253047,0.087748289
andy,m_u,13_21,13,21,5,0.087748289,-0.016684294,0.071063995,0.095616579,0.183364868,0.112300873
andy,u_t,21_20,21,20,5,0.112300873,-0.055833578,0.056467295,0.071541071,0.183841944,0.127374649
andy,t_e,20_5,20,5,5,0.127374649,-0.055678844,0.071695805,0.049120903,0.176495552,0.104799747
andy,r_a,18_1,18,1,6,0.126435518,-0.040015936,0.086419582,0.135824919,0.262260437,0.175840855
andy,a_f,1_6,1,6,6,0.175840855,-0.046975136,0.128865719,0.064067364,0.239908218,0.1110425
andy,f_t,6_20,6,20,6,0.1110425,0.05693388,0.167976379,0.168307304,0.279349804,0.111373425
andy,t_e,20_5,20,5,6,0.111373425,-0.02399087,0.087382555,0.18388319,0.295256615,0.20787406
andy,e_r,5_18,5,18,6,0.20787406,-0.111753464,0.096120596,0.031704903,0.239578962,0.143458366
andy,r_~,18_0,18,0,6,0.143458366,-0.047769547,0.09568882,0.14501071,0.288469076,0.192780256
andy,~_v,0_22,0,22,6,0.192780256,-0.023816824,0.168963432,0.103954077,0.296734333,0.127770901
andy,v_e,22_5,22,5,6,0.127770901,-0.08810997,0.039660931,0.071226597,0.198997498,0.159336567
andy,e_x,5_24,5,24,6,0.159336567,-0.015417337,0.14391923,0.120193958,0.279530525,0.135611296
andy,e_l,5_12,5,12,3,0.095809698,-0.024321556,0.071488142,0.128236294,0.224045992,0.15255785
andy,l_f,12_6,12,6,3,0.15255785,-0.01610589,0.13645196,0.103935957,0.256493807,0.120041847
andy,f_~,6_0,6,0,3,0.120041847,-0.056234121,0.063807726,0.088383913,0.20842576,0.144618034
andy,~_j,0_10,0,10,3,0.144618034,-0.112406731,0.032211304,0.015369177,0.159987211,0.127775908
andy,j_u,10_21,10,21,3,0.127775908,0.024214506,0.151990414,0.103722572,0.23149848,0.079508066
andy,u_i,21_9,21,9,3,0.079508066,0.087935686,0.167443752,0.192289829,0.271797895,0.104354143
andy,i_c,9_3,9,3,3,0.104354143,-0.072285175,0.032068968,0.063941956,0.168296099,0.136227131
andy,c_e,3_5,3,5,3,0.136227131,0.040380001,0.176607132,0.160199642,0.296426773,0.119819641
andy,e_y,5_25,5,25,3,0.119819641,-0.031657219,0.088162422,0.088125467,0.207945108,0.119782686
andy,l_i,12_9,12,9,4,0.079711676,0.080039978,0.159751654,0.183937788,0.263649464,0.10389781
andy,i_m,9_13,9,13,4,0.10389781,0.024189711,0.128087521,0.12030077,0.22419858,0.096111059
andy,m_b,13_2,13,2,4,0.096111059,-0.024249554,0.071861506,0.113000154,0.209111214,0.137249708
andy,b_~,2_0,2,0,4,0.137249708,0.023128271,0.160377979,0.158906698,0.296156406,0.135778427
andy,~_y,0_25,0,25,4,0.135778427,-0.023416519,0.112361908,0.12790966,0.263688087,0.15132618
andy,y_o,25_15,25,15,4,0.15132618,-0.047672033,0.103654146,0.016077518,0.167403698,0.063749552
andy,o_u,15_21,15,21,4,0.063749552,0.096292734,0.160042286,0.216628075,0.280377626,0.12033534
andy,u_n,21_14,21,14,4,0.12033534,-0.048519135,0.071816206,0.031896591,0.152231932,0.080415726
andy,n_g,14_7,14,7,4,0.080415726,-0.04852891,0.031886816,0.05533123,0.135746956,0.10386014
andy,e_i,5_9,5,9,5,0.118934393,-0.046745539,0.072188854,0.048717022,0.167651415,0.095462561
andy,i_g,9_7,9,7,5,0.095462561,0.01556778,0.11103034,0.111198664,0.206661224,0.095630884
andy,g_h,7_8,7,8,5,0.095630884,-0.015675545,0.079955339,0.096709251,0.192340136,0.112384796
andy,h_t,8_20,8,20,5,0.112384796,-0.024707794,0.087677002,0.095888853,0.208273649,0.120596647
andy,t_~,20_0,20,0,5,0.120596647,-0.04788661,0.072710037,0.055791378,0.176388025,0.103677988
andy,~_k,0_11,0,11,5,0.103677988,-0.071801186,0.031876802,0.024354935,0.128032923,0.09615612
andy,k_n,11_14,11,14,5,0.09615612,0.016145706,0.112301826,0.095775843,0.191931963,0.079630136
andy,n_o,14_15,14,15,5,0.079630136,-0.040518284,0.039111853,0.072190523,0.15182066,0.112708807
andy,o_w,15_23,15,23,5,0.112708807,-0.048193216,0.064515591,0.039707899,0.152416706,0.087901115
andy,w_r,23_18,23,18,6,0.128037214,-0.032031775,0.09600544,0.096046925,0.224084139,0.128078699
andy,r_e,18_5,18,5,6,0.128078699,0.015980721,0.14405942,0.159985065,0.288063765,0.144004345
andy,e_n,5_14,5,14,6,0.144004345,-0.024000645,0.1200037,0.056002855,0.2000072,0.0800035
andy,n_c,14_3,14,3,6,0.0800035,0.023998022,0.104001522,0.135997057,0.216000557,0.111999035
andy,c_h,3_8,3,8,6,0.111999035,-0.024003983,0.087995052,0.09600091,0.207999945,0.120004892
andy,h_~,8_0,8,0,6,0.120004892,-0.040002346,0.080002546,0.11199832,0.232003212,0.152000666
andy,~_f,0_6,0,6,6,0.152000666,-0.088001251,0.063999414,0.055906296,0.207906961,0.143907547
andy,f_o,6_15,6,15,6,0.143907547,-0.039903402,0.104004145,0.071998119,0.215905666,0.111901522
andy,o_x,15_24,15,24,6,0.111901522,-0.015976429,0.095925093,0.112024307,0.223925829,0.128000736
andy,b_e,2_5,2,5,3,0.103334427,-0.032041788,0.071292639,0.135980844,0.239315271,0.168022633
andy,e_d,5_4,5,4,3,0.168022633,-0.08800745,0.080015182,0.064018726,0.232041359,0.152026176
andy,d_~,4_0,4,0,3,0.152026176,-0.048001289,0.104024887,0.087978363,0.240004539,0.135979652
andy,~_a,0_1,0,1,3,0.135979652,-0.064004898,0.071974754,0.112012386,0.247992039,0.176017284
andy,a_b,1_2,1,2,3,0.176017284,0.016907454,0.192924738,0.105059385,0.28107667,0.088151932
andy,b_j,2_10,2,10,3,0.088151932,0.08815217,0.176304102,0.239593029,0.327744961,0.151440859
andy,j_u,10_21,10,21,3,0.151440859,-0.039549351,0.111891508,0.071977615,0.223418474,0.111526966
andy,u_r,21_18,21,18,3,0.111526966,-0.047723055,0.063803911,0.112145662,0.223672628,0.159868717
andy,r_e,18_5,18,5,3,0.159868717,-0.072003841,0.087864876,0.055999994,0.215868711,0.128003836
