,key,press_time,release_time
0,'o',1652947204.862217,1652947205.006266
1,'h',1652947204.9581873,1652947205.04643
2,'m',1652947205.1270134,1652947205.2473118
3,key.space,1652947205.1984115,1652947205.3500354
4,'f',1652947205.2703307,1652947205.4062536
5,'i',1652947205.3259194,1652947205.4303021
6,'l',1652947205.4951534,1652947205.6150894
7,'m',1652947205.5830598,1652947205.717898
8,'e',1652947205.6380913,1652947205.7740672
9,'d',1652947205.6946254,1652947205.8143313
0,'h',1652947207.4627874,1652947207.5749938
1,'e',1652947207.549978,1652947207.6787214
2,'a',1652947207.6062365,1652947207.7982042
3,'t',1652947207.7425337,1652947207.886607
4,key.space,1652947207.8374166,1652947207.9659653
5,'a',1652947207.917989,1652947208.0790071
6,'t',1652947208.005871,1652947208.1505532
7,'o',1652947208.1262248,1652947208.2546895
8,'m',1652947208.1745687,1652947208.2782457
9,'s',1652947208.2939236,1652947208.3898811
0,'c',1652947210.0477924,1652947210.1666913
1,'h',1652947210.1184807,1652947210.2220232
2,'a',1652947210.253934,1652947210.4307814
3,'n',1652947210.3266125,1652947210.4541237
4,'t',1652947210.4067786,1652947210.574881
5,key.space,1652947210.558931,1652947210.69361
6,'a',1652947210.6300683,1652947210.7425854
7,'x',1652947210.806779,1652947210.8940165
8,'i',1652947210.8706481,1652947210.9751096
9,'s',1652947210.99032,1652947211.1029544
0,'o',1652947212.6790123,1652947212.8302412
1,'l',1652947212.8070455,1652947212.9820182
2,'d',1652947212.903012,1652947213.0632174
3,'i',1652947213.046929,1652947213.1907246
4,'e',1652947213.086811,1652947213.2469802
5,'s',1652947213.1425724,1652947213.2632053
6,key.space,1652947213.2221167,1652947213.365994
7,'b',1652947213.3025384,1652947213.422059
8,'a',1652947213.3430934,1652947213.4860308
9,'y',1652947213.4381423,1652947213.5742376
0,'g',1652947215.2707462,1652947215.3260775
1,'y',1652947215.5100448,1652947215.6787994
2,'m',1652947215.6627681,1652947215.79105
3,key.space,1652947215.7585113,1652947215.9098752
4,'z',1652947215.8545933,1652947215.998119
5,'y',1652947215.9583466,1652947216.0859654
6,'g',1652947216.174794,1652947216.2784536
7,'o',1652947216.2463095,1652947216.3666387
8,'t',1652947216.3340766,1652947216.4710999
9,'e',1652947216.3983347,1652947216.5503
0,'a',1652947218.1187084,1652947218.262521
1,'m',1652947218.2228665,1652947218.3507884
2,'i',1652947218.2942107,1652947218.422368
3,'d',1652947218.3660913,1652947218.5022058
4,key.space,1652947218.4539607,1652947218.6060991
5,'e',1652947218.5346367,1652947218.6629221
6,'x',1652947218.7027066,1652947218.806101
7,'i',1652947218.7666771,1652947218.8381615
8,'l',1652947218.9185803,1652947219.0060863
9,'e',1652947218.9429874,1652947219.046147
0,'k',1652947220.735217,1652947220.8946714
1,'i',1652947220.8790126,1652947221.0072198
2,'n',1652947220.9830003,1652947221.102951
3,'d',1652947221.0311837,1652947221.1670234
4,'a',1652947221.086955,1652947221.2542865
5,key.space,1652947221.182442,1652947221.3184245
6,'m',1652947221.2072241,1652947221.2949724
7,'u',1652947221.2782881,1652947221.390589
8,'t',1652947221.3347554,1652947221.46213
9,'e',1652947221.4064512,1652947221.511251
0,'r',1652947223.119738,1652947223.2461736
1,'a',1652947223.2061577,1652947223.3819985
2,'f',1652947223.3350234,1652947223.446066
3,'t',1652947223.5029998,1652947223.6143732
4,'e',1652947223.5903823,1652947223.7982564
5,'r',1652947223.686503,1652947223.8299613
6,key.space,1652947223.7821918,1652947223.974972
7,'v',1652947223.9511552,1652947224.078926
8,'e',1652947223.990816,1652947224.1501527
9,'x',1652947224.1347353,1652947224.2703466
0,'e',1652947231.5268154,1652947231.622625
1,'l',1652947231.5983036,1652947231.7508614
2,'f',1652947231.7347555,1652947231.8547974
3,key.space,1652947231.7985632,1652947231.9431813
4,'j',1652947231.8307745,1652947231.9585505
5,'u',1652947231.982765,1652947232.062273
6,'i',1652947232.1502087,1652947232.2545629
7,'c',1652947232.1822777,1652947232.3185048
8,'e',1652947232.3588848,1652947232.4787045
9,'y',1652947232.4470472,1652947232.56683
0,'l',1652947234.2864742,1652947234.366186
1,'i',1652947234.446226,1652947234.5501237
2,'m',1652947234.5743134,1652947234.6704245
3,'b',1652947234.646175,1652947234.7834246
4,key.space,1652947234.806553,1652947234.9423313
5,'y',1652947234.9189148,1652947235.070241
6,'o',1652947235.022569,1652947235.0863185
7,'u',1652947235.1826112,1652947235.3029466
8,'n',1652947235.2544274,1652947235.3348432
9,'g',1652947235.2863142,1652947235.3901744
0,'e',1652947237.0554037,1652947237.174338
1,'i',1652947237.1275926,1652947237.2230551
2,'g',1652947237.238623,1652947237.3342538
3,'h',1652947237.3185782,1652947237.430963
4,'t',1652947237.4062552,1652947237.526852
5,key.space,1652947237.4789653,1652947237.5826433
6,'k',1652947237.510842,1652947237.6069982
7,'n',1652947237.623144,1652947237.702774
8,'o',1652947237.6622558,1652947237.7749646
9,'w',1652947237.7267714,1652947237.8146725
0,'w',1652947239.4861994,1652947239.6142366
1,'r',1652947239.5822048,1652947239.7102835
2,'e',1652947239.7262642,1652947239.8702686
3,'n',1652947239.846268,1652947239.9262714
4,'c',1652947239.9502695,1652947240.0622685
5,'h',1652947240.0382645,1652947240.1582694
6,key.space,1652947240.118267,1652947240.2702677
7,'f',1652947240.1822665,1652947240.326174
8,'o',1652947240.2862706,1652947240.3981721
9,'x',1652947240.3821957,1652947240.5101964
0,'b',1652947242.126699,1652947242.2300334
1,'e',1652947242.1979916,1652947242.3660142
2,'d',1652947242.2780068,1652947242.430033
3,key.space,1652947242.3820317,1652947242.5180113
4,'a',1652947242.4540064,1652947242.6300237
5,'b',1652947242.6469312,1652947242.735083
6,'j',1652947242.8232353,1652947242.9746761
7,'u',1652947242.9351268,1652947243.0466537
8,'r',1652947242.9989307,1652947243.1587994
9,'e',1652947243.0867956,1652947243.2147994
0,'p',1652947244.7670813,1652947244.9192343
1,'o',1652947244.863122,1652947244.967489
2,'r',1652947244.943241,1652947245.079906
3,'k',1652947245.0554085,1652947245.1755037
4,key.space,1652947245.1502032,1652947245.2467396
5,'d',1652947245.1914847,1652947245.3108258
6,'o',1652947245.2715166,1652947245.3909838
7,'r',1652947245.3747077,1652947245.486449
8,'k',1652947245.4624493,1652947245.583141
9,'y',1652947245.5676394,1652947245.687046
0,'q',1652947250.3751462,1652947250.502539
1,'u',1652947250.4392653,1652947250.5751402
2,'i',1652947250.4865108,1652947250.6787763
3,'e',1652947250.5594769,1652947250.7349522
4,'t',1652947250.6624002,1652947250.799031
5,key.space,1652947250.8224277,1652947250.9743764
6,'g',1652947251.0223305,1652947251.159865
7,'y',1652947251.2384942,1652947251.3822181
8,'r',1652947251.4712336,1652947251.5909176
9,'o',1652947251.5589144,1652947251.6469183
0,'q',1652947253.4067268,1652947253.5427227
1,'u',1652947253.5027206,1652947253.6307254
2,'e',1652947253.5987232,1652947253.742724
3,'n',1652947253.6547291,1652947253.7587242
4,'c',1652947253.7827258,1652947253.878726
5,'h',1652947254.006737,1652947254.0955343
6,key.space,1652947254.206722,1652947254.3584676
7,'h',1652947254.2548873,1652947254.414514
8,'u',1652947254.3354127,1652947254.4392557
9,'g',1652947254.3905141,1652947254.4953635
0,'i',1652947256.1991029,1652947256.3194149
1,'r',1652947256.2712047,1652947256.4153082
2,'k',1652947256.398585,1652947256.535983
3,key.space,1652947256.5109797,1652947256.6545765
4,'o',1652947256.6070318,1652947256.6866062
5,'b',1652947256.7108874,1652947256.7991478
6,'j',1652947256.9425359,1652947256.9911554
7,'e',1652947256.9587462,1652947257.1106603
8,'c',1652947257.0310848,1652947257.1266644
9,'t',1652947257.2146025,1652947257.3184555
0,'k',1652947258.9507275,1652947259.0625606
1,'n',1652947259.126685,1652947259.263231
2,'o',1652947259.1906598,1652947259.367275
3,'t',1652947259.247345,1652947259.3824859
4,key.space,1652947259.342324,1652947259.4866571
5,'v',1652947259.4550524,1652947259.543233
6,'i',1652947259.5109553,1652947259.615186
7,'t',1652947259.6390712,1652947259.774553
8,'a',1652947259.6951563,1652947259.8551874
9,'l',1652947259.7515247,1652947259.8386335
0,'g',1652947261.5111034,1652947261.6397073
1,'a',1652947261.615691,1652947261.7424152
2,'t',1652947261.7023385,1652947261.8388255
3,'e',1652947261.7827735,1652947261.9671407
4,'d',1652947261.928467,1652947262.1034758
5,key.space,1652947262.0151079,1652947262.150671
6,'h',1652947262.0467463,1652947262.174724
7,'i',1652947262.1196105,1652947262.2630966
8,'n',1652947262.2311783,1652947262.3511968
9,'d',1652947262.3351629,1652947262.462763
0,'p',1652947266.74373,1652947266.8867395
1,'i',1652947266.8226173,1652947266.959161
2,'e',1652947266.9111977,1652947267.0152838
3,'c',1652947266.991279,1652947267.1663117
4,'e',1652947267.086314,1652947267.2463222
5,'s',1652947267.2063174,1652947267.3754117
6,key.space,1652947267.3348498,1652947267.5188446
7,'l',1652947267.4305427,1652947267.5592945
8,'y',1652947267.4946969,1652947267.6150262
9,'e',1652947267.6629362,1652947267.7913072
0,'k',1652947269.3917139,1652947269.5512927
1,'e',1652947269.502887,1652947269.6475189
2,'y',1652947269.575348,1652947269.6876984
3,key.space,1652947269.6629584,1652947269.7591825
4,'d',1652947269.8067694,1652947269.9194176
5,'i',1652947269.8630474,1652947269.9594927
6,'a',1652947270.0398273,1652947270.1757793
7,'l',1652947270.1029062,1652947270.2715464
8,'o',1652947270.2478619,1652947270.3507736
9,'g',1652947270.2952638,1652947270.4073188
0,'c',1652947272.11988,1652947272.2553759
1,'h',1652947272.1675134,1652947272.29527
2,'u',1652947272.2390563,1652947272.3350296
3,'m',1652947272.3990986,1652947272.5034893
4,key.space,1652947272.4875116,1652947272.6316557
5,'b',1652947272.5914798,1652947272.6956027
6,'i',1652947272.6555324,1652947272.7668915
7,'r',1652947272.7198935,1652947272.8066604
8,'c',1652947272.9112287,1652947272.9992507
9,'h',1652947272.967246,1652947273.0388827
0,'l',1652947274.7513623,1652947274.84699
1,'a',1652947274.8635564,1652947275.0554264
2,'u',1652947274.9509218,1652947275.0789707
3,'g',1652947275.0398934,1652947275.1746979
4,'h',1652947275.1197805,1652947275.230992
5,key.space,1652947275.2068195,1652947275.3589902
6,'s',1652947275.2710109,1652947275.407219
7,'t',1652947275.3429909,1652947275.4465158
8,'u',1652947275.3910131,1652947275.5030239
9,'n',1652947275.527277,1652947275.6149986
0,'v',1652947277.3514261,1652947277.4393873
1,'a',1652947277.4553385,1652947277.5997977
2,'r',1652947277.5437412,1652947277.663813
3,'i',1652947277.6475754,1652947277.766876
4,'e',1652947277.7035835,1652947277.8626313
5,'s',1652947277.7914236,1652947277.8948631
6,key.space,1652947277.8471153,1652947277.9905477
7,'c',1652947277.9434853,1652947278.015289
8,'r',1652947278.0955756,1652947278.2072856
9,'y',1652947278.135788,1652947278.2395067
0,'y',1652947280.023489,1652947280.159327
1,'a',1652947280.1276803,1652947280.2553608
2,'m',1652947280.1912289,1652947280.319152
3,key.space,1652947280.3353536,1652947280.4148495
4,'r',1652947280.366792,1652947280.5114524
5,'a',1652947280.4309094,1652947280.5997703
6,'n',1652947280.455341,1652947280.5588899
7,'d',1652947280.6155422,1652947280.7191987
8,'o',1652947280.6794355,1652947280.8237896
9,'m',1652947280.7515113,1652947280.8792677
0,'f',1652947282.5669398,1652947282.6872978
1,'i',1652947282.7117286,1652947282.8551972
2,'s',1652947282.8069289,1652947282.975873
3,'t',1652947282.9114997,1652947283.0469322
4,key.space,1652947283.0148644,1652947283.1991985
5,'t',1652947283.1194122,1652947283.2241929
6,'r',1652947283.2720628,1652947283.3993723
7,'a',1652947283.3273995,1652947283.4636767
8,'i',1652947283.3514953,1652947283.4798522
9,'n',1652947283.4233985,1652947283.5029647
0,'b',1652947285.2232697,1652947285.3198607
1,'a',1652947285.279497,1652947285.3680158
2,'s',1652947285.4394145,1652947285.5596359
3,'i',1652947285.5118475,1652947285.583171
4,'l',1652947285.6721072,1652947285.7599003
5,key.space,1652947285.7835958,1652947285.9036129
6,'u',1652947285.9203265,1652947285.983233
7,'n',1652947286.0082903,1652947286.1032856
8,'t',1652947286.1192806,1652947286.231377
9,'o',1652947286.2553687,1652947286.3353653
0,'d',1652947290.4395545,1652947290.5677373
1,'e',1652947290.502973,1652947290.6555076
2,'t',1652947290.631783,1652947290.7591383
3,'a',1652947290.7122128,1652947290.8719926
4,'c',1652947290.839653,1652947290.9603353
5,'h',1652947290.9847224,1652947291.151474
6,key.space,1652947291.1350584,1652947291.2795875
7,'q',1652947291.199805,1652947291.3194168
8,'u',1652947291.3031712,1652947291.4246838
9,'a',1652947291.3997755,1652947291.5270367
0,'w',1652947293.1594346,1652947293.263698
1,'i',1652947293.2870445,1652947293.3995748
2,'z',1652947293.3520298,1652947293.4956405
3,key.space,1652947293.471606,1652947293.639377
4,'s',1652947293.5995746,1652947293.744027
5,'h',1652947293.6882653,1652947293.7993064
6,'r',1652947293.7830749,1652947293.9516613
7,'i',1652947293.8478932,1652947293.9756985
8,'n',1652947293.9356565,1652947294.064332
9,'k',1652947294.007651,1652947294.1281223
0,'o',1652947306.632038,1652947306.7192218
1,'n',1652947306.7431133,1652947306.8718097
2,'l',1652947306.823759,1652947306.984111
3,'y',1652947306.9604533,1652947307.095762
4,key.space,1652947307.0791748,1652947307.1914783
5,'k',1652947307.1681926,1652947307.279724
6,'r',1652947307.3200066,1652947307.4792693
7,'o',1652947307.3840785,1652947307.5032735
8,'n',1652947307.462905,1652947307.599642
9,'e',1652947307.6158185,1652947307.695779
0,'y',1652947309.3200228,1652947309.4395661
1,'o',1652947309.4557266,1652947309.5919137
2,'d',1652947309.5759344,1652947309.7281346
3,'e',1652947309.663569,1652947309.7840717
4,'l',1652947309.7518144,1652947309.8635774
5,key.space,1652947309.8398035,1652947309.9908652
6,'e',1652947309.935869,1652947310.1028664
7,'c',1652947310.1268713,1652947310.2548625
8,'h',1652947310.1828687,1652947310.2878737
9,'o',1652947310.2308655,1652947310.3198512
0,'b',1652947312.0720186,1652947312.207958
1,'o',1652947312.1279614,1652947312.2796223
2,'t',1652947312.415851,1652947312.535796
3,'f',1652947312.5999722,1652947312.76015
4,'l',1652947312.784249,1652947312.9360487
5,'y',1652947312.8715482,1652947313.007753
6,key.space,1652947312.9834888,1652947313.151885
7,'t',1652947313.0960653,1652947313.2165923
8,'u',1652947313.1995845,1652947313.2960393
9,'x',1652947313.2800403,1652947313.3830647
0,'d',1652947315.0158834,1652947315.0879388
1,'i',1652947315.0557075,1652947315.2001007
2,'g',1652947315.1755044,1652947315.304299
3,key.space,1652947315.279326,1652947315.415311
4,'t',1652947315.3533583,1652947315.4876719
5,'e',1652947315.4400618,1652947315.5519507
6,'n',1652947315.5116017,1652947315.5843275
7,'d',1652947315.6481192,1652947315.7837796
8,'o',1652947315.6637275,1652947315.8157222
9,'n',1652947315.7679026,1652947315.8393383
0,'n',1652947317.680091,1652947317.815404
1,'o',1652947317.7360735,1652947317.8954763
2,'d',1652947317.799736,1652947317.951905
3,'e',1652947317.8634367,1652947317.9675066
4,key.space,1652947317.9272387,1652947318.0873146
5,'p',1652947317.991957,1652947318.0633373
6,'i',1652947318.0471866,1652947318.1682034
7,'x',1652947318.1843982,1652947318.295909
8,'e',1652947318.2562206,1652947318.3757489
