Subject,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-NG|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-NG|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-NG|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-NG|3+4,T2-D|4,T2-D|S,T2-I|S,T2-PF|S,T2-RF|S,T2-NG|S,T2-D|M,T2-I|M,T2-PF|M,T2-RF|M,T2-DT-M,T2-D|VAR,T2-I|VAR,T2-PF|VAR,T2-RF|VAR,T2-DT-VAR,T2-D|SD,T2-I|SD,T2-PF|SD,T2-RF|SD,T2-NG|SD,T3-I|0+2,T3-PF|0+2,T3-RF|0+2,T3-NG|0+2,T3-I|1+3,T3-PF|1+3,T3-RF|1+3,T3-NG|1+3,T3-I|2+4,T3-PF|2+4,T3-RF|2+4,T3-NG|2+4,T3-I|S,T3-PF|S,T3-RF|S,T3-NG|S,T3-I|M,T3-PF|M,T3-RF|M,T3-NG|M,T3-I|VAR,T3-PF|VAR,T3-RF|VAR,T3-NG|VAR,T3-I|SD,T3-PF|SD,T3-RF|SD,T3-NG|SD,T4-I|0+3,T4-PF|0+3,T4-RF|0+3,T4-NG|0+3,T4-I|1+4,T4-PF|1+4,T4-RF|1+4,T4-NG|1+4,T4-I|S,T4-PF|S,T4-RF|S,T4-NG|S,T4-I|M,T4-PF|M,T4-RF|M,T4-NG|M,T4-I|VAR,T4-PF|VAR,T4-RF|VAR,T4-NG|VAR,T4-I|SD,T4-PF|SD,T4-RF|SD,T4-NG|SD,T5-I|0+4,T5-PF|0+4,T5-RF|0+4,T5-NG|0+4
adhy,dozes,0.11227107,-0.047902584,0.064368486,0.063786507,0.176057577,0.111689091,0.080148697,0.191837788,0.191739321,0.303428411,0.111590624,0.127866983,0.239457607,0.255340576,0.3669312,0.127473593,0.072195768,0.199669361,0.16003561,0.287509203,0.087839842,0.55086422,0.232308865,0.695333242,0.670902014,1.133926392,0.110172844,0.058077216,0.173833311,0.167725503,0.283481598,0.000201698,0.005596271,0.005760253,0.006371838,0.006305951,0.014202029,0.074808229,0.07589633,0.079823793,0.079410019,0.143935204,0.256206274,0.255525827,0.367796898,0.319606304,0.431295395,0.447079897,0.558768988,0.327536345,0.439126968,0.415376186,0.52696681,0.791077852,1.126628637,1.117981911,1.453532696,0.263692617,0.375542879,0.372660637,0.484510899,0.0107721,0.010696252,0.010541704,0.010469463,0.103788728,0.103422688,0.102672801,0.102320394,0.383392811,0.495663881,0.510866404,0.623137474,0.519275665,0.630964756,0.607115507,0.718804598,0.902668476,1.126628637,1.117981911,1.341942072,0.451334238,0.563314319,0.558990955,0.670971036,0.009232075,0.009153163,0.004631945,0.004576099,0.096083688,0.095672166,0.068058394,0.067646872,0.583062172,0.695333242,0.670902014,0.783173084
adhy,emery,0.087787151,0.040329695,0.128116846,0.1286273,0.216414452,0.088297606,-0.024507046,0.06379056,0.135682583,0.223980188,0.160189629,-0.03264904,0.127540588,0.095546007,0.255735636,0.128195047,-0.023276806,0.104918242,0.064430237,0.192625284,0.087707043,0.552176476,-0.040103197,0.424366236,0.424286127,0.88875556,0.110435295,-0.010025799,0.106091559,0.106071532,0.22218889,0.001077623,0.001144261,0.000911975,0.001076787,0.000678648,0.032827167,0.033826925,0.030198926,0.032814434,0.026050872,0.104120255,0.191907406,0.264309883,0.352097034,0.103033543,0.191331148,0.23122859,0.319526196,0.072269201,0.23245883,0.159976244,0.320165873,0.279422998,0.615697384,0.655514717,0.991789103,0.093140999,0.205232461,0.218504906,0.330596368,0.000327019,0.000556039,0.002842796,0.000346811,0.018083672,0.023580487,0.053317879,0.018622871,0.231660843,0.319447994,0.35985589,0.447643042,0.207951784,0.29624939,0.295658827,0.383956432,0.439612627,0.615697384,0.655514717,0.831599474,0.219806314,0.307848692,0.327757359,0.415799737,0.00028106,0.000269088,0.002060631,0.002027992,0.016764836,0.016403891,0.045394179,0.045033233,0.336579084,0.424366236,0.424286127,0.512073278
adhy,snafu,0.136002541,0.071993351,0.207995892,0.169260025,0.305262566,0.097266674,-0.024192572,0.073074102,0.111554384,0.208821058,0.135746956,-0.040221691,0.095525265,0.087767363,0.223514318,0.127989054,-0.063483,0.064506054,0.024035454,0.152024508,0.087518454,0.584523678,-0.055903912,0.441101313,0.392617226,0.88962245,0.116904736,-0.013975978,0.110275328,0.098154306,0.222405612,0.000522956,0.003544962,0.00441521,0.003612359,0.004001515,0.022868234,0.059539586,0.066447048,0.060102907,0.063257526,0.145067453,0.281069994,0.280814409,0.41681695,0.071332693,0.168599367,0.199321747,0.296588421,0.024284363,0.160031319,0.111802816,0.247549772,0.240684509,0.60970068,0.591938972,0.960955143,0.08022817,0.20323356,0.197312991,0.320318381,0.003706486,0.004562236,0.007144256,0.007585178,0.060880915,0.067544324,0.084523701,0.087092925,0.240592718,0.376595259,0.368581772,0.504584312,0.135838747,0.233105421,0.223357201,0.320623875,0.376431465,0.60970068,0.591938972,0.825208187,0.188215733,0.30485034,0.295969486,0.412604094,0.005486697,0.010294667,0.010545088,0.016920721,0.074072243,0.101462637,0.102689279,0.130079673,0.305098772,0.441101313,0.392617226,0.528619766
adhy,foods,0.120193243,0.032161951,0.152355194,0.096182823,0.216376066,0.064020872,0.070992708,0.13501358,0.159481525,0.223502398,0.088488817,0.016041994,0.104530811,0.08831501,0.176803827,0.072273016,0.040225506,0.112498522,0.135489225,0.207762241,0.09526372,0.440239668,0.159422159,0.504398108,0.479468584,0.824444532,0.088047934,0.03985554,0.126099527,0.119867146,0.206111133,0.000477933,0.000531979,0.000473006,0.001123278,0.000423156,0.021861671,0.023064666,0.021748695,0.033515334,0.020570766,0.167175531,0.287368774,0.255664349,0.375857592,0.17552352,0.239544392,0.247796535,0.311817408,0.128540516,0.217029333,0.223804235,0.312293053,0.471239567,0.743942499,0.72726512,0.999968052,0.157079856,0.247980833,0.242421707,0.333322684,0.000628293,0.001290289,0.000275433,0.00135697,0.025065767,0.035920599,0.016596183,0.036837078,0.271706343,0.391899586,0.343979359,0.464172602,0.288022041,0.352042913,0.383285761,0.447306633,0.559728384,0.743942499,0.72726512,0.911479235,0.279864192,0.37197125,0.36363256,0.455739617,0.000133101,0.000794277,0.000772497,0.00014223,0.011536941,0.028182923,0.027793824,0.011926041,0.384204865,0.504398108,0.479468584,0.599661827
adhy,okapi,0.128567696,0.079233885,0.20780158,0.20723033,0.335798025,0.127996445,0.0487113,0.176707745,0.152151346,0.280147791,0.103440046,0.031002045,0.134442091,0.127007961,0.230448008,0.096005917,0.312814951,0.408820868,0.409580708,0.505586624,0.096765757,0.55277586,0.47176218,0.927772284,0.895970345,1.351980448,0.110555172,0.117940545,0.231943071,0.223992586,0.337995112,0.000270276,0.017275077,0.01480865,0.016430368,0.014334811,0.016440064,0.131434687,0.121690795,0.128180999,0.119728073,0.255941629,0.384509325,0.359381676,0.487949371,0.183153391,0.311149836,0.279159307,0.407155752,0.439822912,0.543262959,0.536588669,0.640028715,0.878917933,1.238922119,1.175129652,1.535133839,0.292972644,0.41297404,0.391709884,0.51171128,0.017498283,0.014076805,0.017351304,0.013980925,0.132281075,0.118645714,0.131724348,0.118240963,0.39038372,0.518951416,0.486389637,0.614957333,0.591974258,0.719970703,0.688740015,0.81673646,0.982357979,1.238922119,1.175129652,1.431693792,0.491178989,0.61946106,0.587564826,0.715846896,0.020319373,0.020204377,0.020472838,0.020357408,0.142546036,0.142142101,0.143083324,0.142679389,0.799204588,0.927772284,0.895970345,1.02453804
adhy,solum,0.104192972,-0.032730103,0.07146287,0.040161848,0.14435482,0.072891951,0.103433132,0.176325083,0.223461866,0.296353817,0.120028734,-0.032977104,0.08705163,0.032012701,0.152041435,0.064989805,0.103960276,0.168950081,0.176092386,0.241082191,0.072132111,0.434235573,0.141686201,0.503789663,0.471728802,0.833832264,0.086847115,0.03542155,0.125947416,0.1179322,0.208458066,0.00057273,0.006215385,0.002956195,0.009316502,0.005360686,0.023931771,0.078837715,0.054370907,0.096522028,0.073216708,0.14359498,0.247787952,0.263623714,0.367816687,0.190484762,0.263376713,0.255474567,0.328366518,0.135972977,0.256001711,0.208105087,0.328133821,0.470052719,0.767166376,0.727203369,1.024317026,0.15668424,0.255722125,0.242401123,0.341439009,0.00087138,6.08E-05,0.000898766,0.00052185,0.02951915,0.00779814,0.029979421,0.022844035,0.23064661,0.334839582,0.295636415,0.399829388,0.359434843,0.432326794,0.431566954,0.504458904,0.590081453,0.767166376,0.727203369,0.904288292,0.295040727,0.383583188,0.363601685,0.452144146,0.008293204,0.004751878,0.009238556,0.005473668,0.091067033,0.068933868,0.096117405,0.073984241,0.399596691,0.503789663,0.471728802,0.575921774
adhy,might,0.079845905,0.023630142,0.103476048,0.160223484,0.240069389,0.136593342,-0.024268627,0.112324715,0.063496828,0.20009017,0.087765455,-0.023556948,0.064208508,0.071493149,0.159258604,0.095050097,0.023993492,0.119043589,0.119991064,0.215041161,0.095997572,0.495252371,-0.000201941,0.399052858,0.415204525,0.814459324,0.099050474,-5.05E-05,0.099763215,0.103801131,0.203614831,0.000482739,0.000759319,0.000602482,0.002037946,0.001146465,0.021971329,0.027555744,0.024545512,0.045143617,0.033859484,0.135954857,0.215800762,0.223720312,0.303566217,0.03993988,0.176533222,0.134989977,0.271583319,0.095486641,0.183252096,0.191484213,0.279249668,0.271381378,0.575586081,0.550194502,0.854399204,0.090460459,0.191862027,0.183398167,0.284799735,0.002323666,0.000441083,0.002017306,0.000278829,0.048204417,0.021001979,0.044914432,0.01669817,0.200163364,0.28000927,0.295213461,0.375059366,0.158983469,0.295576811,0.254981041,0.391574383,0.359146833,0.575586081,0.550194502,0.766633749,0.179573417,0.28779304,0.275097251,0.383316875,0.000847892,0.000121174,0.000809324,0.000136373,0.029118583,0.011007914,0.028448617,0.01167788,0.319206953,0.399052858,0.415204525,0.49505043
adhy,peaks,0.136185408,-0.02425766,0.111927748,0.111896038,0.248081446,0.136153698,0.02399826,0.160151958,0.135040998,0.271194696,0.111042738,-0.056047916,0.054994822,0.04896307,0.160005808,0.105010986,-0.023992538,0.081018448,0.088500023,0.193511009,0.112492561,0.600885391,-0.080299854,0.408092976,0.384400129,0.872792959,0.120177078,-0.020074964,0.102023244,0.096100032,0.21819824,0.000221004,0.001089782,0.002043307,0.001348522,0.002565816,0.014866214,0.03301184,0.045202952,0.036722228,0.050653887,0.135894299,0.272079706,0.246937037,0.383122444,0.078993082,0.21514678,0.184004068,0.320157766,0.024970531,0.136013269,0.137463093,0.248505831,0.239857912,0.623239756,0.568404198,0.951786041,0.079952637,0.207746585,0.189468066,0.317262014,0.003076711,0.004669591,0.003018528,0.004536697,0.055468109,0.068334405,0.054941128,0.067355009,0.19088912,0.327074528,0.295900106,0.432085514,0.16001153,0.296165228,0.272504091,0.408657789,0.35090065,0.623239756,0.568404198,0.840743303,0.175450325,0.311619878,0.284202099,0.420371652,0.000476713,0.000477692,0.000273687,0.000274429,0.021833753,0.021856176,0.016543481,0.016565903,0.271907568,0.408092976,0.384400129,0.520585537
adhy,label,0.111253262,-0.023925543,0.087327719,0.089196205,0.200449467,0.113121748,0.071798801,0.184920549,0.135562897,0.248684645,0.063764095,0.095907211,0.159671307,0.215901375,0.27966547,0.119994164,-0.03299427,0.086999893,0.01599741,0.135991573,0.04899168,0.457124949,0.1107862,0.518919468,0.456657887,0.864791155,0.09142499,0.02769655,0.129729867,0.114164472,0.216197789,0.001061455,0.004315306,0.002522098,0.007022825,0.00392153,0.032579972,0.065690991,0.050220494,0.0838023,0.062622118,0.160995007,0.272248268,0.224759102,0.336012363,0.231470108,0.344591856,0.351464272,0.46458602,0.182907104,0.2466712,0.231898785,0.29566288,0.575372219,0.863511324,0.808122158,1.096261263,0.19179074,0.287837108,0.269374053,0.365420421,0.001300874,0.002579373,0.005066847,0.007782382,0.036067634,0.050787525,0.071181787,0.088217811,0.320666313,0.431919575,0.440660477,0.551913738,0.318470001,0.431591749,0.367461681,0.480583429,0.639136314,0.863511324,0.808122158,1.032497168,0.319568157,0.431755662,0.404061079,0.516248584,2.41E-06,5.37E-08,0.002679032,0.002544006,0.001553027,0.000231808,0.051759365,0.050438145,0.407666206,0.518919468,0.456657887,0.567911148
adhy,tends,0.168162107,-0.079518318,0.088643789,0.064332724,0.232494831,0.143851042,-0.024283886,0.119567156,0.088670731,0.232521772,0.112954617,0.030991316,0.143945932,0.142396212,0.255350828,0.111404896,-0.040405273,0.070999622,0.079943895,0.191348791,0.120349169,0.65672183,-0.113216162,0.4231565,0.375343561,0.911716223,0.131344366,-0.02830404,0.105789125,0.09383589,0.227929056,0.000592156,0.002100481,0.001050016,0.001149403,0.00071067,0.024334249,0.045831005,0.032403951,0.033902842,0.026658387,0.040048838,0.208210945,0.153003454,0.321165562,0.119662046,0.263513088,0.231066942,0.374917984,0.101990938,0.214945555,0.222340107,0.335294724,0.261701822,0.686669588,0.606410503,1.031378269,0.087233941,0.228889863,0.202136834,0.343792756,0.001747892,0.000910415,0.001829606,0.000776493,0.041807804,0.030173077,0.042773896,0.027865627,0.18399477,0.352156878,0.295399666,0.463561773,0.190661669,0.334512711,0.311010838,0.454861879,0.374656439,0.686669588,0.606410503,0.918423653,0.187328219,0.343334794,0.303205252,0.459211826,2.22E-05,0.000155658,0.000121854,3.78E-05,0.004714209,0.01247631,0.011038765,0.006151754,0.254994392,0.4231565,0.375343561,0.543505669
