,key,press_time,release_time
0,'s',1653449319.9750206,1653449320.1432855
1,'c',1653449320.0626078,1653449320.2393703
2,'o',1653449320.1664467,1653449320.2628675
3,'p',1653449320.1986015,1653449320.3672016
4,'s',1653449320.2784934,1653449320.4065156
0,'d',1653449322.4156458,1653449322.5991828
1,'h',1653449322.6465795,1653449322.807824
2,'o',1653449322.7515717,1653449322.9268646
3,'w',1653449322.8306756,1653449322.9028528
4,'s',1653449323.0152984,1653449323.1353385
0,'t',1653449324.8235703,1653449324.9830415
1,'o',1653449324.9187176,1653449325.0232134
2,'n',1653449324.967038,1653449325.1190746
3,'g',1653449325.0950792,1653449325.1750946
4,'s',1653449325.143082,1653449325.273021
0,'b',1653449326.911424,1653449327.0151157
1,'a',1653449326.9510388,1653449327.0951815
2,'d',1653449327.0393405,1653449327.1588147
3,'g',1653449327.2464635,1653449327.407457
4,'e',1653449327.342503,1653449327.4785008
0,'l',1653449329.0632715,1653449329.2142627
1,'o',1653449329.1502657,1653449329.3502622
2,'w',1653449329.231268,1653449329.318269
3,'e',1653449329.4062665,1653449329.5742676
4,'d',1653449329.4882674,1653449329.6462743
0,'h',1653449331.5593107,1653449331.6705494
1,'u',1653449331.614591,1653449331.7358248
2,'m',1653449331.815117,1653449331.9036763
3,'p',1653449331.8632507,1653449331.999364
4,'y',1653449331.9351063,1653449332.0630424
0,'t',1653449333.8636334,1653449333.9994285
1,'r',1653449334.0711963,1653449334.2232041
2,'o',1653449334.1112063,1653449334.2081907
3,'m',1653449334.1831849,1653449334.2791164
4,'p',1653449334.318739,1653449334.4387393
0,'s',1653449336.1272588,1653449336.2956297
1,'h',1653449336.2786055,1653449336.4068563
2,'e',1653449336.5349426,1653449336.6549463
3,'e',1653449336.7034373,1653449336.8237867
4,'n',1653449336.8870213,1653449336.9355493
0,'d',1653449341.3597033,1653449341.487637
1,'r',1653449341.5994756,1653449341.6948338
2,'y',1653449341.7914205,1653449341.9354844
3,'l',1653449341.950811,1653449342.0391912
4,'y',1653449342.0149903,1653449342.127429
0,'w',1653449343.9753358,1653449344.1275952
1,'a',1653449344.095591,1653449344.254626
2,'g',1653449344.2065885,1653449344.3519976
3,'e',1653449344.2786274,1653449344.502778
4,'r',1653449344.4797792,1653449344.6470318
0,'h',1653449493.40087,1653449493.5276988
1,'o',1653449493.5040293,1653449493.576361
2,'m',1653449493.5923612,1653449493.7437043
3,'e',1653449493.6719277,1653449493.831507
4,'s',1653449493.7285311,1653449493.8802185
0,'m',1653449495.4807515,1653449495.639765
1,'a',1653449495.5598843,1653449495.7036417
2,'i',1653449495.6560538,1653449495.7844508
3,'m',1653449495.8074934,1653449495.9517925
4,'s',1653449495.9197726,1653449496.0637968
0,'k',1653449497.6083581,1653449497.7676086
1,'i',1653449497.7284539,1653449497.8238008
2,'l',1653449497.9284508,1653449497.9615827
3,'o',1653449498.0557175,1653449498.136168
4,'s',1653449498.0962794,1653449498.1921065
0,'b',1653449499.9529386,1653449500.063999
1,'r',1653449500.0079498,1653449500.1292841
