,Actual,Prediction,Accuracy,177/660 (26.81818181818182%)
0,azfar,sz,0.9088009595870972,nope
1,azfar,azfar,0.9916700124740601,match
2,azfar,azfar,0.9951984286308289,match
3,azfar,andy,0.9940537810325623,nope
4,azfar,andy,0.9927854537963867,nope
5,bryce,chris,0.8797079920768738,nope
6,bryce,chris,0.9032317996025085,nope
7,bryce,qk,0.9456331729888916,nope
8,bryce,chris,0.9084841012954712,nope
9,bryce,chris,0.897010862827301,nope
10,chris,chris,0.9098142981529236,match
11,chris,chris,0.8670855760574341,match
12,chris,chris,0.9059270024299622,match
13,chris,chris,0.9074143171310425,match
14,chris,chris,0.8965251445770264,match
15,cy,cy,0.9952464699745178,match
16,cy,sz,0.9904160499572754,nope
17,cy,sz,0.9913198351860046,nope
18,cy,sz,0.9905624985694885,nope
19,cy,cy,0.9814024567604065,match
20,gerald,sz,0.9913142323493958,nope
21,gerald,sz,0.9913758635520935,nope
22,gerald,sz,0.9913762211799622,nope
23,gerald,sz,0.9909862279891968,nope
24,gerald,sz,0.8863558173179626,nope
25,ken,andy,0.9944306015968323,nope
26,ken,ken,0.9881384968757629,match
27,ken,ken,0.9883242845535278,match
28,ken,andy,0.9950799942016602,nope
29,ken,andy,0.9945894479751587,nope
30,qk,sz,0.9170041084289551,nope
31,qk,qk,0.9519318342208862,match
32,qk,qk,0.9502323865890503,match
33,qk,sz,0.9889726042747498,nope
34,qk,qk,0.8798187375068665,match
35,sz,sz,0.9912490844726562,match
36,sz,sz,0.9904609322547913,match
37,sz,sz,0.991206705570221,match
38,sz,sz,0.9906684756278992,match
39,sz,sz,0.9912065863609314,match
40,vale,azfar,0.8840952515602112,nope
41,vale,sz,0.98012375831604,nope
42,vale,andy,0.9956940412521362,nope
43,vale,andy,0.9932262301445007,nope
44,vale,andy,0.9957717061042786,nope
45,ye,andy,0.994685173034668,nope
46,ye,andy,0.9948068261146545,nope
47,ye,ken,0.9295356869697571,nope
48,ye,andy,0.9950933456420898,nope
49,ye,andy,0.9948404431343079,nope
50,ys,ken,0.9827343821525574,nope
51,ys,ken,0.9846870303153992,nope
52,ys,ken,0.9829689860343933,nope
53,ys,ken,0.7282816171646118,nope
54,ys,ken,0.8636369705200195,nope
55,andy,chris,0.8910840153694153,nope
56,andy,cy,0.8847771286964417,nope
57,andy,cy,0.9929579496383667,nope
58,andy,andy,0.9960200190544128,match
59,andy,ken,0.9526508450508118,nope
60,bryce,bryce,0.8161025047302246,match
61,bryce,bryce,0.8862348198890686,match
62,bryce,bryce,0.8083363175392151,match
63,bryce,bryce,0.49232062697410583,match
64,bryce,ye,0.7634817361831665,nope
65,chris,bryce,0.9138736724853516,nope
66,chris,chris,0.8224303722381592,match
67,chris,bryce,0.6887776255607605,nope
68,chris,chris,0.8789300918579102,match
69,chris,chris,0.8882823586463928,match
70,cy,azfar,0.9926276803016663,nope
71,cy,cy,0.9601919054985046,match
72,cy,azfar,0.9943376183509827,nope
73,cy,cy,0.9510396122932434,match
74,cy,azfar,0.8052888512611389,nope
75,gerald,chris,0.8981080651283264,nope
76,gerald,chris,0.9042938947677612,nope
77,gerald,chris,0.9072667956352234,nope
78,gerald,chris,0.7758668661117554,nope
79,gerald,qk,0.9355888962745667,nope
80,ken,azfar,0.9948455095291138,nope
81,ken,azfar,0.6577833890914917,nope
82,ken,azfar,0.995093822479248,nope
83,ken,ken,0.8326842784881592,match
84,ken,azfar,0.5041826367378235,nope
85,qk,qk,0.37306758761405945,match
86,qk,chris,0.9028577208518982,nope
87,qk,azfar,0.9882214665412903,nope
88,qk,qk,0.3558090329170227,match
89,qk,azfar,0.9401081204414368,nope
90,sz,chris,0.8834450840950012,nope
91,sz,azfar,0.9459362626075745,nope
92,sz,qk,0.709834635257721,nope
93,sz,chris,0.8904498815536499,nope
94,sz,qk,0.9386681914329529,nope
95,vale,azfar,0.9949662089347839,nope
96,vale,azfar,0.9947248101234436,nope
97,vale,andy,0.9709675312042236,nope
98,vale,andy,0.7901350855827332,nope
99,vale,andy,0.9217321872711182,nope
100,ye,chris,0.6146693825721741,nope
101,ye,chris,0.9084219336509705,nope
102,ye,azfar,0.9932072758674622,nope
103,ye,chris,0.8914768099784851,nope
104,ye,azfar,0.7421897649765015,nope
105,ys,bryce,0.92320317029953,nope
106,ys,bryce,0.9221286773681641,nope
107,ys,chris,0.8773358464241028,nope
108,ys,bryce,0.9275529384613037,nope
109,ys,chris,0.8681995868682861,nope
110,andy,ken,0.9882309436798096,nope
111,andy,andy,0.9955469369888306,match
112,andy,andy,0.9953086972236633,match
113,andy,andy,0.9945401549339294,match
114,andy,andy,0.9958932399749756,match
115,azfar,azfar,0.9942575693130493,match
116,azfar,azfar,0.9940114617347717,match
117,azfar,azfar,0.9934879541397095,match
118,azfar,azfar,0.9946281313896179,match
119,azfar,azfar,0.3878808617591858,match
120,chris,ye,0.9794670343399048,nope
121,chris,chris,0.8561924695968628,match
122,chris,ye,0.9810494184494019,nope
123,chris,ye,0.9732268452644348,nope
124,chris,ye,0.931723415851593,nope
125,cy,sz,0.9903092980384827,nope
126,cy,sz,0.9901928901672363,nope
127,cy,sz,0.9903074502944946,nope
128,cy,sz,0.9902588129043579,nope
129,cy,sz,0.9902032613754272,nope
130,gerald,sz,0.9910756349563599,nope
131,gerald,sz,0.9908966422080994,nope
132,gerald,sz,0.9912018775939941,nope
133,gerald,sz,0.991051971912384,nope
134,gerald,sz,0.991154134273529,nope
135,ken,ken,0.9879200458526611,match
136,ken,ken,0.9882642030715942,match
137,ken,ken,0.9883142709732056,match
138,ken,ken,0.988368570804596,match
139,ken,ken,0.9883416295051575,match
140,qk,gerald,0.9604813456535339,nope
141,qk,azfar,0.9933441877365112,nope
142,qk,qk,0.9508103728294373,match
143,qk,chris,0.9045606851577759,nope
144,qk,azfar,0.9446797370910645,nope
145,sz,sz,0.9908366203308105,match
146,sz,sz,0.9912842512130737,match
147,sz,sz,0.9906623959541321,match
148,sz,sz,0.9909816384315491,match
149,sz,sz,0.9912419319152832,match
150,vale,sz,0.9906706809997559,nope
151,vale,sz,0.8792151212692261,nope
152,vale,vale,0.9945470094680786,match
153,vale,vale,0.8240934014320374,match
154,vale,vale,0.9938943982124329,match
155,ye,ken,0.9880762100219727,nope
156,ye,ken,0.9882601499557495,nope
157,ye,ken,0.9883058071136475,nope
158,ye,ken,0.988250732421875,nope
159,ye,ken,0.988171398639679,nope
160,ys,ys,0.9773088097572327,match
161,ys,ys,0.9934007525444031,match
162,ys,ys,0.9778294563293457,match
163,ys,ys,0.9268906712532043,match
164,ys,ys,0.9947919249534607,match
165,andy,andy,0.9950101375579834,match
166,andy,andy,0.9951362013816833,match
167,andy,ken,0.970234215259552,nope
168,andy,andy,0.992935836315155,match
169,andy,andy,0.9950813055038452,match
170,azfar,azfar,0.9951045513153076,match
171,azfar,azfar,0.9947323799133301,match
172,azfar,azfar,0.9950278401374817,match
173,azfar,azfar,0.9950600266456604,match
174,azfar,azfar,0.9926561117172241,match
175,bryce,chris,0.7158904671669006,nope
176,bryce,bryce,0.9198697805404663,match
177,bryce,chris,0.831293523311615,nope
178,bryce,chris,0.8633917570114136,nope
179,bryce,bryce,0.8293206095695496,match
180,cy,sz,0.9901222586631775,nope
181,cy,sz,0.7146902680397034,nope
182,cy,cy,0.9954120516777039,match
183,cy,sz,0.9649595022201538,nope
184,cy,sz,0.8023936748504639,nope
185,gerald,cy,0.9969350099563599,nope
186,gerald,cy,0.9937984347343445,nope
187,gerald,cy,0.9618799686431885,nope
188,gerald,cy,0.833044171333313,nope
189,gerald,sz,0.6261523365974426,nope
190,ken,ken,0.9876343011856079,match
191,ken,ken,0.9881793260574341,match
192,ken,azfar,0.9939559102058411,nope
193,ken,azfar,0.9938880801200867,nope
194,ken,azfar,0.991212785243988,nope
195,qk,chris,0.9093997478485107,nope
196,qk,chris,0.8585976362228394,nope
197,qk,chris,0.9095085859298706,nope
198,qk,chris,0.9061640501022339,nope
199,qk,chris,0.9113282561302185,nope
200,sz,cy,0.9969162940979004,nope
