,key,press_time,release_time
0,'c',1656168531.2006452,1656168531.3052392
1,'0',1656168532.1925719,1656168532.2726448
2,'5',1656168532.3766675,1656168532.472645
3,'m',1656168532.6169808,1656168532.800644
4,'i',1656168532.7053216,1656168532.8488474
5,'c',1656168532.8406446,1656168532.9926493
6,'a',1656168532.9448206,1656168533.064407
7,'l',1656168533.0164628,1656168533.168342
0,'c',1656168535.3134234,1656168535.4006429
1,'0',1656168535.928805,1656168536.0326436
2,'5',1656168536.3204386,1656168536.4168582
3,'m',1656168536.608642,1656168536.777028
4,'i',1656168536.6886423,1656168536.841251
5,'c',1656168536.8093324,1656168536.976488
6,'a',1656168536.9051523,1656168537.0326428
7,'l',1656168536.9846742,1656168537.0806427
0,'c',1656168538.9774058,1656168539.0646415
1,'0',1656168539.3527248,1656168539.4648154
2,'5',1656168539.7693827,1656168539.8728187
3,'m',1656168540.016475,1656168540.1846437
4,'i',1656168540.105317,1656168540.2486317
5,'c',1656168540.2535844,1656168540.4092226
6,'a',1656168540.3448348,1656168540.4726408
7,'l',1656168540.3932362,1656168540.5366979
0,'c',1656168542.6726398,1656168542.76064
1,'0',1656168543.2646391,1656168543.3686402
2,'5',1656168543.4161565,1656168543.51287
3,'m',1656168543.6086574,1656168543.776861
4,'i',1656168543.7052324,1656168543.840652
5,'c',1656168543.7846391,1656168543.9288146
6,'a',1656168543.864639,1656168543.9847488
7,'l',1656168543.9448082,1656168544.07264
0,'c',1656168545.969121,1656168546.0485196
1,'0',1656168546.3847582,1656168546.47254
2,'5',1656168546.7853312,1656168546.8808248
3,'m',1656168546.9930649,1656168547.144638
4,'i',1656168547.0646374,1656168547.1929533
5,'c',1656168547.1528263,1656168547.3213286
6,'a',1656168547.2406383,1656168547.3684556
7,'l',1656168547.3282924,1656168547.440636
0,'p',1656168549.984757,1656168550.1208203
1,'l',1656168550.0486276,1656168550.177014
2,'a',1656168550.2652962,1656168550.3446364
3,'y',1656168550.4166365,1656168550.5285878
4,'4',1656168550.712804,1656168550.8088143
5,'p',1656168550.9369524,1656168551.0486364
6,'a',1656168551.1363122,1656168551.2246363
7,'y',1656168551.24864,1656168551.361319
0,'p',1656168553.2494211,1656168553.3767188
1,'l',1656168553.312663,1656168553.4569442
2,'a',1656168553.5205672,1656168553.6169772
3,'y',1656168553.6806347,1656168553.784645
