Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
ken,c_0,3_90,3,90,0.13619518280029297,0.03445315361022949,0.17064833641052246,0.09613394737243652,0.2323291301727295,0.06168079376220703
ken,0_5,90_95,90,95,0.06168079376220703,1.4637525081634521,1.5254333019256592,1.5443480014801025,1.6060287952423096,0.08059549331665039
ken,5_m,95_13,95,13,0.08059549331665039,1.0317938327789307,1.112389326095581,1.1610989570617676,1.241694450378418,0.12930512428283691
ken,m_i,13_9,13,9,0.12930512428283691,-0.04904675483703613,0.08025836944580078,0.07837724685668945,0.20768237113952637,0.12742400169372559
ken,i_c,9_3,9,3,0.12742400169372559,0.04863262176513672,0.1760566234588623,0.1537761688232422,0.2812001705169678,0.10514354705810547
ken,c_a,3_1,3,1,0.10514354705810547,-0.03344154357910156,0.0717020034790039,0.06999421119689941,0.17513775825500488,0.10343575477600098
ken,a_l,1_12,1,12,0.10343575477600098,-0.03200244903564453,0.07143330574035645,0.08899760246276855,0.19243335723876953,0.12100005149841309
ken,c_0,3_90,3,90,0.1626567840576172,-0.018869400024414062,0.14378738403320312,0.06866002082824707,0.23131680488586426,0.08752942085266113
ken,0_5,90_95,90,95,0.08752942085266113,1.327915906906128,1.415445327758789,1.4154999256134033,1.5030293464660645,0.08758401870727539
ken,5_m,95_13,95,13,0.08758401870727539,0.09682464599609375,0.18440866470336914,0.23381686210632324,0.32140088081359863,0.1369922161102295
ken,m_i,13_9,13,9,0.1369922161102295,-0.0174560546875,0.11953616142272949,0.1662132740020752,0.3032054901123047,0.1836693286895752
ken,i_c,9_3,9,3,0.1836693286895752,0.04860210418701172,0.23227143287658691,0.17635250091552734,0.36002182960510254,0.12775039672851562
ken,c_a,3_1,3,1,0.12775039672851562,-0.04735732078552246,0.08039307594299316,0.0725870132446289,0.20033740997314453,0.11994433403015137
ken,a_l,1_12,1,12,0.11994433403015137,0.04039597511291504,0.1603403091430664,0.16806387901306152,0.2880082130432129,0.12766790390014648
ken,c_0,3_90,3,90,0.17591357231140137,0.15210175514221191,0.3280153274536133,0.23256850242614746,0.40848207473754883,0.08046674728393555
ken,0_5,90_95,90,95,0.08046674728393555,1.2475152015686035,1.327981948852539,1.3599226474761963,1.4403893947601318,0.11240744590759277
ken,5_m,95_13,95,13,0.11240744590759277,0.8857707977294922,0.998178243637085,0.9755089282989502,1.087916374206543,0.08973813056945801
ken,m_i,13_9,13,9,0.08973813056945801,0.05356097221374512,0.14329910278320312,0.1442859172821045,0.2340240478515625,0.09072494506835938
ken,i_c,9_3,9,3,0.09072494506835938,0.01600027084350586,0.10672521591186523,0.12777113914489746,0.21849608421325684,0.1117708683013916
ken,c_a,3_1,3,1,0.1117708683013916,-0.07576751708984375,0.03600335121154785,0.09523916244506836,0.20701003074645996,0.1710066795349121
ken,a_l,1_12,1,12,0.1710066795349121,-0.01515817642211914,0.15584850311279297,0.08057761192321777,0.2515842914581299,0.09573578834533691
ken,c_0,3_90,3,90,0.16028380393981934,0.2592442035675049,0.4195280075073242,0.3275482654571533,0.48783206939697266,0.06830406188964844
ken,0_5,90_95,90,95,0.06830406188964844,0.36010193824768066,0.4284060001373291,0.45665693283081055,0.524960994720459,0.09655499458312988
ken,5_m,95_13,95,13,0.09655499458312988,0.1835803985595703,0.2801353931427002,0.2807292938232422,0.37728428840637207,0.09714889526367188
ken,m_i,13_9,13,9,0.09714889526367188,-0.033359527587890625,0.06378936767578125,0.07589936256408691,0.1730482578277588,0.10925889015197754
ken,i_c,9_3,9,3,0.10925889015197754,0.14339637756347656,0.2526552677154541,0.29112911224365234,0.4003880023956299,0.14773273468017578
ken,c_a,3_1,3,1,0.14773273468017578,-0.07310771942138672,0.07462501525878906,0.05631875991821289,0.20405149459838867,0.1294264793395996
ken,a_l,1_12,1,12,0.1294264793395996,-0.04523301124572754,0.08419346809387207,0.0473783016204834,0.176804780960083,0.09261131286621094
ken,c_0,3_90,3,90,0.14476966857910156,0.0314178466796875,0.17618751525878906,0.10387349128723145,0.248643159866333,0.07245564460754395
ken,0_5,90_95,90,95,0.07245564460754395,0.5684468746185303,0.6409025192260742,0.6563055515289307,0.7287611961364746,0.08785867691040039
ken,5_m,95_13,95,13,0.08785867691040039,0.38316822052001953,0.4710268974304199,0.49608707427978516,0.5839457511901855,0.11291885375976562
ken,m_i,13_9,13,9,0.11291885375976562,-0.08890986442565918,0.024008989334106445,0.055535078048706055,0.16845393180847168,0.14444494247436523
ken,i_c,9_3,9,3,0.14444494247436523,0.01599907875061035,0.16044402122497559,0.15151453018188477,0.29595947265625,0.13551545143127441
ken,c_a,3_1,3,1,0.13551545143127441,-0.023092031478881836,0.11242341995239258,0.04100370407104492,0.17651915550231934,0.06409573554992676
ken,a_l,1_12,1,12,0.06409573554992676,0.018331527709960938,0.0824272632598877,0.11112070083618164,0.1752164363861084,0.0927891731262207
ken,p_l,16_12,16,12,0.1366291046142578,-0.07199597358703613,0.06463313102722168,0.053537845611572266,0.19016695022583008,0.1255338191986084
ken,l_a,12_1,12,1,0.1255338191986084,-0.03853130340576172,0.08700251579284668,0.07125020027160645,0.19678401947021484,0.10978150367736816
ken,a_y,1_25,1,25,0.10978150367736816,0.13088512420654297,0.24066662788391113,0.22718429565429688,0.33696579933166504,0.0962991714477539
ken,y_4,25_94,25,94,0.0962991714477539,2.127490282058716,2.2237894535064697,2.216174840927124,2.312474012374878,0.0886845588684082
ken,4_p,94_16,94,16,0.0886845588684082,0.21535015106201172,0.3040347099304199,0.2875356674194336,0.3762202262878418,0.07218551635742188
ken,p_a,16_1,16,1,0.07218551635742188,0.024001598358154297,0.09618711471557617,0.12743663787841797,0.19962215423583984,0.10343503952026367
ken,a_y,1_25,1,25,0.10343503952026367,1.9130403995513916,2.0164754390716553,2.0083136558532715,2.111748695373535,0.09527325630187988
ken,p_l,16_12,16,12,0.12923407554626465,-0.05599236488342285,0.0732417106628418,0.04228639602661133,0.17152047157287598,0.09827876091003418
ken,l_a,12_1,12,1,0.09827876091003418,-0.0742788314819336,0.023999929428100586,0.04548835754394531,0.1437671184539795,0.1197671890258789
ken,a_y,1_25,1,25,0.1197671890258789,0.41603922843933105,0.53580641746521,0.5369727611541748,0.6567399501800537,0.12093353271484375
ken,y_4,25_94,25,94,0.12093353271484375,0.24027776718139648,0.36121129989624023,0.35758185386657715,0.4785153865814209,0.11730408668518066
ken,4_p,94_16,94,16,0.11730408668518066,0.13831305503845215,0.2556171417236328,0.2017989158630371,0.3191030025482178,0.06348586082458496
ken,p_a,16_1,16,1,0.06348586082458496,0.05653548240661621,0.12002134323120117,0.1684122085571289,0.23189806938171387,0.1118767261505127
ken,a_y,1_25,1,25,0.1118767261505127,0.375701904296875,0.4875786304473877,0.47969627380371094,0.5915729999542236,0.10399436950683594
ken,p_l,16_12,16,12,0.14430880546569824,-0.06425809860229492,0.08005070686340332,0.03435254096984863,0.17866134643554688,0.09861063957214355
ken,l_a,12_1,12,1,0.09861063957214355,0.061009883880615234,0.1596205234527588,0.18066835403442383,0.2792789936065674,0.1196584701538086
ken,a_y,1_25,1,25,0.1196584701538086,0.30457401275634766,0.42423248291015625,0.3763465881347656,0.4960050582885742,0.07177257537841797
ken,y_4,25_94,25,94,0.07177257537841797,0.30359339714050293,0.3753659725189209,0.3756258487701416,0.44739842414855957,0.07203245162963867
