,key,press_time,release_time
0,'c',1655882063.4473388,1655882063.583534
1,'0',1655882063.6179872,1655882063.679668
2,'5',1655882065.1434205,1655882065.224016
3,'m',1655882066.2558098,1655882066.385115
4,'i',1655882066.3360682,1655882066.4634922
5,'c',1655882066.5121248,1655882066.6172683
6,'a',1655882066.5838268,1655882066.6872625
7,'l',1655882066.65526,1655882066.7762601
0,'c',1655882069.6963065,1655882069.8589633
1,'0',1655882069.8400939,1655882069.9276233
2,'5',1655882071.2555392,1655882071.3431232
3,'m',1655882071.4399478,1655882071.57694
4,'i',1655882071.559484,1655882071.7431533
5,'c',1655882071.7917554,1655882071.9195058
6,'a',1655882071.8721485,1655882071.9920928
7,'l',1655882072.0324888,1655882072.1601567
0,'c',1655882078.0720613,1655882078.2479749
1,'0',1655882078.4000766,1655882078.4805434
2,'5',1655882079.7280586,1655882079.840466
3,'m',1655882080.7262368,1655882080.815975
4,'i',1655882080.869536,1655882080.9602609
5,'c',1655882080.9762611,1655882081.088032
6,'a',1655882081.0122645,1655882081.1832712
7,'l',1655882081.168113,1655882081.2638488
0,'c',1655882085.0560458,1655882085.2163296
1,'0',1655882085.4755738,1655882085.5438778
2,'5',1655882085.9039798,1655882086.0005348
3,'m',1655882086.1841152,1655882086.281264
4,'i',1655882086.2479045,1655882086.3571634
5,'c',1655882086.5005598,1655882086.6482925
6,'a',1655882086.5751848,1655882086.7046113
7,'l',1655882086.6593783,1655882086.7519896
0,'c',1655882090.1596746,1655882090.3044443
1,'0',1655882090.3358622,1655882090.4083178
2,'5',1655882090.9767647,1655882091.0646234
3,'m',1655882091.4477916,1655882091.5607104
4,'i',1655882091.4718006,1655882091.6162455
5,'c',1655882091.6322446,1655882091.76776
6,'a',1655882091.744668,1655882091.8087637
7,'l',1655882091.8270953,1655882091.9198844
0,'p',1655882109.4164865,1655882109.5531156
1,'l',1655882109.4811196,1655882109.6066535
2,'a',1655882109.5681221,1655882109.6779037
3,'y',1655882109.8087888,1655882109.905088
4,'4',1655882112.0325782,1655882112.1212628
5,'p',1655882112.336613,1655882112.4087985
6,'a',1655882112.4328,1655882112.536235
7,'y',1655882114.4492755,1655882114.5445487
0,'p',1655882117.5673764,1655882117.6966105
1,'l',1655882117.640618,1655882117.7388968
2,'a',1655882117.664618,1655882117.7843852
3,'y',1655882118.2004244,1655882118.321358
4,'4',1655882118.5616357,1655882118.6789398
5,'p',1655882118.8172529,1655882118.8807387
6,'a',1655882118.9372742,1655882119.049151
7,'y',1655882119.4248528,1655882119.5288472
0,'p',1655882125.593359,1655882125.7376678
1,'l',1655882125.6734097,1655882125.7720203
2,'a',1655882125.8330302,1655882125.9526887
3,'y',1655882126.2572627,1655882126.3290353
4,'4',1655882126.6326287,1655882126.7046611
5,'p',1655882126.9292293,1655882127.0249407
6,'a',1655882127.0089421,1655882127.113079
7,'y',1655882127.2648532,1655882127.353427
0,'p',1655882131.680723,1655882131.8330026
1,'l',1655882131.752997,1655882131.8730004
2,'a',1655882131.8090127,1655882131.9368246
3,'y',1655882132.2492013,1655882132.3294284
4,'4',1655882132.4888773,1655882132.5848477
5,'p',1655882132.641702,1655882132.7457812
6,'a',1655882133.000671,1655882133.1299803
7,'y',1655882133.2966602,1655882133.4094477
0,'p',1655882135.0333107,1655882135.2090974
1,'l',1655882135.1212883,1655882135.2494524
2,'a',1655882135.6091995,1655882135.7697058
3,'y',1655882135.7367077,1655882135.8251123
4,'4',1655882136.097215,1655882136.1531422
5,'p',1655882136.3933694,1655882136.4888127
6,'a',1655882136.458595,1655882136.5856547
7,'y',1655882136.7214446,1655882136.8017445
0,'4',1655882140.1696548,1655882140.2494438
1,'c',1655882141.0336769,1655882141.105685
2,'h',1655882141.2656448,1655882141.3382502
3,'k',1655882142.3300374,1655882142.417271
