,key,press_time,release_time
0,'c',1656089472.2840052,1656089472.6243572
1,'0',1656089473.9932456,1656089474.164948
2,'5',1656089475.016504,1656089475.1961293
3,'m',1656089475.429296,1656089475.7160947
4,'i',1656089475.552536,1656089475.7170737
5,'c',1656089475.7090602,1656089475.8878906
6,'a',1656089475.8125336,1656089475.983938
7,'l',1656089475.9639776,1656089476.0961585
0,'c',1656089479.2691002,1656089479.4801688
1,'0',1656089479.7444792,1656089479.8839552
2,'5',1656089481.4123695,1656089481.572328
3,'m',1656089481.7243438,1656089482.0003462
4,'i',1656089481.8520262,1656089482.0053318
5,'c',1656089481.9801176,1656089482.1637237
6,'a',1656089482.0843961,1656089482.2440631
7,'l',1656089482.232513,1656089482.3480287
0,'c',1656089484.5402317,1656089484.820418
1,'0',1656089485.4848614,1656089485.6611757
2,'5',1656089485.976017,1656089486.140979
3,'m',1656089486.4200041,1656089486.7238133
4,'i',1656089486.5641353,1656089486.7258048
5,'c',1656089486.6886945,1656089486.8600085
6,'a',1656089486.792748,1656089486.9681642
7,'l',1656089486.9127178,1656089487.052066
0,'c',1656089489.3207653,1656089489.5447311
1,'0',1656089489.876168,1656089490.0121408
2,'5',1656089490.320483,1656089490.504746
3,'m',1656089490.6962464,1656089490.9918728
4,'i',1656089490.8237655,1656089490.9938684
5,'c',1656089490.964112,1656089491.1604912
6,'a',1656089491.0803487,1656089491.244275
7,'l',1656089491.2201934,1656089491.3489656
0,'c',1656089493.217011,1656089493.4328544
1,'0',1656089493.855967,1656089494.0003445
2,'5',1656089494.280151,1656089494.4241571
3,'m',1656089494.5370977,1656089494.790005
4,'i',1656089494.6445026,1656089494.7917452
5,'c',1656089494.8124776,1656089494.972613
6,'a',1656089494.9000826,1656089495.0764549
7,'l',1656089495.0604494,1656089495.180365
0,'p',1656089497.96785,1656089498.2205856
1,'l',1656089498.1080658,1656089498.2720819
2,'a',1656089498.1608162,1656089498.3883672
3,'y',1656089498.4042764,1656089498.5760074
4,'4',1656089499.560339,1656089499.740055
5,'p',1656089499.9600363,1656089500.131976
6,'a',1656089500.1200078,1656089500.3888276
7,'y',1656089500.3123982,1656089500.4923615
0,'p',1656089504.6641414,1656089504.9048164
1,'l',1656089504.7725108,1656089504.948281
2,'a',1656089504.8767028,1656089505.0798678
3,'y',1656089505.0639935,1656089505.2164915
4,'4',1656089505.9123337,1656089506.096307
5,'p',1656089506.1078577,1656089506.2725036
6,'a',1656089506.2843738,1656089506.5128403
7,'y',1656089506.4607987,1656089506.629066
0,'p',1656089508.1890085,1656089508.4243555
1,'l',1656089508.2964346,1656089508.4642453
2,'a',1656089508.3724792,1656089508.58479
3,'y',1656089508.5596998,1656089508.6961334
4,'4',1656089509.068442,1656089509.2366679
5,'p',1656089509.3329353,1656089509.4964526
6,'a',1656089509.5724428,1656089509.8004165
7,'y',1656089509.7920394,1656089509.9362032
0,'p',1656089511.7561038,1656089511.9962378
1,'l',1656089511.8682806,1656089512.0241635
2,'a',1656089511.9448361,1656089512.1720119
3,'y',1656089512.0925138,1656089512.2560418
4,'4',1656089513.0841193,1656089513.2561526
5,'p',1656089513.3123958,1656089513.4680378
6,'a',1656089513.4600816,1656089513.6878982
7,'y',1656089513.6197784,1656089513.7767165
0,'p',1656089515.5446382,1656089515.7603843
1,'l',1656089515.6448379,1656089515.8139124
2,'a',1656089515.7332408,1656089515.9248643
3,'y',1656089515.8682826,1656089516.016106
4,'4',1656089516.648001,1656089516.800322
5,'p',1656089516.8678517,1656089517.0403872
6,'a',1656089517.0365024,1656089517.2685642
7,'y',1656089517.18802,1656089517.3281386
0,'4',1656089519.8923886,1656089520.0688615
1,'c',1656089520.964829,1656089521.1319704
2,'h',1656089523.3315918,1656089523.460071
3,'k',1656089527.056072,1656089527.20802
4,'h',1656089527.5199637,1656089527.6561074
5,'1',1656089528.6838262,1656089528.8164642
6,'d',1656089529.0528657,1656089529.2279794
7,'l',1656089529.8004103,1656089529.9243088
0,'4',1656089533.045097,1656089533.2088108
1,'c',1656089533.6760218,1656089533.8442166
2,'h',1656089535.1839004,1656089535.3120525
3,'k',1656089536.9601183,1656089537.1450262
4,'h',1656089537.6246552,1656089537.7998044
5,'1',1656089538.3845632,1656089538.5443106
6,'d',1656089538.7678905,1656089538.9208305
7,'l',1656089539.7124848,1656089539.8362424
0,'4',1656089550.9368832,1656089551.1162012
1,'c',1656089551.8087397,1656089551.9963403
2,'h',1656089552.8888087,1656089553.083878
3,'k',1656089553.3599865,1656089553.5043194
4,'h',1656089554.7159283,1656089554.9041495
5,'1',1656089555.560361,1656089555.7119586
6,'d',1656089555.8764002,1656089556.0281398
7,'l',1656089556.3203592,1656089556.440088
