,Actual,Prediction,Accuracy,280/720 (38.88888888888889%)
0,adhy,bryce,0.999632716178894,nope
1,adhy,bryce,0.9997114539146423,nope
2,adhy,adhy,0.9999978542327881,match
3,adhy,bryce,0.9983396530151367,nope
4,adhy,bryce,0.9863343834877014,nope
5,adhy,adhy,0.9999923706054688,match
6,adhy,hr,0.9999816417694092,nope
7,adhy,chris,0.9792598485946655,nope
8,adhy,cy,0.999946117401123,nope
9,adhy,bryce,0.9816721081733704,nope
10,adhy,bryce,0.9998809099197388,nope
11,adhy,adhy,0.9999977350234985,match
12,adhy,bryce,0.6797735095024109,nope
13,adhy,bryce,0.9989461302757263,nope
14,adhy,adhy,0.8451558351516724,match
15,adhy,chris,0.9999878406524658,nope
16,adhy,chris,0.9986810088157654,nope
17,adhy,cy,0.9996322393417358,nope
18,adhy,bryce,0.9999063014984131,nope
19,adhy,bryce,0.9940348267555237,nope
20,adhy,adhy,0.9999978542327881,match
21,adhy,bryce,0.9991494417190552,nope
22,adhy,chris,0.7666955590248108,nope
23,adhy,adhy,0.9999914169311523,match
24,adhy,hr,0.9995337724685669,nope
25,adhy,hr,0.9602205753326416,nope
26,adhy,cy,0.9973574280738831,nope
27,adhy,adhy,0.9999978542327881,match
28,adhy,adhy,0.9999972581863403,match
29,adhy,adhy,0.9999963045120239,match
30,adhy,adhy,0.9999964237213135,match
31,adhy,adhy,0.9999974966049194,match
32,adhy,adhy,0.9999977350234985,match
33,adhy,adhy,0.9999964237213135,match
34,adhy,adhy,0.9999974966049194,match
35,adhy,adhy,0.99998939037323,match
36,adhy,cy,0.9857158064842224,nope
37,adhy,bryce,0.9899711012840271,nope
38,adhy,bryce,0.6507581472396851,nope
39,adhy,adhy,0.9999978542327881,match
40,adhy,bryce,0.9975166320800781,nope
41,adhy,adhy,0.9999967813491821,match
42,adhy,bryce,0.9967008233070374,nope
43,adhy,ys,0.9928953051567078,nope
44,adhy,cy,0.5163467526435852,nope
45,adhy,bryce,0.9999860525131226,nope
46,adhy,bryce,0.9999880790710449,nope
47,adhy,bryce,0.9999921321868896,nope
48,adhy,adhy,0.9999978542327881,match
49,adhy,bryce,0.8700651526451111,nope
50,adhy,adhy,0.9999411106109619,match
51,adhy,chris,0.9978291392326355,nope
52,adhy,chris,0.9559523463249207,nope
53,adhy,hr,0.7602949738502502,nope
54,adhy,adhy,0.999895453453064,match
55,adhy,andy,0.9712457656860352,nope
56,adhy,adhy,0.999428927898407,match
57,adhy,adhy,0.9999979734420776,match
58,adhy,adhy,0.9999901056289673,match
59,adhy,adhy,0.9999938011169434,match
60,adhy,hr,0.9255930185317993,nope
61,adhy,ys,0.9841392636299133,nope
62,adhy,hr,0.5842830538749695,nope
63,adhy,hr,0.9965914487838745,nope
64,adhy,chris,0.9999904632568359,nope
65,adhy,hr,0.9999154806137085,nope
66,adhy,adhy,0.9999979734420776,match
67,adhy,chris,0.9843769073486328,nope
68,adhy,chris,0.9677901864051819,nope
69,adhy,adhy,0.998508870601654,match
70,adhy,chris,0.6366387009620667,nope
71,adhy,chris,0.9989386200904846,nope
72,adhy,chris,0.9924898743629456,nope
73,adhy,chris,0.999776303768158,nope
74,adhy,hr,0.916121244430542,nope
75,adhy,adhy,0.9999978542327881,match
76,adhy,ys,0.9967431426048279,nope
77,adhy,chris,0.9601719975471497,nope
78,adhy,ys,0.6675601005554199,nope
79,adhy,hr,0.991744339466095,nope
80,adhy,cy,0.7837893962860107,nope
81,adhy,cy,0.9999915361404419,nope
82,adhy,cy,0.9910886287689209,nope
83,adhy,cy,0.9845046997070312,nope
84,adhy,adhy,0.9999973773956299,match
85,adhy,cy,0.9976654052734375,nope
86,adhy,andy,0.9469375014305115,nope
87,adhy,hr,0.999370276927948,nope
88,adhy,hr,0.9993890523910522,nope
89,adhy,cy,0.9209282398223877,nope
90,andy,adhy,0.9999972581863403,nope
91,andy,bryce,0.9999762773513794,nope
92,andy,adhy,0.999983549118042,nope
93,andy,adhy,0.9998877048492432,nope
94,andy,andy,0.7635159492492676,match
95,andy,adhy,0.9999949932098389,nope
96,andy,adhy,0.9999849796295166,nope
97,andy,adhy,0.9999964237213135,nope
98,andy,bryce,0.9999696016311646,nope
99,andy,adhy,0.9999973773956299,nope
100,andy,andy,0.9999991655349731,match
101,andy,adhy,0.9965912103652954,nope
102,andy,andy,0.8382493257522583,match
103,andy,andy,0.9999990463256836,match
104,andy,chris,0.9997592568397522,nope
105,andy,chris,0.9996694326400757,nope
106,andy,andy,0.9094820618629456,match
107,andy,andy,0.9995928406715393,match
108,andy,bryce,0.9999666213989258,nope
109,andy,andy,0.9999969005584717,match
110,andy,jc,0.8950791358947754,nope
111,andy,andy,0.8241217732429504,match
112,andy,andy,0.9999991655349731,match
113,andy,andy,0.9984269142150879,match
114,andy,hr,0.9933985471725464,nope
115,andy,hr,0.957156777381897,nope
116,andy,hr,0.8799148201942444,nope
117,andy,adhy,0.9999436140060425,nope
