Subject,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-NG|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-NG|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-NG|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-NG|3+4,T2-D|4,T2-D|S,T2-I|S,T2-PF|S,T2-RF|S,T2-NG|S,T2-D|M,T2-I|M,T2-PF|M,T2-RF|M,T2-DT-M,T2-D|VAR,T2-I|VAR,T2-PF|VAR,T2-RF|VAR,T2-DT-VAR,T2-D|SD,T2-I|SD,T2-PF|SD,T2-RF|SD,T2-NG|SD,T3-I|0+2,T3-PF|0+2,T3-RF|0+2,T3-NG|0+2,T3-I|1+3,T3-PF|1+3,T3-RF|1+3,T3-NG|1+3,T3-I|2+4,T3-PF|2+4,T3-RF|2+4,T3-NG|2+4,T3-I|S,T3-PF|S,T3-RF|S,T3-NG|S,T3-I|M,T3-PF|M,T3-RF|M,T3-NG|M,T3-I|VAR,T3-PF|VAR,T3-RF|VAR,T3-NG|VAR,T3-I|SD,T3-PF|SD,T3-RF|SD,T3-NG|SD,T4-I|0+3,T4-PF|0+3,T4-RF|0+3,T4-NG|0+3,T4-I|1+4,T4-PF|1+4,T4-RF|1+4,T4-NG|1+4,T4-I|S,T4-PF|S,T4-RF|S,T4-NG|S,T4-I|M,T4-PF|M,T4-RF|M,T4-NG|M,T4-I|VAR,T4-PF|VAR,T4-RF|VAR,T4-NG|VAR,T4-I|SD,T4-PF|SD,T4-RF|SD,T4-NG|SD,T5-I|0+4,T5-PF|0+4,T5-RF|0+4,T5-NG|0+4
hr,nasal,0.080000639,0.064119101,0.14411974,0.192028284,0.272028923,0.127909184,-0.032340288,0.095568895,0.128118992,0.256028175,0.16045928,-0.031861305,0.128597975,0.080122948,0.240582228,0.111984253,0.048057318,0.160041571,0.127942085,0.239926338,0.079884768,0.560238123,0.047974825,0.52832818,0.528212309,1.008565664,0.112047625,0.011993706,0.132082045,0.132053077,0.252141416,0.001164185,0.002635469,0.00075733,0.002108714,0.000231148,0.034120156,0.051336816,0.027519629,0.045920733,0.015203539,0.159687996,0.239688635,0.320147276,0.400147915,0.096257687,0.22416687,0.20824194,0.336151123,0.128180265,0.288639545,0.208065033,0.368524313,0.384125948,0.75249505,0.736454248,1.104823351,0.128041983,0.250831683,0.245484749,0.36827445,0.001005865,0.001132307,0.004180877,0.001023944,0.031715381,0.033649771,0.064659705,0.031999128,0.288285971,0.36828661,0.400270224,0.480270863,0.256299257,0.384208441,0.336184025,0.464093208,0.544585228,0.75249505,0.736454248,0.944364071,0.272292614,0.376247525,0.368227124,0.472182035,0.000511575,0.000126752,0.00205352,0.000130858,0.022618022,0.011258435,0.045315786,0.011439329,0.448327541,0.52832818,0.528212309,0.608212948
hr,email,0.095943213,0.65541482,0.751358032,0.752246857,0.848190069,0.096832037,0.016243458,0.113075495,0.111676931,0.208508968,0.095433474,-0.016263247,0.079170227,0.064002275,0.159435749,0.080265522,0.367810965,0.448076487,0.447649717,0.527915239,0.079838753,0.448312998,1.023205996,1.391680241,1.375575781,1.744050026,0.0896626,0.255801499,0.34792006,0.343893945,0.436012506,7.72E-05,0.101214736,0.100057317,0.103260483,0.102196339,0.008788671,0.318142634,0.316318379,0.321341692,0.319681622,0.768490314,0.864433527,0.863923788,0.959867001,0.095413685,0.192245722,0.175679207,0.272511244,0.43181324,0.527246714,0.511651993,0.607085466,1.295717239,1.583925962,1.551254988,1.839463711,0.431905746,0.527975321,0.517084996,0.61315457,0.113258044,0.11295951,0.118442289,0.11814211,0.336538324,0.336094495,0.344154455,0.343718067,0.847660542,0.943603754,0.927926064,1.023869276,0.543490171,0.640322208,0.623328924,0.720160961,1.391150713,1.583925962,1.551254988,1.744030237,0.695575356,0.791962981,0.775627494,0.872015119,0.046259807,0.045989848,0.046389709,0.04611937,0.215080931,0.214452438,0.215382703,0.214754209,1.295737028,1.391680241,1.375575781,1.471518993
hr,gipsy,0.079360723,0.032468319,0.111829042,0.160327435,0.239688158,0.127859116,-0.047658443,0.080200672,0.079966545,0.207825661,0.127624989,0.016096115,0.143721104,0.112456799,0.240081787,0.096360683,0.095966816,0.192327499,0.176000834,0.272361517,0.080034018,0.511239529,0.096872807,0.528078318,0.528751612,0.959957123,0.102247906,0.024218202,0.132019579,0.132187903,0.239989281,0.000587967,0.003482716,0.002288943,0.001942598,0.000694186,0.02424804,0.059014542,0.047842895,0.044074909,0.026347418,0.112668991,0.192029715,0.24029398,0.319654703,0.09606266,0.223921776,0.192423344,0.320282459,0.208423615,0.336048603,0.288457632,0.416082621,0.417155266,0.752000093,0.721174955,1.056019783,0.139051755,0.250666698,0.240391652,0.352006594,0.003678284,0.005721828,0.002305653,0.003079401,0.060648856,0.075642767,0.048017219,0.055492354,0.256390095,0.335750818,0.352750778,0.432111502,0.28839016,0.416249275,0.368424177,0.496283293,0.544780254,0.752000093,0.721174955,0.928394794,0.272390127,0.376000047,0.360587478,0.464197397,0.000512002,0.003240001,0.000122828,0.002059009,0.022627463,0.056921005,0.011082767,0.045376309,0.448717594,0.528078318,0.528751612,0.608112335
hr,wakes,0.175568819,-0.06409955,0.111469269,0.063883781,0.2394526,0.127983332,-0.016131639,0.111851692,0.096364737,0.224348068,0.112496376,-0.047943354,0.064553022,0.047811031,0.160307407,0.095754385,0.031502724,0.127257109,0.128453493,0.224207878,0.096950769,0.608753681,-0.09667182,0.415131092,0.336513042,0.848315954,0.121750736,-0.024167955,0.103782773,0.084128261,0.212078989,0.001077931,0.001774536,0.000738069,0.001281079,0.001242417,0.032831856,0.042125245,0.027167428,0.035792167,0.035247939,0.047752142,0.223320961,0.160248518,0.335817337,0.048421383,0.176404715,0.144175768,0.2721591,0.079313755,0.191810131,0.176264524,0.2887609,0.17548728,0.591535807,0.48068881,0.896737337,0.05849576,0.197178602,0.160229603,0.298912446,0.000325154,0.000571899,0.000257422,0.001090383,0.018032018,0.023914408,0.016044387,0.033020951,0.112305164,0.287873983,0.208059549,0.383628368,0.175678492,0.303661823,0.272629261,0.400612593,0.287983656,0.591535807,0.48068881,0.784240961,0.143991828,0.295767903,0.240344405,0.392120481,0.002008089,0.000124628,0.002084624,0.000144232,0.044811709,0.011163689,0.045657681,0.01200966,0.239562273,0.415131092,0.336513042,0.512081861
hr,zings,0.14313674,-0.031620026,0.111516714,0.032562971,0.175699711,0.064182997,0.112000465,0.176183462,0.17579174,0.239974737,0.063791275,-0.01606822,0.047723055,0.09622407,0.160015345,0.11229229,-0.032385111,0.079907179,0.064127684,0.176419973,0.096512794,0.479916096,0.031927109,0.41533041,0.368706465,0.752109766,0.095983219,0.007981777,0.103832603,0.092176616,0.188027442,0.001134324,0.004865359,0.0030048,0.0037828,0.001256635,0.033679727,0.069752129,0.054816055,0.061504472,0.03544905,0.144563437,0.287700176,0.208354712,0.351491451,0.15972352,0.223906517,0.27201581,0.336198807,0.063838959,0.127630234,0.160351753,0.224143028,0.368125916,0.639236927,0.640722275,0.911833286,0.122708639,0.213078976,0.213574092,0.303944429,0.002656686,0.006493523,0.003137647,0.004834664,0.051543054,0.080582401,0.056014702,0.069531747,0.192286491,0.335423231,0.304578781,0.447715521,0.239630699,0.303813696,0.336143494,0.40032649,0.431917191,0.639236927,0.640722275,0.848042011,0.215958595,0.319618464,0.320361137,0.424021006,0.001120737,0.000499581,0.000498166,0.00112286,0.03347741,0.022351317,0.022319622,0.033509105,0.27219367,0.41533041,0.368706465,0.511843204
hr,monks,0.128519058,0.303957701,0.432476759,0.431630373,0.560149431,0.127672672,0.001995564,0.129668236,0.159999371,0.287672043,0.158003807,-0.04791069,0.110093117,0.080332041,0.238335848,0.128242731,0.032786608,0.161029339,0.127946138,0.256188869,0.095159531,0.637597799,0.290829182,0.83326745,0.799907923,1.342346191,0.12751956,0.072707295,0.208316863,0.199976981,0.335586548,0.000494502,0.024873086,0.022772427,0.024921619,0.022828659,0.022237391,0.157712036,0.150905356,0.157865826,0.15109156,0.433625937,0.562144995,0.591629744,0.720148802,0.11208868,0.239761353,0.240331411,0.368004084,0.113118649,0.271122456,0.208278179,0.366281986,0.658833265,1.073028803,1.040239334,1.454434872,0.219611088,0.357676268,0.346746445,0.484811624,0.034352032,0.031601475,0.045232725,0.041538432,0.185343011,0.177768037,0.212679865,0.203809793,0.543719053,0.672238111,0.671961784,0.800480843,0.273118019,0.400790691,0.36827755,0.495950222,0.816837072,1.073028803,1.040239334,1.296431065,0.408418536,0.536514401,0.520119667,0.648215532,0.03661246,0.036841851,0.046112057,0.046369449,0.191343826,0.191942312,0.214737182,0.215335667,0.704748392,0.83326745,0.799907923,0.928426981
hr,genre,0.079900742,0.06393075,0.143831491,0.159930229,0.239830971,0.095999479,0.016006947,0.112006426,0.095894098,0.191893578,0.079887152,0.015437365,0.095324516,0.14432621,0.224213362,0.128888845,-0.032886028,0.096002817,0.047888517,0.176777363,0.080774546,0.465450764,0.062489033,0.447165251,0.448039055,0.832715273,0.093090153,0.015622258,0.111791313,0.112009764,0.208178818,0.000447491,0.001562315,0.000515684,0.002570658,0.000836742,0.021153986,0.039526136,0.022708672,0.050701652,0.028926492,0.175937176,0.255837917,0.255824327,0.335725069,0.111331463,0.207330942,0.240220308,0.336219788,0.111440182,0.191327333,0.192214727,0.272101879,0.39870882,0.654496193,0.688259363,0.944046736,0.13290294,0.218165398,0.229419788,0.314682245,0.001388962,0.001128443,0.001099034,0.001359877,0.037268781,0.033592305,0.033151678,0.036876508,0.271261692,0.351162434,0.400150537,0.480051279,0.20733428,0.303333759,0.288108826,0.384108305,0.478595972,0.654496193,0.688259363,0.864159584,0.239297986,0.327248096,0.344129682,0.432079792,0.002043357,0.001143791,0.006276673,0.004602527,0.045203507,0.03381998,0.079225454,0.067841928,0.367264509,0.447165251,0.448039055,0.527939796
hr,alien,0.111814737,-0.031774282,0.080040455,0.079978228,0.191792965,0.11175251,0.063924551,0.175677061,0.143925905,0.255678415,0.080001354,0.016138077,0.096139431,0.095983982,0.175985336,0.079845905,0.03181076,0.111656666,0.095829964,0.175675869,0.064019203,0.44743371,0.080099106,0.463513613,0.415718079,0.799132586,0.089486742,0.020024776,0.115878403,0.10392952,0.199783146,0.000456454,0.001588116,0.001755896,0.00076737,0.001445207,0.021364794,0.039851175,0.041903413,0.027701442,0.038015877,0.143902779,0.255717516,0.223904133,0.33571887,0.160063982,0.271816492,0.239909887,0.351662397,0.127794743,0.207796097,0.191813946,0.2718153,0.431761503,0.735330105,0.655627966,0.959196568,0.143920501,0.245110035,0.218542655,0.319732189,0.000260326,0.001109042,0.000599864,0.00178557,0.016134627,0.033302278,0.024492121,0.042256008,0.24004221,0.351856947,0.319888115,0.431702852,0.271720648,0.383473158,0.335739851,0.447492361,0.511762857,0.735330105,0.655627966,0.879195213,0.255881429,0.367665052,0.327813983,0.439597607,0.000501762,0.000499792,0.000125639,0.000124654,0.022400038,0.022356037,0.01120887,0.011164869,0.351698875,0.463513613,0.415718079,0.527532816
hr,kinda,0.11190176,0.064507484,0.176409245,0.128544092,0.240445852,0.064036608,0.047888279,0.111924887,0.111888885,0.175925493,0.064000607,-0.015881062,0.048119545,0.096058369,0.160058975,0.11193943,-0.047770977,0.064168453,0.048213243,0.160152674,0.095984221,0.447862625,0.048743725,0.400622129,0.38470459,0.736582994,0.089572525,0.012185931,0.100155532,0.096176147,0.184145749,0.000586497,0.002798263,0.003318653,0.001198343,0.001464372,0.024217706,0.052898612,0.057607755,0.034617086,0.038267108,0.176432371,0.288334131,0.240432978,0.352334738,0.096007824,0.160044432,0.207947254,0.271983862,0.048287392,0.112287998,0.144271612,0.208272219,0.320727587,0.560666561,0.592651844,0.832590818,0.106909196,0.186888854,0.197550615,0.277530273,0.004194414,0.008288527,0.00239282,0.005211574,0.064764295,0.09104135,0.048916456,0.072191235,0.224551916,0.336453676,0.336491346,0.448393106,0.160176277,0.224212885,0.256160498,0.320197105,0.384728193,0.560666561,0.592651844,0.768590212,0.192364097,0.280333281,0.296325922,0.384295106,0.002072111,0.006298998,0.003226523,0.008217107,0.045520451,0.079366225,0.056802488,0.090648262,0.288720369,0.400622129,0.38470459,0.49660635
hr,wrote,0.127969265,-0.016222477,0.111746788,0.063706875,0.19167614,0.079929352,0.048336506,0.128265858,0.128216743,0.208146095,0.079880238,-0.015718699,0.064161539,0.111949444,0.191829681,0.127668142,-0.047949553,0.07971859,0.064057112,0.191725254,0.112006664,0.527453661,-0.031554222,0.383892775,0.367930174,0.783377171,0.105490732,-0.007888556,0.095973194,0.091982543,0.195844293,0.000587215,0.001632302,0.000855939,0.001096979,6.73E-05,0.024232524,0.040401759,0.029256429,0.033120676,0.008201452,0.112043381,0.240012646,0.191923618,0.319892883,0.112498045,0.192427397,0.240166187,0.320095539,0.063999891,0.143880129,0.176006556,0.255886793,0.288541317,0.576320171,0.608096361,0.895875216,0.096180439,0.192106724,0.202698787,0.298625072,0.000776742,0.002310442,0.001116193,0.001369931,0.027870099,0.048067061,0.033409471,0.037012574,0.17620492,0.304174185,0.303873062,0.431842327,0.192216635,0.272145987,0.304223299,0.384152651,0.368421555,0.576320171,0.608096361,0.815994978,0.184210777,0.288160086,0.304048181,0.407997489,0.000128188,0.000512903,6.13E-08,0.001137153,0.011321992,0.022647356,0.000247655,0.033721693,0.25592351,0.383892775,0.367930174,0.495899439
