Subject,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-NG|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-NG|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-NG|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-NG|3+4,T2-D|4,T2-D|S,T2-I|S,T2-PF|S,T2-RF|S,T2-NG|S,T2-D|M,T2-I|M,T2-PF|M,T2-RF|M,T2-DT-M,T2-D|VAR,T2-I|VAR,T2-PF|VAR,T2-RF|VAR,T2-DT-VAR,T2-D|SD,T2-I|SD,T2-PF|SD,T2-RF|SD,T2-NG|SD,T3-I|0+2,T3-PF|0+2,T3-RF|0+2,T3-NG|0+2,T3-I|1+3,T3-PF|1+3,T3-RF|1+3,T3-NG|1+3,T3-I|2+4,T3-PF|2+4,T3-RF|2+4,T3-NG|2+4,T3-I|S,T3-PF|S,T3-RF|S,T3-NG|S,T3-I|M,T3-PF|M,T3-RF|M,T3-NG|M,T3-I|VAR,T3-PF|VAR,T3-RF|VAR,T3-NG|VAR,T3-I|SD,T3-PF|SD,T3-RF|SD,T3-NG|SD,T4-I|0+3,T4-PF|0+3,T4-RF|0+3,T4-NG|0+3,T4-I|1+4,T4-PF|1+4,T4-RF|1+4,T4-NG|1+4,T4-I|S,T4-PF|S,T4-RF|S,T4-NG|S,T4-I|M,T4-PF|M,T4-RF|M,T4-NG|M,T4-I|VAR,T4-PF|VAR,T4-RF|VAR,T4-NG|VAR,T4-I|SD,T4-PF|SD,T4-RF|SD,T4-NG|SD,T5-I|0+4,T5-PF|0+4,T5-RF|0+4,T5-NG|0+4
jc,wench,0.040311337,-0.016094208,0.024217129,0.023685455,0.063996792,0.039779663,0.071686506,0.111466169,0.152482986,0.19226265,0.08079648,0.120381832,0.201178312,0.231376171,0.312172651,0.110994339,0.024047136,0.135041475,0.096383333,0.207377672,0.072336197,0.344218016,0.200021267,0.471903086,0.503927946,0.775809765,0.068843603,0.050005317,0.117975771,0.125981987,0.193952441,0.000897639,0.003488634,0.005348986,0.007716966,0.010349194,0.029960628,0.05906466,0.073136765,0.087846263,0.101730987,0.095371962,0.135683298,0.176168442,0.216479778,0.272864819,0.312644482,0.383859158,0.423638821,0.255423307,0.336219788,0.327759504,0.408555984,0.623660088,0.784547567,0.887787104,1.048674583,0.207886696,0.261515856,0.295929035,0.349558194,0.009570726,0.012014323,0.011543742,0.013339272,0.097830086,0.109609868,0.10744181,0.115495765,0.296550274,0.33686161,0.407544613,0.447855949,0.407906294,0.447685957,0.480242491,0.520022154,0.704456568,0.784547567,0.887787104,0.967878103,0.352228284,0.392273784,0.443893552,0.483939052,0.006200082,0.006141018,0.002642491,0.002603981,0.078740597,0.078364647,0.051405162,0.051029213,0.431591749,0.471903086,0.503927946,0.544239283
jc,early,0.071999788,0.151998997,0.223998785,0.256004095,0.328003883,0.104005098,0.039993048,0.143998146,0.135993958,0.239999056,0.09600091,0.095999241,0.192000151,0.160051107,0.256052017,0.064051867,0.144456148,0.208508015,0.215656996,0.279708862,0.071200848,0.407258511,0.432447433,0.768505096,0.767706156,1.103763819,0.081451702,0.108111858,0.192126274,0.191926539,0.275940955,0.000304377,0.002677959,0.001200184,0.002937855,0.001470712,0.017446404,0.051748997,0.034643667,0.054201982,0.038349861,0.295997143,0.367996931,0.391998053,0.463997841,0.231993198,0.335998297,0.296045065,0.400050163,0.304507256,0.400508165,0.375708103,0.471709013,0.832497597,1.104503393,1.063751221,1.335757017,0.277499199,0.368167798,0.35458374,0.445252339,0.001571203,0.001040403,0.002636423,0.001547293,0.039638398,0.032255274,0.05134611,0.039335646,0.487997293,0.559997082,0.55204916,0.624048948,0.440501213,0.544506311,0.511702061,0.615707159,0.928498507,1.104503393,1.063751221,1.239756107,0.464249253,0.552251697,0.53187561,0.619878054,0.001127939,0.000119982,0.000813944,3.48E-05,0.033584801,0.010953629,0.028529708,0.005898536,0.696505308,0.768505096,0.767706156,0.839705944
jc,relax,0.159597874,-0.071730614,0.08786726,0.056637049,0.216234922,0.128367662,0.046988726,0.175356388,0.127386332,0.255753994,0.080397606,0.384159565,0.464557171,0.479604244,0.56000185,0.095444679,0.136629581,0.232074261,0.208758116,0.304202795,0.072128534,0.535936356,0.496047258,0.95985508,0.87238574,1.336193562,0.107187271,0.124011815,0.23996377,0.218096435,0.33404839,0.001320042,0.037361238,0.025937301,0.034256998,0.02398525,0.036332389,0.193290554,0.161050615,0.185086462,0.154871722,0.103625774,0.263223648,0.18402338,0.343621254,0.511545897,0.639913559,0.606990576,0.735358238,0.616233826,0.696631432,0.68836236,0.768759966,1.231405497,1.599768639,1.479376316,1.847739458,0.410468499,0.533256213,0.493125439,0.615913153,0.073354234,0.055492419,0.073313404,0.055886077,0.270839867,0.235568289,0.27076448,0.236402363,0.568182945,0.727780819,0.663627625,0.823225498,0.743620157,0.87198782,0.815748692,0.944116354,1.311803102,1.599768639,1.479376316,1.767341852,0.655901551,0.799884319,0.739688158,0.883670926,0.015389108,0.01039783,0.01157041,0.0073073,0.124052842,0.101969748,0.107565838,0.085482744,0.800257206,0.95985508,0.87238574,1.031983614
jc,quick,0.135653019,0.056099176,0.191752195,0.144077301,0.27973032,0.087978125,0.112001657,0.199979782,0.184002876,0.271981001,0.072001219,0.112008095,0.184009314,0.200002193,0.272003412,0.087994099,-0.015996218,0.071997881,0.063999653,0.151993752,0.079995871,0.463622332,0.264112711,0.647739172,0.592082024,0.975708485,0.092724466,0.066028178,0.161934793,0.148020506,0.243927121,0.000619809,0.003684767,0.003637477,0.003690626,0.003769637,0.024895958,0.060702279,0.060311501,0.060750527,0.061397372,0.256078959,0.391731977,0.328080177,0.463733196,0.296010971,0.383989096,0.38400507,0.471983194,0.184005976,0.256007195,0.264001846,0.336003065,0.736095905,1.031728268,0.976087093,1.271719456,0.245365302,0.343909423,0.325362364,0.423906485,0.003222367,0.005810089,0.003605733,0.005812274,0.056765893,0.076223942,0.060047758,0.076238272,0.440088272,0.575741291,0.528082371,0.66373539,0.368008852,0.455986977,0.448004723,0.535982847,0.808097124,1.031728268,0.976087093,1.199718237,0.404048562,0.515864134,0.488043547,0.599859118,0.002597721,0.007170548,0.003206215,0.008160356,0.050967847,0.084679088,0.056623448,0.090334689,0.512086153,0.647739172,0.592082024,0.727735043
jc,xerus,0.071741104,0.152265549,0.224006653,0.239919662,0.311660767,0.087654114,-0.039481163,0.048172951,0.095724344,0.183378458,0.135205507,0.144948483,0.28015399,0.240921021,0.376126528,0.095972538,0.06374073,0.159713268,0.182731867,0.278704405,0.118991137,0.5095644,0.321473598,0.712046862,0.759296894,1.149870157,0.10191288,0.0803684,0.178011715,0.189824224,0.287467539,0.000637251,0.007993395,0.009913839,0.004675175,0.006452353,0.025243821,0.089405787,0.099568262,0.06837525,0.080326537,0.200438499,0.272179604,0.335644007,0.407385111,0.240672827,0.328326941,0.336645365,0.424299479,0.304661751,0.439867258,0.423652887,0.558858395,0.745773077,1.040373802,1.095942259,1.390542984,0.248591026,0.346791267,0.365314086,0.463514328,0.002762645,0.007285486,0.002552812,0.006889392,0.052560869,0.085355058,0.050525365,0.083002363,0.480592489,0.552333593,0.576565027,0.648306131,0.400386095,0.488040209,0.519377232,0.607031345,0.880978584,1.040373802,1.095942259,1.255337477,0.440489292,0.520186901,0.547971129,0.627668738,0.003216533,0.00206682,0.001635222,0.000851804,0.056714485,0.045462288,0.040437878,0.029185681,0.640305758,0.712046862,0.759296894,0.831037998
jc,rinse,0.079977036,0.031090498,0.111067533,0.199763775,0.27974081,0.168673277,-0.072298765,0.096374512,0.055464029,0.224137306,0.127762794,0.040608406,0.168371201,0.128412008,0.256174803,0.087803602,0.103631735,0.191435337,0.175516129,0.263319731,0.071884394,0.536101103,0.103031874,0.567248583,0.559155941,1.02337265,0.107220221,0.025757968,0.141812146,0.139788985,0.255843163,0.001641573,0.005309473,0.002059218,0.004037846,0.000544123,0.040516331,0.072866128,0.045378608,0.063544048,0.023326437,0.12746501,0.207442045,0.255227804,0.33520484,0.096072435,0.264745712,0.183876038,0.352549314,0.232043743,0.359806538,0.303928137,0.431690931,0.455581188,0.831994295,0.743031979,1.119445086,0.151860396,0.277331432,0.247677326,0.373148362,0.0050684,0.005922535,0.003645884,0.002645632,0.071192698,0.076958007,0.060381155,0.051435708,0.29583621,0.375813246,0.383639812,0.463616848,0.287507772,0.456181049,0.359392166,0.528065443,0.583343983,0.831994295,0.743031979,0.991682291,0.291671991,0.415997148,0.371515989,0.495841146,3.47E-05,0.003229492,0.000293974,0.002076811,0.005889095,0.056828619,0.017145675,0.045572039,0.487271547,0.567248583,0.559155941,0.639132977
jc,herbs,0.079995871,0.055998087,0.135993958,0.184000731,0.263996601,0.128002644,-0.032002687,0.095999956,0.079999447,0.20800209,0.112002134,0.048000574,0.160002708,0.128000021,0.240002155,0.079999447,0.080001354,0.160000801,0.160003185,0.240002632,0.080001831,0.480001926,0.151997328,0.551997423,0.552003384,0.952003479,0.096000385,0.037999332,0.137999356,0.138000846,0.23800087,0.000512082,0.002362811,0.000912061,0.002021424,0.000527906,0.022629233,0.048608753,0.030200344,0.044960246,0.022976198,0.151998043,0.231993914,0.264000177,0.343996048,0.128000021,0.256002665,0.207999468,0.336002111,0.208001375,0.32000351,0.288003206,0.400005341,0.487999439,0.808000088,0.760002851,1.0800035,0.16266648,0.269333363,0.253334284,0.360001167,0.001685416,0.002069703,0.001685471,0.001216226,0.041053816,0.045493987,0.041054482,0.034874435,0.312000751,0.391996622,0.392000198,0.471996069,0.288000822,0.416003466,0.368002653,0.496005297,0.600001574,0.808000088,0.760002851,0.968001366,0.300000787,0.404000044,0.380001426,0.484000683,0.000287998,0.000288164,0.000287941,0.000288222,0.016970513,0.016975402,0.016968827,0.016977088,0.472001553,0.551997423,0.552003384,0.631999254
jc,foamy,0.079994678,0.031816959,0.111811638,0.111713648,0.191708326,0.079896688,0.048527002,0.128423691,0.137293577,0.217190266,0.088766575,0.023667336,0.11243391,0.102973938,0.191740513,0.079306602,0.136403084,0.215709686,0.231942892,0.311249495,0.095539808,0.423504353,0.240414381,0.568378925,0.583924055,0.911888599,0.084700871,0.060103595,0.142094731,0.145981014,0.22797215,5.21E-05,0.002694455,0.00246763,0.003496259,0.003226387,0.007216978,0.051908138,0.049675242,0.059129172,0.056801296,0.16024065,0.240235329,0.249007225,0.329001904,0.160960913,0.240857601,0.240267515,0.320164204,0.239377022,0.328143597,0.33491683,0.423683405,0.560578585,0.809236526,0.82419157,1.072849512,0.186859528,0.269745509,0.274730523,0.357616504,0.002068695,0.002557849,0.002735889,0.003293153,0.045482909,0.050575185,0.052305729,0.057385998,0.272674561,0.352669239,0.351981163,0.431975842,0.376670599,0.456567287,0.472210407,0.552107096,0.64934516,0.809236526,0.82419157,0.984082937,0.32467258,0.404618263,0.412095785,0.492041469,0.005407588,0.005397402,0.007227536,0.007215759,0.073536304,0.073467015,0.085014914,0.084945624,0.488384247,0.568378925,0.583924055,0.663918734
jc,yawns,0.080264568,0.063858032,0.144122601,0.151146889,0.231411457,0.087288857,0.08868885,0.175977707,0.168218851,0.255507708,0.079530001,0.056406975,0.135936975,0.136619329,0.21614933,0.080212355,0.063441753,0.143654108,0.151748896,0.23196125,0.088307142,0.415602922,0.272395611,0.599691391,0.607733965,0.935029745,0.083120584,0.068098903,0.149922848,0.151933491,0.233757436,1.84E-05,0.000200107,0.0003158,0.000166796,0.00026395,0.004294816,0.01414592,0.017770765,0.01291497,0.016246534,0.239835739,0.320100307,0.31936574,0.399630308,0.224625826,0.311914682,0.304838181,0.392127037,0.200061083,0.279591084,0.288368225,0.367898226,0.664522648,0.911606073,0.912572145,1.159655571,0.221507549,0.303868691,0.304190715,0.386551857,0.000402799,0.000458803,0.000240526,0.000275043,0.020069842,0.021419682,0.015508897,0.016584428,0.375772715,0.456037283,0.455985069,0.536249638,0.368279934,0.45556879,0.456587076,0.543875933,0.744052649,0.911606073,0.912572145,1.08012557,0.372026324,0.455803037,0.456286073,0.540062785,2.81E-05,1.10E-07,1.81E-07,2.91E-05,0.005298196,0.000331274,0.000425683,0.005392605,0.519426823,0.599691391,0.607733965,0.687998533
jc,dingo,0.072416544,0.063383341,0.135799885,0.224104166,0.29652071,0.160720825,-0.088656664,0.072064161,0.04754281,0.208263636,0.136199474,0.031912565,0.16811204,0.119365454,0.255564928,0.087452888,0.152582645,0.240035534,0.216682911,0.304135799,0.064100266,0.520889997,0.159221888,0.61601162,0.607695341,1.064485073,0.104177999,0.039805472,0.154002905,0.151923835,0.266121268,0.001779303,0.009946475,0.004881996,0.007119728,0.001942724,0.04218178,0.099732016,0.069871283,0.084378482,0.044076345,0.135447502,0.207864046,0.271646976,0.34406352,0.079455376,0.240176201,0.166908264,0.327629089,0.271948099,0.408147573,0.336048365,0.472247839,0.486850977,0.85618782,0.774603605,1.143940449,0.162283659,0.28539594,0.258201202,0.381313483,0.009803497,0.011561991,0.007287685,0.006269315,0.099012608,0.107526701,0.085367939,0.079179009,0.303559542,0.375976086,0.39101243,0.463428974,0.31949091,0.480211735,0.383591175,0.544312,0.623050451,0.85618782,0.774603605,1.007740974,0.311525226,0.42809391,0.387301803,0.503870487,0.000126904,0.005432535,2.75E-05,0.003271032,0.011265178,0.073705734,0.00524762,0.057192936,0.543595076,0.61601162,0.607695341,0.680111885
