,key,press_time,release_time
0,'w',1653483836.0500507,1653483836.192029
1,'e',1653483836.1260467,1653483836.2489147
2,'n',1653483836.2165453,1653483836.332896
3,'c',1653483836.3880184,1653483836.4879715
4,'h',1653483836.4775157,1653483836.5726173
0,'e',1653483838.6430473,1653483838.871273
1,'a',1653483838.740524,1653483838.8930085
2,'r',1653483838.8113103,1653483838.9310162
3,'l',1653483838.8833227,1653483838.9742131
4,'y',1653483839.0720704,1653483839.1889482
0,'r',1653483840.9362183,1653483841.0942056
1,'e',1653483841.0542383,1653483841.188974
2,'l',1653483841.142076,1653483841.2410188
3,'a',1653483841.2420166,1653483841.3386889
4,'x',1653483841.453693,1653483841.5513303
0,'q',1653483843.9030669,1653483844.0439975
1,'u',1653483844.010987,1653483844.152967
2,'i',1653483844.2668846,1653483844.3579855
3,'c',1653483844.3869305,1653483844.5102165
4,'k',1653483844.4800756,1653483844.5531938
0,'x',1653483846.467462,1653483846.5626202
1,'e',1653483846.7319107,1653483846.8600252
2,'r',1653483846.8179865,1653483846.9403915
3,'u',1653483846.951037,1653483847.044221
4,'s',1653483847.0720563,1653483847.1509657
0,'r',1653483848.8542056,1653483848.9611025
1,'i',1653483848.907395,1653483849.0520105
2,'n',1653483848.9887767,1653483849.0949702
3,'s',1653483849.0569015,1653483849.1844535
4,'e',1653483849.1229594,1653483849.231997
0,'h',1653483850.8657432,1653483850.9946952
1,'e',1653483850.9319408,1653483851.0769565
2,'r',1653483851.0218577,1653483851.1201892
3,'b',1653483851.2301574,1653483851.3242726
4,'s',1653483851.311232,1653483851.4260375
0,'f',1653483853.265964,1653483853.3890352
1,'o',1653483853.3407133,1653483853.4280283
2,'a',1653483853.429028,1653483853.5755181
3,'m',1653483853.5260074,1653483853.641327
4,'y',1653483853.6393619,1653483853.7489963
0,'y',1653483855.5367649,1653483855.6659317
1,'a',1653483855.7278922,1653483855.9116592
2,'w',1653483855.8466582,1653483855.9600308
3,'n',1653483855.9374678,1653483856.037045
4,'s',1653483856.0836751,1653483856.1586041
0,'d',1653483857.881661,1653483858.0098052
1,'i',1653483857.9442294,1653483858.0830517
2,'n',1653483858.0218468,1653483858.1419544
3,'g',1653483858.142951,1653483858.2347136
4,'o',1653483858.2445931,1653483858.3229454
0,'d',1653483860.0998623,1653483860.2339084
1,'e',1653483860.2280545,1653483860.5029671
2,'a',1653483860.350073,1653483860.5459254
3,'t',1653483860.492862,1653483860.6319418
4,'h',1653483860.6122205,1653483860.718887
0,'u',1653483862.7279484,1653483862.892858
1,'n',1653483862.8358777,1653483862.967983
2,'z',1653483862.9087286,1653483863.0348241
3,'i',1653483863.1169386,1653483863.2084253
4,'p',1653483863.3598573,1653483863.4324028
0,'d',1653483865.3339374,1653483865.4669325
1,'o',1653483865.434956,1653483865.5418012
2,'r',1653483865.5669136,1653483865.6492014
3,'k',1653483865.6679423,1653483865.7611687
4,'y',1653483865.814129,1653483865.8965933
0,'t',1653483867.61786,1653483867.735357
1,'h',1653483867.6889646,1653483867.8430603
2,'i',1653483867.7662766,1653483867.8699696
3,'c',1653483867.8849292,1653483867.9780743
4,'k',1653483867.9744153,1653483868.0509355
0,'n',1653483869.8480692,1653483869.9868171
1,'a',1653483869.9212475,1653483870.0751219
2,'s',1653483870.0811052,1653483870.2128534
3,'a',1653483870.1929286,1653483870.3193853
4,'l',1653483870.2827394,1653483870.3673952
0,'e',1653483872.507977,1653483872.6609325
1,'m',1653483872.642999,1653483872.7583241
2,'a',1653483872.7543347,1653483872.8873982
3,'i',1653483872.839107,1653483872.9195945
4,'l',1653483873.049183,1653483873.122918
0,'g',1653483875.103306,1653483875.252942
1,'i',1653483875.2039213,1653483875.3644154
2,'p',1653483875.2899907,1653483875.4209764
3,'s',1653483875.3679714,1653483875.5305736
4,'y',1653483875.5428379,1653483875.6739025
0,'w',1653483877.384922,1653483877.5438905
1,'a',1653483877.4988372,1653483877.6600118
2,'k',1653483877.593215,1653483877.70498
3,'e',1653483877.6978166,1653483877.7885516
4,'s',1653483877.9103434,1653483877.9890296
0,'z',1653483879.7661402,1653483879.9145546
1,'i',1653483879.879912,1653483880.0200472
2,'n',1653483879.9471052,1653483880.0915797
3,'g',1653483880.0090766,1653483880.1445525
4,'s',1653483880.1245565,1653483880.248204
0,'m',1653483882.094815,1653483882.2262397
1,'o',1653483882.1799119,1653483882.3083272
2,'n',1653483882.3559062,1653483882.492001
3,'k',1653483882.4405582,1653483882.542876
4,'s',1653483882.5399113,1653483882.6824567
0,'g',1653483884.4098825,1653483884.5357368
1,'e',1653483884.5228572,1653483884.666095
2,'n',1653483884.5798666,1653483884.7098358
3,'r',1653483884.7557416,1653483884.8716137
4,'e',1653483884.8546588,1653483884.9559908
0,'a',1653483886.6570005,1653483886.8046951
1,'l',1653483886.7489498,1653483886.8349254
2,'i',1653483886.9629333,1653483887.0359826
3,'e',1653483887.0568786,1653483887.2059531
4,'n',1653483887.1917598,1653483887.3258884
0,'k',1653483889.133224,1653483889.242944
1,'i',1653483889.2842176,1653483889.4520638
2,'n',1653483889.3979657,1653483889.506914
3,'d',1653483889.4199345,1653483889.5339417
4,'a',1653483889.4958205,1653483889.618028
0,'w',1653483893.0879967,1653483893.221941
1,'r',1653483893.1739104,1653483893.2878149
2,'o',1653483893.2498932,1653483893.3360953
3,'t',1653483893.4080243,1653483893.518716
4,'e',1653483893.5024376,1653483893.6178236
0,'g',1653483895.2858975,1653483895.4093752
1,'a',1653483895.4328969,1653483895.589797
2,'t',1653483895.5432448,1653483895.6657329
3,'e',1653483895.6538496,1653483895.7738717
4,'d',1653483895.8848414,1653483895.9921703
0,'x',1653483897.804043,1653483897.9469626
1,'y',1653483898.0946684,1653483898.237231
2,'l',1653483898.2607977,1653483898.3689978
3,'e',1653483898.438826,1653483898.5959747
4,'m',1653483898.5929832,1653483898.7109618
0,'i',1653483900.6961513,1653483900.7921278
1,'t',1653483900.7611518,1653483900.8923914
2,'e',1653483900.8540652,1653483900.9708369
3,'m',1653483900.9119842,1653483901.007826
4,'s',1653483901.0979767,1653483901.1869779
0,'o',1653483902.7998269,1653483902.8978314
1,'a',1653483902.8838665,1653483903.0388405
2,'t',1653483902.9829812,1653483903.1089334
3,'h',1653483903.0363529,1653483903.1400652
4,'s',1653483903.1551373,1653483903.2808008
0,'z',1653483904.8813522,1653483905.0249236
1,'o',1653483904.9488785,1653483905.0610442
2,'n',1653483905.0239236,1653483905.134883
3,'a',1653483905.165067,1653483905.2420914
4,'l',1653483905.223956,1653483905.3122902
0,'c',1653483907.153862,1653483907.2531846
1,'h',1653483907.2089276,1653483907.316506
2,'a',1653483907.295492,1653483907.422998
3,'n',1653483907.4089367,1653483907.4938014
4,'t',1653483907.478003,1653483907.5769625
0,'x',1653483911.894415,1653483911.994933
1,'e',1653483912.1208146,1653483912.2831657
2,'r',1653483912.2269926,1653483912.3497941
