Subject,Class,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-D|4,T2-I|4+5,T2-PF|4+5,T2-RF|4+5,T2-D|5,T2-I|5+6,T2-PF|5+6,T2-RF|5+6,T2-D|6,T2-I|6+7,T2-PF|6+7,T2-RF|6+7,T2-D|7,T2-I|7+8,T2-PF|7+8,T2-RF|7+8,T2-D|8,T2-I|8+9,T2-PF|8+9,T2-RF|8+9,T2-D|9
3,3,ego sculpt,0.159574986,0.42439723,0.255318165,0.264822245,0.169079065,0.304714441,0.185039043,0.135635376,0.119675398,0.383231163,0.239033937,0.263555765,0.144197226,0.664356947,0.488280296,0.520159721,0.176076651,0.359636307,0.200025797,0.183559656,0.15961051,0.304204702,0.184467077,0.144594193,0.119737625,2.431648493,2.296140909,2.311910868,0.135507584,0.46352911,0.319745302,0.328021526,0.143783808,0.319916725,0.183705091,0.176132917,0.136211634
3,3,lee indole,0.079192162,0.167016745,0.103279352,0.087824583,0.063737392,0.263777971,0.159742832,0.200040579,0.104035139,0.303576231,0.183609962,0.199541092,0.119966269,0.760241747,0.559930086,0.640275478,0.200311661,0.288269043,0.104107857,0.087957382,0.184161186,0.303924561,0.160350561,0.119763374,0.143573999,0.281781912,0.183621645,0.138207912,0.098160267,0.360507727,0.216364384,0.26234746,0.144143343,0.265208483,0.120210648,0.12106514,0.144997835
3,3,was devote,0.224802017,0.343532562,0.159821033,0.118730545,0.183711529,0.440040588,0.280067205,0.25632906,0.159973383,0.383577108,0.264215946,0.223603725,0.119361162,0.439849138,0.280445337,0.320487976,0.159403801,0.247891665,0.063113451,0.088487864,0.184778214,0.479916573,0.319964409,0.295138359,0.159952164,0.344424963,0.200114489,0.184472799,0.144310474,0.408624887,0.160343885,0.264314413,0.248281002,0.344129086,0.184186697,0.095848083,0.159942389
3,3,zip fixing,0.199653864,0.279439211,0.175695658,0.079785347,0.103743553,0.407948494,0.279640198,0.304204941,0.128308296,0.423295021,0.303743124,0.294986725,0.119551897,0.624748945,0.464529753,0.505197048,0.160219193,0.303277731,0.1836133,0.143058538,0.119664431,0.440132856,0.279632568,0.320468426,0.160500288,0.504972935,0.264217854,0.344472647,0.240755081,0.304793358,0.120782375,0.064038277,0.184010983,0.342858553,0.19901824,0.15884757,0.143840313
3,3,dot bistro,0.120790243,0.223736286,0.143851519,0.102946043,0.079884768,0.28021121,0.136284828,0.200326443,0.143926382,0.247982979,0.120807409,0.104056597,0.12717557,0.407187223,0.263609648,0.280011654,0.143577576,0.504422665,0.344445229,0.360845089,0.159977436,0.264078856,0.144025087,0.104101419,0.120053768,0.335860968,0.214909554,0.215807199,0.120951414,0.383872509,0.24859333,0.262921095,0.135279179,0.215973616,0.120322704,0.080694437,0.095650911
3,3,rev lacers,0.159954309,0.255953312,0.096318245,0.095999002,0.159635067,0.448163509,0.30374527,0.288528442,0.14441824,0.583876371,0.440733433,0.439458132,0.143142939,0.487554073,0.328042507,0.344411135,0.159511566,0.359671831,0.176205635,0.200160265,0.183466196,0.40694809,0.26386714,0.223481894,0.14308095,0.480005741,0.303435564,0.336924791,0.176570177,0.303719044,0.136525869,0.127148867,0.167193174,0.40887022,0.208105087,0.241677046,0.200765133
4,4,girl verst,0.158224106,0.318302393,0.182783365,0.160078287,0.135519028,0.479343891,0.295787096,0.343824863,0.183556795,0.447804451,0.304213524,0.264247656,0.143590927,0.567207575,0.448101282,0.423616648,0.119106293,0.360545158,0.239878654,0.241438866,0.120666504,0.38383317,0.160486221,0.263166666,0.223346949,0.279433727,0.199138165,0.056086779,0.080295563,0.409032583,0.280428171,0.32873702,0.128604412,0.367745161,0.207914591,0.239140749,0.15983057
4,4,sobs shame,0.143537998,0.31970048,0.20028162,0.176162481,0.119418859,0.527728081,0.383724928,0.408309221,0.144003153,0.264046907,0.119561195,0.120043755,0.144485712,0.408374071,0.26358819,0.263888359,0.144785881,0.392929077,0.184396744,0.248143196,0.208532333,0.312074661,0.20055604,0.103542328,0.111518621,0.231976986,0.087448359,0.120458364,0.144528627,0.328678131,0.184729815,0.184149504,0.143948317,0.303353786,0.159627914,0.15940547,0.143725872
4,4,pare minks,0.143724918,0.263759136,0.103504658,0.120034218,0.160254478,0.384303093,0.119891644,0.224048615,0.264411449,0.34391427,0.16068697,0.079502821,0.183227301,0.383652925,0.263571978,0.200425625,0.120080948,0.399619102,0.224048376,0.279538155,0.175570726,0.304553032,0.136486769,0.128982306,0.168066263,0.288132191,0.143846035,0.120065928,0.144286156,0.31933713,0.223464251,0.175050974,0.095872879,0.297037363,0.160249472,0.201164484,0.136787891
4,4,ceca clomp,0.224119425,0.345238209,0.183714151,0.121118784,0.161524057,0.465245724,0.256361723,0.303721666,0.208884001,0.343949318,0.184842587,0.135065317,0.159106731,0.767258644,0.6478374,0.608151913,0.119421244,0.518789291,0.382972956,0.399368048,0.135816336,0.681218386,0.415995121,0.54540205,0.265223265,0.288159847,0.14415431,0.022936583,0.144005537,0.400125027,0.304012537,0.25611949,0.09611249,0.384517908,0.279997826,0.288405418,0.104520082
4,4,ussr bunds,0.143926382,0.48056078,0.399999857,0.336634398,0.080560923,0.303989887,0.199564934,0.223428965,0.104424953,0.464443207,0.304539442,0.360018253,0.159903765,0.327883244,0.199631691,0.167979479,0.128251553,0.768440247,0.583629847,0.640188694,0.1848104,0.208912611,0.041891098,0.024102211,0.167021513,0.846679449,0.686516523,0.679657936,0.160162926,0.904236555,0.665165901,0.744073629,0.239070654,0.319761992,0.143825293,0.080691338,0.175936699
4,4,gamy gorse,0.200114965,0.30401063,0.135106802,0.103895664,0.168903828,0.327869892,0.183951139,0.158966064,0.143918753,0.400380135,0.24010396,0.256461382,0.160276175,0.528473854,0.368393421,0.36819768,0.160080433,0.944412708,0.799586773,0.784332275,0.144825935,0.527906656,0.408313513,0.383080721,0.119593143,0.255936623,0.135976315,0.136343479,0.119960308,0.584137678,0.367732286,0.46417737,0.216405392,0.336451292,0.200282574,0.1200459,0.136168718
4,4,they jings,0.174797773,0.334958792,0.199712276,0.160161018,0.135246515,0.302464962,0.159169436,0.167218447,0.143295527,0.223985672,0.119204998,0.080690145,0.104780674,0.280045986,0.184296846,0.175265312,0.09574914,0.864519596,0.705435753,0.768770456,0.159083843,0.342937946,0.118169069,0.183854103,0.224768877,0.320168257,0.184829235,0.09539938,0.135339022,0.33575511,0.119400024,0.200416088,0.216355085,0.320508957,0.120092869,0.104153872,0.200416088
4,4,zori spang,0.120121956,0.280145407,0.199860573,0.160023451,0.080284834,0.44064784,0.240166187,0.360363007,0.200481653,0.305158854,0.183511496,0.1046772,0.121647358,0.385039091,0.28095293,0.263391733,0.104086161,0.567921162,0.40046525,0.463835001,0.167455912,0.32871747,0.184266567,0.161261559,0.144450903,0.303095818,0.159405947,0.158644915,0.143689871,0.304271221,0.159754276,0.16058135,0.144516945,0.287950277,0.168969393,0.143433332,0.118980885
4,4,mess umpty,0.14386797,0.27902317,0.120890141,0.135155201,0.15813303,0.342564344,0.199864864,0.184431314,0.14269948,0.383280277,0.223083258,0.240580797,0.16019702,0.318959951,0.18329978,0.158762932,0.135660172,0.70455718,0.560969591,0.568897009,0.143587589,0.343363523,0.223029852,0.199775934,0.120333672,0.4638834,0.320535421,0.343549728,0.143347979,0.382903814,0.19900918,0.239555836,0.183894634,0.488858938,0.344908237,0.304964304,0.143950701
4,4,tuba pasts,0.184332848,0.383305788,0.16067934,0.19897294,0.222626448,0.30330658,0.11980629,0.080680132,0.18350029,0.287290812,0.14337039,0.103790522,0.143920422,0.463626862,0.344029427,0.31970644,0.119597435,1.008209705,0.847819328,0.88861227,0.160390377,0.319678307,0.136392355,0.15928793,0.183285952,0.344124556,0.160320044,0.160838604,0.183804512,0.488659859,0.303888321,0.304855347,0.184771538,0.367980003,0.159278154,0.183208466,0.208701849
4,4,orbs plaza,0.145633936,0.480053425,0.303884268,0.334419489,0.176169157,0.336724758,0.216071606,0.160555601,0.120653152,0.327906132,0.184673548,0.207252979,0.143232584,0.303260565,0.159223318,0.160027981,0.144037247,0.608723879,0.384300232,0.464686632,0.224423647,0.480055809,0.320170879,0.255632162,0.15988493,0.383995295,0.223950624,0.224110365,0.16004467,0.505271912,0.36070776,0.345227242,0.144564152,0.406666994,0.22319603,0.262102842,0.183470964
4,4,fugs twink,0.160313606,0.344503164,0.200306654,0.184189558,0.14419651,0.34380722,0.184153318,0.19961071,0.159653902,0.303381681,0.120608091,0.143727779,0.18277359,0.262670517,0.158836842,0.079896927,0.103833675,0.54553318,0.345180988,0.441699505,0.200352192,0.383332968,0.183231115,0.182980776,0.200101852,0.343813658,0.183988333,0.143711805,0.159825325,0.255545139,0.080611467,0.095719814,0.174933672,0.336464882,0.199869633,0.16153121,0.136595249
4,4,hank blahs,0.095327854,0.238922358,0.119484663,0.143594503,0.119437695,0.399812937,0.159672976,0.280375242,0.240139961,0.26378417,0.119975567,0.023644209,0.143808603,0.399737597,0.263845205,0.255928993,0.135892391,0.504580498,0.38462615,0.368688107,0.119954348,0.54346323,0.37634182,0.423508883,0.16712141,0.303044319,0.143092155,0.135922909,0.159952164,0.423840761,0.279871225,0.263888597,0.143969536,0.367996931,0.184037447,0.224027395,0.183959484
4,4,rata prime,0.198097229,0.295366287,0.158132792,0.097269058,0.137233496,0.360382557,0.160503626,0.223149061,0.199878931,0.303970337,0.119778395,0.104091406,0.184191942,0.464775562,0.303981066,0.28058362,0.160794497,0.728245974,0.560545206,0.567451477,0.167700768,0.263836861,0.104465723,0.096136093,0.159371138,0.39905405,0.198640108,0.239682913,0.200413942,0.280829668,0.120858908,0.080415726,0.15997076,0.279750824,0.120245934,0.119780064,0.15950489
4,4,hurl russe,0.224602461,0.280530453,0.120969534,0.055927992,0.159560919,0.319437504,0.183499813,0.159876585,0.135937691,0.320058584,0.176166058,0.184120893,0.143892527,0.527544498,0.383326054,0.383651972,0.144218445,0.584353924,0.426100016,0.440135479,0.158253908,0.301827908,0.182540417,0.143573999,0.119287491,0.303743124,0.184401035,0.184455633,0.119342089,0.336155415,0.199362993,0.216813326,0.136792421,0.423593283,0.240571022,0.286800861,0.183022261
4,4,jane hallo,0.145008802,0.345266104,0.160306215,0.200257301,0.184959888,0.328218937,0.199959755,0.143259048,0.128259182,0.28864646,0.14432621,0.160387278,0.14432025,0.343530178,0.239100456,0.199209929,0.104429722,0.385035515,0.264359951,0.280605793,0.120675564,0.224639654,0.105570316,0.10396409,0.119069338,0.359375,0.238125801,0.240305662,0.121249199,0.280283689,0.184207439,0.159034491,0.09607625,0.360584259,0.240150213,0.264508009,0.120434046
4,4,gush grays,0.143352509,0.278349161,0.158983946,0.134996653,0.119365215,0.319306612,0.16041398,0.199941397,0.158892632,0.263490677,0.143008471,0.104598045,0.120482206,2.656320095,2.535991669,2.535837889,0.120328426,0.623846531,0.504557371,0.503518105,0.11928916,0.4235425,0.263026237,0.30425334,0.160516262,0.321080446,0.137464285,0.160564184,0.183616161,0.367301941,0.246847868,0.18368578,0.120454073,0.336542845,0.199905396,0.216088772,0.136637449
4,4,dick etext,0.160080433,0.246878386,0.119510889,0.086797953,0.127367496,0.304019928,0.184268475,0.176652431,0.119751453,0.183620214,0.103298187,0.063868761,0.080322027,0.335925817,0.216332674,0.25560379,0.119593143,1.12867713,0.952214718,1.009083986,0.176462412,0.623971462,0.479960918,0.44750905,0.144010544,0.345113754,0.199994326,0.20110321,0.145119429,0.487512589,0.345196009,0.34239316,0.14231658,0.486737013,0.31926775,0.344420433,0.167469263
4,4,whey titan,0.160155058,0.320436001,0.199341297,0.160280943,0.121094704,0.280580044,0.16117692,0.15948534,0.119403124,0.263853312,0.135508537,0.144450188,0.128344774,0.383850336,0.247785807,0.255505562,0.136064529,0.480594635,0.344281673,0.344530106,0.136312962,0.320514441,0.159580231,0.184201479,0.16093421,0.376541138,0.136229277,0.215606928,0.240311861,0.368526459,0.200232506,0.128214598,0.168293953,0.263422251,0.143448114,0.095128298,0.119974136
4,4,eves drays,0.095523834,0.42498517,0.240050554,0.329461336,0.184934616,0.399898052,0.160000563,0.214963436,0.23989749,0.36054039,0.183967113,0.1206429,0.176573277,0.520030975,0.383956909,0.343457699,0.136074066,0.480874062,0.335708618,0.344799995,0.145165443,0.424509525,0.264248133,0.279344082,0.160261393,0.320561171,0.120585203,0.160299778,0.199975967,0.360083818,0.238865852,0.160107851,0.121217966,0.288290739,0.145284176,0.167072773,0.143006563
4,4,nape dusts,0.136333466,0.239684582,0.096648216,0.103351116,0.143036366,0.343188047,0.19998455,0.200151682,0.143203497,0.247578144,0.080107689,0.104374647,0.167470455,0.303595304,0.20763135,0.136124849,0.095963955,1.087745905,0.944359303,0.99178195,0.143386602,0.319317579,0.199536324,0.175930977,0.119781256,0.264731407,0.143876076,0.144950151,0.120855331,0.464193106,0.240226746,0.343337774,0.22396636,0.383390427,0.184000731,0.159424067,0.199389696
4,4,wart snail,0.199834824,0.344212294,0.135601759,0.14437747,0.208610535,0.368900776,0.18419385,0.160290241,0.184706926,0.408564568,0.279790163,0.223857641,0.128774405,0.40801239,0.248233795,0.279237986,0.159778595,0.503920317,0.32037878,0.344141722,0.183541536,0.319357872,0.159610748,0.135816336,0.159747124,0.303916454,0.185035467,0.144169331,0.118880987,0.255106926,0.134945154,0.136225939,0.120161772,0.367987871,0.26391387,0.247826099,0.104074001
4,4,lags anent,0.142929554,0.223460436,0.063076496,0.080530882,0.16038394,0.463750362,0.240039825,0.303366423,0.223710537,0.368443251,0.183851957,0.144732714,0.184591293,0.480571747,0.344287157,0.295980453,0.13628459,0.279900312,0.160214424,0.143615723,0.119685888,0.36121273,0.224327564,0.241526842,0.136885166,0.279981613,0.119061708,0.143096447,0.160919905,0.296271324,0.137001753,0.135351419,0.159269571,0.303306103,0.183504105,0.144036531,0.119801998
5,5,karat mown,0.16018486,0.304256201,0.144238234,0.144071341,0.160017967,0.399982214,0.21655941,0.239964247,0.183422804,0.344024658,0.14366293,0.160601854,0.200361729,0.424217224,0.239306211,0.223855495,0.184911013,0.808519125,0.704863787,0.623608112,0.103655338,0.503180981,0.247272491,0.399525642,0.255908489,0.296806335,0.12023139,0.040897846,0.176574945,0.295572758,0.160424232,0.118997812,0.135148525,0.303997755,0.184296608,0.16884923,0.119701147
5,5,heave puds,0.128416061,0.224079132,0.064213276,0.095663071,0.159865856,0.304220915,0.120153904,0.144355059,0.184067011,0.408514261,0.22451973,0.22444725,0.183994532,0.279482841,0.119695425,0.09548831,0.159787416,0.359230995,0.223308802,0.199443579,0.135922194,0.56090641,0.440954208,0.424984217,0.119952202,0.479129791,0.358995199,0.359177589,0.120134592,0.30410862,0.104982376,0.183974028,0.199126244,0.263971806,0.120111227,0.064845562,0.143860579
5,5,games wast,0.182692528,0.359019518,0.158485889,0.17632699,0.200533628,0.544155121,0.368654013,0.343621492,0.175501108,0.319360733,0.159478903,0.143859625,0.15988183,0.239663601,0.080569029,0.079781771,0.159094572,0.439524651,0.30295682,0.280430079,0.136567831,0.319952011,0.160701752,0.18338418,0.159250259,0.319846869,0.135368586,0.160596609,0.184478283,0.304820776,0.160488844,0.120342493,0.144331932,0.345470905,0.224285364,0.201138973,0.121185541
5,5,soots axes,0.14272809,0.711018801,0.607774258,0.56829071,0.103244543,0.279854774,0.158890247,0.176610231,0.120964527,0.319978237,0.14485693,0.19901371,0.175121307,0.345688343,0.135135174,0.170567036,0.210553169,0.327531576,0.184458971,0.116978407,0.143072605,0.688512087,0.503666878,0.545439482,0.184845209,0.808157206,0.688272238,0.623311996,0.119884968,0.664144754,0.399384737,0.544259787,0.264760017,0.360984802,0.185208797,0.096224785,0.175776005
5,5,yogis mill,0.14521265,0.343784809,0.183144569,0.198572159,0.16064024,0.440691948,0.296691895,0.280051708,0.144000053,0.288329363,0.168320656,0.144329309,0.120008707,0.319613934,0.200586557,0.199605227,0.119027376,0.479598045,0.342836857,0.360570669,0.136761189,0.521095276,0.28056097,0.384334087,0.240534306,0.264458418,0.12027216,0.023924112,0.144186258,0.359627962,0.27948761,0.215441704,0.080140352,0.264122725,0.144512177,0.183982372,0.119610548
5,5,shirt phew,0.184212208,0.327113867,0.200297356,0.142901659,0.126816511,0.342995405,0.207457304,0.216178894,0.135538101,0.320168495,0.095558643,0.184630394,0.224609852,0.343868732,0.184642315,0.119258881,0.159226418,0.303005695,0.182866096,0.143779278,0.120139599,0.601061106,0.481076002,0.480921507,0.119985104,0.50355649,0.359380007,0.383571386,0.144176483,0.488007069,0.224760056,0.343830585,0.263247013,0.303804159,0.119153738,0.040557146,0.184650421
5,5,winey yawl,0.176080704,0.383536577,0.199022293,0.207455873,0.184514284,0.265303612,0.079781294,0.080789328,0.185522318,0.465386152,0.304221392,0.279863834,0.161164761,0.344419003,0.200086832,0.183254242,0.14433217,0.400004387,0.27969861,0.255672216,0.120305777,0.664466143,0.488294601,0.544160366,0.176171541,0.320764303,0.161211014,0.144592762,0.159553289,0.862622499,0.704024553,0.70306921,0.158597946,0.342848063,0.238318443,0.184250116,0.104529619
5,5,sighs deli,0.160242558,0.280226469,0.176233053,0.119983912,0.103993416,0.367881298,0.184968233,0.263887882,0.182913065,0.262848616,0.134896517,0.079935551,0.127952099,0.367728949,0.224622965,0.23977685,0.143105984,0.487074137,0.318745613,0.343968153,0.168328524,0.489344597,0.288979053,0.321016073,0.200365543,0.295790672,0.137121916,0.095425129,0.158668756,0.343130589,0.118300915,0.184461832,0.224829674,0.248333216,0.088782549,0.023503542,0.159550667
5,5,niece alan,0.208169699,0.264022112,0.104470015,0.055852413,0.159552097,0.239586592,0.119657278,0.080034494,0.119929314,0.424221992,0.239472866,0.304292679,0.184749126,0.305511236,0.120405197,0.12076211,0.185106039,0.303570271,0.167879343,0.118464231,0.135690928,0.240496635,0.159611464,0.104805708,0.080885172,0.240039349,0.121058464,0.159154177,0.118980885,0.199841261,0.095206261,0.080860376,0.104635,0.248022556,0.12792778,0.143387556,0.120094776
5,5,dilly dugs,0.128229856,0.247770548,0.145074129,0.119540691,0.102696419,0.302675486,0.223338366,0.199979067,0.07933712,0.240564823,0.13570857,0.161227703,0.104856253,0.264061928,0.120762587,0.159205675,0.143299341,0.247474432,0.127187729,0.104175091,0.120286703,1.007669449,0.86411047,0.887382746,0.143558979,0.344058514,0.224729538,0.200499535,0.119328976,0.375696421,0.175131083,0.256367445,0.200565338,0.327971935,0.160616875,0.127406597,0.167355061
5,5,skeet trio,0.144255638,0.304684401,0.184041977,0.160428762,0.120642424,0.200000286,0.103679895,0.079357862,0.096320391,0.296633244,0.177244663,0.200312853,0.11938858,0.328213215,0.143325329,0.208824635,0.184887886,0.343853474,0.223878145,0.158965588,0.119975328,0.703437805,0.479553223,0.583462477,0.223884583,0.400056124,0.239881516,0.176171541,0.160174608,0.304639578,0.200528145,0.14446497,0.104111433,0.3679564,0.248198748,0.263844967,0.119757652
