Subject,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-NG|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-NG|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-NG|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-NG|3+4,T2-D|4,T2-D|S,T2-I|S,T2-PF|S,T2-RF|S,T2-NG|S,T2-D|M,T2-I|M,T2-PF|M,T2-RF|M,T2-NG|M,T2-D|VAR,T2-I|VAR,T2-PF|VAR,T2-RF|VAR,T2-NG|VAR,T2-D|SD,T2-I|SD,T2-PF|SD,T2-RF|SD,T2-NG|SD,T3-I|0+2,T3-PF|0+2,T3-RF|0+2,T3-NG|0+2,T3-I|1+3,T3-PF|1+3,T3-RF|1+3,T3-NG|1+3,T3-I|2+4,T3-PF|2+4,T3-RF|2+4,T3-NG|2+4,T3-I|S,T3-PF|S,T3-RF|S,T3-NG|S,T3-I|M,T3-PF|M,T3-RF|M,T3-NG|M,T3-I|VAR,T3-PF|VAR,T3-RF|VAR,T3-NG|VAR,T3-I|SD,T3-PF|SD,T3-RF|SD,T3-NG|SD,T4-I|0+3,T4-PF|0+3,T4-RF|0+3,T4-NG|0+3,T4-I|1+4,T4-PF|1+4,T4-RF|1+4,T4-NG|1+4,T4-I|S,T4-PF|S,T4-RF|S,T4-NG|S,T4-I|M,T4-PF|M,T4-RF|M,T4-NG|M,T4-I|VAR,T4-PF|VAR,T4-RF|VAR,T4-NG|VAR,T4-I|SD,T4-PF|SD,T4-RF|SD,T4-NG|SD,T5-I|0+4,T5-PF|0+4,T5-RF|0+4,T5-NG|0+4
bryce,yours,0.088450193,0.072076321,0.160526514,0.224168301,0.312618494,0.15209198,-0.063956499,0.088135481,0.055923939,0.208015919,0.119880438,-0.008015871,0.111864567,0.119984865,0.239865303,0.128000736,-0.039551735,0.088449001,0.080163956,0.208164692,0.119715691,0.608139038,-0.039447784,0.448975563,0.48024106,0.968664408,0.121627808,-0.009861946,0.112243891,0.120060265,0.242166102,0.000519036,0.003508331,0.001159589,0.005514558,0.002430388,0.022782359,0.059231162,0.034052742,0.074260067,0.049298966,0.160211802,0.248661995,0.280092239,0.368542433,0.047908068,0.200000048,0.175908804,0.328000784,0.08043313,0.200313568,0.200148821,0.320029259,0.288552999,0.648975611,0.656149864,1.016572475,0.096184333,0.216325204,0.218716621,0.338857492,0.003339107,0.000784276,0.002972119,0.000676783,0.057785011,0.028004922,0.054517148,0.026015055,0.272076368,0.360526562,0.400077105,0.488527298,0.136357069,0.288449049,0.25607276,0.40816474,0.408433437,0.648975611,0.656149864,0.896692038,0.204216719,0.324487805,0.328074932,0.448346019,0.009209864,0.002597584,0.010368626,0.00322907,0.095968037,0.050966498,0.101826449,0.05682491,0.36052537,0.448975563,0.48024106,0.568691254
bryce,reset,0.144118786,-0.0725739,0.071544886,0.016071796,0.160190582,0.088645697,0.111316919,0.199962616,0.159496784,0.248142481,0.048179865,0.119977951,0.168157816,0.255788088,0.303967953,0.135810137,-0.03945303,0.096357107,0.072285891,0.208096027,0.11173892,0.528493404,0.119267941,0.536022425,0.503642559,0.920397043,0.105698681,0.029816985,0.134005606,0.12591064,0.230099261,0.001504627,0.010017822,0.003611817,0.010978789,0.003717836,0.038789519,0.100089073,0.060098396,0.104779715,0.060974057,0.127388716,0.271507502,0.175568581,0.319687366,0.279474735,0.368120432,0.415284872,0.503930569,0.216335058,0.264514923,0.328073978,0.376253843,0.623198509,0.904142857,0.918927431,1.199871778,0.207732836,0.301380952,0.306309144,0.399957259,0.005838038,0.003352843,0.014721256,0.008907778,0.076407055,0.057903736,0.121331184,0.094381027,0.295546532,0.439665318,0.431356668,0.575475454,0.375831842,0.464477539,0.487570763,0.576216459,0.671378374,0.904142857,0.918927431,1.151691914,0.335689187,0.452071428,0.459463716,0.575845957,0.003222866,0.000307823,0.001580012,2.75E-07,0.056770288,0.01754489,0.039749367,0.00052397,0.391903639,0.536022425,0.503642559,0.647761345
bryce,owest,0.103814602,0.015650034,0.119464636,0.160093546,0.263908148,0.144443512,-0.024093866,0.120349646,0.048114777,0.192558289,0.072208643,0.095791101,0.167999744,0.18398881,0.256197453,0.088197708,-0.031951189,0.056246519,0.071887255,0.160084963,0.103838444,0.512502909,0.05539608,0.464060545,0.464084387,0.872748852,0.102500582,0.01384902,0.116015136,0.116021097,0.218187213,0.000721225,0.003418357,0.002101791,0.004373685,0.002522632,0.026855631,0.058466715,0.045845298,0.066133842,0.050225808,0.13599968,0.239814281,0.208208323,0.312022924,0.143905878,0.28834939,0.232103586,0.376547098,0.152037621,0.224246264,0.255876064,0.328084707,0.431943178,0.752409935,0.696187973,1.01665473,0.143981059,0.250803312,0.232062658,0.33888491,6.43E-05,0.001117872,0.000568055,0.001128326,0.008019235,0.03343459,0.023833897,0.033590557,0.303999424,0.407814026,0.392197132,0.496011734,0.200152397,0.344595909,0.303990841,0.448434353,0.504151821,0.752409935,0.696187973,0.944446087,0.252075911,0.376204967,0.348093987,0.472223043,0.005392102,0.001998265,0.003890175,0.001131804,0.073430937,0.044701959,0.062371267,0.033642289,0.360245943,0.464060545,0.464084387,0.567898989
bryce,miffs,0.159168005,-0.072032928,0.087135077,0.072312355,0.23148036,0.144345284,0.064306498,0.208651781,0.119656086,0.264001369,0.055349588,0.087999821,0.143349409,0.15199995,0.207349539,0.06400013,0.095999241,0.159999371,0.208052158,0.272052288,0.112052917,0.534915924,0.176272631,0.599135637,0.55202055,0.974883556,0.106983185,0.044068158,0.149783909,0.138005137,0.243720889,0.002164614,0.00617196,0.00251202,0.003251556,0.000895557,0.046525411,0.078561825,0.050120059,0.05702242,0.029925862,0.136618853,0.295786858,0.191968441,0.351136446,0.207655907,0.35200119,0.271656036,0.41600132,0.247999191,0.30334878,0.360052109,0.415401697,0.592273951,0.951136827,0.823676586,1.182539463,0.19742465,0.317045609,0.274558862,0.394179821,0.003179904,0.000930715,0.00706935,0.001389639,0.056390637,0.030507624,0.084079425,0.037277862,0.279968262,0.439136267,0.343968391,0.503136396,0.367655277,0.512000561,0.479708195,0.624053478,0.647623539,0.951136827,0.823676586,1.127189875,0.323811769,0.475568414,0.411838293,0.563594937,0.003844506,0.002654603,0.009212647,0.00731047,0.062004083,0.051522836,0.095982535,0.085501289,0.439967632,0.599135637,0.55202055,0.711188555
bryce,gayer,0.079357386,0.079920053,0.159277439,0.19210124,0.271458626,0.112181187,-0.008181095,0.104000092,0.1041646,0.216345787,0.112345695,0.007984161,0.120329857,0.12746954,0.239815235,0.119485378,-0.039246798,0.080238581,0.064370871,0.183856249,0.103617668,0.526987314,0.040476322,0.463845968,0.488106251,0.911475897,0.105397463,0.010119081,0.115961492,0.122026563,0.227868974,0.000243505,0.00254954,0.001104852,0.002861105,0.001370892,0.015604643,0.05049297,0.033239311,0.053489298,0.037025553,0.183920145,0.263277531,0.296265841,0.375623226,0.112148762,0.224329948,0.23163414,0.343815327,0.088222742,0.200568438,0.19184041,0.304186106,0.384291649,0.688175917,0.719740391,1.023624659,0.128097216,0.229391972,0.239913464,0.34120822,0.002480263,0.001002326,0.002777578,0.001280913,0.04980224,0.031659527,0.052702733,0.035789849,0.304250002,0.383607388,0.42373538,0.503092766,0.192387342,0.304568529,0.296005011,0.408186197,0.496637344,0.688175917,0.719740391,0.911278963,0.248318672,0.344087958,0.359870195,0.455639482,0.006256627,0.003123571,0.008157524,0.004503628,0.079098845,0.055888913,0.09031901,0.067109078,0.384488583,0.463845968,0.488106251,0.567463636
bryce,spiny,0.136051178,-0.039846659,0.096204519,0.119355917,0.255407095,0.159202576,-0.046905756,0.11229682,0.024672031,0.183874607,0.071577787,0.095895767,0.167473555,0.200274467,0.271852255,0.1043787,0.007915497,0.112294197,0.079952478,0.184331179,0.072036982,0.543247223,0.017058849,0.488269091,0.424254894,0.895465136,0.108649445,0.004264712,0.122067273,0.106063724,0.223866284,0.001509873,0.004324603,0.000973862,0.005452917,0.002153278,0.038857089,0.065761712,0.031206769,0.07384387,0.04640343,0.072450161,0.208501339,0.144027948,0.280079126,0.120567799,0.279770374,0.224946499,0.384149075,0.208189964,0.279767752,0.280226946,0.351804733,0.401207924,0.768039465,0.649201393,1.016032934,0.133735975,0.256013155,0.216400464,0.338677645,0.004736374,0.001693029,0.004692318,0.002836879,0.068821321,0.04114644,0.068500495,0.053262359,0.239923716,0.375974894,0.344302416,0.480353594,0.232861996,0.392064571,0.304898977,0.464101553,0.472785711,0.768039465,0.649201393,0.944455147,0.236392856,0.384019732,0.324600697,0.472227573,2.49E-05,0.000129439,0.000776315,0.000132064,0.00499339,0.01137712,0.027862439,0.011491928,0.352217913,0.488269091,0.424254894,0.560306072
bryce,bluer,0.120685577,0.167495966,0.288181543,0.359313965,0.479999542,0.191817999,-0.080000162,0.111817837,0.064350367,0.256168365,0.144350529,-0.032210112,0.112140417,0.096203089,0.240553617,0.1284132,-0.032551765,0.095861435,0.071365356,0.199778557,0.103917122,0.689184427,0.022733927,0.608001232,0.591232777,1.176500082,0.137836885,0.005683482,0.152000308,0.147808194,0.294125021,0.001122478,0.012140942,0.008300115,0.020068831,0.015920399,0.033503402,0.110185942,0.091104965,0.141664503,0.126176062,0.279313803,0.39999938,0.423664331,0.544349909,0.032140255,0.223958254,0.160553455,0.352371454,0.063651323,0.208001852,0.167568445,0.311918974,0.375105381,0.831959486,0.751786232,1.208640337,0.125035127,0.277319829,0.250595411,0.402880112,0.018099669,0.011351356,0.022476941,0.015419378,0.134535011,0.106542742,0.149923117,0.124174789,0.39145422,0.512139797,0.51986742,0.640552998,0.12800169,0.319819689,0.231918812,0.423736811,0.51945591,0.831959486,0.751786232,1.064289808,0.259727955,0.415979743,0.375893116,0.532144904,0.034703618,0.018493512,0.041457201,0.023504629,0.18628907,0.135990853,0.203610414,0.153312196,0.487315655,0.608001232,0.591232777,0.711918354
bryce,limes,0.176168919,-0.047916412,0.128252506,0.032000303,0.208169222,0.079916716,0.095901966,0.175818682,0.200182915,0.28009963,0.104280949,0.007834196,0.112115145,0.063695192,0.167976141,0.055860996,0.096121788,0.151982784,0.176075697,0.231936693,0.079953909,0.496181488,0.151941538,0.568169117,0.471954107,0.888181686,0.099236298,0.037985384,0.142042279,0.117988527,0.222045422,0.002142638,0.005007462,0.00077515,0.006823926,0.002194721,0.046288633,0.07076342,0.027841517,0.082607057,0.046847855,0.127902269,0.304071188,0.232183218,0.408352137,0.208017111,0.287933826,0.263878107,0.343794823,0.15981698,0.264097929,0.239770889,0.344051838,0.495736361,0.856102943,0.735832214,1.096198797,0.165245454,0.285367648,0.245277405,0.365399599,0.001626698,0.000404404,0.000273883,0.001383707,0.040332347,0.020109806,0.016549404,0.037198211,0.240017414,0.416186333,0.29587841,0.472047329,0.359999895,0.439916611,0.439953804,0.51987052,0.600017309,0.856102943,0.735832214,0.991917849,0.300008655,0.428051472,0.367916107,0.495958924,0.007197898,0.000281563,0.01037886,0.001143529,0.084840426,0.016779841,0.101876688,0.033816102,0.392000198,0.568169117,0.471954107,0.648123026
bryce,prats,0.111996889,0.008394718,0.120391607,0.151998758,0.263995647,0.14360404,-0.039991856,0.103612185,0.095705748,0.239309788,0.135697603,0.005018473,0.140716076,0.096494675,0.232192278,0.091476202,0.016043425,0.107519627,0.071702957,0.163179159,0.055659533,0.538434267,-0.01053524,0.472239494,0.415902138,0.898676872,0.107686853,-0.00263381,0.118059874,0.103975534,0.224669218,0.001265713,0.00064155,0.000279524,0.001157367,0.001866179,0.035576854,0.025328828,0.016718981,0.034020101,0.043199298,0.112006903,0.224003792,0.247704506,0.359701395,0.10072422,0.24432826,0.192200422,0.335804462,0.112538099,0.248235703,0.168197632,0.303895235,0.325269222,0.716567755,0.60810256,0.999401093,0.108423074,0.238855918,0.202700853,0.333133698,4.45E-05,0.000169256,0.00166303,0.000783932,0.006672691,0.013009853,0.040780265,0.027998779,0.252722979,0.364719868,0.344199181,0.45619607,0.208243847,0.351847887,0.263903379,0.40750742,0.460966825,0.716567755,0.60810256,0.863703489,0.230483413,0.358283877,0.30405128,0.431851745,0.000989197,8.28E-05,0.003223708,0.001185292,0.031451496,0.009101865,0.056777706,0.034428075,0.360242605,0.472239494,0.415902138,0.527899027
bryce,squab,0.079971313,0.095593691,0.175565004,0.232005596,0.31197691,0.136411905,0.016004086,0.152415991,0.119999647,0.256411552,0.103995562,0.024130821,0.128126383,0.136131048,0.24012661,0.112000227,0.016103745,0.128103971,0.111947536,0.223947763,0.095843792,0.528222799,0.151832342,0.584211349,0.600083828,1.032462835,0.10564456,0.037958086,0.146052837,0.150020957,0.258115709,0.000436228,0.001490882,0.000518326,0.003088425,0.001464996,0.020886083,0.038611944,0.022766769,0.0555736,0.038275272,0.248009682,0.327980995,0.352005243,0.431976557,0.144130468,0.280542374,0.256130695,0.392542601,0.152234793,0.256230354,0.248078585,0.352074146,0.544374943,0.864753723,0.856214523,1.176593304,0.181458314,0.288251241,0.285404841,0.392197768,0.003338233,0.001331609,0.003342919,0.001596188,0.057777447,0.036491213,0.057817984,0.039952321,0.376136065,0.456107378,0.488136292,0.568107605,0.27223444,0.408646345,0.368078232,0.504490137,0.648370504,0.864753723,0.856214523,1.072597742,0.324185252,0.432376862,0.428107262,0.536298871,0.005397774,0.001126275,0.007206969,0.002023591,0.073469543,0.033560018,0.084893868,0.044984343,0.504240036,0.584211349,0.600083828,0.680055141
