Subject,Sequence,T2-D|0,T2-I|0+1,T2-PF|0+1,T2-RF|0+1,T2-NG|0+1,T2-D|1,T2-I|1+2,T2-PF|1+2,T2-RF|1+2,T2-NG|1+2,T2-D|2,T2-I|2+3,T2-PF|2+3,T2-RF|2+3,T2-NG|2+3,T2-D|3,T2-I|3+4,T2-PF|3+4,T2-RF|3+4,T2-NG|3+4,T2-D|4,T2-D|S,T2-I|S,T2-PF|S,T2-RF|S,T2-NG|S,T2-D|M,T2-I|M,T2-PF|M,T2-RF|M,T2-DT-M,T2-D|VAR,T2-I|VAR,T2-PF|VAR,T2-RF|VAR,T2-DT-VAR,T2-D|SD,T2-I|SD,T2-PF|SD,T2-RF|SD,T2-NG|SD,T3-I|0+2,T3-PF|0+2,T3-RF|0+2,T3-NG|0+2,T3-I|1+3,T3-PF|1+3,T3-RF|1+3,T3-NG|1+3,T3-I|2+4,T3-PF|2+4,T3-RF|2+4,T3-NG|2+4,T3-I|S,T3-PF|S,T3-RF|S,T3-NG|S,T3-I|M,T3-PF|M,T3-RF|M,T3-NG|M,T3-I|VAR,T3-PF|VAR,T3-RF|VAR,T3-NG|VAR,T3-I|SD,T3-PF|SD,T3-RF|SD,T3-NG|SD,T4-I|0+3,T4-PF|0+3,T4-RF|0+3,T4-NG|0+3,T4-I|1+4,T4-PF|1+4,T4-RF|1+4,T4-NG|1+4,T4-I|S,T4-PF|S,T4-RF|S,T4-NG|S,T4-I|M,T4-PF|M,T4-RF|M,T4-NG|M,T4-I|VAR,T4-PF|VAR,T4-RF|VAR,T4-NG|VAR,T4-I|SD,T4-PF|SD,T4-RF|SD,T4-NG|SD,T5-I|0+4,T5-PF|0+4,T5-RF|0+4,T5-NG|0+4
chris,signs,0.133816242,0.007011414,0.140827656,0.151870251,0.285686493,0.144858837,0.004989386,0.149848223,0.136105299,0.280964136,0.131115913,-0.02166152,0.109454393,0.097597361,0.228713274,0.119258881,0.001991749,0.121250629,0.134156704,0.253415585,0.132164955,0.661214828,-0.007668972,0.521380901,0.519729614,1.048779488,0.132242966,-0.001917243,0.130345225,0.129932404,0.262194872,8.29E-05,0.000177513,0.000336462,0.000527591,0.000700745,0.009103546,0.013323402,0.018342908,0.022969353,0.026471587,0.156859636,0.290675879,0.28797555,0.421791792,0.114443779,0.259302616,0.23370266,0.378561497,0.099589109,0.230705023,0.231754065,0.362869978,0.370892525,0.780683517,0.753432274,1.163223267,0.123630842,0.260227839,0.251144091,0.387741089,0.00088328,0.000899768,0.001018367,0.000931144,0.029720025,0.029996132,0.031911855,0.030514648,0.26631403,0.400130272,0.38557291,0.519389153,0.235694408,0.380553246,0.367859364,0.512718201,0.502008438,0.780683517,0.753432274,1.032107353,0.251004219,0.390341759,0.376716137,0.516053677,0.000468781,0.00019163,0.000156885,2.23E-05,0.021651342,0.013843048,0.012525369,0.004717075,0.387564659,0.521380901,0.519729614,0.653545856
chris,saver,0.166821718,-0.039897442,0.126924276,0.103798628,0.270620346,0.14369607,-0.018055439,0.125640631,0.095907927,0.239603996,0.113963366,0.029039621,0.143002987,0.182346344,0.29630971,0.153306723,-0.037388086,0.115918636,0.037984848,0.191291571,0.075372934,0.65316081,-0.066301346,0.51148653,0.420037746,0.997825623,0.130632162,-0.016575336,0.127871633,0.105009437,0.249456406,0.001331479,0.001020002,0.000125902,0.003519199,0.002041121,0.036489438,0.031937471,0.011220619,0.059322835,0.045178765,0.085743189,0.252564907,0.199706554,0.366528273,0.124947548,0.268643618,0.278254271,0.42195034,0.144958258,0.258921623,0.220331192,0.334294558,0.355648994,0.780130148,0.698292017,1.12277317,0.118549665,0.260043383,0.232764006,0.374257723,0.000907306,6.56E-05,0.001658367,0.001965692,0.030121517,0.008097839,0.040723053,0.044336129,0.228746176,0.395567894,0.382052898,0.548874617,0.240866184,0.384562254,0.316239119,0.459935188,0.46961236,0.780130148,0.698292017,1.008809805,0.23480618,0.390065074,0.349146008,0.504404902,7.34E-05,6.06E-05,0.002165727,0.003955111,0.00857014,0.007782163,0.04653737,0.062889673,0.344664812,0.51148653,0.420037746,0.586859465
chris,debts,0.094629288,0.041853189,0.136482477,0.16027832,0.254907608,0.118425131,0.081156969,0.1995821,0.174235344,0.292660475,0.093078375,0.196622133,0.289700508,0.334905624,0.427983999,0.138283491,-0.009374619,0.128908873,0.120043278,0.258326769,0.129417896,0.573834181,0.310257673,0.754673958,0.789462566,1.233878851,0.114766836,0.077564418,0.188668489,0.197365642,0.308469713,0.000414245,0.007673778,0.005540389,0.008935492,0.006638937,0.020353009,0.087600103,0.07443379,0.094527729,0.081479671,0.241435289,0.336064577,0.334513664,0.429142952,0.370857477,0.489282608,0.509140968,0.627566099,0.325531006,0.418609381,0.454948902,0.548027277,0.937823772,1.243956566,1.298603535,1.604736328,0.312607924,0.414652189,0.432867845,0.534912109,0.00431278,0.005880686,0.007989354,0.009971942,0.065671761,0.07668563,0.089383184,0.099859612,0.531135798,0.625765085,0.669419289,0.764048576,0.49976635,0.618191481,0.629184246,0.747609377,1.030902147,1.243956566,1.298603535,1.511657953,0.515451074,0.621978283,0.649301767,0.755828977,0.000492021,2.87E-05,0.000809429,0.000135124,0.022181549,0.005355347,0.028450471,0.011624269,0.66004467,0.754673958,0.789462566,0.884091854
chris,coals,0.145616055,0.082737446,0.2283535,0.184463024,0.330079079,0.101725578,-0.010308266,0.091417313,0.097980499,0.199706078,0.108288765,0.006980896,0.115269661,0.078968287,0.187257051,0.071987391,0.018949509,0.090936899,0.105320454,0.177307844,0.086370945,0.513988733,0.098359585,0.525977373,0.466732264,0.894350052,0.102797747,0.024589896,0.131494343,0.116683066,0.223587513,0.000770957,0.00164697,0.00429867,0.002165141,0.005124162,0.027766104,0.040582879,0.065564247,0.046531073,0.071583254,0.174154758,0.319770813,0.282443523,0.428059578,0.104961395,0.206686974,0.176948786,0.278674364,0.097917795,0.20620656,0.18428874,0.292577505,0.377033949,0.732664347,0.643681049,0.999311447,0.125677983,0.244221449,0.21456035,0.333103816,0.001774901,0.004280838,0.003469563,0.006810772,0.042129579,0.065428109,0.058902994,0.082527401,0.289424419,0.435040474,0.36141181,0.507027864,0.195898294,0.297623873,0.282269239,0.383994818,0.485322714,0.732664347,0.643681049,0.891022682,0.242661357,0.366332173,0.321840525,0.445511341,0.004373568,0.009441661,0.003131773,0.007568565,0.066132957,0.097168211,0.055962248,0.086997502,0.380361319,0.525977373,0.466732264,0.612348318
chris,shark,0.114677191,-0.018945932,0.095731258,0.088407993,0.203085184,0.107353926,-0.009181738,0.098172188,0.118936539,0.226290464,0.128118277,-0.043635607,0.08448267,0.06232214,0.190440416,0.105957747,-0.032195091,0.073762655,0.087661982,0.193619728,0.119857073,0.575964212,-0.103958368,0.352148771,0.357328653,0.813435793,0.115192842,-0.025989592,0.088037193,0.089332163,0.203358948,8.40E-05,0.000227336,0.000126105,0.000536535,0.000262557,0.009162743,0.015077656,0.011229631,0.023163218,0.016203603,0.079226255,0.193903446,0.207344532,0.322021723,0.075300932,0.182654858,0.181258678,0.288612604,0.030127048,0.158245325,0.149984121,0.278102398,0.184654236,0.534803629,0.538587332,0.888736725,0.061551412,0.178267876,0.179529111,0.296245575,0.00074447,0.00033231,0.000824798,0.000525923,0.027284978,0.018229361,0.028719292,0.022933021,0.163708925,0.278386116,0.269666672,0.384343863,0.149063587,0.256417513,0.26892066,0.376274586,0.312772512,0.534803629,0.538587332,0.760618448,0.156386256,0.267401814,0.269293666,0.380309224,0.000107243,0.00024131,2.78E-07,3.26E-05,0.010355818,0.015534148,0.00052751,0.00570584,0.237471581,0.352148771,0.357328653,0.472005844
chris,hooky,0.114086151,-0.003991365,0.110094786,0.060673475,0.174759626,0.064664841,0.082133055,0.146797895,0.157237768,0.221902609,0.075104713,-0.023722649,0.051382065,0.112755537,0.18786025,0.136478186,0.04035902,0.176837206,0.132086992,0.268565178,0.091727972,0.482061863,0.094778061,0.485111952,0.462753773,0.853087664,0.096412373,0.023694515,0.121277988,0.115688443,0.213271916,0.000850374,0.002235888,0.002916199,0.001676836,0.001753594,0.029161179,0.047285178,0.054001841,0.040949186,0.041875939,0.14280653,0.256892681,0.217911243,0.331997395,0.13351512,0.19817996,0.269993305,0.334658146,0.153114557,0.228219271,0.244842529,0.319947243,0.429436207,0.683291912,0.732747078,0.986602783,0.143145402,0.227763971,0.244249026,0.328867594,9.61E-05,0.000861951,0.000678399,6.14E-05,0.009804112,0.029359008,0.026046103,0.007838967,0.194188595,0.308274746,0.33066678,0.444752932,0.310352325,0.375017166,0.402080297,0.466745138,0.50454092,0.683291912,0.732747078,0.91149807,0.25227046,0.341645956,0.366373539,0.455749035,0.006747006,0.002227275,0.002549945,0.000241829,0.082140162,0.047194018,0.050496982,0.015550838,0.371025801,0.485111952,0.462753773,0.576839924
chris,mungs,0.100449324,0.063668489,0.164117813,0.199455261,0.299904585,0.135786772,-0.038591385,0.097195387,0.087969542,0.223756313,0.126560926,-0.026621819,0.099939108,0.075263977,0.201824903,0.101885796,-0.026908398,0.074977398,0.081110239,0.182996035,0.108018637,0.572701454,-0.028453112,0.436229706,0.443799019,0.908481836,0.114540291,-0.007113278,0.109057426,0.110949755,0.227120459,0.000249283,0.002257787,0.001472315,0.003508395,0.002631892,0.0157887,0.047516172,0.038370762,0.05923171,0.05130197,0.160863876,0.2613132,0.287424803,0.387874126,0.061347723,0.197134495,0.163233519,0.29902029,0.048355579,0.174916506,0.156374216,0.282935143,0.270567179,0.633364201,0.607032537,0.969829559,0.09018906,0.2111214,0.202344179,0.32327652,0.003788396,0.002012822,0.005440797,0.003194321,0.061549949,0.044864489,0.073761758,0.056518325,0.260802984,0.361252308,0.36268878,0.463138103,0.136325121,0.272111893,0.244343758,0.380130529,0.397128105,0.633364201,0.607032537,0.843268633,0.198564053,0.3166821,0.303516269,0.421634316,0.007747369,0.003973007,0.007002772,0.003445129,0.088019141,0.063031792,0.083682568,0.058695219,0.335780382,0.436229706,0.443799019,0.544248343
chris,mount,0.146882296,-0.051732779,0.095149517,0.039981842,0.186864138,0.091714621,0.153167248,0.244881868,0.256563425,0.348278046,0.103396177,-0.039333105,0.064063072,0.078095675,0.181491852,0.11742878,-0.025930643,0.091498137,0.073242664,0.190671444,0.099173307,0.558595181,0.036170721,0.495592594,0.447883606,0.907305479,0.111719036,0.00904268,0.123898149,0.111970901,0.22682637,0.000473974,0.009342966,0.006697847,0.009578943,0.006569962,0.021770955,0.096659018,0.081840376,0.097872076,0.081055304,0.19314909,0.340031385,0.296545267,0.443427563,0.21723032,0.308944941,0.3346591,0.42637372,0.052165031,0.155561209,0.151338339,0.254734516,0.462544441,0.804537535,0.782542706,1.124535799,0.15418148,0.268179178,0.260847569,0.374845266,0.007950493,0.009753697,0.00935737,0.010892653,0.089165539,0.098760807,0.096733498,0.104367872,0.257212162,0.404094458,0.374640942,0.521523237,0.308728456,0.400443077,0.407901764,0.499616385,0.565940619,0.804537535,0.782542706,1.021139622,0.282970309,0.402268767,0.391271353,0.510569811,0.001326964,6.67E-06,0.000553141,0.000239955,0.036427521,0.002581916,0.023518953,0.015490484,0.348710299,0.495592594,0.447883606,0.594765902
chris,sired,0.114991426,-0.052943707,0.06204772,0.062867403,0.177858829,0.11581111,0.001003265,0.116814375,0.114130497,0.229941607,0.113127232,0.006870031,0.119997263,0.091084242,0.204211473,0.084214211,0.050181389,0.134395599,0.140108585,0.224322796,0.089927197,0.518071175,0.005110979,0.433254957,0.408190727,0.836334705,0.103614235,0.001277745,0.108313739,0.102047682,0.209083676,0.000233099,0.001787627,0.001009858,0.001083306,0.000555338,0.015267591,0.042280339,0.03177826,0.032913615,0.023565607,0.063870668,0.178862095,0.1769979,0.291989326,0.121000528,0.236811638,0.205214739,0.321025848,0.141265631,0.254392862,0.231192827,0.344320059,0.326136827,0.670066595,0.613405466,0.957335234,0.108712276,0.223355532,0.204468489,0.319111745,0.001610746,0.001562024,0.00073469,0.000687374,0.040134099,0.039522453,0.027105169,0.026217823,0.183867931,0.298859358,0.268082142,0.383073568,0.255396128,0.371207237,0.345323324,0.461134434,0.439264059,0.670066595,0.613405466,0.844208002,0.21963203,0.335033298,0.306702733,0.422104001,0.002558141,0.002617108,0.0029831,0.003046749,0.050578073,0.051157676,0.054617764,0.055197367,0.318263531,0.433254957,0.408190727,0.523182154
chris,curie,0.11593318,-0.033823729,0.082109451,0.077313662,0.193246841,0.11113739,0.042924643,0.154062033,0.127111197,0.238248587,0.084186554,-0.019850254,0.0643363,0.063581705,0.147768259,0.083431959,0.028956175,0.112388134,0.127118349,0.210550308,0.098162174,0.492851257,0.018206835,0.412895918,0.395124912,0.789813995,0.098570251,0.004551709,0.103223979,0.098781228,0.197453499,0.000223907,0.00137873,0.001542188,0.001101814,0.001440695,0.014963534,0.037131254,0.039270703,0.033193586,0.037956487,0.120238304,0.236171484,0.204424858,0.320358038,0.107260942,0.218398333,0.190692902,0.301830292,0.09253788,0.176724434,0.190700054,0.274886608,0.320037127,0.63129425,0.585817814,0.897074938,0.106679042,0.210431417,0.195272605,0.299024979,0.000192082,0.000931092,6.28E-05,0.000522815,0.013859377,0.030513796,0.007926085,0.02286515,0.184574604,0.300507784,0.268006563,0.383939743,0.219649076,0.330786467,0.317811251,0.428948641,0.40422368,0.63129425,0.585817814,0.812888384,0.20211184,0.315647125,0.292908907,0.406444192,0.000615109,0.000458399,0.001240253,0.0010129,0.024801397,0.021410262,0.035217232,0.031826097,0.296962738,0.412895918,0.395124912,0.511058092
