,key,press_time,release_time
0,'s',1653449882.3163073,1653449882.3952982
1,'a',1653449882.4838657,1653449882.5788538
2,'p',1653449882.6591337,1653449882.731296
3,'p',1653449882.795556,1653449882.8747635
4,'y',1653449882.9317937,1653449883.0107892
0,'c',1653449885.8674045,1653449885.9553537
1,'h',1653449886.0115542,1653449886.131213
2,'u',1653449886.1554716,1653449886.2427807
3,'r',1653449886.2745113,1653449886.3553596
4,'n',1653449886.402997,1653449886.498989
0,'t',1653449888.9951377,1653449889.0756788
1,'u',1653449889.1148593,1653449889.2189693
2,'b',1653449889.4117427,1653449889.4827733
3,'a',1653449889.5629404,1653449889.6994443
4,'s',1653449889.6514163,1653449889.7874901
0,'l',1653449892.3151982,1653449892.403199
1,'e',1653449892.435199,1653449892.5071993
2,'a',1653449892.6194901,1653449892.7154965
3,'p',1653449892.7472458,1653449892.8433104
4,'s',1653449892.9395683,1653449893.0108092
0,'w',1653449895.0034125,1653449895.083308
1,'h',1653449895.2280126,1653449895.3150005
2,'e',1653449895.3957317,1653449895.4747665
3,'l',1653449895.5561013,1653449895.6429126
4,'p',1653449895.73134,1653449895.8193464
0,'d',1653449898.1069386,1653449898.1873682
1,'o',1653449898.2521477,1653449898.3871984
2,'m',1653449898.3312213,1653449898.4520307
3,'e',1653449898.4910786,1653449898.5552475
4,'s',1653449898.6751907,1653449898.7551994
0,'w',1653449900.579007,1653449900.6593459
1,'h',1653449900.7412333,1653449900.8272443
2,'a',1653449900.9162302,1653449901.0031433
3,'l',1653449901.0673447,1653449901.1393366
4,'e',1653449901.2353518,1653449901.299355
0,'c',1653449903.1309106,1653449903.251907
1,'o',1653449903.3149092,1653449903.3869088
2,'l',1653449903.5309074,1653449903.618966
3,'o',1653449903.755071,1653449903.843071
4,'n',1653449903.9390714,1653449904.0510714
0,'k',1653449906.1875844,1653449906.2595203
1,'a',1653449906.3323104,1653449906.419141
2,'r',1653449906.5553806,1653449906.6274097
3,'a',1653449906.7153664,1653449906.8115635
4,'t',1653449906.9321773,1653449907.0115476
0,'t',1653449908.9714751,1653449909.0512066
1,'e',1653449909.187664,1653449909.251662
2,'a',1653449909.3637378,1653449909.4595296
3,'l',1653449909.4912589,1653449909.5799255
4,'s',1653449909.61114,1653449909.6915972
0,'b',1653449911.8996685,1653449911.9716659
1,'o',1653449912.028323,1653449912.1235275
2,'c',1653449912.1635363,1653449912.2431781
3,'k',1653449912.2753901,1653449912.3557284
4,'s',1653449912.427636,1653449912.507628
0,'a',1653449914.3874903,1653449914.4683113
1,'b',1653449914.6434438,1653449914.7235055
2,'b',1653449914.8112133,1653449914.9154334
3,'o',1653449914.947507,1653449915.0357156
4,'t',1653449915.0761359,1653449915.1635993
0,'i',1653449917.0838656,1653449917.1631737
1,'c',1653449917.1790907,1653449917.267176
2,'o',1653449917.3392653,1653449917.4596286
3,'n',1653449917.3957524,1653449917.491536
4,'s',1653449917.523631,1653449917.611395
0,'d',1653449919.7718232,1653449919.8428242
1,'e',1653449919.94033,1653449920.019903
2,'l',1653449920.059609,1653449920.1393237
3,'f',1653449920.1876662,1653449920.2762308
4,'t',1653449920.3723578,1653449920.4599807
0,'d',1653449922.460215,1653449922.507279
1,'i',1653449922.6610205,1653449922.7470608
2,'e',1653449922.7716098,1653449922.8359601
3,'t',1653449922.9405942,1653449923.0199223
4,'h',1653449923.0438902,1653449923.1958458
0,'r',1653449925.2673612,1653449925.3397133
1,'a',1653449925.4749146,1653449925.5556319
2,'z',1653449925.715749,1653449925.7637064
3,'e',1653449925.9400835,1653449925.9891086
4,'s',1653449926.1079726,1653449926.179731
0,'c',1653449933.1003504,1653449933.1954343
1,'u',1653449933.300431,1653449933.403384
2,'s',1653449933.444123,1653449933.5322428
3,'h',1653449933.5559413,1653449933.6439717
4,'y',1653449933.7715294,1653449933.8685815
0,'b',1653449936.0676982,1653449936.1397164
1,'o',1653449936.2116961,1653449936.283698
2,'o',1653449936.355697,1653449936.4597015
3,'k',1653449936.427699,1653449936.5472326
4,'s',1653449936.5872304,1653449936.627243
0,'w',1653449938.676929,1653449938.7481344
1,'h',1653449938.8201437,1653449938.9076295
2,'e',1653449938.94794,1653449939.0279424
3,'a',1653449939.4124818,1653449939.4995172
4,'l',1653449939.5235114,1653449939.587894
0,'b',1653449941.7641513,1653449941.8271573
1,'e',1653449941.9561548,1653449942.027154
2,'d',1653449942.131168,1653449942.2031758
3,'e',1653449942.301711,1653449942.3476999
4,'w',1653449943.0203605,1653449943.0846918
0,'q',1653449948.1723838,1653449948.2594147
1,'u',1653449948.308057,1653449948.4116828
2,'i',1653449948.524204,1653449948.59542
3,'c',1653449948.6194718,1653449948.7078855
4,'k',1653449948.7568452,1653449948.8607802
0,'q',1653449951.0999992,1653449951.2204368
1,'u',1653449951.2685122,1653449951.3635454
2,'i',1653449951.4688253,1653449951.5477788
3,'p',1653449951.668249,1653449951.7482772
4,'s',1653449951.8039727,1653449951.8921325
0,'h',1653449953.892714,1653449953.9637353
1,'a',1653449954.0037172,1653449954.0918646
2,'r',1653449954.1564398,1653449954.2994223
3,'e',1653449954.2604678,1653449954.3724365
4,'s',1653449954.4608178,1653449954.5318098
0,'f',1653449956.597298,1653449956.6522906
1,'i',1653449956.6922932,1653449956.7876916
2,'o',1653449956.9007363,1653449956.971617
3,'r',1653449957.068661,1653449957.195658
4,'d',1653449957.532546,1653449957.6285033
0,'o',1653449959.6927655,1653449959.7641149
1,'c',1653449959.7882447,1653449959.87674
2,'e',1653449959.9398284,1653449960.0118098
3,'a',1653449960.108572,1653449960.244603
