Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
bryce,c_h,3_8,3,8,0.0797429084777832,0.2403700351715088,0.320112943649292,0.35202622413635254,0.43176913261413574,0.11165618896484375
bryce,h_k,8_11,8,11,0.11165618896484375,0.22423458099365234,0.3358907699584961,0.31179118156433105,0.4234473705291748,0.08755660057067871
bryce,k_h,11_8,11,8,0.08755660057067871,0.15303254127502441,0.24058914184570312,0.2562084197998047,0.3437650203704834,0.10317587852478027
bryce,h_1,8_91,8,91,0.10317587852478027,0.00816965103149414,0.11134552955627441,0.14406728744506836,0.24724316596984863,0.13589763641357422
bryce,1_d,91_4,91,4,0.13589763641357422,0.11220645904541016,0.24810409545898438,0.19193673133850098,0.3278343677520752,0.07973027229309082
bryce,d_l,4_12,4,12,0.07973027229309082,0.17683625221252441,0.25656652450561523,0.3119955062866211,0.3917257785797119,0.13515925407409668
bryce,4_c,94_3,94,3,0.12015438079833984,0.11997580528259277,0.24013018608093262,0.19978952407836914,0.319943904876709,0.07981371879577637
bryce,c_h,3_8,3,8,0.07981371879577637,0.21600747108459473,0.2958211898803711,0.34399914741516113,0.4238128662109375,0.1279916763305664
bryce,h_k,8_11,8,11,0.1279916763305664,0.49692535400390625,0.6249170303344727,0.6159782409667969,0.7439699172973633,0.11905288696289062
bryce,k_h,11_8,11,8,0.11905288696289062,0.24000048637390137,0.359053373336792,0.3360271453857422,0.4550800323486328,0.09602665901184082
bryce,h_1,8_91,8,91,0.09602665901184082,0.031823158264160156,0.12784981727600098,0.16025137901306152,0.25627803802490234,0.12842822074890137
bryce,1_d,91_4,91,4,0.12842822074890137,0.10379934310913086,0.23222756385803223,0.1838846206665039,0.3123128414154053,0.08008527755737305
bryce,d_l,4_12,4,12,0.08008527755737305,0.1678614616394043,0.24794673919677734,0.2878611087799072,0.3679463863372803,0.11999964714050293
bryce,4_c,94_3,94,3,0.1041269302368164,0.127685546875,0.2318124771118164,0.20792531967163086,0.31205224990844727,0.08023977279663086
bryce,c_h,3_8,3,8,0.08023977279663086,0.23196673393249512,0.312206506729126,0.3526942729949951,0.432934045791626,0.1207275390625
bryce,h_k,8_11,8,11,0.1207275390625,0.27055954933166504,0.39128708839416504,0.3912017345428467,0.5119292736053467,0.12064218521118164
bryce,k_h,11_8,11,8,0.12064218521118164,0.17614984512329102,0.29679203033447266,0.2724449634552002,0.39308714866638184,0.09629511833190918
