,key,press_time,release_time
4,'1',1655080184.2259674,1655080184.389345
5,'2',1655080184.2976124,1655080184.5005352
6,'3',1655080184.4397619,1655080184.567763
7,'4',1655080184.607657,1655080184.7401595
0,'a',1655080195.3761716,1655080195.4989548
1,'n',1655080195.5293117,1655080195.631219
2,'d',1655080195.6669505,1655080195.7793164
3,'y',1655080195.8286262,1655080195.9102967
4,'1',1655080196.0222096,1655080196.1445959
5,'2',1655080196.1232307,1655080196.2923386
6,'3',1655080196.2954087,1655080196.3837554
7,'4',1655080196.4532871,1655080196.5553985
0,'a',1655080197.8835113,1655080198.005679
1,'n',1655080198.008269,1655080198.1172404
2,'d',1655080198.1775126,1655080198.3266895
3,'y',1655080198.3317652,1655080198.4172287
4,'1',1655080198.5095408,1655080198.6220002
5,'2',1655080198.5828307,1655080198.7710075
6,'3',1655080198.7328396,1655080198.8413415
7,'4',1655080198.9222517,1655080199.0232878
0,'a',1655080200.391965,1655080200.4939744
1,'n',1655080200.5239027,1655080200.6342733
2,'d',1655080200.665191,1655080200.7876582
3,'y',1655080200.812605,1655080200.8739471
4,'1',1655080200.9666498,1655080201.1191926
5,'2',1655080201.047858,1655080201.2533655
6,'3',1655080201.2117012,1655080201.3104177
7,'4',1655080201.360626,1655080201.4809875
0,'a',1655080202.8121731,1655080202.9418266
1,'n',1655080202.9448187,1655080203.053528
2,'d',1655080203.093421,1655080203.226065
3,'y',1655080203.2480063,1655080203.3597083
4,'1',1655080203.4614353,1655080203.64295
5,'2',1655080203.5511973,1655080203.7317142
6,'3',1655080203.6808488,1655080203.8031218
7,'4',1655080204.1841302,1655080204.2893429
0,'a',1655080205.6379094,1655080205.7999551
1,'n',1655080205.8029459,1655080205.8871977
2,'d',1655080206.2033372,1655080206.344917
3,'y',1655080206.3743777,1655080206.4718237
4,'1',1655080206.5635486,1655080206.6967397
5,'2',1655080206.634511,1655080206.819079
6,'3',1655080206.7567065,1655080206.8692372
7,'4',1655080206.9465203,1655080207.0496867
0,'a',1655080208.401549,1655080208.5340843
1,'n',1655080208.6517696,1655080208.7546508
2,'d',1655080208.8645961,1655080209.0149283
3,'y',1655080209.0185392,1655080209.106089
4,'1',1655080209.1961262,1655080209.3316147
5,'2',1655080209.2777023,1655080209.4686906
6,'3',1655080209.4128516,1655080209.521378
7,'4',1655080209.6110742,1655080209.673287
0,'a',1655080211.0116775,1655080211.1450303
1,'n',1655080211.1647146,1655080211.2776055
2,'d',1655080211.3468735,1655080211.4878314
3,'y',1655080211.5575995,1655080211.628792
4,'1',1655080211.7409627,1655080211.8937564
5,'2',1655080211.811428,1655080212.0117435
6,'3',1655080211.9536254,1655080212.072726
7,'4',1655080212.1430383,1655080212.2634692
0,'a',1655080213.59134,1655080213.714947
1,'n',1655080213.755126,1655080213.8368218
2,'d',1655080213.9464014,1655080214.095585
3,'y',1655080214.1145372,1655080214.2086499
4,'1',1655080214.2980044,1655080214.4234116
5,'2',1655080214.3400762,1655080214.5399399
6,'3',1655080214.5090225,1655080214.6007922
7,'4',1655080214.6717322,1655080214.793408
0,'a',1655080216.1282146,1655080216.2501926
1,'n',1655080216.2900903,1655080216.392021
2,'d',1655080216.4631872,1655080216.6016998
3,'y',1655080216.6223423,1655080216.7129383
4,'1',1655080216.8150713,1655080216.956491
5,'2',1655080216.8653767,1655080217.045754
6,'3',1655080217.0079272,1655080217.106055
7,'4',1655080217.1763592,1655080217.2795856
0,'a',1655080218.6439419,1655080218.7757978
1,'n',1655080218.9679945,1655080219.0864792
2,'d',1655080219.1163971,1655080219.250152
3,'y',1655080219.30954,1655080219.380646
4,'1',1655080219.4834332,1655080219.6338043
5,'2',1655080219.5452673,1655080219.72446
6,'3',1655080219.6646152,1655080219.787156
7,'4',1655080219.85692,1655080219.9496305
0,'a',1655080221.236295,1655080221.348494
1,'n',1655080221.3775823,1655080221.480309
2,'d',1655080221.5420487,1655080221.6808467
3,'y',1655080221.7307112,1655080221.8234646
4,'1',1655080221.9032497,1655080222.0358956
5,'2',1655080221.9750583,1655080222.1542108
6,'3',1655080222.1067057,1655080222.2052462
7,'4',1655080222.2754846,1655080222.3871872
0,'a',1655080229.364018,1655080229.4558802
1,'n',1655080229.4971514,1655080229.6089947
2,'d',1655080229.6415026,1655080229.7696176
3,'y',1655080229.8400416,1655080229.9033606
4,'1',1655080230.0540693,1655080230.2165446
5,'2',1655080230.1460376,1655080230.3045394
6,'3',1655080230.2540183,1655080230.356284
7,'4',1655080230.4051456,1655080230.5070314
0,'a',1655080232.0530097,1655080232.1858726
1,'n',1655080232.2565193,1655080232.3779473
2,'d',1655080232.3759477,1655080232.5273201
3,'y',1655080232.530313,1655080232.5984466
4,'1',1655080232.6380541,1655080232.8083339
5,'2',1655080232.7198045,1655080232.8781471
6,'3',1655080232.8113258,1655080232.909012
7,'4',1655080232.9689546,1655080233.0812452
0,'a',1655080238.3277276,1655080238.4472916
1,'n',1655080238.4494495,1655080238.5578742
2,'d',1655080238.5873756,1655080238.7106943
3,'y',1655080238.7300978,1655080238.8113804
4,'1',1655080238.9194462,1655080239.0405018
5,'2',1655080238.9807804,1655080239.143533
6,'3',1655080239.0915153,1655080239.1841993
7,'4',1655080239.2433083,1655080239.34661
0,'a',1655080240.7601135,1655080240.8720732
1,'n',1655080240.9088018,1655080241.0160956
2,'d',1655080241.011247,1655080241.13249
3,'y',1655080241.15277,1655080241.225927
4,'1',1655080241.3160958,1655080241.4657993
5,'2',1655080241.3555658,1655080241.5355885
6,'3',1655080241.4679883,1655080241.5757494
7,'4',1655080241.6478553,1655080241.7386115
0,'a',1655080243.5741532,1655080243.6748884
1,'n',1655080243.7151644,1655080243.8209147
2,'d',1655080243.817974,1655080243.9486353
3,'y',1655080243.978323,1655080244.0484574
4,'2',1655080244.2112346,1655080244.3937085
5,'3',1655080245.760061,1655080245.8425562
6,'4',1655080245.9158602,1655080246.0347407
7,key.page_down,1655080246.0409052,1655080246.099272
0,'a',1655080265.6156359,1655080265.7298148
1,'n',1655080265.732815,1655080265.8586273
2,'d',1655080266.321668,1655080266.464533
3,'y',1655080266.4675243,1655080266.556895
4,'a',1655080266.6563487,1655080266.780153
5,'b',1655080266.8073514,1655080266.8890922
6,'c',1655080266.9688,1655080267.091491
7,'d',1655080267.1423767,1655080267.2556794
0,'a',1655080393.6821709,1655080393.7989113
1,'n',1655080394.072725,1655080394.1967154
2,'d',1655080394.2425833,1655080394.4057112
3,'y',1655080394.384769,1655080394.4667056
4,'1',1655080394.648694,1655080394.8088655
5,'2',1655080394.7376006,1655080394.8897302
6,'3',1655080394.8378494,1655080394.9411724
7,'4',1655080394.9813638,1655080395.1037447
0,'a',1655080396.4442117,1655080396.566918
1,'n',1655080396.5716324,1655080396.6842327
2,'d',1655080396.6784716,1655080396.805554
3,'y',1655080396.808546,1655080396.876714
4,'1',1655080396.938417,1655080397.0913832
5,'2',1655080397.038527,1655080397.1723585
6,'3',1655080397.1211405,1655080397.2328637
7,'4',1655080397.2782376,1655080397.3908203
0,'a',1655080398.7509093,1655080398.8560948
1,'n',1655080398.8590136,1655080398.962359
2,'d',1655080398.9576333,1655080399.0802858
3,'y',1655080399.0996444,1655080399.161289
4,'1',1655080399.2341807,1655080399.39182
5,'2',1655080399.341547,1655080399.4950707
6,'3',1655080399.454423,1655080399.5463018
7,'4',1655080399.6064646,1655080399.7183168
0,'a',1655080401.1171482,1655080401.2295465
1,'n',1655080401.269179,1655080401.3933434
2,'d',1655080401.3871198,1655080401.5199776
3,'y',1655080401.5395913,1655080401.6099584
4,'1',1655080401.6716218,1655080401.8289711
5,'2',1655080401.7631092,1655080401.9214592
6,'3',1655080401.8785481,1655080401.9730322
7,'4',1655080402.0215633,1655080402.1353233
0,'a',1655080403.5013435,1655080403.6330786
1,'n',1655080403.6634564,1655080403.7650714
2,'d',1655080403.795567,1655080403.912822
3,'y',1655080403.9334195,1655080404.0047002
4,'1',1655080404.095726,1655080404.2373004
5,'2',1655080404.1861115,1655080404.3420458
6,'3',1655080404.2896605,1655080404.3818927
7,'4',1655080404.4424062,1655080404.5545142
0,'a',1655080405.8569648,1655080405.9856331
1,'n',1655080405.9886131,1655080406.077008
2,'d',1655080406.1065216,1655080406.2310069
3,'y',1655080406.2366216,1655080406.3026094
4,'1',1655080406.3741834,1655080406.5022128
5,'2',1655080406.4601974,1655080406.6041691
6,'3',1655080406.563254,1655080406.654376
7,'4',1655080406.7053814,1655080406.806392
0,'a',1655080408.0897179,1655080408.2120354
1,'n',1655080408.2150264,1655080408.3031611
2,'d',1655080408.335124,1655080408.4633067
3,'y',1655080408.4832537,1655080408.5344424
4,'1',1655080408.6052399,1655080408.7069685
5,'2',1655080408.676049,1655080408.8492503
6,'3',1655080408.7977905,1655080408.8795261
7,'4',1655080408.936008,1655080409.0288315
0,'a',1655080410.3562605,1655080410.4380352
1,'n',1655080410.4637992,1655080410.5689604
2,'d',1655080410.5659726,1655080410.6779804
3,'y',1655080410.7093942,1655080410.7792077
4,'1',1655080410.8191001,1655080410.9781919
5,'2',1655080410.9109263,1655080411.0803876
6,'3',1655080411.0286193,1655080411.1312013
7,'4',1655080411.1711392,1655080411.263897
0,'a',1655080412.6066694,1655080412.708405
1,'n',1655080412.7114003,1655080412.8231227
2,'d',1655080412.8195593,1655080412.9223363
3,'y',1655080412.9519281,1655080413.0193307
4,'1',1655080413.0794768,1655080413.2325857
5,'2',1655080413.1514826,1655080413.3241975
6,'3',1655080413.2624729,1655080413.343824
7,'4',1655080413.404436,1655080413.5019138
0,'a',1655080414.7794197,1655080414.9020102
1,'n',1655080414.9927678,1655080415.1244142
2,'d',1655080415.1214213,1655080415.2331235
3,'y',1655080415.2730176,1655080415.303934
4,'1',1655080415.3847167,1655080415.5339482
5,'2',1655080415.4664981,1655080415.6457303
6,'3',1655080415.5938704,1655080415.6756546
7,'4',1655080415.7359605,1655080415.8386867
0,'a',1655080417.0913987,1655080417.2045236
1,'n',1655080417.2065203,1655080417.2959435
2,'d',1655080417.2748163,1655080417.3968205
3,'y',1655080417.4355528,1655080417.499753
4,'1',1655080417.539937,1655080417.6780348
5,'2',1655080417.6173291,1655080417.7599795
6,'3',1655080417.7070177,1655080417.8110194
7,'4',1655080417.8706794,1655080417.972977
0,'a',1655080422.441798,1655080422.5666077
1,'n',1655080422.569601,1655080422.6670213
2,'d',1655080422.707225,1655080422.8297167
3,'y',1655080422.8491154,1655080422.9426067
4,'1',1655080423.0423694,1655080423.1602511
5,'2',1655080423.0823803,1655080423.2416408
6,'3',1655080423.1905055,1655080423.2925003
7,'4',1655080423.3531349,1655080423.4543734
0,'a',1655080424.7547958,1655080424.8474386
1,'n',1655080424.849833,1655080424.9431543
2,'d',1655080424.939138,1655080425.0499876
3,'y',1655080425.0805094,1655080425.1514764
4,'1',1655080425.1873782,1655080425.3414226
5,'2',1655080425.268471,1655080425.3919172
6,'3',1655080425.343434,1655080425.4419975
7,'4',1655080425.5033398,1655080425.58449
0,'a',1655080432.6064763,1655080432.6914442
1,'n',1655080432.720158,1655080432.8601987
2,'d',1655080432.8893912,1655080433.0418217
3,'y',1655080433.0119462,1655080433.1151378
4,'1',1655080433.1737742,1655080433.3119004
5,'2',1655080433.2348475,1655080433.394163
6,'3',1655080433.340814,1655080433.4434268
7,'4',1655080433.504693,1655080433.626577
0,'a',1655080434.90852,1655080435.040291
1,'n',1655080435.0451007,1655080435.1319602
2,'d',1655080435.1922777,1655080435.3412406
3,'y',1655080435.3468852,1655080435.4426675
4,'1',1655080435.4823685,1655080435.6345978
5,'2',1655080435.5337074,1655080435.736396
6,'3',1655080435.63759,1655080435.7584934
7,'4',1655080435.8287957,1655080435.9367082
0,'a',1655080437.2701368,1655080437.3795464
1,'n',1655080437.4096448,1655080437.5098283
2,'d',1655080437.5413365,1655080437.6842272
3,'y',1655080437.6891363,1655080437.7744353
4,'1',1655080437.825614,1655080437.9641278
5,'2',1655080437.8821616,1655080438.0349703
6,'3',1655080437.9841971,1655080438.076206
7,'4',1655080438.1556666,1655080438.2571614
0,'a',1655080439.6412752,1655080439.7315338
1,'n',1655080439.7514815,1655080439.8457606
2,'d',1655080439.8655212,1655080440.0034206
3,'y',1655080440.0093818,1655080440.1048758
4,'1',1655080440.1457367,1655080440.2974603
5,'2',1655080440.206027,1655080440.3695185
6,'3',1655080440.3014498,1655080440.4265826
7,'4',1655080440.4971547,1655080440.6398437
0,'a',1655080441.9410105,1655080442.0750542
1,'n',1655080442.077543,1655080442.1591535
2,'d',1655080442.1552129,1655080442.2885463
3,'y',1655080442.2915611,1655080442.3902419
4,'1',1655080442.447281,1655080442.578933
5,'2',1655080442.497152,1655080442.650763
6,'3',1655080442.597881,1655080442.7014275
7,'4',1655080442.781211,1655080442.8654354
0,'a',1655080444.2975929,1655080444.4187875
1,'n',1655080444.4227777,1655080444.5007226
2,'d',1655080444.497031,1655080444.6281412
3,'y',1655080444.6782308,1655080444.7630167
4,'1',1655080444.760025,1655080444.9267514
5,'2',1655080444.8223314,1655080445.0015614
6,'3',1655080444.9317722,1655080445.0324776
7,'4',1655080445.1147285,1655080445.2057524
0,'a',1655080449.827587,1655080449.9498017
1,'n',1655080450.25006,1655080450.3520825
2,'d',1655080450.4013858,1655080450.5336475
3,'y',1655080450.5041122,1655080450.5915375
4,'1',1655080450.6507752,1655080450.7940512
5,'2',1655080450.6913362,1655080450.8453567
6,'3',1655080450.7982879,1655080450.886892
7,'4',1655080450.9887722,1655080451.0496078
0,'a',1655080452.448091,1655080452.5617867
1,'n',1655080452.564781,1655080452.6267672
2,'d',1655080452.9746816,1655080453.114308
3,'y',1655080453.0874069,1655080453.166176
4,'1',1655080453.2988143,1655080453.3506892
5,'2',1655080453.30081,1655080453.4543986
6,'3',1655080453.41203,1655080453.515571
7,'4',1655080453.5857332,1655080453.6832154
0,'a',1655080455.0594113,1655080455.1583025
1,'n',1655080455.1894064,1655080455.2921646
2,'d',1655080455.3121417,1655080455.4563313
3,'y',1655080455.4593334,1655080455.5386374
4,'1',1655080455.6533356,1655080455.7642741
5,'2',1655080455.6743255,1655080455.8805704
6,'3',1655080455.8081284,1655080455.911673
7,'4',1655080455.9941163,1655080456.0998654
0,'a',1655080457.4631453,1655080457.5949056
1,'n',1655080457.6008453,1655080457.6980662
2,'d',1655080457.773073,1655080457.8963327
3,'y',1655080457.9021676,1655080457.9786296
4,'1',1655080458.0396886,1655080458.2029655
5,'2',1655080458.1300907,1655080458.2891006
6,'3',1655080458.236401,1655080458.330439
7,'4',1655080458.3909326,1655080458.483351
0,'a',1655080461.1882489,1655080461.3055887
1,'n',1655080461.3264558,1655080461.4440787
2,'d',1655080461.4388843,1655080461.59284
3,'y',1655080461.5987573,1655080461.6661656
4,'1',1655080461.7186623,1655080461.8528275
5,'2',1655080461.7682867,1655080461.9356923
6,'3',1655080461.8722837,1655080461.9969687
7,'4',1655080462.0582643,1655080462.170784
0,'a',1655080463.4601555,1655080463.5733604
1,'n',1655080463.6129055,1655080463.7238271
2,'d',1655080463.7158515,1655080463.851723
3,'y',1655080463.881671,1655080463.9524708
4,'1',1655080463.992501,1655080464.1361086
5,'2',1655080464.0531566,1655080464.2162228
6,'3',1655080464.1650388,1655080464.2560308
7,'4',1655080464.3189704,1655080464.4114127
0,'a',1655080465.7457142,1655080465.8718271
1,'n',1655080465.8809166,1655080465.9937215
2,'d',1655080466.014541,1655080466.1471436
3,'y',1655080466.1660063,1655080466.23648
4,'1',1655080466.2666013,1655080466.4141026
5,'2',1655080466.328786,1655080466.484433
6,'3',1655080466.4197063,1655080466.514657
7,'4',1655080466.5854075,1655080466.6877244
0,'a',1655080468.0206108,1655080468.1623285
1,'n',1655080468.2018132,1655080468.315641
2,'d',1655080468.294402,1655080468.4607887
3,'y',1655080468.4687743,1655080468.521071
4,'1',1655080468.5829911,1655080468.744128
5,'2',1655080468.6439984,1655080468.8152611
6,'3',1655080468.746787,1655080468.8655884
7,'4',1655080468.9303017,1655080469.0625627
0,'a',1655080470.4091117,1655080470.5317883
1,'n',1655080470.5377684,1655080470.6515305
2,'d',1655080470.630706,1655080470.7733674
3,'y',1655080470.793904,1655080470.865032
4,'1',1655080470.9188952,1655080471.0721233
5,'2',1655080470.9798667,1655080471.1326935
6,'3',1655080471.0778925,1655080471.184669
7,'4',1655080471.2542846,1655080471.3581057
0,'a',1655080472.6101768,1655080472.7630725
1,'n',1655080472.8253632,1655080472.948549
2,'d',1655080472.9363954,1655080473.0639675
3,'y',1655080473.0834782,1655080473.155407
4,'1',1655080473.1977212,1655080473.3483825
5,'2',1655080473.2682002,1655080473.4105651
6,'3',1655080473.354517,1655080473.4560542
7,'4',1655080473.5335295,1655080473.6365411
0,'a',1655080475.6419742,1655080475.7421563
1,'n',1655080475.762202,1655080475.8703065
2,'d',1655080475.865853,1655080475.9915333
3,'y',1655080476.0198686,1655080476.0929658
4,'1',1655080476.1421354,1655080476.2647285
5,'2',1655080476.1931603,1655080476.3348284
6,'3',1655080476.3042471,1655080476.4083877
7,'4',1655080476.487866,1655080476.5716674
0,'a',1655080477.9473226,1655080478.0726323
1,'n',1655080478.0924575,1655080478.2206168
2,'d',1655080478.2156947,1655080478.347614
3,'y',1655080478.3535984,1655080478.431602
4,'1',1655080478.5350895,1655080478.6464293
5,'2',1655080478.5836067,1655080478.7570758
6,'3',1655080478.7176661,1655080478.79831
7,'4',1655080478.8804784,1655080478.9723632
0,'a',1655080480.9032412,1655080481.024571
1,'n',1655080481.0672631,1655080481.1911623
2,'d',1655080481.209618,1655080481.3341148
3,'y',1655080481.3528926,1655080481.4347625
4,'1',1655080481.5162854,1655080481.6608555
5,'2',1655080481.588679,1655080481.7419524
6,'3',1655080481.711058,1655080481.7921493
7,'4',1655080481.8526535,1655080481.9546983
0,'a',1655080483.2649145,1655080483.3860903
1,'n',1655080483.4374838,1655080483.5539677
2,'d',1655080483.5489447,1655080483.6843686
3,'y',1655080483.713526,1655080483.7962625
4,'1',1655080483.8870554,1655080484.0500484
5,'2',1655080483.9478877,1655080484.1245017
6,'3',1655080484.0690112,1655080484.1546397
7,'4',1655080484.2147205,1655080484.32589
0,'a',1655080485.7123046,1655080485.8142939
1,'n',1655080485.820155,1655080485.9313555
2,'d',1655080485.925491,1655080486.0388055
3,'y',1655080486.0680046,1655080486.142081
4,'1',1655080486.1925406,1655080486.3158226
5,'2',1655080486.253486,1655080486.4061139
6,'3',1655080486.356033,1655080486.4375918
7,'4',1655080486.497988,1655080486.5908382
0,'a',1655080487.992558,1655080488.1189916
1,'n',1655080488.3295608,1655080488.4112053
2,'d',1655080488.4615629,1655080488.5842576
3,'y',1655080488.5866866,1655080488.6654754
4,'1',1655080488.728487,1655080488.871197
5,'2',1655080488.7794092,1655080488.9323108
6,'3',1655080488.9012575,1655080488.9844055
7,'4',1655080489.0452514,1655080489.157492
0,'a',1655080490.4991798,1655080490.614408
1,'n',1655080490.663359,1655080490.76956
2,'d',1655080490.7897713,1655080490.900613
3,'y',1655080490.92155,1655080490.9928339
4,'1',1655080491.071985,1655080491.1850326
5,'2',1655080491.133769,1655080491.2789557
6,'3',1655080491.2394547,1655080491.3497145
7,'4',1655080491.4100158,1655080491.524224
0,'a',1655080492.9115841,1655080493.0236716
1,'n',1655080493.0286455,1655080493.1343217
2,'d',1655080493.1552305,1655080493.2898877
3,'y',1655080493.2998908,1655080493.3619428
4,'1',1655080493.4323437,1655080493.5453708
5,'2',1655080493.4738317,1655080493.6347356
6,'3',1655080493.5837917,1655080493.6756637
7,'4',1655080493.7465193,1655080493.852795
0,'a',1655080496.1305182,1655080496.2509108
1,'n',1655080496.3041706,1655080496.4119837
2,'d',1655080496.4067183,1655080496.5408947
3,'y',1655080496.559859,1655080496.6418855
4,'1',1655080496.7011395,1655080496.837466
5,'2',1655080496.7738533,1655080496.9289155
6,'3',1655080496.8771281,1655080496.9697144
7,'4',1655080497.0397143,1655080497.152038
0,'a',1655080499.107109,1655080499.2293458
1,'n',1655080499.2346601,1655080499.3544683
2,'d',1655080499.374653,1655080499.5170708
3,'y',1655080499.5218248,1655080499.5960226
4,'1',1655080499.666873,1655080499.810684
5,'2',1655080499.7376392,1655080499.9153988
6,'3',1655080499.8635392,1655080499.9554641
7,'4',1655080500.0156298,1655080500.1278756
0,'a',1655080503.5513668,1655080503.6732934
1,'n',1655080503.676016,1655080503.7867205
2,'d',1655080503.7637818,1655080503.920912
3,'y',1655080503.925995,1655080504.0015702
4,'1',1655080504.073196,1655080504.225771
5,'2',1655080504.15516,1655080504.3072798
6,'3',1655080504.2564778,1655080504.3660357
7,'4',1655080504.4063528,1655080504.5016925
0,'a',1655080505.7490997,1655080505.9144406
1,'n',1655080505.9204233,1655080506.0040162
2,'d',1655080506.0848475,1655080506.2070212
3,'y',1655080506.1773114,1655080506.2692397
4,'1',1655080506.3385172,1655080506.4747083
5,'2',1655080506.3996289,1655080506.5462706
6,'3',1655080506.5153792,1655080506.595715
7,'4',1655080506.6554391,1655080506.7472548
0,'a',1655080508.0083632,1655080508.1514215
1,'n',1655080508.18141,1655080508.2953537
2,'d',1655080508.3352153,1655080508.465525
3,'y',1655080508.508701,1655080508.5907905
4,'1',1655080508.663395,1655080508.814098
5,'2',1655080508.73231,1655080508.9064581
6,'3',1655080508.886059,1655080508.9827538
7,'4',1655080509.0511599,1655080509.1632833
0,'a',1655080510.4958785,1655080510.6227732
1,'n',1655080510.6515338,1655080510.7622888
2,'d',1655080510.7921574,1655080510.9058392
3,'y',1655080510.9271016,1655080511.0088038
4,'1',1655080511.060607,1655080511.183805
5,'2',1655080511.1210213,1655080511.2846608
6,'3',1655080511.2333999,1655080511.3150516
7,'4',1655080511.3667722,1655080511.4789622
0,'a',1655080513.2306259,1655080513.3428845
1,'n',1655080513.4323244,1655080513.519088
2,'d',1655080513.5130622,1655080513.6384645
3,'y',1655080513.6903467,1655080513.7602847
4,'1',1655080513.8006313,1655080513.9438756
5,'2',1655080513.8620026,1655080514.0256336
6,'3',1655080513.9776337,1655080514.0793004
7,'4',1655080514.1215959,1655080514.243175
0,'a',1655080515.5172193,1655080515.6341774
1,'n',1655080515.6629035,1655080515.7668183
2,'d',1655080515.7634676,1655080515.8963523
3,'y',1655080515.899343,1655080515.9783652
4,'1',1655080516.0508633,1655080516.1865623
5,'2',1655080516.1035748,1655080516.276833
6,'3',1655080516.2352824,1655080516.316682
7,'4',1655080516.3868787,1655080516.4892209
0,'a',1655080517.7952719,1655080517.9168122
1,'n',1655080518.020733,1655080518.1542337
2,'d',1655080518.1841667,1655080518.288059
3,'y',1655080518.3179264,1655080518.3895245
4,'1',1655080518.4584386,1655080518.560166
5,'2',1655080518.4983277,1655080518.6644838
6,'3',1655080518.6335552,1655080518.715816
7,'4',1655080518.786038,1655080518.888802
0,'a',1655080520.181992,1655080520.2850516
1,'n',1655080520.3243337,1655080520.4629111
2,'d',1655080520.4570541,1655080520.589565
3,'y',1655080520.5951173,1655080520.6717527
4,'1',1655080520.7114675,1655080520.8544297
5,'2',1655080520.783276,1655080520.9459486
6,'3',1655080520.9149885,1655080521.0081499
7,'4',1655080521.0802925,1655080521.185407
0,'a',1655080522.692649,1655080522.813875
1,'n',1655080522.9044445,1655080523.0200279
2,'d',1655080523.0161383,1655080523.1422744
3,'y',1655080523.1718385,1655080523.2585533
4,'1',1655080523.3190222,1655080523.4606533
5,'2',1655080523.4003007,1655080523.5214462
6,'3',1655080523.490689,1655080523.5717542
7,'4',1655080523.6540508,1655080523.728776
0,'a',1655080525.2913961,1655080525.423605
1,'n',1655080525.4640462,1655080525.5703957
2,'d',1655080525.5645115,1655080525.667742
3,'y',1655080525.7160172,1655080525.790814
4,'1',1655080525.840793,1655080525.983387
5,'2',1655080525.9016423,1655080526.0462878
6,'3',1655080526.0133564,1655080526.1265862
7,'4',1655080526.189073,1655080526.2836545
0,'a',1655080527.709136,1655080527.8444297
1,'n',1655080527.8512821,1655080527.9608417
2,'d',1655080527.954776,1655080528.0786912
3,'y',1655080528.1074405,1655080528.1889467
4,'1',1655080528.2282639,1655080528.3744514
5,'2',1655080528.2821925,1655080528.4352922
6,'3',1655080528.4037783,1655080528.5081701
7,'4',1655080528.5888054,1655080528.6794486
0,'a',1655080530.0063462,1655080530.1201243
1,'n',1655080530.1384437,1655080530.2465265
2,'d',1655080530.2415228,1655080530.3554637
3,'y',1655080530.3957202,1655080530.4779744
4,'1',1655080530.5278423,1655080530.6521263
5,'2',1655080530.5787444,1655080530.7222183
6,'3',1655080530.6718657,1655080530.7725391
7,'4',1655080530.8465562,1655080530.9394567
0,'a',1655080532.2022388,1655080532.317274
1,'n',1655080532.3614144,1655080532.441927
2,'d',1655080532.4729912,1655080532.6060495
3,'y',1655080532.6461003,1655080532.7255344
4,'1',1655080532.7763445,1655080532.911043
5,'2',1655080532.8393633,1655080532.9826324
6,'3',1655080532.962806,1655080533.0434039
7,'4',1655080533.1241872,1655080533.249116
0,'a',1655080534.4727347,1655080534.625089
1,'n',1655080534.6560676,1655080534.7475898
2,'d',1655080534.7977278,1655080534.9430556
