,key,press_time,release_time
0,'c',1654792555.911488,1654792556.0364766
1,'o',1654792556.0364766,1654792556.1601164
2,'5',1654792556.1711316,1654792556.2933586
3,'m',1654792556.3498836,1654792556.47536
4,'i',1654792556.439554,1654792556.553603
5,'c',1654792556.486561,1654792556.6319168
6,'a',1654792556.5971901,1654792556.734506
7,'l',1654792556.6426454,1654792556.7550194
0,'c',1654792557.9597352,1654792558.0616703
1,'o',1654792558.0726848,1654792558.1952646
2,'5',1654792558.2414718,1654792558.3538914
3,'m',1654792558.421326,1654792558.4985647
4,'i',1654792558.4661267,1654792558.555066
5,'c',1654792558.5433452,1654792558.6222343
6,'a',1654792558.6109834,1654792558.7354972
7,'l',1654792558.6780617,1654792558.759119
0,'c',1654792560.1419754,1654792560.2323163
1,'o',1654792560.2198124,1654792560.3231661
2,'5',1654792560.3778806,1654792560.4895587
3,'m',1654792560.5360596,1654792560.6380062
4,'i',1654792560.6148841,1654792560.6831493
5,'c',1654792560.648687,1654792560.7503452
6,'a',1654792560.7273912,1654792560.8499446
7,'l',1654792560.7832844,1654792560.860952
0,'c',1654792562.2340527,1654792562.336764
1,'o',1654792562.3483295,1654792562.4473984
2,'5',1654792562.4812822,1654792562.6045306
3,'m',1654792562.6275003,1654792562.7402606
4,'i',1654792562.706391,1654792562.7954085
5,'c',1654792562.7731805,1654792562.865662
6,'a',1654792562.8535526,1654792562.977822
7,'l',1654792562.8990157,1654792562.989687
0,'c',1654792568.432352,1654792568.5602741
1,'o',1654792568.6235912,1654792568.748348
2,'5',1654792568.7714915,1654792568.8710992
3,'m',1654792568.9512634,1654792569.0512786
4,'i',1654792569.0082588,1654792569.096411
5,'c',1654792569.0629704,1654792569.1656594
6,'a',1654792569.154357,1654792569.278034
7,'l',1654792569.1983383,1654792569.2830248
0,'c',1654792570.6162877,1654792570.7383394
1,'o',1654792570.7272937,1654792570.828662
2,'5',1654792570.8622315,1654792570.9770277
3,'m',1654792570.9984295,1654792571.1002612
4,'i',1654792571.0662594,1654792571.143153
5,'c',1654792571.123331,1654792571.1991868
6,'a',1654792571.1881897,1654792571.3014429
7,'l',1654792571.2465298,1654792571.3239768
0,'c',1654792572.69787,1654792572.7972791
1,'o',1654792572.820542,1654792572.9342275
2,'5',1654792572.9562776,1654792573.0682209
3,'m',1654792573.1252475,1654792573.2157962
4,'i',1654792573.1583133,1654792573.2470655
5,'c',1654792573.2381494,1654792573.3277004
6,'a',1654792573.3053865,1654792573.415839
7,'l',1654792573.338963,1654792573.428626
0,'c',1654792574.8108087,1654792574.9136796
1,'o',1654792574.8902147,1654792574.99114
2,'5',1654792575.1049232,1654792575.2169492
3,'m',1654792575.2386327,1654792575.3176944
4,'i',1654792575.2849255,1654792575.351159
5,'c',1654792575.3849652,1654792575.4430928
6,'a',1654792575.4311068,1654792575.554027
7,'l',1654792575.4760504,1654792575.5315433
0,'c',1654792576.9707298,1654792577.0612981
1,'o',1654792577.0272586,1654792577.1174874
2,'5',1654792577.184306,1654792577.2752588
3,'m',1654792577.2772534,1654792577.3654451
4,'i',1654792577.3317206,1654792577.4101057
5,'c',1654792577.421169,1654792577.4882095
6,'a',1654792577.4772894,1654792577.6011567
7,'l',1654792577.5131907,1654792577.5919893
0,'c',1654792578.8737948,1654792578.9623957
1,'o',1654792578.9222028,1654792579.008183
2,'5',1654792579.0864737,1654792579.1667492
3,'m',1654792579.198983,1654792579.2895746
4,'i',1654792579.256843,1654792579.3344488
5,'c',1654792579.323465,1654792579.4010262
6,'a',1654792579.4020689,1654792579.513338
7,'l',1654792579.424406,1654792579.4919455
0,'c',1654792580.719109,1654792580.7860694
1,'o',1654792580.7911363,1654792580.8986468
2,'5',1654792580.909679,1654792580.9996915
3,'m',1654792581.022945,1654792581.110903
4,'i',1654792581.078547,1654792581.1454124
5,'c',1654792581.1335552,1654792581.214578
6,'a',1654792581.236434,1654792581.3585362
7,'l',1654792581.2477958,1654792581.327663
0,'c',1654792582.5285032,1654792582.6295002
1,'o',1654792582.6414673,1654792582.753513
2,'5',1654792582.7874753,1654792582.8545077
3,'m',1654792582.8774753,1654792582.9894369
4,'i',1654792582.9444387,1654792583.057401
5,'c',1654792583.2484345,1654792583.406401
6,'a',1654792583.3613997,1654792583.4842901
7,'l',1654792583.3624,1654792583.4284022
0,'c',1654792584.8029985,1654792584.9267564
1,'o',1654792584.8536139,1654792584.937867
2,'5',1654792585.1178596,1654792585.2296348
3,'m',1654792585.2396286,1654792585.3537493
4,'i',1654792585.3189363,1654792585.3978827
5,'c',1654792585.3857756,1654792585.4778996
6,'a',1654792585.4556465,1654792585.5677288
7,'l',1654792585.4980652,1654792585.589541
0,'c',1654792586.9044077,1654792586.9848409
1,'o',1654792587.0301168,1654792587.107946
2,'5',1654792587.129647,1654792587.2104015
3,'m',1654792587.2438529,1654792587.3437161
4,'i',1654792587.298741,1654792587.3667245
5,'c',1654792587.3777676,1654792587.4571843
6,'a',1654792587.4349606,1654792587.56893
7,'l',1654792587.4621892,1654792587.5474913
0,'c',1654792588.8756013,1654792588.9535902
1,'o',1654792588.9765708,1654792589.077467
2,'5',1654792589.1003244,1654792589.1909065
3,'m',1654792589.2233787,1654792589.3256547
4,'i',1654792589.2691772,1654792589.3347538
5,'c',1654792589.345983,1654792589.4263
6,'a',1654792589.4156,1654792589.5390546
7,'l',1654792589.4485989,1654792589.5282958
0,'c',1654792590.8322232,1654792590.932776
1,'o',1654792590.9214005,1654792591.046589
2,'5',1654792591.258571,1654792591.360086
3,'m',1654792591.4173877,1654792591.4951487
4,'i',1654792591.4620059,1654792591.5519247
5,'c',1654792591.517779,1654792591.5960112
6,'a',1654792591.5870218,1654792591.6874108
7,'l',1654792591.6309483,1654792591.7097926
0,'c',1654792593.0713708,1654792593.1616776
1,'o',1654792593.1657212,1654792593.2958112
2,'5',1654792593.3409667,1654792593.4308043
3,'m',1654792593.4650748,1654792593.544112
4,'i',1654792593.5106463,1654792593.5876768
5,'c',1654792593.565489,1654792593.6442742
6,'a',1654792593.6209717,1654792593.7345035
7,'l',1654792593.6665375,1654792593.7445402
0,'c',1654792595.0290318,1654792595.1196609
1,'o',1654792595.1116781,1654792595.2421405
2,'5',1654792595.254165,1654792595.3441045
3,'m',1654792595.4100544,1654792595.521844
4,'i',1654792595.4672356,1654792595.5562563
5,'c',1654792595.4999177,1654792595.6136746
6,'a',1654792595.6023479,1654792595.73781
7,'l',1654792595.6367478,1654792595.7487762
0,'c',1654792597.031621,1654792597.0804245
1,'o',1654792597.119869,1654792597.2328653
2,'5',1654792597.2438593,1654792597.3239157
3,'m',1654792597.357432,1654792597.4690711
4,'i',1654792597.412315,1654792597.4710305
5,'c',1654792597.4810462,1654792597.5714297
6,'a',1654792597.549275,1654792597.648562
7,'l',1654792597.5823767,1654792597.6510432
0,'c',1654792598.8531754,1654792598.9327488
1,'o',1654792598.936743,1654792599.0345213
2,'5',1654792599.0560803,1654792599.157421
3,'m',1654792599.1690354,1654792599.2696471
4,'i',1654792599.2247264,1654792599.3025346
5,'c',1654792599.2809033,1654792599.3806884
