,key,press_time,release_time
0,'a',1655564446.7535646,1655564446.8899255
1,'n',1655564447.0309865,1655564447.1345932
2,'d',1655564447.1980293,1655564447.2924023
3,'y',1655564447.3397536,1655564447.4337807
4,'b',1655564447.668213,1655564447.7840302
5,'1',1655564447.9890532,1655564448.1038227
6,'t',1655564448.582182,1655564448.674757
7,'c',1655564448.883236,1655564449.0153282
0,'a',1655564451.476754,1655564451.6018562
1,'n',1655564451.6809957,1655564451.7747204
2,'d',1655564451.8059735,1655564451.919272
3,'y',1655564451.950525,1655564452.0442789
4,'b',1655564452.4384894,1655564452.5322416
5,'1',1655564452.579755,1655564452.6991956
6,'t',1655564452.827193,1655564452.8908637
7,'c',1655564453.082809,1655564453.1921327
0,'a',1655564462.21199,1655564462.3278344
1,'n',1655564462.4063196,1655564462.5002098
2,'d',1655564462.6251967,1655564462.7501907
3,'y',1655564462.7501907,1655564462.8325617
4,'b',1655564462.9420433,1655564463.0357819
5,'1',1655564463.05141,1655564463.1612892
6,'t',1655564463.3018863,1655564463.364387
7,'c',1655564463.5678098,1655564463.6776822
0,'a',1655564465.7280173,1655564465.8686187
1,'n',1655564465.8998601,1655564465.991068
2,'d',1655564466.007774,1655564466.1015227
3,'y',1655564466.132786,1655564466.1952727
4,'b',1655564466.3983653,1655564466.4764972
5,'1',1655564466.6014707,1655564466.6963754
6,'t',1655564466.8057516,1655564466.8838582
7,'c',1655564467.0130496,1655564467.1234694
0,'a',1655564475.8878226,1655564476.0915635
1,'n',1655564476.4631221,1655564476.5415902
2,'d',1655564476.635343,1655564476.7290647
3,'y',1655564476.8143408,1655564476.8924625
4,'b',1655564477.2994647,1655564477.377582
5,'1',1655564477.4869409,1655564477.6119351
6,'t',1655564477.7369316,1655564477.8150148
7,'c',1655564477.9871516,1655564478.0652845
0,'a',1655564479.8456476,1655564480.0338235
1,'n',1655564480.6108155,1655564480.7045436
2,'d',1655564480.861401,1655564480.9866998
3,'y',1655564481.4203653,1655564481.5104742
4,'b',1655564481.730218,1655564481.8084645
5,'1',1655564481.8240874,1655564481.9334788
6,'t',1655564482.074058,1655564482.1521633
7,'c',1655564482.331439,1655564482.4095738
0,'a',1655564484.139746,1655564484.308589
1,'n',1655564484.371228,1655564484.4649282
2,'d',1655564484.4805875,1655564484.5745995
3,'y',1655564485.4513595,1655564485.5367084
4,'b',1655564486.4566941,1655564486.5353522
5,'1',1655564486.613458,1655564486.7072086
6,'t',1655564486.8321967,1655564486.9102921
7,'c',1655564487.1457157,1655564487.2552226
0,'a',1655564492.5603857,1655564492.7233639
1,'n',1655564492.7858136,1655564492.8799646
2,'d',1655564492.8955674,1655564492.9904509
3,'y',1655564493.1472821,1655564493.2266576
4,'b',1655564493.3687525,1655564493.4468715
5,'1',1655564493.4468715,1655564493.5721736
6,'t',1655564493.650485,1655564493.744216
7,'c',1655564493.9110758,1655564494.0204298
0,'a',1655564495.398641,1655564495.5682857
1,'n',1655564495.6364229,1655564495.7408822
2,'d',1655564495.6846282,1655564495.8310277
3,'y',1655564495.8621058,1655564495.9571223
4,'b',1655564496.0515113,1655564496.129609
5,'1',1655564496.1473331,1655564496.2539904
6,'t',1655564496.3528702,1655564496.4622476
7,'c',1655564496.6338885,1655564496.7121358
0,'a',1655564504.7200167,1655564504.8939128
1,'n',1655564504.9098334,1655564504.9879742
2,'d',1655564505.0660696,1655564505.1910698
3,'y',1655564505.5124311,1655564505.6070871
4,'b',1655564505.7320726,1655564505.8263829
5,'1',1655564505.8106937,1655564505.9201658
6,'t',1655564506.029515,1655564506.1239746
7,'c',1655564506.264815,1655564506.3585358
