Subject,Class,Sequence,D|0,I|0+1,PF|0+1,RF|0+1,D|1,I|1+2,PF|1+2,RF|1+2,D|2,I|2+3,PF|2+3,RF|2+3,D|3,I|3+4,PF|3+4,RF|3+4,D|4,I|4+5,PF|4+5,RF|4+5,D|5,I|5+6,PF|5+6,RF|5+6,D|6,I|6+7,PF|6+7,RF|6+7,D|7,I|7+8,PF|7+8,RF|7+8,D|8,I|8+9,PF|8+9,RF|8+9,D|9
3,3,ref yowled,0.173036814,0.218886375,0.079794168,0.045849562,0.139092207,0.529570103,0.388894558,0.390477896,0.140675545,0.499968529,0.375032902,0.359292984,0.124935627,1.016617775,0.944684029,0.891682148,0.071933746,0.430368185,0.321082354,0.358434439,0.109285831,1.078242779,0.942577362,0.968956947,0.135665417,0.635439634,0.5102911,0.499774218,0.125148535,0.499911547,0.249995708,0.374763012,0.249915838,0.234667778,0.093724728,-0.01524806,0.14094305
3,3,qof litres,0.140688658,0.422316074,0.281461477,0.281627417,0.140854597,0.34360981,0.171702147,0.202755213,0.171907663,0.265974998,0.109671116,0.094067335,0.156303883,0.343824387,0.187158346,0.187520504,0.15666604,0.390632391,0.265779972,0.233966351,0.124852419,0.484248638,0.344036102,0.359396219,0.140212536,0.468648911,0.343478441,0.328436375,0.125170469,0.2969594,0.187346935,0.171788931,0.109612465,0.3441782,0.250130415,0.234565735,0.094047785
4,4,lake voile,0.139457464,0.280043364,0.107808113,0.140585899,0.17223525,0.328457117,0.203217506,0.156221867,0.125239611,0.234470606,0.094198227,0.109230995,0.140272379,0.344973564,0.251037121,0.204701185,0.093936443,1.18605566,1.04539299,1.092119217,0.14066267,0.249712229,0.14066267,0.109049559,0.109049559,0.312360048,0.218626976,0.20331049,0.093733072,0.296856403,0.187415838,0.203123331,0.109440565,0.218949795,0.094210386,0.10950923,0.124739408
4,4,opts jacks,0.250710011,0.250710011,0.062669277,0,0.188040733,0.312766314,0.203353882,0.12472558,0.109412432,0.502032518,0.343681335,0.392620087,0.158351183,0.254108906,0.126517057,0.095757723,0.127591848,0.326587915,0.232666969,0.198996067,0.093920946,0.39082098,0.125385046,0.296900034,0.265435934,0.344146729,0.175523996,0.078710794,0.168622732,0.793018341,0.668071032,0.624395609,0.124947309,0.249624014,0.124947309,0.124676704,0.124676704
4,4,cork decks,0.126043797,0.656547546,0.562442303,0.53050375,0.094105244,0.375362158,0.251267433,0.281256914,0.124094725,0.318580866,0.20249486,0.194486141,0.116086006,0.312003613,0.155945063,0.195917606,0.15605855,0.468893766,0.233966112,0.312835217,0.234927654,0.250193357,0.109355927,0.015265703,0.140837431,0.531729698,0.406337261,0.390892267,0.125392437,0.453369617,0.343916655,0.32797718,0.109452963,0.25015974,0.125184059,0.140706778,0.124975681
4,4,jamb mushy,0.093952179,0.375069857,0.171690702,0.281117678,0.203379154,0.406518698,0.316203833,0.203139544,0.090314865,0.980905771,0.887048483,0.890590906,0.093857288,0.328177929,0.171827078,0.234320641,0.156350851,0.303462744,0.203558207,0.147111893,0.099904537,0.296591282,0.20285058,0.196686745,0.093740702,0.29684639,0.140540123,0.203105688,0.156306267,1.265655279,1.156490088,1.109349012,0.109165192,0.296809435,0.188149929,0.187644243,0.108659506
4,4,naif umbel,0.093865156,0.187687874,0.048509598,0.093822718,0.139178276,0.2795403,0.155963898,0.140362024,0.123576403,0.232883453,0.076778889,0.109307051,0.156104565,0.251192093,0.109290361,0.095087528,0.141901731,0.750144482,0.672208548,0.60824275,0.077935934,0.325297594,0.219460011,0.24736166,0.105837584,0.311787605,0.233567476,0.205950022,0.078220129,0.250003338,0.109404325,0.171783209,0.140599012,0.187486649,0.109515429,0.046887636,0.07797122
4,4,guys toted,0.203280687,0.203280687,0.078480244,0,0.124800444,0.343174696,0.249643087,0.218374252,0.093531609,0.234265566,0.093531609,0.140733957,0.140733957,0.234844446,0.078167915,0.094110489,0.156676531,0.547198057,0.437613726,0.390521526,0.109584332,0.218687296,0.140774727,0.109102964,0.077912569,0.749917507,0.626526356,0.672004938,0.123391151,0.296765089,0.202691317,0.173373938,0.094073772,0.327810526,0.21764946,0.233736753,0.110161066
4,4,ramp spasm,0.220781565,0.250481129,0.094475746,0.029699564,0.156005383,1.530245781,1.329488516,1.374240398,0.200757265,0.200757265,0.075516462,0,0.125240803,0.250424862,0.078288317,0.125184059,0.172136545,0.327939987,0.140607834,0.155803442,0.187332153,0.322996378,0.187332153,0.135664225,0.135664225,0.312921762,0.140688658,0.177257538,0.172233105,0.734482288,0.609473467,0.562249184,0.125008821,0.704269409,0.609658241,0.579260588,0.094611168
4,4,flue croon,0.137571096,0.293627977,0.153342724,0.156056881,0.140285254,0.392463207,0.281143188,0.252177954,0.111320019,0.234572887,0.062778234,0.123252869,0.171794653,0.249878645,0.093632936,0.078083992,0.156245708,0.46834445,0.359351873,0.312098742,0.108992577,0.452813387,0.359062195,0.34382081,0.093751192,0.188079119,0.125254869,0.094327927,0.062824249,0.359024525,0.141367197,0.296200275,0.217657328,0.233435392,0.124064922,0.015778065,0.10937047
4,4,wads scuba,0.124936342,0.406100512,0.234382629,0.281164169,0.171717882,0.500220776,0.297069073,0.328502893,0.203151703,0.234164715,0.109235048,0.031013012,0.124929667,0.343872786,0.218697309,0.218943119,0.125175476,0.390595675,0.172143936,0.265420198,0.218451738,0.234195232,0.093415022,0.015743494,0.14078021,0.515897989,0.439058065,0.375117779,0.076839924,0.545341253,0.482752085,0.468501329,0.062589169,0.218902588,0.110956907,0.156313419,0.107945681
4,4,geum quick,0.203840256,0.267222643,0.078262568,0.063382387,0.188960075,0.640633821,0.5471313,0.451673746,0.093502522,0.390379429,0.296549559,0.296876907,0.09382987,0.281779528,0.125451326,0.187949657,0.156328201,0.390607595,0.265517473,0.234279394,0.125090122,0.18762517,0.109461069,0.062535048,0.078164101,0.28091979,0.189631939,0.20275569,0.091287851,0.23221755,0.138110399,0.140929699,0.094107151,0.203349113,0.110309124,0.109241962,0.093039989
4,4,meet olios,0.094768763,0.28118062,0.187884331,0.186411858,0.093296289,0.375129223,0.204045534,0.281832933,0.171083689,0.218892336,0.063983202,0.047808647,0.154909134,0.294311285,0.200869083,0.139402151,0.093442202,1.078330755,0.984220028,0.984888554,0.094110727,0.390502691,0.281148434,0.296391964,0.109354258,0.406974554,0.313040257,0.297620296,0.093934298,0.358839035,0.265051126,0.264904737,0.093787909,0.250955105,0.124976397,0.157167196,0.125978708
4,4,nixy grebe,0.109201193,0.297197104,0.189130783,0.187995911,0.10806632,0.420492411,0.249454975,0.31242609,0.171037436,0.327054262,0.233186722,0.156016827,0.09386754,0.297284603,0.140701294,0.203417063,0.156583309,0.6409688,0.578184605,0.48438549,0.062784195,0.703352928,0.500746727,0.640568733,0.202606201,0.233747244,0.061963081,0.031141043,0.171784163,0.671445131,0.593603611,0.499660969,0.07784152,0.253040314,0.14056015,0.175198793,0.112480164
4,4,soot pined,0.124636412,0.297007561,0.203003168,0.172371149,0.094004393,0.312716484,0.156289339,0.218712091,0.156427145,0.250063181,0.125392675,0.093636036,0.124670506,0.437278509,0.327498436,0.312608004,0.109780073,0.391168356,0.282167435,0.281388283,0.109000921,0.46837306,0.24925971,0.359372139,0.21911335,0.234896898,0.062610865,0.015783548,0.172286034,0.359502316,0.124937773,0.187216282,0.234564543,0.234564543,0.078377724,0,0.156186819
4,4,lady palmy,0.109055519,0.218519449,0.093336582,0.10946393,0.125182867,0.375240803,0.234899521,0.250057936,0.140341282,0.579318285,0.46849966,0.438977003,0.110818624,0.359825611,0.218641758,0.249006987,0.141183853,0.720113754,0.628443003,0.578929901,0.091670752,0.324490547,0.168564558,0.232819796,0.155925989,0.298107386,0.172038794,0.142181396,0.126068592,0.374484301,0.249727249,0.248415709,0.124757051,0.390318632,0.313775063,0.265561581,0.07654357
4,4,debt heron,0.218314648,0.234051466,0.078240871,0.015736818,0.155810595,0.375446081,0.265139103,0.219635487,0.110306978,0.343638897,0.220299959,0.233331919,0.123338938,0.31112504,0.218268394,0.187786102,0.092856646,0.88996172,0.795903444,0.797105074,0.094058275,0.359883785,0.156144619,0.26582551,0.203739166,0.203739166,0.031457186,0,0.172281981,0.346387863,0.155991554,0.174105883,0.190396309,0.203514814,0.093719721,0.013118505,0.109795094
4,4,lode equal,0.094203472,0.391453743,0.248744726,0.297250271,0.142709017,0.297000408,0.078338861,0.154291391,0.218661547,0.265539646,0.064370155,0.046878099,0.201169491,0.357498646,0.232620001,0.156329155,0.124878645,0.984260082,0.859444141,0.859381437,0.124815941,0.343473196,0.21837616,0.218657255,0.125097036,0.249989033,0.156611919,0.124891996,0.093377113,0.249703884,0.141062498,0.156326771,0.108641386,0.234241247,0.108641386,0.125599861,0.125599861
4,4,saga opine,0.218585014,0.312745094,0.128635645,0.09416008,0.184109449,0.543155432,0.372012615,0.359045982,0.171142817,0.265033007,0.124771118,0.09389019,0.140261889,1.093474627,0.952687025,0.953212738,0.140787601,0.828429937,0.660609722,0.687642336,0.167820215,0.167820215,0.027045727,0,0.140774488,0.48496294,0.296856165,0.344188452,0.188106775,0.188106775,0.062525988,0,0.125580788,0.234216452,0.093835115,0.108635664,0.140381336
4,4,siam began,0.140882969,0.281211376,0.17323041,0.140328407,0.107980967,0.27953124,0.124824286,0.171550274,0.154706955,0.248727322,0.154706955,0.094020367,0.094020367,0.265630484,0.109268427,0.171610117,0.156362057,0.40653038,0.31260848,0.250168324,0.0939219,0.300653934,0.140687227,0.206732035,0.159966707,0.579271317,0.390974998,0.419304609,0.188296318,0.203128815,0.046478748,0.014832497,0.156650066,0.203454256,0.1097579,0.04680419,0.093696356
4,4,meow dally,0.109250784,0.28557539,0.140671492,0.176324606,0.144903898,0.234126568,0.144903898,0.08922267,0.08922267,0.19880414,0.042316675,0.10958147,0.156487465,0.353981733,0.203275919,0.197494268,0.150705814,2.093740702,1.937520027,1.943034887,0.156220675,0.720068693,0.593698978,0.563848019,0.126369715,0.344557524,0.252131224,0.218187809,0.0924263,0.272254705,0.15671277,0.179828405,0.115541935,0.247823,0.153929234,0.132281065,0.093893766
4,4,crux flaky,0.100214958,0.386503458,0.285892725,0.2862885,0.100610733,0.254698992,0.154098272,0.154088259,0.100600719,0.348856211,0.216867685,0.248255491,0.131988525,0.285826683,0.185474157,0.153838158,0.100352526,0.704195976,0.581128836,0.603843451,0.123067141,0.308456898,0.185745478,0.185389757,0.12271142,1.059056759,0.927131653,0.936345339,0.131925106,0.581519127,0.467556715,0.449594021,0.113962412,0.417858839,0.314630985,0.303896427,0.103227854
4,4,sagy brags,0.233381987,0.280421495,0.092767,0.047039509,0.187654495,0.500198603,0.296989441,0.312544107,0.203209162,0.250794172,0.109390736,0.047585011,0.141403437,0.313018084,0.17282629,0.171614647,0.140191793,0.514845133,0.421906471,0.374653339,0.092938662,0.468136311,0.342936754,0.375197649,0.125199556,0.328763008,0.140975475,0.203563452,0.187787533,0.499680281,0.437276125,0.311892748,0.062404156,0.359343529,0.234440565,0.296939373,0.124902964
4,4,eely burro,0.077828646,0.249879122,0.140550852,0.172050476,0.10932827,0.24998188,0.140634775,0.14065361,0.109347105,0.484450817,0.390594244,0.375103712,0.093856573,0.640682459,0.49980855,0.546825886,0.140873909,1.140571117,1.015665054,0.999697208,0.124906063,1.171865702,1.062606335,1.046959639,0.109259367,0.28127265,0.202985048,0.172013283,0.078287601,0.234321356,0.126580954,0.156033754,0.107740402,0.217183828,0.107740402,0.109443426,0.109443426
4,4,dugs could,0.140553713,0.281256437,0.172010899,0.140702724,0.109245539,0.454871655,0.359089375,0.345626116,0.09578228,0.265992165,0.109595299,0.170209885,0.156396866,0.281566143,0.093624592,0.125169277,0.187941551,0.500907898,0.343580961,0.312966347,0.157326937,0.313110828,0.12551856,0.155783892,0.187592268,0.187592268,0.109115839,0,0.078476429,0.328581333,0.218750238,0.250104904,0.109831095,0.234397888,0.126205206,0.124566793,0.108192682
5,5,taxis lire,0.187484264,0.249755859,0.063104868,0.062271595,0.186650991,0.530346394,0.422627211,0.343695402,0.107719183,0.379616022,0.232975006,0.271896839,0.146641016,0.265616894,0.146641016,0.118975878,0.118975878,0.322256327,0.24397397,0.203280449,0.078282356,0.313974142,0.20304966,0.235691786,0.110924482,0.312759638,0.218725681,0.201835155,0.094033957,0.284597635,0.10936451,0.190563679,0.175233126,0.20517087,0.06253624,0.029937744,0.14263463
5,5,agley gogo,0.187639713,0.796973944,0.672380447,0.60933423,0.124593496,0.374522924,0.249829054,0.249929428,0.124693871,0.374568701,0.234128237,0.24987483,0.140440464,0.890570164,0.781273842,0.7501297,0.109296322,0.327905178,0.17173624,0.218608856,0.156168938,0.328344345,0.171850204,0.172175407,0.156494141,0.344166756,0.234583378,0.187672615,0.109583378,0.280879498,0.156001806,0.17129612,0.124877691,0.203952789,0.093902826,0.079075098,0.110049963
5,5,slops blvd,0.159491777,0.265745878,0.187483549,0.106254101,0.078262329,0.749857426,0.499840498,0.671595097,0.250016928,0.219190836,0.07801795,-0.030826092,0.141172886,0.672158718,0.51584959,0.530985832,0.156309128,1.453796864,1.296919107,1.297487736,0.156877756,0.37539196,0.250872374,0.218514204,0.124519587,0.467542171,0.342923164,0.343022585,0.124619007,0.906166315,0.812392473,0.781547308,0.093773842,0.40659833,0.296863556,0.312824488,0.109734774
5,5,therm hope,0.140673161,0.251197815,0.156403065,0.110524654,0.09479475,0.406258106,0.188659906,0.311463356,0.2175982,0.2175982,0.093446493,0,0.124151707,0.327429771,0.218289614,0.203278065,0.109140158,0.390361786,0.249639273,0.281221628,0.140722513,0.379246473,0.29673028,0.23852396,0.082516193,0.438049555,0.218734026,0.355533361,0.219315529,0.219315529,0.094853401,0,0.124462128,0.201929331,0.077059984,0.077467203,0.124869347
5,5,place edgy,0.080754042,0.327954054,0.2191751,0.247200012,0.108778954,0.249610424,0.108778954,0.14083147,0.14083147,0.343631029,0.14083147,0.202799559,0.202799559,0.21856451,0.110185385,0.015764952,0.108379126,0.233307362,0.139883995,0.124928236,0.093423367,0.344916344,0.140268564,0.251492977,0.204647779,0.218924046,0.079316616,0.014276266,0.13960743,0.670499086,0.547795773,0.530891657,0.122703314,0.185377836,0.091758966,0.062674522,0.09361887
5,5,chary nard,0.125032187,0.281453609,0.187653542,0.156421423,0.093800068,0.327942848,0.171588182,0.23414278,0.156354666,0.187800884,0.047005415,0.031446218,0.140795469,0.249983311,0.157021999,0.109187841,0.092961311,0.296382904,0.155514479,0.203421593,0.140868425,0.781326771,0.703263998,0.640458345,0.078062773,0.421862841,0.171765566,0.343800068,0.250097275,0.21868825,0.093963385,-0.031409025,0.124724865,0.393749237,0.296839476,0.269024372,0.096909761
5,5,fixed lucy,0.109537601,0.281487226,0.156415939,0.171949625,0.125071287,0.234231472,0.156184435,0.109160185,0.078047037,0.500199318,0.312634706,0.422152281,0.187564611,0.202860355,0.047055006,0.015295744,0.155805349,0.234199762,0.140509605,0.078394413,0.093690157,0.312614441,0.203835249,0.218924284,0.108779192,0.405563354,0.311750174,0.296784163,0.093813181,0.302927256,0.187150717,0.209114075,0.115776539,0.187606812,0.115776539,0.071830273,0.071830273
5,5,lyric chef,0.124281406,0.468005419,0.374149323,0.343724012,0.093856096,0.219214678,0.125373363,0.125358582,0.093841314,0.296782494,0.156284332,0.202941179,0.140498161,0.390532017,0.28905654,0.250033855,0.101475477,0.570213795,0.429725409,0.468738317,0.140488386,0.37487793,0.249680996,0.234389544,0.125196934,0.297197342,0.203018665,0.172000408,0.094178677,0.406748533,0.187713385,0.312569857,0.219035149,0.219035149,0.095323086,0,0.123712063
5,5,youse raid,0.109455347,0.437535524,0.23427844,0.328080177,0.203257084,0.203257084,0.062805176,0,0.140451908,0.562434673,0.406275034,0.421982765,0.156159639,0.531319618,0.406093836,0.375159979,0.125225782,0.312621117,0.187419891,0.187395334,0.125201225,0.312640905,0.218885183,0.18743968,0.093755722,0.328062296,0.220385075,0.234306574,0.107677221,0.279628992,0.170467615,0.171951771,0.109161377,0.234425545,0.093431234,0.125264168,0.14099431
5,5,reedy cake,0.156268358,0.328349113,0.203604221,0.172080755,0.124744892,0.329029083,0.202805519,0.204284191,0.126223564,0.40716362,0.284186363,0.280940056,0.122977257,0.293996096,0.184446335,0.171018839,0.109549761,0.343602896,0.203678846,0.234053135,0.139924049,0.905963898,0.743930817,0.766039848,0.162033081,0.47431016,0.318181753,0.312277079,0.156128407,0.327866077,0.234455824,0.171737671,0.093410254,0.252564907,0.124868393,0.159154654,0.127696514
5,5,spurt fowl,0.17218709,1.0622437,0.968745232,0.89005661,0.093498468,0.390650988,0.265587091,0.297152519,0.125063896,0.312864304,0.17185092,0.187800407,0.141013384,0.718982458,0.577986956,0.577969074,0.140995502,0.391091108,0.283628464,0.250095606,0.107462645,0.377772808,0.232262373,0.270310163,0.145510435,0.406028509,0.304650784,0.260518074,0.101377726,0.398478985,0.257639647,0.297101259,0.140839338,0.266047239,0.134315491,0.125207901,0.131731749
5,5,dewed flus,0.172065973,0.37524724,0.172065973,0.203181267,0.203181267,0.905983686,0.765307188,0.70280242,0.140676498,0.875878811,0.625233889,0.735202312,0.250644922,0.234717846,0.077887058,-0.015927076,0.156830788,0.47364831,0.328428984,0.316817522,0.145219326,0.531342745,0.391278744,0.386123419,0.140064001,0.26497817,0.140064001,0.124914169,0.124914169,0.390598297,0.296830654,0.265684128,0.093767643,0.220553637,0.093767643,0.126785994,0.126785994
