Subject,Class,Sequence,D|0,I|0+1,PF|0+1,RF|0+1,D|1,I|1+2,PF|1+2,RF|1+2,D|2,I|2+3,PF|2+3,RF|2+3,D|3,I|3+4,PF|3+4,RF|3+4,D|4,I|4+5,PF|4+5,RF|4+5,D|5,I|5+6,PF|5+6,RF|5+6,D|6,I|6+7,PF|6+7,RF|6+7,D|7,I|7+8,PF|7+8,RF|7+8,D|8,I|8+9,PF|8+9,RF|8+9,D|9
6,6,spryly net,0.125246286,0.249363899,0.187170744,0.124117613,0.062193155,0.281001091,0.172133207,0.218807936,0.108867884,0.233843565,0.187265635,0.124975681,0.04657793,0.234446049,0.219599247,0.187868118,0.014846802,0.358006716,0.264489651,0.343159914,0.093517065,0.750262737,0.656693935,0.656745672,0.093568802,0.328072071,0.250372887,0.234503269,0.077699184,0.234514236,0.124004602,0.156815052,0.110509634,0.172949553,0.07896328,0.062439919,0.093986273
6,6,mooing qis,0.079321623,0.250528097,0.203111172,0.171206474,0.047416925,0.203419924,0.125137806,0.156002998,0.078282118,0.281139135,0.188153267,0.202857018,0.092985868,0.155471563,0.030602694,0.062485695,0.12486887,0.234659672,0.1406703,0.109790802,0.093989372,0.313564301,0.218977213,0.219574928,0.094587088,0.281235933,0.171960831,0.186648846,0.109275103,0.172221661,0.125193596,0.062946558,0.047028065,0.686782122,0.562286139,0.639754057,0.124495983
6,6,tierod tub,0.109850645,0.203030825,0.125655413,0.09318018,0.077375412,0.218106031,0.140406609,0.140730619,0.077699423,0.765738487,0.70259881,0.688039064,0.063139677,0.172269821,0.093883038,0.109130144,0.078386784,0.202939034,0.110033274,0.12455225,0.09290576,0.4679842,0.359040022,0.37507844,0.108944178,0.296873808,0.219737053,0.18792963,0.077136755,0.186233521,0.108815908,0.109096766,0.077417612,0.218087435,0.139931202,0.140669823,0.078156233
6,6,bosses joy,0.124252319,0.234266281,0.155400276,0.110013962,0.078866005,0.281347752,0.187812567,0.202481747,0.093535185,0.297099829,0.20298934,0.203564644,0.094110489,0.250344992,0.171602011,0.156234503,0.078742981,0.249517918,0.156835079,0.170774937,0.092682838,0.328072071,0.21868968,0.235389233,0.109382391,0.265189409,0.171988726,0.155807018,0.093200684,0.249873161,0.172091246,0.156672478,0.077781916,0.296257019,0.218588352,0.218475103,0.077668667
6,6,zincks ham,0.157485723,0.281302214,0.173187017,0.12381649,0.108115196,0.155795336,0.061710358,0.04768014,0.094084978,0.359435081,0.234143257,0.265350103,0.125291824,0.187166929,0.094326258,0.061875105,0.092840672,0.265341043,0.171747208,0.172500372,0.093593836,0.421477318,0.311641455,0.327883482,0.109835863,0.23488903,0.157072067,0.125053167,0.077816963,0.218948126,0.093464613,0.141131163,0.125483513,0.234371424,0.141513348,0.108887911,0.092858076
6,6,sieved nit,0.123681545,0.295636177,0.23374939,0.171954632,0.061886787,0.468603611,0.390676022,0.406716824,0.077927589,0.264919043,0.186951637,0.186991453,0.077967405,0.250478506,0.171993494,0.172511101,0.078485012,0.281111717,0.187681437,0.202626705,0.093430281,0.328043699,0.219178915,0.234613419,0.108864784,0.592866898,0.5312922,0.484002113,0.061574697,0.187497377,0.108984947,0.12592268,0.07851243,0.203743458,0.125934839,0.125231028,0.077808619
6,6,nowise dim,0.015972853,0.453681231,0.374786139,0.437708378,0.078895092,0.250565767,0.172926426,0.171670675,0.077639341,0.250217199,0.171188354,0.172577858,0.079028845,0.219440222,0.093948126,0.140411377,0.125492096,0.21842289,0.125492096,0.092930794,0.092930794,0.390169144,0.280929089,0.29723835,0.109240055,0.297186613,0.171499252,0.187946558,0.125687361,0.264995575,0.171723604,0.139308214,0.093271971,0.172374725,0.030901909,0.079102755,0.141472816
6,6,doubly fox,0.094526291,0.140691996,0.079274893,0.046165705,0.061417103,0.202437162,0.155777931,0.14102006,0.046659231,0.187392473,0.093057394,0.140733242,0.094335079,0.172383308,0.109413385,0.078048229,0.062969923,0.266106844,0.203567743,0.203136921,0.062539101,0.312464714,0.187401295,0.249925613,0.125063419,0.765687704,0.656037331,0.640624285,0.109650373,0.203542471,0.125623465,0.093892097,0.077919006,0.23393178,0.125228882,0.156012774,0.108702898
6,6,winces kaf,0.079763174,0.156505108,0.09458518,0.076741934,0.061919928,0.140386581,0.030640364,0.078466654,0.109746218,0.187805891,0.124668121,0.078059673,0.06313777,0.203845024,0.125323772,0.140707254,0.078521252,0.265931368,0.172008514,0.187410116,0.093922853,0.235555172,0.125169516,0.141632318,0.110385656,0.250169277,0.156453371,0.139783621,0.093715906,0.20270133,0.108759403,0.108985424,0.093941927,0.235518694,0.109556198,0.141576767,0.125962496
6,6,wauked yum,0.109545469,0.640671968,0.547822237,0.531126499,0.092849731,0.264029264,0.202183247,0.171179533,0.061846018,0.328184843,0.2499547,0.266338825,0.078230143,0.29627347,0.233813047,0.218043327,0.062460423,0.250267744,0.17244792,0.187807322,0.077819824,0.280660391,0.15640974,0.202840567,0.12425065,0.405370235,0.343969822,0.281119585,0.061400414,0.249233961,0.18731308,0.187833548,0.061920881,0.31298399,0.202633381,0.251063108,0.110350609
6,6,tinier eek,0.07857275,0.329034805,0.2510674,0.250462055,0.077967405,0.312164783,0.234545469,0.234197378,0.077619314,0.452836037,0.374783516,0.375216722,0.078052521,0.296932697,0.171595097,0.218880177,0.125337601,0.203587294,0.078999758,0.078249693,0.124587536,0.374353886,0.295889854,0.24976635,0.078464031,0.26533246,0.202956438,0.186868429,0.062376022,0.234316111,0.15715456,0.171940088,0.077161551,0.186687946,0.092862844,0.109526396,0.093825102
6,6,exacts cut,0.062703133,0.282056808,0.187215805,0.219353676,0.094841003,0.359820604,0.250585079,0.264979601,0.109235525,0.452679157,0.311559677,0.343443632,0.14111948,0.328262806,0.250437975,0.187143326,0.077824831,0.235455036,0.156167507,0.157630205,0.079287529,0.28162837,0.188604832,0.202340841,0.093023539,0.202409267,0.108834028,0.109385729,0.093575239,0.187236547,0.124135971,0.093661308,0.063100576,0.156775475,0.078964233,0.093674898,0.077811241
6,6,hopped ate,0.063086033,0.25042367,0.187993288,0.187337637,0.062430382,0.297017813,0.24930954,0.234587431,0.047708273,0.203150034,0.093915939,0.155441761,0.109234095,0.359885693,0.280898571,0.250651598,0.078987122,0.266023874,0.188319683,0.187036753,0.077704191,0.250127077,0.172858477,0.172422886,0.0772686,0.186304331,0.093622208,0.10903573,0.092682123,0.233756542,0.154518127,0.141074419,0.079238415,0.157391787,0.04689765,0.078153372,0.110494137
6,6,oiling bus,0.062296391,0.281563044,0.188441038,0.219266653,0.093122005,0.280472755,0.220001221,0.18735075,0.060471535,0.278933048,0.16983676,0.218461514,0.109096289,0.17133832,0.062539339,0.062242031,0.108798981,0.18725419,0.12409234,0.07845521,0.06316185,0.266608715,0.187904119,0.203446865,0.078704596,0.250475407,0.172609091,0.171770811,0.077866316,0.093357801,0.015541077,0.015491486,0.077816725,0.218185186,0.140467882,0.140368462,0.077717304
6,6,heckle sop,0.078469038,0.203480721,0.125881195,0.125011683,0.077599525,0.264933109,0.139998913,0.187333584,0.124934196,0.188113451,0.109316349,0.063179255,0.078797102,0.249995947,0.156316996,0.171198845,0.093678951,0.218072891,0.125433445,0.12439394,0.092639446,0.311639547,0.202928543,0.219000101,0.108711004,0.249932766,0.1717875,0.141221762,0.078145266,0.15522027,0.093412876,0.077075005,0.061807394,0.218939781,0.156444788,0.157132387,0.062494993
6,6,nabobs odd,0.095043898,0.265485287,0.157110691,0.170441389,0.108374596,0.70257163,0.60869503,0.594197035,0.0938766,0.187204599,0.141319513,0.093327999,0.045885086,0.187721729,0.093414068,0.141836643,0.094307661,0.312212229,0.23395586,0.217904568,0.078256369,0.37486577,0.296948433,0.296609402,0.077917337,0.280857801,0.219254732,0.202940464,0.061603069,0.188316584,0.125235558,0.126713514,0.063081026,0.234148502,0.155555487,0.171067476,0.078593016
6,6,rewets ray,0.140056372,0.186485052,0.061696291,0.04642868,0.124788761,0.578541756,0.453200579,0.453752995,0.125341177,0.281428576,0.202946663,0.156087399,0.078481913,0.484862804,0.375146389,0.406380892,0.109716415,0.328286648,0.234090805,0.218570232,0.094195843,0.360067368,0.250334263,0.265871525,0.109733105,0.578398705,0.484083891,0.4686656,0.094314814,0.297063828,0.203437567,0.202749014,0.093626261,0.234547377,0.156150341,0.140921116,0.078397036
