,key,press_time,release_time
0,'o',1652969565.7276907,1652969565.8370607
1,'h',1652969565.9776907,1652969566.1026986
2,'m',1652969566.3058348,1652969566.4151983
3,key.space,1652969566.5870767,1652969566.6964297
4,'f',1652969566.774583,1652969566.9151907
5,'i',1652969566.9464211,1652969567.0558357
6,'l',1652969567.2745569,1652969567.3995743
7,'m',1652969567.5245826,1652969567.6183276
8,'e',1652969567.8370798,1652969568.0245826
9,'d',1652969568.0245826,1652969568.1496344
0,'h',1652969572.82146,1652969572.9152257
1,'e',1652969572.9777007,1652969573.118358
2,'a',1652969573.0714843,1652969573.274611
3,'t',1652969573.337102,1652969573.462112
4,key.space,1652969573.3996072,1652969573.571481
5,'a',1652969573.6496043,1652969573.7589734
6,'t',1652969573.8058617,1652969573.9464338
7,'o',1652969574.274594,1652969574.3839896
8,'m',1652969574.540223,1652969574.5871632
9,'s',1652969574.7277398,1652969574.85274
0,'c',1652969581.6808884,1652969581.8059065
1,'h',1652969581.8728323,1652969581.9630847
2,'a',1652969581.9933944,1652969582.1033978
3,'n',1652969582.3527915,1652969582.509027
4,'t',1652969582.52465,1652969582.6496563
5,key.space,1652969582.821524,1652969582.930911
6,'a',1652969583.0559018,1652969583.1496515
7,'x',1652969583.3059058,1652969583.4152558
8,'i',1652969583.446521,1652969583.5715141
9,'s',1652969583.5871575,1652969583.696527
0,'o',1652969586.0715065,1652969586.1965327
1,'l',1652969586.3840082,1652969586.555913
2,'d',1652969586.6809256,1652969586.80592
3,'i',1652969586.8684206,1652969587.0090234
4,'e',1652969587.0246694,1652969587.1652777
5,'s',1652969587.259056,1652969587.3215444
6,key.space,1652969587.4934306,1652969587.6184046
7,'b',1652969587.7746682,1652969587.915296
8,'a',1652969587.930925,1652969588.0090477
9,'y',1652969588.2278037,1652969588.3684323
0,'g',1652969590.634038,1652969590.759063
1,'y',1652969590.8996832,1652969591.0246947
2,'m',1652969591.0716164,1652969591.1340837
3,key.space,1652969591.2902923,1652969591.3840744
4,'z',1652969591.4153252,1652969591.555938
5,'y',1652969591.712172,1652969591.852815
6,'g',1652969591.9153254,1652969592.0247014
7,'o',1652969592.1028094,1652969592.2434235
8,'t',1652969592.274696,1652969592.3996973
9,'e',1652969592.3996973,1652969592.5403197
0,'a',1652969594.8372014,1652969594.9153419
1,'m',1652969594.9622037,1652969595.055962
2,'i',1652969595.18095,1652969595.2747045
3,'d',1652969595.321578,1652969595.462208
4,key.space,1652969595.4934516,1652969595.649685
5,'e',1652969595.649685,1652969595.774714
6,'x',1652969595.8997204,1652969595.9778383
7,'i',1652969596.0247052,1652969596.134083
8,'l',1652969596.2903345,1652969596.3840988
9,'e',1652969596.3840988,1652969596.462216
0,'k',1652969599.1653428,1652969599.243481
1,'i',1652969599.3841124,1652969599.4934604
2,'n',1652969599.6184747,1652969599.7278714
3,'d',1652969599.8059883,1652969599.9465659
4,'a',1652969599.8997447,1652969600.0403554
5,key.space,1652969600.0715795,1652969600.1497405
6,'m',1652969600.27473,1652969600.4153602
7,'u',1652969600.5559595,1652969600.680992
8,'t',1652969600.680992,1652969600.7903588
9,'e',1652969600.8059635,1652969600.9465852
0,'r',1652969603.8684804,1652969603.930971
1,'a',1652969604.2591138,1652969604.3997464
2,'f',1652969604.384117,1652969604.4934907
3,'t',1652969604.6497386,1652969604.7747505
4,'e',1652969604.7747505,1652969604.9465885
5,'r',1652969604.899757,1652969605.0091193
6,key.space,1652969605.5403516,1652969605.6654196
7,'v',1652969605.8059933,1652969605.9622471
8,'e',1652969605.930991,1652969606.0403717
9,'x',1652969606.227867,1652969606.3372574
0,'e',1652969608.7903805,1652969608.9153888
1,'l',1652969608.9778728,1652969609.10288
2,'f',1652969609.1185105,1652969609.2591329
3,key.space,1652969609.2434924,1652969609.3685057
4,'j',1652969609.431009,1652969609.5559974
5,'u',1652969609.6810107,1652969609.759125
6,'i',1652969610.0091515,1652969610.1497712
7,'c',1652969610.3060195,1652969610.4153864
8,'e',1652969610.556029,1652969610.6653929
9,'y',1652969610.9310262,1652969611.040394
0,'l',1652969614.0091498,1652969614.1497762
1,'i',1652969614.3373103,1652969614.3841622
2,'m',1652969614.524785,1652969614.6185343
3,'b',1652969614.6341636,1652969614.7747858
4,key.space,1652969614.852877,1652969614.9935877
