Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
ys,c_0,3_90,3,90,0.13499879837036133,0.4579920768737793,0.5929908752441406,0.5670199394226074,0.7020187377929688,0.10902786254882812
ys,0_5,90_95,90,95,0.10902786254882812,0.1419823169708252,0.2510101795196533,0.23899102210998535,0.3480188846588135,0.09700870513916016
ys,5_m,95_13,95,13,0.09700870513916016,0.0759885311126709,0.17299723625183105,0.18499231338500977,0.2820010185241699,0.10900378227233887
ys,m_i,13_9,13,9,0.10900378227233887,0.054012298583984375,0.16301608085632324,0.15199732780456543,0.2610011100769043,0.09798502922058105
ys,i_c,9_3,9,3,0.09798502922058105,0.07696700096130371,0.17495203018188477,0.2140214443206787,0.31200647354125977,0.137054443359375
ys,c_a,3_1,3,1,0.137054443359375,-0.013002395629882812,0.12405204772949219,0.09698057174682617,0.23403501510620117,0.10998296737670898
ys,a_l,1_12,1,12,0.10998296737670898,0.04399371147155762,0.1539766788482666,0.13101410865783691,0.2409970760345459,0.0870203971862793
ys,c_0,3_90,3,90,0.147996187210083,0.41800379753112793,0.5659999847412109,0.5019974708557129,0.6499936580657959,0.08399367332458496
ys,0_5,90_95,90,95,0.08399367332458496,0.1620197296142578,0.24601340293884277,0.25904154777526855,0.3430352210998535,0.09702181816101074
ys,5_m,95_13,95,13,0.09702181816101074,0.05601143836975098,0.15303325653076172,0.14196062088012695,0.2389824390411377,0.08594918251037598
ys,m_i,13_9,13,9,0.08594918251037598,0.09700703620910645,0.18295621871948242,0.1930103302001953,0.2789595127105713,0.09600329399108887
ys,i_c,9_3,9,3,0.09600329399108887,0.057012319564819336,0.1530156135559082,0.19398999214172363,0.2899932861328125,0.1369776725769043
ys,c_a,3_1,3,1,0.1369776725769043,-0.013002634048461914,0.12397503852844238,0.11000418663024902,0.24698185920715332,0.12300682067871094
ys,a_l,1_12,1,12,0.12300682067871094,0.003000497817993164,0.1260073184967041,0.09608697891235352,0.21909379959106445,0.09308648109436035
ys,c_0,3_90,3,90,0.12299847602844238,0.3370053768157959,0.4600038528442383,0.4460296630859375,0.5690281391143799,0.1090242862701416
ys,0_5,90_95,90,95,0.1090242862701416,0.15198659896850586,0.26101088523864746,0.2609889507293701,0.3700132369995117,0.10900235176086426
ys,5_m,95_13,95,13,0.10900235176086426,0.04498004913330078,0.15398240089416504,0.15598368644714355,0.2649860382080078,0.11100363731384277
ys,m_i,13_9,13,9,0.11100363731384277,0.08593297004699707,0.19693660736083984,0.15800786018371582,0.2690114974975586,0.07207489013671875
