,key,press_time,release_time
0,'p',1655694154.409649,1655694154.656987
1,'l',1655694154.517371,1655694154.7138345
2,'a',1655694154.5811892,1655694154.7657146
3,'y',1655694154.7188394,1655694154.8694184
4,'4',1655694155.978003,1655694156.157147
5,'p',1655694156.3171403,1655694156.469269
6,'a',1655694156.4503105,1655694156.6457665
7,'y',1655694156.6258194,1655694156.8292794
0,'p',1655694159.6138344,1655694159.825269
1,'l',1655694159.7055895,1655694159.8930876
2,'a',1655694159.8282676,1655694160.0456798
3,'y',1655694160.0546577,1655694160.145418
4,'4',1655694161.2697945,1655694161.433067
5,'p',1655694161.5886834,1655694161.733266
6,'a',1655694161.8180416,1655694162.0214932
7,'y',1655694162.0145257,1655694162.2100098
0,'p',1655694164.2417815,1655694164.4412892
1,'l',1655694164.3136318,1655694164.514099
2,'a',1655694164.4692469,1655694164.6617002
3,'y',1655694164.968889,1655694165.1055112
4,'4',1655694165.461278,1655694165.6289291
5,'p',1655694165.7256694,1655694165.8692846
6,'a',1655694165.8373706,1655694166.0892944
7,'y',1655694166.0291936,1655694166.2172468
0,'p',1655694168.1934702,1655694168.4141781
1,'l',1655694168.3094628,1655694168.4770057
2,'a',1655694168.4730399,1655694168.6655028
3,'y',1655694168.6256104,1655694168.778233
4,'4',1655694169.3334491,1655694169.5059922
5,'p',1655694169.573808,1655694169.7692807
6,'a',1655694170.017212,1655694170.233608
7,'y',1655694170.2356234,1655694170.4131434
0,'p',1655694172.433208,1655694172.6654315
1,'l',1655694172.5537045,1655694172.737239
2,'a',1655694172.6334856,1655694172.842098
3,'y',1655694172.8211536,1655694172.900947
4,'4',1655694173.409719,1655694173.5653398
5,'p',1655694173.6142359,1655694173.748849
6,'a',1655694173.7737856,1655694173.9692595
7,'y',1655694173.9612813,1655694174.114878
0,'p',1655694175.981552,1655694176.2136464
1,'l',1655694176.0812855,1655694176.2655084
2,'a',1655694176.2814786,1655694176.5089126
3,'y',1655694176.4979146,1655694176.5896738
4,'4',1655694177.2130022,1655694177.3815792
5,'p',1655694177.485302,1655694177.6294322
6,'a',1655694177.7815373,1655694178.045345
7,'y',1655694178.06231,1655694178.225378
0,'p',1655694180.7050421,1655694180.9414134
1,'l',1655694180.8177545,1655694180.9937766
2,'a',1655694180.9738336,1655694181.1618605
3,'y',1655694181.13393,1655694181.297493
4,'4',1655694181.8968887,1655694182.0694702
5,'p',1655694182.2130933,1655694182.3816383
6,'a',1655694182.383634,1655694182.5731301
7,'y',1655694182.5292757,1655694182.721755
0,'p',1655694184.6291847,1655694184.869185
1,'l',1655694184.7652025,1655694184.929557
2,'a',1655694185.2217612,1655694185.460921
3,'y',1655694185.4629176,1655694185.6608973
4,'4',1655694186.536643,1655694186.7061927
5,'p',1655694186.8378375,1655694187.0137212
6,'a',1655694187.0376577,1655694187.2331622
7,'y',1655694187.2062292,1655694187.4166431
0,'p',1655694189.45341,1655694189.6618571
1,'l',1655694189.5651119,1655694189.7496183
2,'a',1655694190.0298767,1655694190.2542703
3,'y',1655694190.2413034,1655694190.372958
4,'4',1655694190.8616438,1655694191.0135126
5,'p',1655694191.0783486,1655694191.2538714
6,'a',1655694191.3137093,1655694191.5251446
7,'y',1655694191.4942343,1655694191.6568213
0,'p',1655694193.6418538,1655694193.8532875
1,'l',1655694193.7415848,1655694193.9096982
2,'a',1655694194.0608482,1655694194.2736285
3,'y',1655694194.1848667,1655694194.337516
4,'4',1655694194.8770506,1655694195.0615227
5,'p',1655694195.7616737,1655694195.8783658
6,'a',1655694195.9970386,1655694196.3131924
7,'y',1655694197.3137298,1655694197.512883
0,'p',1655694200.2218497,1655694200.4133272
1,'l',1655694200.3255618,1655694200.501096
2,'a',1655694200.585398,1655694200.788886
3,'y',1655694200.7489593,1655694200.9254873
4,'4',1655694201.8096433,1655694201.9692204
5,'p',1655694202.129787,1655694202.257447
6,'a',1655694202.3212757,1655694202.5137599
7,'y',1655694202.4848406,1655694202.6613681
0,'p',1655694205.4171324,1655694205.5931685
1,'l',1655694205.541343,1655694205.70487
2,'a',1655694205.6929226,1655694205.9332595
3,'y',1655694205.8893774,1655694206.081939
4,'4',1655694206.7970564,1655694206.9805439
5,'p',1655694207.0653636,1655694207.2292778
6,'a',1655694207.2452354,1655694207.5454323
7,'y',1655694207.441708,1655694207.653294
0,'p',1655694211.1494186,1655694211.4018872
1,'l',1655694211.293635,1655694211.4852676
2,'a',1655694211.5530555,1655694211.817346
3,'y',1655694211.7973998,1655694211.9809449
4,'4',1655694212.721497,1655694212.901493
5,'p',1655694212.9138157,1655694213.081897
6,'a',1655694213.0848882,1655694213.3297632
7,'y',1655694213.4215188,1655694213.5930765
0,'p',1655694218.8782046,1655694219.0896366
1,'l',1655694218.9928942,1655694219.1574564
2,'a',1655694219.1774306,1655694219.4292984
3,'y',1655694219.3818564,1655694219.5295525
4,'4',1655694219.9732392,1655694220.1178813
5,'p',1655694220.217614,1655694220.36522
6,'a',1655694220.370211,1655694220.5816436
7,'y',1655694220.5577037,1655694220.7342317
0,'p',1655694222.5337114,1655694222.7371666
1,'l',1655694222.6414278,1655694222.8219423
2,'a',1655694222.804984,1655694223.0174224
3,'y',1655694222.9575803,1655694223.0892253
4,'4',1655694223.5450408,1655694223.7135906
5,'p',1655694223.7654521,1655694223.9494991
6,'a',1655694223.9814231,1655694224.260666
7,'y',1655694224.1489644,1655694224.3384674
0,'p',1655694228.6812124,1655694228.8693023
1,'l',1655694228.9576132,1655694229.0613308
2,'a',1655694229.6292968,1655694229.865664
3,'y',1655694229.849705,1655694229.9853601
4,'4',1655694230.569786,1655694230.742079
5,'p',1655694230.8497324,1655694230.9694154
6,'a',1655694231.0182714,1655694231.2616305
7,'y',1655694231.2297063,1655694231.4102225
0,'p',1655694235.1542313,1655694235.3536937
1,'l',1655694235.2499783,1655694235.393587
2,'a',1655694235.3018322,1655694235.4933448
3,'y',1655694235.5013506,1655694235.657567
4,'4',1655694236.153227,1655694236.3407238
5,'p',1655694236.6569111,1655694236.8135262
6,'a',1655694236.8254776,1655694237.0658097
7,'y',1655694237.0409057,1655694237.2178326
0,'p',1655694239.013429,1655694239.225156
1,'l',1655694239.1091733,1655694239.2691193
2,'a',1655694239.2131999,1655694239.3771422
3,'y',1655694239.341132,1655694239.485552
4,'4',1655694239.8406024,1655694240.0012
5,'p',1655694240.0610437,1655694240.1812325
6,'a',1655694240.2450786,1655694240.4535053
7,'y',1655694240.4046352,1655694240.557252
0,'p',1655694242.4093025,1655694242.6211703
1,'l',1655694242.517447,1655694242.670044
2,'a',1655694242.610202,1655694242.7897186
3,'y',1655694242.7368608,1655694242.8939745
4,'4',1655694243.1971757,1655694243.353754
5,'p',1655694243.5372977,1655694243.6888595
6,'a',1655694244.4131842,1655694244.6371956
7,'y',1655694244.5811162,1655694244.777134
0,'p',1655694246.8652847,1655694247.0856683
1,'l',1655694246.9809494,1655694247.1365697
2,'a',1655694247.117583,1655694247.2896621
3,'y',1655694247.2408109,1655694247.393845
4,'4',1655694247.6970487,1655694247.8616095
5,'p',1655694247.925438,1655694248.0816312
6,'a',1655694248.0696595,1655694248.2771125
7,'y',1655694248.2292337,1655694248.3858159
0,'p',1655694250.4533257,1655694250.6537874
1,'l',1655694250.5091686,1655694250.7096324
2,'a',1655694250.685695,1655694250.8692057
3,'y',1655694250.8213322,1655694250.9769166
4,'4',1655694251.3489206,1655694251.5256512
5,'p',1655694251.689211,1655694251.7889442
6,'a',1655694252.4132755,1655694252.6177826
7,'y',1655694252.5818624,1655694252.789068
0,'p',1655694263.39685,1655694263.6375005
1,'l',1655694263.5255148,1655694263.7013304
2,'a',1655694263.661444,1655694263.884868
3,'y',1655694263.8329773,1655694263.9895606
4,'4',1655694264.5251448,1655694264.7007222
5,'p',1655694264.741584,1655694264.9136686
6,'a',1655694264.9206822,1655694265.1215885
7,'y',1655694265.0607386,1655694265.2375689
0,'p',1655694267.1064045,1655694267.3537433
1,'l',1655694267.2580342,1655694267.4494867
2,'a',1655694267.3736901,1655694267.55321
3,'y',1655694267.5093272,1655694267.6579337
4,'4',1655694268.041908,1655694268.2064645
5,'p',1655694268.281262,1655694268.4687614
6,'a',1655694268.4448256,1655694268.6572587
7,'y',1655694268.5694916,1655694268.7380414
0,'p',1655694270.8533533,1655694271.0937102
1,'l',1655694270.9650867,1655694271.1565437
2,'a',1655694271.0947351,1655694271.3211071
3,'y',1655694271.237326,1655694271.4058785
