,key,press_time,release_time
0,'w',1653572160.5995102,1653572160.845675
1,'e',1653572160.8086216,1653572160.9187937
2,'n',1653572160.929755,1653572160.994884
3,'c',1653572161.086865,1653572161.21064
4,'h',1653572161.1786206,1653572161.2486858
0,'e',1653572166.4072564,1653572166.674126
1,'a',1653572166.5206256,1653572166.7290547
2,'r',1653572166.6236122,1653572166.7582686
3,'l',1653572166.7174988,1653572166.8675447
4,'y',1653572166.937614,1653572167.0367694
0,'r',1653572169.2150905,1653572169.3446283
1,'e',1653572169.2827525,1653572169.4057987
2,'l',1653572169.355752,1653572169.4314587
3,'a',1653572169.559777,1653572169.7061021
4,'x',1653572170.0640507,1653572170.1886258
0,'q',1653572172.374952,1653572172.5029504
1,'u',1653572172.4909508,1653572172.6415687
2,'i',1653572172.5829504,1653572172.6935692
3,'c',1653572172.7515683,1653572172.8565679
4,'k',1653572172.8695688,1653572172.9535697
0,'x',1653572175.988146,1653572176.3186307
1,'e',1653572176.1276186,1653572176.449619
2,'r',1653572176.3101835,1653572176.5059688
3,'u',1653572176.434062,1653572176.5636213
4,'s',1653572176.5856314,1653572176.7568843
0,'r',1653572178.7916205,1653572178.899313
1,'i',1653572178.9033153,1653572179.0817342
2,'n',1653572178.9805892,1653572179.1338196
3,'s',1653572179.2695184,1653572179.47762
4,'e',1653572179.4047415,1653572179.5480814
0,'h',1653572181.5726337,1653572181.646794
1,'e',1653572181.6828163,1653572181.9373512
2,'r',1653572181.8322573,1653572181.931349
3,'b',1653572182.0306346,1653572182.1027832
4,'s',1653572182.4065444,1653572182.4906363
0,'f',1653572184.6330638,1653572184.7430253
1,'o',1653572184.7104182,1653572184.8138378
2,'a',1653572184.9324746,1653572185.0239627
3,'m',1653572184.981562,1653572185.0690463
4,'y',1653572185.2157888,1653572185.2734258
0,'y',1653572187.9608223,1653572188.0388741
1,'a',1653572188.086087,1653572188.2726407
2,'w',1653572188.2446384,1653572188.3750858
3,'n',1653572188.4301598,1653572188.5321894
4,'s',1653572188.58464,1653572188.7667723
0,'d',1653572190.771843,1653572190.8903942
1,'i',1653572190.8719366,1653572190.9962058
2,'n',1653572190.9456306,1653572191.0522919
3,'g',1653572191.0616288,1653572191.161231
4,'o',1653572191.1464062,1653572191.2161121
0,'d',1653572193.4124703,1653572193.547633
1,'e',1653572193.472579,1653572193.7108603
2,'a',1653572193.6399221,1653572193.7946448
3,'t',1653572193.7218604,1653572193.856645
4,'h',1653572193.8236969,1653572193.87576
0,'u',1653572195.925632,1653572196.0108507
1,'n',1653572195.9386444,1653572196.0906441
2,'z',1653572196.2871816,1653572196.4126446
3,'i',1653572196.3937316,1653572196.4811585
4,'p',1653572196.4347923,1653572196.5262027
0,'d',1653572216.0006917,1653572216.1356454
1,'o',1653572216.2819457,1653572216.3886583
2,'r',1653572216.5854871,1653572216.7393408
3,'k',1653572216.8645613,1653572216.9733949
4,'y',1653572217.1810522,1653572217.2953522
0,'t',1653572219.6650543,1653572219.7936482
1,'h',1653572219.8226614,1653572219.9421277
2,'i',1653572219.8546607,1653572219.9796474
3,'c',1653572220.1916482,1653572220.2908406
4,'k',1653572220.2577858,1653572220.3320882
0,'n',1653572225.3115664,1653572225.3953798
1,'a',1653572225.4103808,1653572225.5165107
2,'s',1653572225.5977936,1653572225.758592
3,'a',1653572225.7245317,1653572225.8753088
4,'l',1653572225.8889053,1653572225.969569
0,'e',1653572227.7767334,1653572227.8758426
1,'m',1653572227.8648424,1653572227.9489174
2,'a',1653572227.9359074,1653572228.0280333
3,'i',1653572228.0436535,1653572228.1057444
4,'l',1653572228.2082343,1653572228.2693603
0,'g',1653572230.53469,1653572230.6280844
1,'i',1653572230.687497,1653572230.7490847
2,'p',1653572230.8636556,1653572230.9472747
3,'s',1653572230.9548337,1653572231.0681517
4,'y',1653572231.0601516,1653572231.129155
0,'w',1653572232.9406693,1653572233.0825202
1,'a',1653572233.0444698,1653572233.2073288
2,'k',1653572233.171274,1653572233.236374
3,'e',1653572233.225657,1653572233.4346123
4,'s',1653572233.3644824,1653572233.492669
0,'z',1653572237.29253,1653572237.4792502
1,'i',1653572237.339637,1653572237.435173
2,'n',1653572237.40314,1653572237.4972703
3,'g',1653572237.5264008,1653572237.6916606
4,'s',1653572237.6472895,1653572237.7717748
0,'m',1653572239.611662,1653572239.7025552
1,'o',1653572239.674674,1653572239.783693
2,'n',1653572239.8422976,1653572239.9654975
3,'k',1653572239.937663,1653572240.0395784
4,'s',1653572240.0997772,1653572240.1600833
0,'g',1653572242.4357145,1653572242.5369723
1,'e',1653572242.50821,1653572242.6003027
