Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
cy,c_~,3_0,3,0,5,0.124944687,-0.0470016,0.077943087,0.053997993,0.17894268,0.100999594
cy,~_t,0_20,0,20,5,0.100999594,0.180000544,0.281000137,0.263003349,0.364002943,0.083002806
cy,t_a,20_1,20,1,5,0.083002806,0.040997028,0.123999834,0.183998823,0.267001629,0.143001795
cy,a_g,1_7,1,7,5,0.143001795,-0.026003599,0.116998196,0.101995945,0.24499774,0.127999544
cy,g_s,7_19,7,19,5,0.127999544,0.003999949,0.131999493,0.108160734,0.236160278,0.104160786
cy,m_a,13_1,13,1,6,0.070596695,0.02899766,0.099594355,0.171995878,0.242592573,0.142998219
cy,a_g,1_7,1,7,6,0.142998219,0.008003712,0.15100193,0.120002747,0.263000965,0.111999035
cy,g_n,7_14,7,14,6,0.111999035,0.073001623,0.185000658,0.153091669,0.265090704,0.080090046
cy,n_e,14_5,14,5,6,0.080090046,0.157099724,0.23718977,0.279101133,0.359191179,0.12200141
cy,e_t,5_20,5,20,6,0.12200141,0.036998987,0.159000397,0.167894602,0.289896011,0.130895615
cy,t_~,20_0,20,0,6,0.130895615,-0.042998314,0.087897301,0.045006514,0.175902128,0.088004827
cy,~_o,0_15,0,15,6,0.088004827,0.27632618,0.364331007,0.380953074,0.468957901,0.104626894
cy,o_w,15_23,15,23,6,0.104626894,0.070545673,0.175172567,0.203547239,0.308174133,0.133001566
cy,w_l,23_12,23,12,6,0.133001566,-0.000999928,0.132001638,0.065998554,0.19900012,0.066998482
cy,s_a,19_1,19,1,3,0.103016853,0.090999365,0.194016218,0.215000629,0.318017483,0.124001265
cy,a_x,1_24,1,24,3,0.124001265,0.413018465,0.53701973,0.596657515,0.720658779,0.18363905
cy,x_~,24_0,24,0,3,0.18363905,-0.059001207,0.124637842,0.039018154,0.222657204,0.098019361
cy,~_n,0_14,0,14,3,0.098019361,0.476110935,0.574130297,0.651111126,0.749130487,0.175000191
cy,n_o,14_15,14,15,3,0.175000191,-0.060995817,0.114004374,0.084000587,0.259000778,0.144996405
cy,o_m,15_13,15,13,3,0.144996405,0.681373119,0.826369524,0.743368864,0.888365269,0.061995745
cy,m_a,13_1,13,1,3,0.061995745,0.053999662,0.115995407,0.186001778,0.247997522,0.132002115
cy,a_d,1_4,1,4,3,0.132002115,0.809701204,0.94170332,0.943703413,1.075705528,0.134002209
cy,d_s,4_19,4,19,3,0.134002209,-0.076998949,0.05700326,0.072998047,0.207000256,0.149996996
cy,w_i,23_9,23,9,4,0.131997824,-0.065999746,0.065998077,0.022001266,0.15399909,0.088001013
cy,i_t,9_20,9,20,4,0.088001013,0.190998316,0.278999329,0.282020807,0.37002182,0.091022491
cy,t_s,20_19,20,19,4,0.091022491,0.113997936,0.205020428,0.255626917,0.346649408,0.141628981
cy,s_~,19_0,19,0,4,0.141628981,-0.053018332,0.088610649,0.096000671,0.237629652,0.149019003
cy,~_c,0_3,0,3,4,0.149019003,0.035656691,0.184675694,0.115656614,0.264675617,0.079999924
cy,c_r,3_18,3,18,4,0.079999924,0.125002861,0.205002785,0.1980021,0.278002024,0.072999239
cy,r_u,18_21,18,21,4,0.072999239,0.092000961,0.1650002,0.178998709,0.251997948,0.086997747
cy,u_s,21_19,21,19,4,0.086997747,-0.006996393,0.080001354,0.160999775,0.247997522,0.167996168
cy,s_h,19_8,19,8,4,0.167996168,0.874642372,1.04263854,0.933641195,1.101637363,0.058998823
cy,u_m,21_13,21,13,5,0.058999538,0.137635946,0.196635485,0.241660357,0.300659895,0.10402441
cy,m_b,13_2,13,2,5,0.10402441,0.1130023,0.217026711,0.229999781,0.334024191,0.11699748
cy,b_r,2_18,2,18,5,0.11699748,0.019002438,0.135999918,0.168000698,0.284998178,0.14899826
cy,r_a,18_1,18,1,5,0.14899826,-0.014998913,0.133999348,0.182629824,0.331628084,0.197628736
cy,a_~,1_0,1,0,5,0.197628736,-0.130628824,0.066999912,-0.012000799,0.185627937,0.118628025
cy,~_y,0_25,0,25,5,0.118628025,0.539034367,0.657662392,0.648036003,0.766664028,0.109001637
cy,y_a,25_1,25,1,5,0.109001637,0.297019005,0.406020641,0.479654312,0.588655949,0.182635307
cy,a_w,1_23,1,23,5,0.182635307,-0.084000826,0.098634481,0.061998606,0.244633913,0.145999432
cy,w_n,23_14,23,14,5,0.145999432,-0.019000053,0.126999378,0.054023504,0.200022936,0.073023558
cy,h_o,8_15,8,15,6,0.103998423,-0.03699708,0.067001343,0.130013466,0.234011889,0.167010546
cy,o_n,15_14,15,14,6,0.167010546,-0.037998676,0.129011869,0.090056181,0.257066727,0.128054857
cy,n_e,14_5,14,5,6,0.128054857,0.021999836,0.150054693,0.293022156,0.421077013,0.27102232
cy,e_s,5_19,5,19,6,0.27102232,-0.08801198,0.18301034,0.110054255,0.381076574,0.198066235
cy,s_t,19_20,19,20,6,0.198066235,-0.10505724,0.093008995,0.039998293,0.238064528,0.145055532
cy,t_~,20_0,20,0,6,0.145055532,-0.057694197,0.087361336,0.054999113,0.200054646,0.11269331
cy,~_j,0_10,0,10,6,0.11269331,0.322643995,0.435337305,0.467666864,0.580360174,0.145022869
cy,j_o,10_15,10,15,6,0.145022869,0.047699451,0.192722321,0.300375938,0.445398808,0.252676487
cy,o_g,15_7,15,7,6,0.252676487,0.090999603,0.34367609,0.223383188,0.476059675,0.132383585
cy,c_a,3_1,3,1,3,0.142016649,-0.006999969,0.13501668,0.168002129,0.310018778,0.175002098
cy,a_t,1_20,1,20,3,0.175002098,0.011997223,0.186999321,0.183997631,0.358999729,0.172000408
cy,t_~,20_0,20,0,3,0.172000408,-0.04500103,0.126999378,0.051000118,0.223000526,0.096001148
cy,~_w,0_23,0,23,3,0.096001148,0.255998611,0.35199976,0.413000584,0.509001732,0.157001972
cy,w_a,23_1,23,1,3,0.157001972,-0.036000967,0.121001005,0.157998562,0.315000534,0.193999529
cy,a_k,1_11,1,11,3,0.193999529,-0.080999374,0.113000154,0.018000841,0.21200037,0.099000216
cy,k_e,11_5,11,5,3,0.099000216,0.037000179,0.136000395,0.160000086,0.259000301,0.122999907
cy,e_u,5_21,5,21,3,0.122999907,0.049000502,0.172000408,0.172001362,0.295001268,0.12300086
cy,u_p,21_16,21,16,3,0.12300086,-0.042997599,0.080003262,0.087998629,0.210999489,0.130996227
cy,i_n,9_14,9,14,4,0.102034569,-0.07003665,0.031997919,0.07007432,0.172108889,0.14011097
cy,n_f,14_6,14,6,4,0.14011097,0.006999731,0.147110701,0.370023251,0.51013422,0.36302352
cy,f_o,6_15,6,15,4,0.36302352,-0.243021488,0.120002031,-0.155006647,0.208016872,0.088014841
cy,o_~,15_0,15,0,4,0.088014841,0.095000267,0.183015108,0.192004681,0.280019522,0.097004414
cy,~_h,0_8,0,8,4,0.097004414,0.285233021,0.382237434,0.364218235,0.461222649,0.078985214
cy,h_e,8_5,8,5,4,0.078985214,0.073009014,0.151994228,0.187048674,0.266033888,0.11403966
cy,e_r,5_18,5,18,4,0.11403966,0.515331507,0.629371166,0.650326967,0.764366627,0.134995461
cy,r_b,18_2,18,2,4,0.134995461,0.032626867,0.167622328,0.106630087,0.241625547,0.07400322
cy,b_s,2_19,2,19,4,0.07400322,0.120998383,0.195001602,0.230637312,0.304640532,0.109638929
cy,m_a,13_1,13,1,5,0.059001207,0.024999619,0.084000826,0.146064997,0.205066204,0.121065378
cy,a_j,1_10,1,10,5,0.121065378,0.009999514,0.131064892,0.177998781,0.299064159,0.167999268
cy,j_o,10_15,10,15,5,0.167999268,-0.080998421,0.087000847,0.064002037,0.232001305,0.145000458
cy,o_r,15_18,15,18,5,0.145000458,-0.011000633,0.133999825,0.176001072,0.32100153,0.187001705
cy,r_~,18_0,18,0,5,0.187001705,-0.054001331,0.133000374,0.048997402,0.235999107,0.102998734
cy,~_n,0_14,0,14,5,0.102998734,0.619696379,0.722695112,0.695711613,0.798710346,0.076015234
cy,n_a,14_1,14,1,5,0.076015234,0.008002043,0.084017277,0.157017946,0.23303318,0.149015903
cy,a_v,1_22,1,22,5,0.149015903,0.476018667,0.625034571,0.587020636,0.736036539,0.111001968
cy,v_y,22_25,22,25,5,0.111001968,-0.034002066,0.076999903,0.050014496,0.161016464,0.084016562
cy,c_o,3_15,3,15,6,0.123062134,-0.006999731,0.116062403,0.187999725,0.311061859,0.194999456
cy,o_u,15_21,15,21,6,0.194999456,-0.00100255,0.193996906,0.124000788,0.319000244,0.125003338
cy,u_g,21_7,21,7,6,0.125003338,0.024996281,0.149999619,0.116621017,0.241624355,0.091624737
cy,g_a,7_1,7,1,6,0.091624737,0.08100152,0.172626257,0.309040546,0.400665283,0.228039026
cy,a_r,1_18,1,18,6,0.228039026,-0.126040936,0.101998091,0.065037966,0.293076992,0.191078901
cy,r_~,18_0,18,0,6,0.191078901,-0.0530231,0.138055801,0.06401515,0.255094051,0.11703825
cy,~_a,0_1,0,1,6,0.11703825,0.370174408,0.487212658,0.615808964,0.732847214,0.245634556
cy,a_g,1_7,1,7,6,0.245634556,-0.095629215,0.150005341,0.106010199,0.351644754,0.201639414
cy,g_e,7_5,7,5,6,0.201639414,-0.105006218,0.096633196,0.022012711,0.223652124,0.127018929
gerald,o_h,15_8,15,8,3,0.087997913,0.632025719,0.720023632,0.688992262,0.776990175,0.056966543
gerald,h_m,8_13,8,13,3,0.056966543,0.152375937,0.20934248,0.20720458,0.264171124,0.054828644
gerald,m_~,13_0,13,0,3,0.054828644,0.130836248,0.185664892,0.197833776,0.25266242,0.066997528
gerald,~_f,0_6,0,6,3,0.066997528,0.014110804,0.081108332,0.13430357,0.201301098,0.120192766
gerald,f_i,6_9,6,9,3,0.120192766,0.024027824,0.144220591,0.079820395,0.200013161,0.05579257
gerald,i_l,9_12,9,12,3,0.05579257,0.151992083,0.207784653,0.218988657,0.274781227,0.066996574
gerald,l_m,12_13,12,13,3,0.066996574,0.15213275,0.219129324,0.218026161,0.285022736,0.065893412
gerald,m_e,13_5,13,5,3,0.065893412,0.035142899,0.10103631,0.113152742,0.179046154,0.078009844
