,Actual,Prediction,Accuracy,32/80 (40.0%)
0,adhy,cy,0.3625912368297577,nope
1,adhy,andy,0.5812798142433167,nope
2,adhy,chris,0.24631215631961823,nope
3,adhy,chris,0.3205771744251251,nope
4,adhy,jonah,0.26379135251045227,nope
5,adhy,adhy,0.3063526451587677,match
6,adhy,chris,0.325574666261673,nope
7,adhy,adhy,0.5367557406425476,match
8,alan,alan,0.630384624004364,match
9,alan,gerald,0.6139046549797058,nope
10,alan,alan,0.6506246328353882,match
11,alan,alan,0.7201610803604126,match
12,alan,gerald,0.6112070679664612,nope
13,alan,gerald,0.6056591868400574,nope
14,alan,gerald,0.6118288636207581,nope
15,alan,jc,0.820726752281189,nope
16,andy,andy,0.2861526310443878,match
17,andy,andy,0.6697738170623779,match
18,andy,chris,0.3462000787258148,nope
19,andy,andy,0.9469769597053528,match
20,andy,chris,0.2648855745792389,nope
21,andy,andy,0.34466174244880676,match
22,andy,andy,0.7619357705116272,match
23,andy,adhy,0.5246884226799011,nope
24,bryce,jc,0.5014135241508484,nope
25,bryce,jonah,0.2659238576889038,nope
26,bryce,jonah,0.26617932319641113,nope
27,bryce,jonah,0.2570292055606842,nope
28,bryce,jonah,0.24790267646312714,nope
29,bryce,adhy,0.3678574562072754,nope
30,bryce,adhy,0.38323649764060974,nope
31,bryce,adhy,0.3765435814857483,nope
32,chris,jonah,0.26446977257728577,nope
33,chris,jonah,0.23196430504322052,nope
34,chris,chris,0.2747170627117157,match
35,chris,jonah,0.2647240459918976,nope
36,chris,jonah,0.26538705825805664,nope
37,chris,chris,0.3551231920719147,match
38,chris,chris,0.3690243661403656,match
39,chris,chris,0.2989751696586609,match
40,cy,jonah,0.26543670892715454,nope
41,cy,cy,0.3022128641605377,match
42,cy,cy,0.39080214500427246,match
43,cy,cy,0.28203049302101135,match
44,cy,cy,0.49202850461006165,match
45,cy,cy,0.5942853689193726,match
46,cy,adhy,0.33035802841186523,nope
47,cy,cy,0.2762022316455841,match
48,gerald,jc,0.8390174508094788,nope
49,gerald,jc,0.782725989818573,nope
50,gerald,jc,0.4464642107486725,nope
51,gerald,qk,0.28821179270744324,nope
52,gerald,jc,0.8064831495285034,nope
53,gerald,jc,0.829243004322052,nope
54,gerald,jc,0.5825916528701782,nope
55,gerald,jc,0.8311938643455505,nope
56,jc,jc,0.8366514444351196,match
57,jc,qk,0.2715134918689728,nope
58,jc,cy,0.3561616837978363,nope
59,jc,jonah,0.2255653589963913,nope
60,jc,jc,0.32677456736564636,match
61,jc,jc,0.3925580680370331,match
62,jc,jc,0.33616530895233154,match
63,jc,qk,0.2684295177459717,nope
64,jonah,jonah,0.2613131105899811,match
65,jonah,bryce,0.23476621508598328,nope
66,jonah,jonah,0.2232179492712021,match
67,jonah,jonah,0.2632627785205841,match
68,jonah,jonah,0.265096515417099,match
69,jonah,jonah,0.2569679021835327,match
70,jonah,adhy,0.3050368130207062,nope
71,jonah,qk,0.27516260743141174,nope
72,qk,chris,0.34655553102493286,nope
73,qk,jonah,0.2608359456062317,nope
74,qk,chris,0.3397989273071289,nope
75,qk,qk,0.30199190974235535,match
76,qk,qk,0.27593955397605896,match
77,qk,qk,0.27278056740760803,match
78,qk,chris,0.35588976740837097,nope
79,qk,chris,0.3209286332130432,nope
