,key,press_time,release_time
0,'d',1650868310.7064164,1650868310.7838333
1,'e',1650868310.8931527,1650868310.955686
2,'l',1650868311.0181932,1650868311.0805755
3,'e',1650868311.0962727,1650868311.1745517
4,key.space,1650868311.3316054,1650868311.4094574
5,'n',1650868311.7050216,1650868311.7840507
6,'a',1650868311.8153908,1650868311.9245734
7,'b',1650868313.3465447,1650868313.4089503
8,'o',1650868313.4247847,1650868313.5027883
9,'b',1650868313.5187159,1650868313.5967922
,key,press_time,release_time
0,'s',1650868316.7212665,1650868316.830635
1,'p',1650868316.8622122,1650868316.924282
2,'i',1650868317.033466,1650868317.11155
3,'f',1650868317.2208178,1650868317.2999306
4,'f',1650868317.34593,1650868317.4560943
5,'s',1650868317.5027404,1650868317.5972276
6,key.space,1650868317.7377043,1650868317.8151922
7,'w',1650868318.0800683,1650868318.174309
8,'r',1650868318.2209218,1650868318.3154538
9,'y',1650868318.361414,1650868318.4244003
,key,press_time,release_time
0,'b',1650868320.8935716,1650868320.986261
1,'u',1650868321.033579,1650868321.0967984
2,'z',1650868321.2999682,1650868321.3934786
3,'z',1650868321.4867184,1650868321.6115103
4,'y',1650868321.690557,1650868321.7840524
5,key.space,1650868321.9086902,1650868322.0019379
6,'a',1650868322.0809097,1650868322.159153
7,'g',1650868322.2685826,1650868322.3461485
8,'o',1650868322.376935,1650868322.4400694
9,'g',1650868322.4552555,1650868322.5647488
,key,press_time,release_time
0,'b',1650868325.049129,1650868325.1587996
1,'l',1650868325.4404771,1650868325.502396
2,'e',1650868325.5651212,1650868325.6591148
3,'w',1650868326.33129,1650868326.4404526
4,key.space,1650868326.5335836,1650868326.6430664
5,'d',1650868326.7679977,1650868326.8470902
6,'a',1650868327.0657208,1650868327.1583896
7,'d',1650868327.236855,1650868327.2842972
8,'d',1650868327.2996745,1650868327.4401822
9,'y',1650868327.6123936,1650868327.7052433
,key,press_time,release_time
0,'o',1650868330.2841914,1650868330.3473437
1,'o',1650868330.4562538,1650868330.5492096
2,'h',1650868330.6437793,1650868330.7364578
3,'s',1650868330.8151987,1650868330.9090853
4,key.space,1650868330.9867492,1650868331.0801384
5,'a',1650868331.409587,1650868331.5340633
6,'m',1650868331.5031245,1650868331.565234
7,'u',1650868331.6746264,1650868331.7521405
8,'s',1650868331.767614,1650868331.9093645
9,'e',1650868331.892829,1650868331.9563649
,key,press_time,release_time
0,'a',1650868334.3778968,1650868334.4881928
1,'d',1650868334.5024993,1650868334.5970745
2,'z',1650868335.315377,1650868335.4401112
3,key.space,1650868335.6896963,1650868335.7833188
4,'c',1650868335.86177,1650868335.9876685
5,'h',1650868335.971318,1650868336.0345411
6,'a',1650868336.0496173,1650868336.159742
7,'s',1650868336.2217915,1650868336.3464932
8,'m',1650868336.3627758,1650868336.4398446
9,'s',1650868336.4554157,1650868336.565341
,key,press_time,release_time
0,'s',1650868338.8463862,1650868338.9403918
1,'h',1650868338.9710248,1650868339.0342941
2,'e',1650868339.0811136,1650868339.1594803
3,key.space,1650868339.2683263,1650868339.3618615
4,'r',1650868339.5339463,1650868339.6429677
5,'e',1650868339.5959911,1650868339.6898167
6,'s',1650868339.8157184,1650868339.8774881
7,'a',1650868340.0026758,1650868340.1276832
8,'l',1650868340.1751776,1650868340.253184
9,'e',1650868340.2679913,1650868340.362071
,key,press_time,release_time
0,'w',1650868350.080758,1650868350.1899524
1,'e',1650868350.2840304,1650868350.3779488
2,'r',1650868350.4716601,1650868350.581915
3,'e',1650868350.565018,1650868350.6907315
4,key.space,1650868350.8307688,1650868350.9246142
5,'l',1650868351.081057,1650868351.1432755
6,'u',1650868351.7375915,1650868351.799367
7,'c',1650868351.9241345,1650868352.0180862
8,'k',1650868352.002559,1650868352.0961926
9,'y',1650868352.2371347,1650868352.315124
,key,press_time,release_time
0,'v',1650868355.1903617,1650868355.268325
1,'e',1650868355.3625274,1650868355.4249218
2,'t',1650868355.5181422,1650868355.6120296
3,'o',1650868355.6278176,1650868355.6898074
