,key,press_time,release_time
0,'a',1650810246.248477,1650810246.5008442
1,'c',1650810246.3648443,1650810246.5384421
2,'t',1650810246.8045382,1650810246.9394226
3,key.space,1650810247.202844,1650810247.4038324
4,'p',1650810247.3418338,1650810247.484274
5,'e',1650810247.5068452,1650810247.7080865
6,'t',1650810247.7090886,1650810247.8900888
7,'a',1650810247.869088,1650810248.02587
8,'l',1650810247.9308434,1650810248.059922
9,'s',1650810248.1272943,1650810248.2495968
,key,press_time,release_time
0,'f',1650810258.6838205,1650810258.8062277
1,'o',1650810258.887327,1650810259.02161
2,'p',1650810258.950839,1650810259.0926096
3,'s',1650810259.1896076,1650810259.3708377
4,key.space,1650810259.286759,1650810259.4548392
5,'g',1650810259.6227355,1650810259.739826
6,'u',1650810259.7982466,1650810259.9047608
7,'n',1650810259.8539248,1650810259.9805212
8,'k',1650810260.102458,1650810260.202458
9,'y',1650810260.3208401,1650810260.4494205
,key,press_time,release_time
0,'f',1650810264.9108357,1650810265.081491
1,'u',1650810265.0351439,1650810265.1336133
2,'s',1650810265.2028806,1650810265.3638847
3,'e',1650810265.4338806,1650810265.5108364
4,'e',1650810265.5957325,1650810265.8028362
5,key.space,1650810265.8535402,1650810265.9758217
6,'p',1650810265.989824,1650810266.1138225
7,'u',1650810266.1755974,1650810266.2900598
8,'r',1650810266.3260715,1650810266.451062
9,'l',1650810266.4220593,1650810266.494071
,key,press_time,release_time
0,'n',1650810268.8892505,1650810269.010835
1,'o',1650810269.2874064,1650810269.4969656
2,'m',1650810269.4129667,1650810269.6179636
3,'e',1650810269.6249676,1650810269.8449638
4,key.space,1650810269.7609634,1650810269.9328325
5,'k',1650810269.898575,1650810270.0457804
6,'n',1650810270.0819602,1650810270.2409105
7,'e',1650810270.2619357,1650810270.4808633
8,'l',1650810270.4408624,1650810270.4628625
9,'l',1650810270.5468624,1650810270.645863
,key,press_time,release_time
0,'c',1650810273.0074651,1650810273.0956125
1,'r',1650810273.2178183,1650810273.450776
2,'e',1650810273.3239555,1650810273.498832
3,'a',1650810273.4178185,1650810273.5608318
4,'s',1650810273.645039,1650810273.87104
5,'e',1650810273.7690384,1650810273.9668324
6,key.space,1650810273.8730402,1650810274.0218186
7,'o',1650810274.003818,1650810274.156421
8,'a',1650810274.2839959,1650810274.4968314
9,'t',1650810274.4098177,1650810274.5581977
,key,press_time,release_time
0,'a',1650810288.2408242,1650810288.4242213
1,'w',1650810289.3162768,1650810289.5318058
2,'a',1650810289.5828052,1650810289.855786
3,'r',1650810289.8173816,1650810289.9483616
4,'e',1650810290.427966,1650810290.7028234
5,key.space,1650810292.4971683,1650810292.6221702
6,'h',1650810293.2368202,1650810293.4158077
7,'o',1650810293.4128206,1650810293.594088
8,'r',1650810293.6760879,1650810293.8221796
9,'n',1650810294.041809,1650810294.1288211
,key,press_time,release_time
0,'j',1650810298.8835676,1650810299.0419776
1,'o',1650810298.9868174,1650810299.1438072
2,'t',1650810299.1768186,1650810299.3705456
3,key.space,1650810299.3045554,1650810299.4545412
4,'p',1650810299.7027037,1650810299.8497047
5,'a',1650810299.8607037,1650810300.0338054
6,'j',1650810300.0935903,1650810300.196817
7,'a',1650810300.2298067,1650810300.3538072
8,'m',1650810300.3328173,1650810300.4378047
9,'a',1650810300.4528165,1650810300.5378048
,key,press_time,release_time
0,'r',1650810303.2762358,1650810303.415871
1,'u',1650810303.4808156,1650810303.5768156
2,'m',1650810303.584815,1650810303.7188156
3,'b',1650810303.8864775,1650810304.051478
4,'l',1650810303.9704773,1650810304.1068146
5,'e',1650810304.1468165,1650810304.299804
6,key.space,1650810304.2496588,1650810304.380867
7,'l',1650810304.3238046,1650810304.3988178
8,'o',1650810304.5054288,1650810304.5638027
9,'o',1650810304.6253614,1650810304.7000284
,key,press_time,release_time
0,'r',1650810318.2048745,1650810318.4171324
1,'a',1650810318.3695092,1650810318.622134
2,'u',1650810318.5271306,1650810318.703247
3,'c',1650810318.7444694,1650810318.8761482
4,'i',1650810318.8672204,1650810319.006565
5,'d',1650810319.031563,1650810319.1748097
6,key.space,1650810319.763797,1650810320.0157964
7,'d',1650810319.9063232,1650810320.2937949
8,'y',1650810320.051633,1650810320.1697943
9,'e',1650810320.2397962,1650810320.4737961
,key,press_time,release_time
0,'w',1650810322.904806,1650810323.0627005
1,'i',1650810323.033795,1650810323.1310413
2,'c',1650810323.1948051,1650810323.3559685
3,'k',1650810323.3298812,1650810323.428805
4,key.space,1650810323.5370848,1650810323.6432238
5,'k',1650810324.265793,1650810324.3128045
6,'i',1650810324.4283383,1650810324.4774313
7,'t',1650810324.5648046,1650810324.726779
8,'e',1650810324.6907766,1650810324.9508069
9,'s',1650810324.8327785,1650810324.9899259
,key,press_time,release_time
0,'f',1650810335.909789,1650810336.0748
1,'l',1650810336.0237865,1650810336.160381
2,'a',1650810336.1247337,1650810336.3563683
3,'r',1650810336.2753673,1650810336.451759
4,'e',1650810336.4083672,1650810336.5212007
5,key.space,1650810337.0697124,1650810337.2968123
6,'r',1650810337.1978123,1650810337.3508122
7,'o',1650810337.2988107,1650810337.3998103
8,'w',1650810337.5016325,1650810337.6877978
9,'s',1650810337.6183507,1650810337.746809
,key,press_time,release_time
0,'b',1650810340.1487997,1650810340.289
1,'u',1650810340.20469,1650810340.353021
2,'t',1650810340.3201237,1650810340.5050242
3,'a',1650810340.4610224,1650810340.704913
4,'n',1650810340.5520215,1650810340.6988306
5,'e',1650810340.694798,1650810340.8827963
6,key.space,1650810340.8401906,1650810340.9827971
7,'w',1650810341.0317843,1650810341.171419
8,'o',1650810341.104697,1650810341.1517866
9,'o',1650810341.2357864,1650810341.2867713
,key,press_time,release_time
0,'h',1650810343.62794,1650810343.7889395
1,'u',1650810343.7189395,1650810343.8697946
2,'t',1650810343.8319397,1650810343.9121902
