,key,press_time,release_time
0,'k',1650858275.9459822,1650858276.106167
1,'a',1650858276.0902205,1650858276.2502384
2,'r',1650858276.3067799,1650858276.4902027
3,'a',1650858276.4504428,1650858276.6508045
4,'t',1650858276.689749,1650858276.87466
5,key.space,1650858277.3946128,1650858277.4982681
6,'m',1650858277.6418853,1650858277.8977938
7,'o',1650858277.7621167,1650858277.9386916
8,'w',1650858277.922541,1650858278.0576894
9,'n',1650858278.1068375,1650858278.2265387
,key,press_time,release_time
0,'e',1650858297.3794153,1650858297.5630112
1,'m',1650858297.586485,1650858297.7226305
2,'s',1650858297.8430412,1650858298.026336
3,key.space,1650858306.305949,1650858306.4821737
4,'k',1650858306.6019468,1650858306.7299526
5,'n',1650858307.35467,1650858307.4749253
6,'a',1650858307.5702279,1650858307.7382052
7,'c',1650858307.714168,1650858307.8745022
8,'k',1650858307.8585203,1650858307.994743
9,'s',1650858308.018574,1650858308.1942785
,key,press_time,release_time
0,'s',1650858311.2099066,1650858311.3542573
1,'k',1650858311.434379,1650858311.5537994
2,'y',1650858311.754171,1650858311.898941
3,key.space,1650858312.1223369,1650858312.2499971
4,'m',1650858312.3706734,1650858312.5308406
5,'a',1650858312.5139241,1650858312.6507244
6,'n',1650858312.715502,1650858312.834375
7,'i',1650858312.9945977,1650858313.1781955
8,'a',1650858313.1541476,1650858313.298497
9,'s',1650858313.3385434,1650858313.5384061
,key,press_time,release_time
0,'g',1650858316.1237197,1650858316.2819438
1,'i',1650858316.306503,1650858316.442022
2,'r',1650858316.6022902,1650858316.785847
3,'l',1650858316.9065037,1650858317.0500946
4,key.space,1650858317.354605,1650858317.4737113
5,'v',1650858317.5944836,1650858317.71515
6,'e',1650858317.7549698,1650858317.9783168
7,'r',1650858317.954108,1650858318.0344036
8,'s',1650858318.2345362,1650858318.3631406
9,'t',1650858318.4424508,1650858318.6022813
,key,press_time,release_time
0,'s',1650858321.1784837,1650858321.3220217
1,'o',1650858321.3787653,1650858321.4981842
2,'b',1650858321.7624903,1650858321.9064934
3,'s',1650858321.8820515,1650858322.0265372
4,key.space,1650858322.1456397,1650858322.2904255
5,'s',1650858322.3300364,1650858322.5385687
6,'h',1650858322.5305924,1650858322.642111
7,'a',1650858322.6180408,1650858322.7625694
8,'m',1650858322.8027706,1650858322.946719
9,'e',1650858322.9623985,1650858323.1061244
,key,press_time,release_time
0,'p',1650858325.5467513,1650858325.6904762
1,'a',1650858325.650256,1650858325.8105104
2,'r',1650858325.7701476,1650858326.034559
3,'e',1650858325.9308345,1650858326.1140618
4,key.space,1650858326.1944065,1650858326.3144875
5,'m',1650858326.418455,1650858326.5940256
6,'i',1650858326.5549417,1650858326.723008
7,'n',1650858326.6987877,1650858326.8430738
8,'k',1650858326.922252,1650858327.0181248
9,'s',1650858327.0825014,1650858327.2192893
,key,press_time,release_time
0,'f',1650858335.5786507,1650858335.7386405
1,'o',1650858336.018366,1650858336.258715
2,'u',1650858336.155103,1650858336.3379872
3,'r',1650858336.3229656,1650858336.4178534
4,'t',1650858336.5779853,1650858336.7386494
5,'h',1650858336.722844,1650858336.8267741
6,key.space,1650858337.0104187,1650858337.1064188
7,'s',1650858337.3062246,1650858337.4664845
8,'k',1650858337.5310788,1650858337.666632
9,'y',1650858337.8264217,1650858337.9316041
,key,press_time,release_time
0,'c',1650858351.5385637,1650858351.7626832
1,'e',1650858351.7222779,1650858351.883802
2,'c',1650858351.9786396,1650858352.1875236
3,'a',1650858352.1634822,1650858352.322589
4,key.space,1650858352.8113196,1650858352.9307408
5,'c',1650858353.1942925,1650858353.330109
6,'l',1650858353.6102877,1650858353.875511
7,'o',1650858353.754442,1650858353.8984475
8,'m',1650858354.0584545,1650858354.154567
9,'p',1650858354.3384523,1650858354.4429724
,key,press_time,release_time
0,'h',1650858359.2501934,1650858359.3786094
1,'e',1650858359.3144066,1650858359.4742725
2,'a',1650858359.4345605,1650858359.6186275
3,'v',1650858359.6590803,1650858359.8430748
4,'e',1650858359.7787757,1650858359.938563
5,key.space,1650858360.0020845,1650858360.1380067
6,'p',1650858360.4430387,1650858360.562991
7,'u',1650858360.802034,1650858360.9221685
8,'d',1650858360.9070163,1650858361.1061425
9,'s',1650858361.0271275,1650858361.170988
,key,press_time,release_time
0,'g',1650858369.9719303,1650858370.1546228
1,'a',1650858370.1304162,1650858370.3309498
2,'m',1650858370.4990702,1650858370.6745713
3,'e',1650858370.658549,1650858370.818431
4,'s',1650858370.739118,1650858370.8982127
5,key.space,1650858371.042075,1650858371.1786427
6,'w',1650858371.2027767,1650858371.362027
7,'a',1650858371.3381453,1650858371.5226235
8,'s',1650858371.498634,1650858371.642966
9,'t',1650858371.7229195,1650858371.844105
,key,press_time,release_time
0,'s',1650858376.5555513,1650858376.6982794
1,'o',1650858377.1633255,1650858377.26657
2,'o',1650858377.3222158,1650858377.4431803
3,'t',1650858377.4670727,1650858377.642194
4,'s',1650858377.602208,1650858377.812761
5,key.space,1650858377.7866669,1650858377.9297395
6,'a',1650858378.2903337,1650858378.475179
7,'x',1650858378.978606,1650858379.098491
8,'e',1650858379.3779907,1650858379.6427507
9,'s',1650858379.5631995,1650858379.7389755
,key,press_time,release_time
0,'u',1650858387.154498,1650858387.2984245
1,'s',1650858387.554498,1650858387.6350589
2,'s',1650858387.754063,1650858387.8584878
3,'r',1650858388.0586023,1650858388.218506
4,key.space,1650858388.258234,1650858388.3864856
5,'b',1650858388.8418639,1650858389.0266743
6,'u',1650858388.883755,1650858389.0507765
7,'n',1650858389.5702715,1650858389.7304344
8,'d',1650858390.2354374,1650858390.474508
9,'s',1650858390.3792627,1650858390.5551994
,key,press_time,release_time
0,'g',1650858393.1790812,1650858393.3791962
1,'a',1650858393.314188,1650858393.4830918
2,'m',1650858393.4981391,1650858393.642058
3,'y',1650858393.738243,1650858393.8985193
4,key.space,1650858394.1066365,1650858394.266717
5,'g',1650858394.9062233,1650858395.0510492
6,'o',1650858395.3145368,1650858395.43413
7,'r',1650858395.4505131,1650858395.5704734
8,'s',1650858395.8182454,1650858396.0346508
9,'e',1650858396.018528,1650858396.1546967
,key,press_time,release_time
0,'a',1650858398.3310215,1650858398.4740727
1,'c',1650858398.4980555,1650858398.6994622
2,'a',1650858398.6581438,1650858398.8181698
3,'t',1650858399.018647,1650858399.218397
4,'e',1650858399.2423284,1650858399.4586358
5,'r',1650858399.3793483,1650858399.5623782
6,key.space,1650858399.5864236,1650858399.7463117
7,'n',1650858400.0667958,1650858400.331723
8,'o',1650858400.226017,1650858400.3706067
9,'t',1650858400.3466742,1650858400.4904728
,key,press_time,release_time
0,'t',1650858406.940142,1650858407.1149397
1,'h',1650858407.1398542,1650858407.2751007
2,'e',1650858407.2990236,1650858407.4423192
3,'y',1650858407.4182286,1650858407.5230093
4,key.space,1650858407.6025255,1650858407.6982746
5,'j',1650858408.3079612,1650858408.467045
6,'i',1650858408.4261303,1650858408.6508992
7,'n',1650858408.6109595,1650858408.7462986
8,'g',1650858408.7303596,1650858408.9467146
9,'s',1650858408.8504524,1650858409.0508685
,key,press_time,release_time
0,'m',1650858412.6593869,1650858412.7951891
1,'e',1650858412.7781131,1650858412.9387426
2,'m',1650858412.9547026,1650858413.0830717
3,key.space,1650858413.322266,1650858413.4184637
4,'n',1650858413.642898,1650858413.9228585
5,'o',1650858413.786346,1650858413.9473228
6,'d',1650858413.9622834,1650858414.1298773
7,'u',1650858414.1059413,1650858414.2271922
8,'l',1650858414.3705394,1650858414.5065503
9,'e',1650858414.530405,1650858414.666965
,key,press_time,release_time
0,'z',1650858418.3781893,1650858418.4983113
1,'o',1650858418.57805,1650858418.6583347
2,'r',1650858418.818216,1650858419.0186977
3,'i',1650858419.0017276,1650858419.123375
4,key.space,1650858419.2826805,1650858419.3867667
5,'s',1650858419.6831458,1650858419.8506017
6,'p',1650858419.8674123,1650858420.0118632
7,'a',1650858420.0268183,1650858420.1705081
8,'n',1650858420.1865726,1650858420.3310895
9,'g',1650858420.355542,1650858420.4745228
,key,press_time,release_time
0,'p',1650858431.146939,1650858431.3304634
1,'e',1650858431.3463333,1650858431.5308623
2,'r',1650858431.4501245,1650858431.6348617
3,'i',1650858431.6510935,1650858431.7940655
4,'s',1650858431.7710993,1650858431.9147098
5,'h',1650858431.9547877,1650858432.0509195
6,key.space,1650858432.3383803,1650858432.4582565
7,'o',1650858432.634254,1650858432.8185086
8,'a',1650858432.8030825,1650858432.963038
9,'t',1650858433.0024886,1650858433.1387897
,key,press_time,release_time
0,'f',1650858438.0742166,1650858438.2829227
1,'a',1650858438.2345645,1650858438.4204235
2,'s',1650858438.4024372,1650858438.5382078
3,'t',1650858438.6825109,1650858438.8825219
4,'e',1650858438.8423796,1650858439.0028493
5,'n',1650858439.0826755,1650858439.2430663
6,key.space,1650858439.3621857,1650858439.5066664
7,'d',1650858439.531091,1650858439.6663864
8,'u',1650858439.690254,1650858439.826237
9,'d',1650858439.8122737,1650858439.9465704
,key,press_time,release_time
0,'m',1650858446.8594613,1650858447.0033293
1,'e',1650858446.9803514,1650858447.1384845
2,'s',1650858447.1802163,1650858447.3229158
3,'s',1650858447.4032996,1650858447.5634966
4,key.space,1650858447.5865993,1650858447.7222595
5,'u',1650858448.147569,1650858448.2911565
6,'m',1650858448.3705988,1650858448.4909325
7,'p',1650858448.6911342,1650858448.8344822
8,'t',1650858448.8901434,1650858449.074038
9,'y',1650858449.2350516,1650858449.3790023
,key,press_time,release_time
0,'s',1650858457.5388472,1650858457.674159
1,'c',1650858457.8180444,1650858458.0022025
2,'a',1650858457.9629085,1650858458.1231754
3,'l',1650858458.2431042,1650858458.3793983
4,'e',1650858458.4021225,1650858458.6266801
5,'d',1650858458.523065,1650858458.6831958
6,key.space,1650858458.7220843,1650858458.8429198
7,'b',1650858459.7303574,1650858459.9541016
8,'u',1650858459.834509,1650858459.9949577
9,'d',1650858460.0348516,1650858460.1707356
,key,press_time,release_time
0,'b',1650858463.034652,1650858463.179147
1,'o',1650858463.3383975,1650858463.4583755
2,'b',1650858463.5964668,1650858463.6986988
3,key.space,1650858463.8022838,1650858463.9222832
4,'b',1650858464.042354,1650858464.1862156
5,'r',1650858464.164104,1650858464.347323
6,'a',1650858464.3223438,1650858464.5069196
7,'v',1650858464.5468261,1650858464.731216
8,'e',1650858464.770617,1650858465.0105078
9,'d',1650858464.931214,1650858465.1063309
,key,press_time,release_time
0,'g',1650858478.2591932,1650858478.4268568
1,'r',1650858479.33144,1650858479.51465
2,'a',1650858479.4907358,1650858479.650869
3,'z',1650858480.1146483,1650858480.2592506
