Subject,Class,Sequence,D|0,I|0+1,PF|0+1,RF|0+1,D|1,I|1+2,PF|1+2,RF|1+2,D|2,I|2+3,PF|2+3,RF|2+3,D|3,I|3+4,PF|3+4,RF|3+4,D|4,I|4+5,PF|4+5,RF|4+5,D|5,I|5+6,PF|5+6,RF|5+6,D|6,I|6+7,PF|6+7,RF|6+7,D|7,I|7+8,PF|7+8,RF|7+8,D|8,I|8+9,PF|8+9,RF|8+9,D|9
jc,6,unaxed zuz,0.224324465,0.304202795,0.12024045,0.07987833,0.183962345,1.287935257,1.152682066,1.103972912,0.135253191,0.614843845,0.543606758,0.479590654,0.071237087,0.311254025,0.239210606,0.240016937,0.072043419,0.272433043,0.169188499,0.200389624,0.103244543,0.271270275,0.151506901,0.168025732,0.119763374,0.488678217,0.328445673,0.368914843,0.160232544,0.280249596,0.128232241,0.120017052,0.152017355,0.255657434,0.128005743,0.103640079,0.127651691
jc,5,noise naut,0.112007856,0.296032667,0.184009314,0.184024811,0.112023354,0.328516006,0.217092037,0.216492653,0.111423969,0.199324131,0.134772539,0.087900162,0.064551592,0.265088797,0.169259071,0.200537205,0.095829725,0.17495966,0.079844236,0.079129934,0.095115423,0.287659883,0.18350482,0.19254446,0.104155064,0.22414732,0.128728628,0.119992256,0.095418692,0.271136999,0.13551259,0.175718307,0.135624409,0.279790878,0.191630363,0.14416647,0.088160515
jc,4,heil tromp,0.11200738,0.224009991,0.152005911,0.112002611,0.07200408,1.416090012,1.296086311,1.344085932,0.1200037,0.352532148,0.240006685,0.232528448,0.112525463,0.311533213,0.215542793,0.19900775,0.095990419,0.328444004,0.217399597,0.232453585,0.111044407,0.311510563,0.247105837,0.200466156,0.064404726,0.311737061,0.09607482,0.247332335,0.215662241,0.248326302,0.135883808,0.032664061,0.112442493,0.343898296,0.208768129,0.231455803,0.135130167
jc,4,feet marks,0.080010414,0.280258179,0.216257811,0.200247765,0.064000368,0.208009958,0.136003733,0.14400959,0.072006226,0.272010326,0.176008224,0.200004101,0.096002102,0.288010359,0.168003798,0.192008257,0.120006561,0.320010424,0.240009069,0.200003862,0.080001354,0.168006659,0.096004725,0.088005304,0.072001934,0.264010668,0.160003901,0.192008734,0.104006767,0.232010126,0.120005846,0.128003359,0.11200428,0.224008799,0.144007444,0.112004519,0.080001354
jc,4,dana gyppy,0.079828739,0.272062302,0.167473555,0.192233562,0.104588747,0.207897425,0.120691538,0.103308678,0.087205887,0.183210611,0.111207962,0.096004725,0.072002649,0.400014877,0.312010288,0.328012228,0.088004589,0.480013132,0.384010077,0.392008543,0.096003056,0.29766798,0.200747013,0.201664925,0.096920967,0.232013702,0.160089254,0.135092735,0.071924448,0.21664834,0.136653423,0.144723892,0.079994917,0.311849117,0.199015141,0.2318542,0.112833977
jc,4,list tumor,0.095992804,0.303995132,0.192994833,0.208002329,0.111000299,0.167006016,0.063000202,0.056005716,0.104005814,0.296548843,0.200188637,0.19254303,0.096360207,0.168207169,0.080363035,0.071846962,0.087844133,0.271981239,0.168091059,0.184137106,0.103890181,0.175842524,0.055559158,0.071952343,0.120283365,0.336259842,0.232232332,0.215976477,0.10402751,0.279782057,0.167769432,0.175754547,0.112012625,0.192260504,0.095995426,0.080247879,0.096265078
jc,5,kebob mays,0.111822128,0.239661217,0.159635782,0.127839088,0.080025434,0.296346664,0.217149973,0.21632123,0.079196692,0.223232985,0.126976728,0.144036293,0.096256256,0.168259621,0.07256484,0.072003365,0.09569478,0.351657629,0.240319252,0.255962849,0.111338377,0.329158545,0.199585199,0.217820168,0.129573345,0.208432913,0.112419367,0.078859568,0.096013546,0.359993696,0.216572523,0.26398015,0.143421173,0.255698919,0.16684556,0.112277746,0.088853359
jc,4,fait dryer,0.119845867,0.319207668,0.207166672,0.199361801,0.112040997,0.232040405,0.13603878,0.119999409,0.096001625,0.21600008,0.112999439,0.119998455,0.103000641,0.247013807,0.143005133,0.144013166,0.104008675,0.368014574,0.272011757,0.264005899,0.096002817,0.280002356,0.21600914,0.183999538,0.063993216,0.392008066,0.239998102,0.328014851,0.152009964,0.552029371,0.392019987,0.400019407,0.160009384,0.24100852,0.105002642,0.080999136,0.136005878
jc,5,envoy pips,0.104000807,0.200010777,0.088002682,0.09600997,0.112008095,0.640017986,0.536018133,0.528009892,0.103999853,0.815554142,0.687550068,0.711554289,0.128004074,0.304545641,0.192543983,0.176541567,0.112001657,0.352014303,0.248005152,0.240012646,0.104009151,0.711890459,0.527640581,0.607881308,0.184249878,0.296036005,0.136241913,0.111786127,0.159794092,0.312508106,0.183752537,0.152714014,0.128755569,0.376415253,0.248890162,0.247659683,0.127525091
jc,5,flees gads,0.104017019,0.208434582,0.120064735,0.104417562,0.088369846,0.207781315,0.137162685,0.119411469,0.070618629,0.230588675,0.143414974,0.159970045,0.0871737,0.287367105,0.216369152,0.200193405,0.070997953,0.271011353,0.135000229,0.200013399,0.136011124,0.296010017,0.192002058,0.159998894,0.104007959,0.55290699,0.416120052,0.448899031,0.136786938,0.360522985,0.169027567,0.223736048,0.191495419,0.264086962,0.118953228,0.072591543,0.145133734
jc,6,degerm red,0.0959692,0.280043602,0.201094866,0.184074402,0.078948736,0.311187744,0.182955742,0.232239008,0.128232002,1.616288185,1.496285677,1.488056183,0.120002508,0.232177973,0.088026285,0.112175465,0.144151688,0.623490095,0.520273447,0.479338408,0.103216648,0.271202326,0.143268108,0.167985678,0.127934217,0.296059847,0.159951448,0.168125629,0.136108398,0.200143576,0.088478565,0.064035177,0.11166501,0.320164919,0.208199978,0.208499908,0.111964941
jc,6,bedkey gum,0.10406065,0.175695658,0.127704859,0.071635008,0.047990799,0.263855696,0.136768579,0.215864897,0.127087116,1.279538393,1.191564322,1.152451277,0.087974072,0.232588768,0.103975058,0.144614697,0.12861371,0.343847275,0.240149021,0.215233564,0.103698254,0.222706795,0.127696276,0.119008541,0.095010519,0.399924278,0.28078413,0.304913759,0.119140148,0.343916893,0.159482241,0.224776745,0.184434652,0.240181923,0.087988853,0.055747271,0.152193069
jc,5,shirk bawd,0.14400363,0.376014233,0.224009752,0.232010603,0.15200448,0.296008587,0.136002541,0.144004107,0.160006046,0.264009476,0.136006117,0.104003429,0.128003359,0.240008831,0.14400363,0.112005472,0.096005201,1.056038857,0.952036142,0.960033655,0.104002714,0.793970346,0.679749012,0.689967632,0.114221334,0.280074596,0.160190344,0.165853262,0.119884253,0.288560867,0.2083776,0.168676615,0.080183268,0.320300341,0.192028046,0.240117073,0.128272295
jc,5,beard sang,0.096715927,0.176150322,0.113117933,0.079434395,0.063032389,0.319276094,0.183687687,0.256243706,0.135588408,0.279316902,0.191935062,0.143728495,0.08738184,0.272127628,0.168115854,0.184745789,0.104011774,0.447698116,0.311430931,0.343686342,0.136267185,0.727807522,0.536799431,0.591540337,0.191008091,0.31139493,0.151018143,0.120386839,0.160376787,0.464835405,0.360844851,0.304458618,0.103990555,0.247903347,0.151889086,0.143912792,0.096014261
jc,6,caucus out,0.103496552,0.414669275,0.319601297,0.311172724,0.095067978,1.687046289,1.583332777,1.591978312,0.103713512,0.345257282,0.216972113,0.24154377,0.12828517,0.279126644,0.151371479,0.150841475,0.127755165,0.784434319,0.648838758,0.656679153,0.13559556,0.24647069,0.15944314,0.11087513,0.08702755,0.943885088,0.760590792,0.856857538,0.183294296,0.246888876,0.120019913,0.06359458,0.126868963,0.207443714,0.087263346,0.080574751,0.120180368
jc,6,flyway goo,0.152006149,0.296011925,0.17600441,0.144005775,0.120007515,0.264007092,0.176007271,0.143999577,0.087999821,0.383872986,0.288540363,0.295873165,0.095332623,0.295683861,0.176072359,0.200351238,0.119611502,0.336042643,0.239783049,0.216431141,0.096259594,0.35981679,0.224304438,0.263557196,0.135512352,1.335809469,1.232264757,1.200297117,0.103544712,0.263549328,0.150551558,0.160004616,0.11299777,0.264764309,0.184355974,0.151766539,0.080408335
jc,3,sir waxier,0.120006323,0.192007065,0.088008881,0.072000742,0.103998184,0.232003212,0.136001825,0.128005028,0.096001387,0.311800241,0.208174229,0.215798855,0.103626013,0.75989747,0.66358304,0.656271458,0.09631443,0.361062288,0.2324543,0.264747858,0.128607988,0.376132488,0.23133707,0.2475245,0.144795418,0.33672905,0.216643333,0.191933632,0.120085716,0.295935154,0.152142525,0.175849438,0.143792629,0.231248617,0.167939186,0.087455988,0.063309431
jc,5,dusty slut,0.143006563,0.327016592,0.199009895,0.184010029,0.128006697,0.240007639,0.14400506,0.112000942,0.096002579,0.29563427,0.200096607,0.199631691,0.095537663,0.29554224,0.183538437,0.200004578,0.112003803,0.256009817,0.144004583,0.144006014,0.112005234,0.368349552,0.265285015,0.256344318,0.103064537,0.255185604,0.134923697,0.152121067,0.120261908,0.368282795,0.224476337,0.248020887,0.143806458,0.272353649,0.168049812,0.128547192,0.104303837
jc,5,minds feta,0.153539896,0.32839632,0.136460304,0.174856424,0.191936016,0.279348373,0.119916439,0.087412357,0.159431934,0.359630823,0.143411398,0.200198889,0.216219425,0.297375202,0.128314495,0.081155777,0.169060707,0.400054693,0.26438117,0.230993986,0.135673523,0.583994627,0.51997304,0.448321104,0.064021587,0.239719868,0.175685883,0.17569828,0.064033985,0.272424936,0.145430565,0.208390951,0.126994371,0.367600203,0.263956547,0.240605831,0.103643656
jc,5,tibia heap,0.111998796,0.264084339,0.135998726,0.152085543,0.128085613,0.344315767,0.192628384,0.216230154,0.151687384,0.287363052,0.175800323,0.135675669,0.111562729,0.296076536,0.184197187,0.184513807,0.111879349,0.343544006,0.199799061,0.231664658,0.143744946,0.67952013,0.576051474,0.535775185,0.103468657,0.231805563,0.135844707,0.128336906,0.095960855,0.319499493,0.199936152,0.223538637,0.119563341,0.271230936,0.168195248,0.151667595,0.103035688
jc,6,whiner cam,0.111003399,0.248008728,0.135005713,0.137005329,0.113003016,0.264425755,0.073001146,0.151422739,0.191424608,0.280447245,0.152001143,0.089022636,0.128446102,0.191570282,0.063426495,0.06312418,0.128143787,0.208734512,0.080019236,0.080590725,0.128715277,0.24023509,0.103796721,0.111519814,0.13643837,0.808231831,0.681272745,0.671793461,0.126959085,0.303282738,0.183431387,0.176323652,0.119851351,0.224099636,0.135894775,0.104248285,0.088204861
jc,5,demur ride,0.078041792,0.261801958,0.165735483,0.183760166,0.096066475,0.208590508,0.072009325,0.112524033,0.136581182,0.343843699,0.184368849,0.207262516,0.15947485,0.255777359,0.144480944,0.096302509,0.111296415,0.254882574,0.134863853,0.143586159,0.120018721,0.447763681,0.320731401,0.327744961,0.12703228,0.263039589,0.151032686,0.136007309,0.112006903,0.248012066,0.160010099,0.136005163,0.088001966,0.265004396,0.184003353,0.17700243,0.081001043
jc,5,route been,0.151669502,0.366942883,0.167293787,0.21527338,0.199649096,0.223671675,0.12025857,0.024022579,0.103413105,0.19195652,0.063395739,0.088543415,0.128560781,0.359697104,0.24062109,0.231136322,0.119076014,0.310878277,0.135343313,0.191802263,0.175534964,1.479761362,1.352452993,1.304226398,0.127308369,0.455588818,0.311290026,0.328280449,0.144298792,1.288322926,1.136319637,1.144024134,0.152003288,0.40000701,0.288003683,0.248003721,0.112003326
jc,6,cerate rig,0.103994131,0.281000137,0.168998003,0.177006006,0.112002134,0.239529848,0.135000467,0.127527714,0.104529381,0.29664278,0.208550692,0.1921134,0.088092089,0.264024973,0.160461903,0.175932884,0.10356307,0.262929916,0.159270525,0.159366846,0.103659391,0.248177052,0.128270626,0.14451766,0.119906425,0.336155891,0.2166996,0.216249466,0.119456291,0.223238945,0.095021486,0.103782654,0.128217459,0.248347521,0.152327538,0.120130062,0.096019983
jc,4,reel rocky,0.103999615,0.263999462,0.216006041,0.159999847,0.047993422,0.223998308,0.135995626,0.176004887,0.088002682,0.232006311,0.152005434,0.14400363,0.080000877,0.304004192,0.167999983,0.224003315,0.13600421,0.44000864,0.344009161,0.304004431,0.095999479,0.223999977,0.12000227,0.128000498,0.103997707,0.247999907,0.127997875,0.144002199,0.120002031,0.208006382,0.096004725,0.088004351,0.112001657,0.304003239,0.191998005,0.192001581,0.112005234
jc,3,gut scrims,0.095660448,0.223279238,0.119938612,0.12761879,0.103340626,0.216418982,0.120001316,0.113078356,0.096417665,0.256300688,0.135522842,0.159883022,0.120777845,0.408460855,0.321102381,0.28768301,0.087358475,0.415352583,0.247601986,0.327994108,0.167750597,0.416044474,0.296443462,0.248293877,0.119601011,0.271405935,0.143013477,0.151804924,0.128392458,0.192394257,0.056334257,0.064001799,0.136059999,0.256060362,0.160059452,0.120000362,0.09600091
jc,4,adit force,0.040029287,0.94318819,0.863463402,0.903158903,0.079724789,0.184482098,0.096357107,0.104757309,0.08812499,0.248101711,0.144407511,0.159976721,0.103694201,0.270823479,0.182822466,0.167129278,0.088001013,0.336625099,0.241027117,0.248624086,0.095597982,0.256004095,0.135580778,0.160406113,0.120423317,0.392129183,0.264975309,0.271705866,0.127153873,0.495182276,0.343178272,0.368028402,0.152004004,0.25600338,0.176001549,0.103999376,0.080001831
jc,5,quest iuds,0.120349884,0.216297626,0.095765591,0.095947742,0.120532036,0.223940611,0.144709587,0.103408575,0.079231024,0.264469624,0.168468237,0.1852386,0.096001387,0.279494047,0.183445215,0.183492661,0.096048832,0.239808083,0.127231121,0.143759251,0.112576962,1.064185619,0.968194723,0.951608658,0.095990896,0.311862707,0.191641569,0.215871811,0.120221138,0.31287694,0.144120455,0.192655802,0.168756485,0.232647657,0.10472846,0.063891172,0.127919197
jc,6,delimb gos,0.096554756,0.279558897,0.183555841,0.183004141,0.096003056,0.208079338,0.120011806,0.112076283,0.088067532,0.352596283,0.192064524,0.264528751,0.160531759,0.224532127,0.120532036,0.064000368,0.104000092,0.24725914,0.143000364,0.143259048,0.104258776,0.936282396,0.808280945,0.832023621,0.128001451,1.112440825,1.016818047,0.984439373,0.095622778,0.22358346,0.111835241,0.127960682,0.111748219,0.279909134,0.159451723,0.168160915,0.120457411
jc,3,era colors,0.127234221,0.215639353,0.087290287,0.088405132,0.128349066,0.319447279,0.200441599,0.191098213,0.11900568,0.230986834,0.142987013,0.111981153,0.087999821,0.208004713,0.112002373,0.120004892,0.09600234,0.224004745,0.121004343,0.128002405,0.103000402,0.295621395,0.18301487,0.192620993,0.112606525,0.264603853,0.153232574,0.151997328,0.111371279,0.207592487,0.096165419,0.096221209,0.111427069,0.303125143,0.200149536,0.191698074,0.102975607
jc,6,cayman cap,0.08700943,0.272004843,0.183012009,0.184995413,0.088992834,0.35199213,0.272996187,0.262999296,0.078995943,0.215001583,0.13499999,0.13600564,0.080001593,0.240004539,0.160007,0.160002947,0.07999754,0.224000692,0.120004654,0.144003153,0.103996038,0.256018162,0.151996851,0.152022123,0.104021311,0.664652109,0.58439517,0.560630798,0.080256939,0.264600039,0.167783737,0.1843431,0.096816301,0.160475254,0.119895458,0.063658953,0.040579796
jc,6,tempos tan,0.09600687,0.288004637,0.168007851,0.191997766,0.119996786,0.874318123,0.760314703,0.754321337,0.11400342,0.343000174,0.240000963,0.228996754,0.10299921,0.287282944,0.183000088,0.184283733,0.104282856,0.257277012,0.160541058,0.152994156,0.096735954,0.248381853,0.128805637,0.151645899,0.119576216,1.607442141,1.495619774,1.487865925,0.111822367,0.367597342,0.247987747,0.255774975,0.119609594,0.263555527,0.152220726,0.143945932,0.111334801
jc,3,dos azlons,0.103996277,0.240128756,0.128012419,0.136132479,0.112116337,0.216864109,0.136666298,0.104747772,0.080197811,0.663948059,0.503918648,0.583750248,0.160029411,0.472164869,0.408118486,0.312135458,0.064046383,0.455610991,0.328276873,0.391564608,0.127334118,0.791364193,0.679184914,0.664030075,0.112179279,0.391942024,0.21647954,0.279762745,0.175462484,0.215386391,0.104678631,0.039923906,0.11070776,0.198786497,0.086701155,0.088078737,0.112085342
jc,4,fair meats,0.112001657,1.37455368,1.270553112,1.262552023,0.104000568,0.264004707,0.167999268,0.160004139,0.09600544,0.233002424,0.112006426,0.136996984,0.120995998,0.296001196,0.191996813,0.175005198,0.104004383,0.384005547,0.264008045,0.280001163,0.119997501,0.216002464,0.136998415,0.096004963,0.079004049,0.287006855,0.175007105,0.208002806,0.11199975,0.304000378,0.191999674,0.192000628,0.112000704,0.32800293,0.240008116,0.216002226,0.087994814
jc,6,scarce ids,0.079996586,0.336001396,0.240006208,0.25600481,0.095995188,0.288004398,0.199995518,0.192009211,0.088008881,0.287961721,0.199959755,0.199952841,0.088001966,0.351693153,0.248559713,0.263691187,0.10313344,0.246684551,0.183100224,0.143551111,0.063584328,0.247607946,0.135583878,0.184023619,0.112024069,0.35337925,0.216061354,0.241355181,0.137317896,0.336752176,0.161211967,0.19943428,0.175540209,0.231544733,0.087223768,0.056004524,0.144320965
jc,5,grump keen,0.104002237,0.312644243,0.207749128,0.208642006,0.104895115,1.112435579,0.992604256,1.007540464,0.119831324,0.384066105,0.263674974,0.264234781,0.12039113,0.799973249,0.710968733,0.679582119,0.089004517,0.472380161,0.337381363,0.383375645,0.134998798,0.495003462,0.391007423,0.360004663,0.103996038,0.560004234,0.472010612,0.456008196,0.087993622,0.632002831,0.512002468,0.544009209,0.120000362,0.344002962,0.247998476,0.2240026,0.096004486
jc,3,nap surged,0.103981972,0.255983353,0.159980059,0.152001381,0.096003294,0.232006311,0.120006561,0.136003017,0.11199975,0.296001196,0.176002026,0.184001446,0.11999917,0.312160492,0.239753723,0.192161322,0.072406769,0.184405565,0.096405268,0.111998796,0.088000298,0.191999674,0.119997025,0.103999376,0.072002649,0.280006409,0.192003965,0.208003759,0.088002443,0.255777597,0.184106588,0.167775154,0.071671009,0.255990505,0.15955162,0.184319496,0.096438885
jc,3,mid flossy,0.087843418,0.27908349,0.215847731,0.191240072,0.06323576,0.199820995,0.111521244,0.136585236,0.088299751,0.336076021,0.224432707,0.24777627,0.111643314,0.824118376,0.735619783,0.712475061,0.088498592,0.183683157,0.112340212,0.095184565,0.071342945,0.256131411,0.16010046,0.184788465,0.096030951,0.200034142,0.14402771,0.104003191,0.056006432,0.216006041,0.135000944,0.159999609,0.081005096,0.360006332,0.28100729,0.279001236,0.078999043
jc,3,wed rookie,0.135630369,0.175102234,0.071562767,0.039471865,0.103539467,0.328226805,0.199897289,0.224687338,0.128329515,0.239315033,0.151494741,0.110985518,0.087820292,0.633366108,0.529229403,0.545545816,0.104136705,0.230911493,0.151988268,0.126774788,0.078923225,0.254894257,0.159901619,0.175971031,0.094992638,0.240002394,0.134993792,0.145009756,0.105008602,0.320624113,0.208326817,0.215615511,0.112297297,0.20881629,0.135755777,0.096518993,0.073060513
jc,4,nuke morts,0.112007618,0.304000854,0.208000898,0.191993237,0.095999956,0.360001326,0.256003618,0.264001369,0.103997707,0.280011415,0.152005911,0.176013708,0.128005505,0.232006788,0.1439991,0.104001284,0.088007689,0.657010555,0.544017315,0.569002867,0.11299324,0.271998167,0.152994156,0.159004927,0.119004011,0.184023142,0.13600421,0.065019131,0.048018932,0.239001989,0.135010004,0.190983057,0.103991985,0.351994276,0.247992754,0.248002291,0.104001522
jc,5,dolce paul,0.087016582,0.166963339,0.104018688,0.079946756,0.062944651,0.287065983,0.159289122,0.224121332,0.127776861,0.264411211,0.112772942,0.13663435,0.151638269,0.223417044,0.127639055,0.071778774,0.095777988,0.271385193,0.159263849,0.175607204,0.112121344,0.456898689,0.345079422,0.344777346,0.111819267,0.255364895,0.135882378,0.143545628,0.119482517,0.303530693,0.167167425,0.184048176,0.136363268,0.368532658,0.264541626,0.23216939,0.103991032
jc,6,macros ban,0.08799696,0.223993778,0.119994879,0.135996819,0.103998899,0.296000719,0.224002361,0.19200182,0.071998358,0.312005043,0.216002703,0.240006685,0.09600234,0.215999603,0.120001316,0.119997263,0.095998287,0.247998714,0.145017385,0.152000427,0.102981329,0.286990404,0.158987045,0.184009075,0.128003359,0.720012903,0.60003233,0.592009544,0.119980574,0.24798727,0.143979788,0.128006697,0.104007483,0.185003757,0.128092766,0.080996275,0.056910992
jc,4,alas waled,0.12128377,0.231894732,0.144648314,0.110610962,0.087246418,0.230746746,0.111151695,0.143500328,0.119595051,0.272439957,0.151933193,0.152844906,0.120506763,0.752893925,0.600810051,0.632387161,0.152083874,0.999285936,0.903390169,0.847202063,0.095895767,0.352834225,0.232412577,0.256938457,0.120421648,0.231182575,0.144155502,0.110760927,0.087027073,0.255336761,0.159041166,0.168309689,0.096295595,0.321029425,0.18512392,0.224733829,0.135905504
jc,4,pacs pride,0.111004353,0.224004269,0.128004313,0.112999916,0.095999956,0.33540678,0.151997089,0.239406824,0.183409691,0.279820681,0.16000247,0.09641099,0.119818211,0.319858074,0.175410509,0.200039864,0.144447565,0.440172195,0.321591377,0.29572463,0.118580818,0.238524914,0.158990145,0.119944096,0.079534769,0.232033014,0.103537083,0.152498245,0.128495932,0.359710217,0.223755598,0.231214285,0.135954618,0.304588318,0.183979273,0.168633699,0.120609045
jc,3,oil summit,0.159998178,0.272001743,0.183995008,0.112003565,0.088006735,0.321007967,0.208005428,0.233001232,0.113002539,0.26400733,0.152003288,0.151004791,0.112004042,0.320005894,0.184000254,0.208001852,0.13600564,0.240001917,0.112000704,0.103996277,0.128001213,0.312001944,0.232011318,0.184000731,0.079990625,0.239996195,0.136996984,0.160005569,0.10299921,0.295000792,0.151001453,0.192001581,0.143999338,0.296007395,0.176003218,0.152008057,0.120004177
jc,4,hive resay,0.119975567,0.215568066,0.103835344,0.095592499,0.111732721,0.288160324,0.143592596,0.176427603,0.144567728,0.344467163,0.209373951,0.199899435,0.135093212,0.367144108,0.2393291,0.232050896,0.127815008,1.279420853,1.120393276,1.151605844,0.159027576,0.247172832,0.079853535,0.088145256,0.167319298,0.672281742,0.512249947,0.504962444,0.160031796,0.27114749,0.176033735,0.111115694,0.095113754,0.543777466,0.415139198,0.448663712,0.128638268
jc,6,common ref,0.089002132,0.352004051,0.230996847,0.263001919,0.121007204,0.281010389,0.200010538,0.160003185,0.080999851,0.199997425,0.127999067,0.118997574,0.071998358,0.320007563,0.153006792,0.248009205,0.167000771,0.216001272,0.103994846,0.049000502,0.112006426,0.279004574,0.167003632,0.166998148,0.112000942,0.312007904,0.176002741,0.200006962,0.136005163,0.20800519,0.097002745,0.072000027,0.111002445,0.287671566,0.184003115,0.176669121,0.103668451
jc,3,ins anoxic,0.191076517,0.255232811,0.103408337,0.064156294,0.151824474,0.270879507,0.175822735,0.119055033,0.095056772,0.279561758,0.168565989,0.184504986,0.11099577,0.495115995,0.367290258,0.384120226,0.127825737,0.216247797,0.103752851,0.08842206,0.112494946,0.296163321,0.168199062,0.183668375,0.127964258,0.319494724,0.183494091,0.191530466,0.136000633,0.265000582,0.151999712,0.128999949,0.11300087,0.432164431,0.304002523,0.319163561,0.128161907
