,key,press_time,release_time
0,'s',1650696955.7111511,1650696955.853159
1,'a',1650696955.9217787,1650696956.0734813
2,'f',1650696956.0066106,1650696956.201769
3,'e',1650696956.116267,1650696956.289298
4,'l',1650696956.248409,1650696956.4369397
5,'y',1650696956.413857,1650696956.509652
6,key.space,1650696956.4798336,1650696956.6478796
7,'o',1650696956.6488707,1650696956.800263
8,'a',1650696956.720511,1650696956.8760757
9,'r',1650696956.806577,1650696956.948698
,key,press_time,release_time
0,'s',1650696961.641801,1650696961.8056402
1,'t',1650696961.716858,1650696961.8788908
2,'o',1650696961.8126526,1650696961.9443707
3,'n',1650696961.8883295,1650696962.0501137
4,'e',1650696961.9611752,1650696962.154557
5,'d',1650696962.073977,1650696962.2147744
6,key.space,1650696962.141436,1650696962.2806184
7,'o',1650696962.2277937,1650696962.406635
8,'a',1650696962.3103456,1650696962.4790423
9,'r',1650696962.3795404,1650696962.5370271
,key,press_time,release_time
0,'s',1650696964.3669822,1650696964.5120742
1,'t',1650696964.447874,1650696964.5852582
2,'u',1650696964.5460043,1650696964.6712098
3,'n',1650696964.625281,1650696964.7707868
4,key.space,1650696964.7047265,1650696964.8503299
5,'d',1650696964.807526,1650696964.9558914
6,'a',1650696964.8770359,1650696965.0150125
7,'m',1650696964.9488914,1650696965.0846012
8,'e',1650696965.0546029,1650696965.2036083
9,'s',1650696965.1046007,1650696965.279684
,key,press_time,release_time
0,'p',1650696967.18988,1650696967.3474479
1,'u',1650696967.3239858,1650696967.490216
2,'s',1650696967.4110053,1650696967.5762632
3,'h',1650696967.7322404,1650696967.9178681
4,'y',1650696967.848293,1650696967.9672043
5,key.space,1650696967.9468584,1650696968.09463
6,'t',1650696968.0549161,1650696968.1880274
7,'a',1650696968.1618564,1650696968.3325038
8,'r',1650696968.2729914,1650696968.4001682
9,'n',1650696968.3456542,1650696968.4480083
,key,press_time,release_time
0,'d',1650696970.331174,1650696970.486325
1,'i',1650696970.548954,1650696970.7096303
2,'e',1650696970.6420212,1650696970.7787406
3,'t',1650696970.7667267,1650696970.9144435
4,'e',1650696970.874689,1650696971.0958085
5,'d',1650696971.0138035,1650696971.1295867
6,key.space,1650696971.0566466,1650696971.2257733
7,'r',1650696971.198497,1650696971.3023992
8,'u',1650696971.2480135,1650696971.3719265
9,'t',1650696971.3901274,1650696971.5317008
,key,press_time,release_time
0,'m',1650696973.3693929,1650696973.524682
1,'a',1650696973.4611285,1650696973.6040955
2,'d',1650696973.5336883,1650696973.699212
3,key.space,1650696973.6403651,1650696973.779111
4,'w',1650696973.6962123,1650696973.8266392
5,'a',1650696973.7365785,1650696973.8924458
6,'b',1650696973.802844,1650696973.8796668
7,'b',1650696973.9262638,1650696974.0453706
8,'l',1650696973.966632,1650696974.098203
9,'e',1650696974.0423856,1650696974.1556153
,key,press_time,release_time
0,'t',1650696976.0828958,1650696976.223342
1,'o',1650696976.1664386,1650696976.2901595
2,'n',1650696976.2365744,1650696976.360126
3,'s',1650696976.3012462,1650696976.4294312
4,key.space,1650696976.3999875,1650696976.5284898
5,'g',1650696976.4920628,1650696976.600705
6,'e',1650696976.7165253,1650696976.8741405
7,'o',1650696976.8607368,1650696976.9857707
8,'i',1650696976.9558883,1650696977.0979917
9,'d',1650696977.0484517,1650696977.169209
,key,press_time,release_time
0,'k',1650696978.9674144,1650696979.075094
1,'n',1650696979.151686,1650696979.2775848
2,'o',1650696979.2208936,1650696979.3527513
3,'b',1650696979.368206,1650696979.5161378
4,key.space,1650696979.5321283,1650696979.6610312
5,'a',1650696979.6248138,1650696979.7594187
6,'t',1650696979.690681,1650696979.8001218
7,'o',1650696979.8408897,1650696979.9441237
8,'m',1650696979.8950381,1650696980.0296838
9,'s',1650696979.9771242,1650696980.095373
,key,press_time,release_time
0,'d',1650696982.06735,1650696982.243669
1,'o',1650696982.171488,1650696982.3531904
2,'x',1650696982.3442452,1650696982.4915612
3,'y',1650696982.53467,1650696982.6597195
4,key.space,1650696982.6747062,1650696982.8006365
5,'g',1650696982.7637904,1650696982.8920386
6,'r',1650696982.960409,1650696983.0913088
7,'a',1650696983.0325725,1650696983.197145
8,'t',1650696983.160661,1650696983.324864
9,'a',1650696983.2663817,1650696983.443325
,key,press_time,release_time
0,'b',1650696985.264278,1650696985.4074903
1,'o',1650696985.3310575,1650696985.4901388
2,'s',1650696985.4768927,1650696985.6318622
3,'u',1650696985.5826247,1650696985.6958163
4,'n',1650696985.6593313,1650696985.8012636
5,key.space,1650696985.747852,1650696985.879976
6,'s',1650696985.909104,1650696986.0109978
7,'w',1650696986.0789847,1650696986.2073889
8,'a',1650696986.1576815,1650696986.3193665
9,'n',1650696986.2233946,1650696986.3263714
,key,press_time,release_time
0,'r',1650696987.9746912,1650696988.116019
1,'o',1650696988.06283,1650696988.1787295
2,'m',1650696988.151851,1650696988.2614174
3,'p',1650696988.2584105,1650696988.4347596
4,'s',1650696988.4216743,1650696988.5602071
5,key.space,1650696988.530838,1650696988.6596403
6,'c',1650696988.6656272,1650696988.797974
7,'a',1650696988.7783334,1650696988.93606
8,'r',1650696988.8797178,1650696989.031312
9,'p',1650696988.965514,1650696989.0935876
,key,press_time,release_time
0,'s',1650696990.7551956,1650696990.9201357
1,'p',1650696990.955154,1650696991.0766318
2,'o',1650696991.0209684,1650696991.1427937
3,'k',1650696991.206054,1650696991.3220508
4,'e',1650696991.285172,1650696991.399225
5,key.space,1650696991.361123,1650696991.497097
6,'l',1650696991.5172548,1650696991.6374846
7,'u',1650696991.7060192,1650696991.8600256
8,'l',1650696991.8138711,1650696991.9795206
9,'u',1650696991.9431934,1650696992.0676243
,key,press_time,release_time
0,'b',1650696993.8396912,1650696993.9558413
1,'a',1650696993.9254174,1650696994.1251268
2,'d',1650696994.0525088,1650696994.173768
3,key.space,1650696994.1607716,1650696994.2834623
4,'r',1650696994.246396,1650696994.3915539
5,'e',1650696994.4126241,1650696994.530655
6,'r',1650696994.6582875,1650696994.807602
7,'e',1650696994.7235749,1650696994.8836827
